source_iso3,destination_iso3,transport_cost_per_kg
FIN,CHN,0.18980625
FIN,CZE,0.039002850000000006
FIN,DEU,0.03312663
FIN,ESP,0.08856585
FIN,FIN,0.006546477
FIN,FRA,0.05733414
FIN,GBR,0.05480784
FIN,HUN,0.04373952
FIN,IND,0.15662531999999998
FIN,ITA,0.06609474
FIN,JPN,0.23490153
FIN,KOR,0.21211665
FIN,NLD,0.045165689999999994
FIN,NOR,0.023737083
FIN,POL,0.027338645999999998
FIN,ROM,0.052525260000000004
FIN,RUS,0.026780330999999997
FIN,SVK,0.042721829999999995
FIN,SWE,0.011936766
FIN,THA,0.23677881
FIN,TUR,0.06941364
FIN,USA,0.20829546
FIN,VNM,0.22494339
FIN,YUG,0.05186976
FJI,AUS,0.10381707
FJI,BEL,0.4906977
FJI,BRA,0.4112058
FJI,CAN,0.38009639999999995
FJI,CHE,0.5016624000000001
FJI,CHN,0.27312006
FJI,CZE,0.48601259999999996
FJI,DEU,0.479646
FJI,ESP,0.5263596
FJI,FIN,0.4470126
FJI,FRA,0.49785240000000003
FJI,GBR,0.4895420999999999
FJI,HUN,0.4879284
FJI,IND,0.36102870000000004
FJI,ITA,0.5121522
FJI,JPN,0.21729843
FJI,KOR,0.24606813
FJI,NLD,0.48551009999999994
FJI,NOR,0.45837419999999995
FJI,POL,0.47267309999999996
FJI,ROM,0.484041
FJI,RUS,0.44129070000000004
FJI,SVK,0.48854129999999996
FJI,SWE,0.4554276
FJI,THA,0.27761799000000004
FJI,TUR,0.4781697
FJI,USA,0.37541189999999997
FJI,VNM,0.27085046999999995
FJI,YUG,0.49269089999999993
FLK,AUS,0.29998599
FLK,BEL,0.3846723
FLK,BRA,0.12282554999999999
FLK,CAN,0.32832870000000003
FLK,CHE,0.3785208
FLK,CHN,0.5595147
FLK,CZE,0.3965217
FLK,DEU,0.4010745
FLK,ESP,0.34536540000000004
FLK,FIN,0.43390320000000004
FLK,FRA,0.37681169999999997
FLK,GBR,0.3808896
FLK,HUN,0.39709439999999996
FLK,IND,0.4659708
FLK,ITA,0.3727611
FLK,JPN,0.5330375999999999
FLK,KOR,0.5522481
FLK,NLD,0.3893778
FLK,NOR,0.41554050000000003
FLK,POL,0.41126489999999993
FLK,ROM,0.40127669999999993
FLK,RUS,0.444195
FLK,SVK,0.39582029999999996
FLK,SWE,0.42318389999999995
FLK,THA,0.4615671
FLK,TUR,0.402786
FLK,USA,0.3075111
FLK,VNM,0.49017179999999994
FLK,YUG,0.39293429999999996
FRA,AUS,0.5081427
FRA,BEL,0.007871534999999999
FRA,BRA,0.2619837
FRA,CAN,0.16959638999999999
FRA,CHE,0.013082334
FRA,CHN,0.24675696
FRA,CZE,0.026538315
FRA,DEU,0.02640561
FRA,ESP,0.031639679999999996
FRA,FIN,0.05733414
FRA,FRA,0.008345627999999999
FRA,GBR,0.010288425
FRA,HUN,0.0374172
FRA,IND,0.19782689999999997
FRA,ITA,0.03329703
FRA,JPN,0.29176887
FRA,KOR,0.26944401
FRA,NLD,0.012837506999999998
FRA,NOR,0.0402867
FRA,POL,0.04104534
FRA,ROM,0.05625054
FRA,RUS,0.07482947999999999
FRA,SVK,0.032838299999999994
FRA,SWE,0.046373910000000004
FRA,THA,0.28364415000000004
FRA,TUR,0.07801968
FRA,USA,0.18507462000000002
FRA,VNM,0.27625662
FRA,YUG,0.04349154
FRO,AUS,0.49851209999999996
FRO,BEL,0.04247748
FRO,BRA,0.2813673
FRO,CAN,0.13903748999999999
FRO,CHE,0.05706768
FRO,CHN,0.22808322
FRO,CZE,0.05558924999999999
FRO,DEU,0.04791027
FRO,ESP,0.07238438999999999
FRO,FIN,0.05115894
FRO,FRA,0.04706307
FRO,GBR,0.037089029999999995
FRO,HUN,0.0685779
FRO,IND,0.20774090999999997
FRO,ITA,0.07737009
FRO,JPN,0.26257965
FRO,KOR,0.24619716
FRO,NLD,0.038441039999999996
FRO,NOR,0.029139711
FRO,POL,0.05924583
FRO,ROM,0.08650788
FRO,RUS,0.07781645999999999
FRO,SVK,0.06431667
FRO,SWE,0.04133829
FRO,THA,0.28626950999999995
FRO,TUR,0.10830756
FRO,USA,0.15805307999999998
FRO,VNM,0.27206025
FRO,YUG,0.07782510000000001
FSM,AUS,0.14385063
FSM,BEL,0.39404429999999996
FSM,BRA,0.5105253
FSM,CAN,0.3636684
FSM,CHE,0.4014834
FSM,CHN,0.16646339999999998
FSM,CZE,0.38376330000000003
FSM,DEU,0.3788328
FSM,ESP,0.4335222
FSM,FIN,0.34575120000000004
FSM,FRA,0.40188989999999997
FSM,GBR,0.39637649999999996
FSM,HUN,0.3832002
FSM,IND,0.26325402
FSM,ITA,0.40749149999999995
FSM,JPN,0.11145179999999999
FSM,KOR,0.13924005
FSM,NLD,0.38908139999999997
FSM,NOR,0.36191039999999997
FSM,POL,0.36913379999999996
FSM,ROM,0.3774441
FSM,RUS,0.3359967
FSM,SVK,0.3845772
FSM,SWE,0.3558438
FSM,THA,0.19065513
FSM,TUR,0.3717162
FSM,USA,0.371988
FSM,VNM,0.17528358
FSM,YUG,0.3868608
GAB,AUS,0.43002120000000005
GAB,BEL,0.16906278
GAB,BRA,0.19641111
GAB,CAN,0.2881803
GAB,CHE,0.15559266
GAB,CHN,0.34297409999999995
GAB,CZE,0.16661811
GAB,DEU,0.17448528000000002
GAB,ESP,0.13948854
GAB,FIN,0.20353326
GAB,FRA,0.16316361000000001
GAB,GBR,0.17280285
GAB,HUN,0.15979383000000003
GAB,IND,0.23517950999999998
GAB,ITA,0.13887837000000003
GAB,JPN,0.4055544
GAB,KOR,0.37163219999999997
GAB,NLD,0.17397573
GAB,NOR,0.19881047999999998
GAB,POL,0.17619555
GAB,ROM,0.15514218
GAB,RUS,0.200088
GAB,SVK,0.16111520999999998
GAB,SWE,0.19813040999999998
GAB,THA,0.30371760000000003
GAB,TUR,0.15004941
GAB,USA,0.29039046
GAB,VNM,0.3201441
GAB,YUG,0.15199686
GBR,AUS,0.5100585
GBR,BEL,0.009713388
GBR,BRA,0.26393483999999995
GBR,CAN,0.16094397000000002
GBR,CHE,0.022461350999999997
GBR,CHN,0.24454058999999997
GBR,CZE,0.031109639999999997
GBR,DEU,0.028083057
GBR,ESP,0.03790136999999999
GBR,FIN,0.05480784
GBR,FRA,0.010288425
GBR,GBR,0.005575037999999999
GBR,HUN,0.04360997999999999
GBR,IND,0.20161908
GBR,ITA,0.04315275
GBR,JPN,0.28722711
GBR,KOR,0.26626169999999993
GBR,NLD,0.01080945
GBR,NOR,0.03471311999999999
GBR,POL,0.04354932
GBR,ROM,0.0629214
GBR,RUS,0.0753264
GBR,SVK,0.03884814
GBR,SWE,0.04312712999999999
GBR,THA,0.28636413
GBR,TUR,0.08514081
GBR,USA,0.17704029
GBR,VNM,0.27746139
GBR,YUG,0.05088834
GEO,AUS,0.4085427
GEO,BEL,0.09684123
GEO,BRA,0.34198949999999995
GEO,CAN,0.2604516
GEO,CHE,0.09008535
GEO,CHN,0.17558751
GEO,CZE,0.07528857000000001
GEO,DEU,0.079098
GEO,ESP,0.12061161
GEO,FIN,0.07366755
GEO,FRA,0.10120047
GEO,GBR,0.10633878
GEO,HUN,0.06387933
GEO,IND,0.09787080000000001
GEO,ITA,0.07996077
GEO,JPN,0.2349828
GEO,KOR,0.20349596999999997
GEO,NLD,0.09605361
GEO,NOR,0.09233844
GEO,POL,0.06419180999999999
GEO,ROM,0.04638954
GEO,RUS,0.04934568
GEO,SVK,0.06837098999999999
GEO,SWE,0.08066894999999999
GEO,THA,0.18522891
GEO,TUR,0.03079206
GEO,USA,0.27919485000000005
GEO,VNM,0.18309264
GEO,YUG,0.05978976
GHA,AUS,0.46418909999999997
GHA,BEL,0.15174432
GHA,BRA,0.1728621
GHA,CAN,0.25329746999999997
GHA,CHE,0.13998909
GHA,CHN,0.35494889999999996
GHA,CZE,0.1543548
GHA,DEU,0.16131305999999998
GHA,ESP,0.11688219
GHA,FIN,0.19315433999999998
GHA,FRA,0.14481876
GHA,GBR,0.15342609000000001
GHA,HUN,0.15056961
GHA,IND,0.25494327
GHA,ITA,0.12709805999999998
GHA,JPN,0.4149228
GHA,KOR,0.3832371
GHA,NLD,0.15690714
GHA,NOR,0.18367797
GHA,POL,0.16654887
GHA,ROM,0.15091704
GHA,RUS,0.19551792
GHA,SVK,0.15069749999999998
GHA,SWE,0.18562238999999997
GHA,THA,0.3307422
GHA,TUR,0.15177777
GHA,USA,0.25447404
GHA,VNM,0.34357620000000005
GHA,YUG,0.14444712
GIB,AUS,0.5319827999999999
GIB,BEL,0.05430936
GIB,BRA,0.21924522
GIB,CAN,0.17486706
GIB,CHE,0.048093420000000005
GIB,CHN,0.29053524
GIB,CZE,0.06668595
GIB,DEU,0.07032353999999999
GIB,ESP,0.014928188999999998
GIB,FIN,0.1030395
GIB,FRA,0.046475249999999996
GIB,GBR,0.052772849999999996
GIB,HUN,0.07114107
GIB,IND,0.22714607999999997
GIB,ITA,0.05001246
GIB,JPN,0.33792239999999996
GIB,KOR,0.31442429999999993
GIB,NLD,0.05930235
GIB,NOR,0.08663655
GIB,POL,0.08209827
GIB,ROM,0.08418378
GIB,RUS,0.11672244
GIB,SVK,0.06829026
GIB,SWE,0.09258555
GIB,THA,0.3147333
GIB,TUR,0.10049202
GIB,USA,0.18494396999999999
GIB,VNM,0.3122544
GIB,YUG,0.07138707
GIN,AUS,0.5033403
GIN,BEL,0.14858202
GIN,BRA,0.13587912
GIN,CAN,0.20820977999999998
GIN,CHE,0.14117618999999998
GIN,CHN,0.3795531
GIN,CZE,0.15904584
GIN,DEU,0.16381236000000002
GIN,ESP,0.10913286000000001
GIN,FIN,0.19686852
GIN,FRA,0.14074667999999996
GIN,GBR,0.14649384
GIN,HUN,0.16024164
GIN,IND,0.29383319999999996
GIN,ITA,0.13611615
GIN,JPN,0.4315128
GIN,KOR,0.40555019999999997
GIN,NLD,0.15356766
GIN,NOR,0.18081813
GIN,POL,0.17385309000000002
GIN,ROM,0.16749893999999999
GIN,RUS,0.20744898
GIN,SVK,0.15860304
GIN,SWE,0.18674625
GIN,THA,0.3759033
GIN,TUR,0.17582067
GIN,USA,0.2063154
GIN,VNM,0.384036
GIN,YUG,0.15723536999999999
GLP,AUS,0.488745
GLP,BEL,0.20909895
GLP,BRA,0.11547852
GLP,CAN,0.10575233999999999
GLP,CHE,0.21445392
GLP,CHN,0.4142241
GLP,CZE,0.23028282
GLP,DEU,0.22828118999999997
GLP,ESP,0.1853259
GLP,FIN,0.24893864999999998
GLP,FRA,0.20382417
GLP,GBR,0.20019813
GLP,HUN,0.24076407
GLP,IND,0.40164
GLP,ITA,0.22625030999999998
GLP,JPN,0.4156032
GLP,KOR,0.4202847
GLP,NLD,0.21097152
GLP,NOR,0.22520463
GLP,POL,0.24374325
GLP,ROM,0.25833363
GLP,RUS,0.27379686
GLP,SVK,0.23641188
GLP,SWE,0.23743082999999998
GLP,THA,0.4857137999999999
GLP,TUR,0.27787764
GLP,USA,0.08845584
GLP,VNM,0.4709118
GLP,YUG,0.24492672
GMB,AUS,0.5164850999999999
GMB,BEL,0.13711292999999997
GMB,BRA,0.14208168
GMB,CAN,0.19659969000000002
GMB,CHE,0.13048955999999998
GMB,CHN,0.3709725
GMB,CZE,0.14867957999999998
GMB,DEU,0.15301874999999998
GMB,ESP,0.09761694
GMB,FIN,0.18591248999999999
GMB,FRA,0.12924750000000002
GMB,GBR,0.13453004999999998
GMB,HUN,0.15075612
GMB,IND,0.29017833000000004
GMB,ITA,0.12694371000000002
GMB,JPN,0.4208138999999999
GMB,KOR,0.3962091
GMB,NLD,0.1420131
GMB,NOR,0.16905876
GMB,POL,0.16374248999999996
GMB,ROM,0.15929006999999998
GMB,RUS,0.19778868
GMB,SVK,0.14881344000000002
GMB,SWE,0.17549274
GMB,THA,0.37421189999999993
GMB,TUR,0.16918314
GMB,USA,0.19572861
GMB,VNM,0.3801687
GMB,YUG,0.14840931
GNB,AUS,0.5102388
GNB,BEL,0.14106629999999998
GNB,BRA,0.14100492
GNB,CAN,0.20269463999999998
GNB,CHE,0.13392003
GNB,CHN,0.3732426
GNB,CZE,0.15191553
GNB,DEU,0.15652814999999998
GNB,ESP,0.10158624000000001
GNB,FIN,0.18953774999999998
GNB,FRA,0.13321898999999998
GNB,GBR,0.13883373000000002
GNB,HUN,0.15345621
GNB,IND,0.2898801
GNB,ITA,0.12944216999999997
GNB,JPN,0.42433350000000003
GNB,KOR,0.3989169
GNB,NLD,0.14602713
GNB,NOR,0.17322287999999997
GNB,POL,0.16682672999999998
GNB,ROM,0.16125986999999997
GNB,RUS,0.20061488999999996
GNB,SVK,0.15169473
GNB,SWE,0.17931111000000002
GNB,THA,0.3730476
GNB,TUR,0.17030649
GNB,USA,0.20158011
GNB,VNM,0.3800274
GNB,YUG,0.15072207
GNQ,AUS,0.4396032
GNQ,BEL,0.15770579999999998
GNQ,BRA,0.19828335
GNQ,CAN,0.27872931
GNQ,CHE,0.1442979
GNQ,CHN,0.33705389999999996
GNQ,CZE,0.15557718
GNQ,DEU,0.16338564
GNQ,ESP,0.12810159
GNQ,FIN,0.19276056
GNQ,FRA,0.15176778000000002
GNQ,GBR,0.16138905
GNQ,HUN,0.14903297999999998
GNQ,IND,0.23137533
GNQ,ITA,0.12780525
GNQ,JPN,0.3991755
GNQ,KOR,0.36571439999999994
GNQ,NLD,0.1626339
GNQ,NOR,0.18760584
GNQ,POL,0.16543641
GNQ,ROM,0.14501358
GNQ,RUS,0.19007438999999998
GNQ,SVK,0.1502325
GNQ,SWE,0.18713301
GNQ,THA,0.3030387
GNQ,TUR,0.14092299
GNQ,USA,0.28174035
GNQ,VNM,0.3179676
GNQ,YUG,0.14140325999999998
GRC,AUS,0.4565883
GRC,BEL,0.06267675
GRC,BRA,0.28683845999999996
GRC,CAN,0.23255673
GRC,CHE,0.049879530000000005
GRC,CHN,0.22870311
GRC,CZE,0.046073909999999996
GRC,DEU,0.05411853
GRC,ESP,0.07118709
GRC,FIN,0.07395135
GRC,FRA,0.06296178000000001
GRC,GBR,0.0718455
GRC,HUN,0.03371829
GRC,IND,0.15041802
GRC,ITA,0.031512330000000005
GRC,JPN,0.28553955000000003
GRC,KOR,0.25584879
GRC,NLD,0.06488735999999999
GRC,NOR,0.07819215
GRC,POL,0.04800513
GRC,ROM,0.022243011
GRC,RUS,0.06700749
GRC,SVK,0.037499580000000005
GRC,SWE,0.07225130999999999
GRC,THA,0.23791155
GRC,TUR,0.02451714
GRC,USA,0.24779370000000003
GRC,VNM,0.23789396999999998
GRC,YUG,0.024204657
GRD,AUS,0.47979120000000003
GRD,BEL,0.21917045999999998
GRD,BRA,0.10359069
GRD,CAN,0.11825031
GRD,CHE,0.22382574
GRD,CHN,0.4273512
GRD,CZE,0.24013674000000002
GRD,DEU,0.23852030999999999
GRD,ESP,0.19366686
GRD,FIN,0.26022042
GRD,FRA,0.21360861
GRD,GBR,0.21047006999999998
GRD,HUN,0.25020017999999994
GRD,IND,0.41129309999999997
GRD,ITA,0.23466957
GRD,JPN,0.42780779999999996
GRD,KOR,0.43326419999999993
GRD,NLD,0.22127337
GRD,NOR,0.23648846999999998
GRD,POL,0.25393989
GRD,ROM,0.26733870000000004
GRD,RUS,0.28468901999999996
GRD,SVK,0.24595053000000003
GRD,SWE,0.24860318999999995
GRD,THA,0.49671
GRD,TUR,0.28628882999999994
GRD,USA,0.10028837999999998
GRD,VNM,0.48329729999999993
GRD,YUG,0.25392266999999996
GRL,AUS,0.4957112999999999
GRL,BEL,0.10562991
GRL,BRA,0.26717682000000004
GRL,CAN,0.07680912
GRL,CHE,0.11981979
GRL,CHN,0.25202679
GRL,CZE,0.12199575
GRL,DEU,0.11462387999999998
GRL,ESP,0.12136938000000001
GRL,FIN,0.11305743
GRL,FRA,0.10754043
GRL,GBR,0.09746168999999999
GRL,HUN,0.13519212000000003
GRL,IND,0.26377730999999993
GRL,ITA,0.14058495
GRL,JPN,0.26624286
GRL,KOR,0.26148093
GRL,NLD,0.10281044999999998
GRL,NOR,0.09477104999999998
GRL,POL,0.12597761999999998
GRL,ROM,0.15337221
GRL,RUS,0.13927109999999998
GRL,SVK,0.13078422
GRL,SWE,0.10579989
GRL,THA,0.3313698
GRL,TUR,0.17516307
GRL,USA,0.09804588
GRL,VNM,0.3106527
GRL,YUG,0.14425851
GTM,AUS,0.4107744
GTM,BEL,0.27285822
GTM,BRA,0.17339802
GTM,CAN,0.11093673
GTM,CHE,0.28264014
GTM,CHN,0.400545
GTM,CZE,0.29405949
GTM,DEU,0.28925462999999996
GTM,ESP,0.2610264
GTM,FIN,0.29830395
GTM,FRA,0.27003144
GTM,GBR,0.26315060999999995
GTM,HUN,0.3067566
GTM,IND,0.451269
GTM,ITA,0.29928105
GTM,JPN,0.36997050000000004
GTM,KOR,0.3908907
GTM,NLD,0.27281828999999996
GTM,NOR,0.27675414
GTM,POL,0.3038571
GTM,ROM,0.3260268
GTM,RUS,0.3250734
GTM,SVK,0.301998
GTM,SWE,0.28904235
GTM,THA,0.49954499999999996
GTM,TUR,0.34804199999999996
GTM,USA,0.0901497
GTM,VNM,0.4704231
GTM,YUG,0.3135204
GUF,AUS,0.4799649
GUF,BEL,0.21920712
GUF,BRA,0.07068981
GUF,CAN,0.15131994
GUF,CHE,0.22067478
GUF,CHN,0.4473318
GUF,CZE,0.23858175
GUF,DEU,0.23876408999999998
GUF,ESP,0.18743892
GUF,FIN,0.26522826
GUF,FRA,0.21253793999999998
GUF,GBR,0.2117001
GUF,HUN,0.24655877999999998
GUF,IND,0.40416599999999997
GUF,ITA,0.22741409999999998
GUF,JPN,0.46026269999999997
GUF,KOR,0.45931649999999996
GUF,NLD,0.22231071
GUF,NOR,0.24211923
GUF,POL,0.25356297
GUF,ROM,0.26146473
GUF,RUS,0.28695986999999995
GUF,SVK,0.24286145999999997
GUF,SWE,0.25329482999999997
GUF,THA,0.49151939999999994
GUF,TUR,0.27762098999999996
GUF,USA,0.13567128
GUF,VNM,0.48873809999999995
GUF,YUG,0.24837074999999997
GUY,AUS,0.4742154
GUY,BEL,0.22577292
GUY,BRA,0.08256938999999999
GUY,CAN,0.13869303
GUY,CHE,0.22879445999999998
GUY,CHN,0.4442544
GUY,CZE,0.24604085999999994
GUY,DEU,0.24534677999999996
GUY,ESP,0.19679216999999996
GUY,FIN,0.26956938
GUY,FRA,0.21960225
GUY,GBR,0.21762863999999998
GUY,HUN,0.25506396
GUY,IND,0.4151637
GUY,ITA,0.23750084999999999
GUY,JPN,0.4485645
GUY,KOR,0.4523349
GUY,NLD,0.22840275
GUY,NOR,0.24601320000000002
GUY,POL,0.26053424999999997
GUY,ROM,0.27109974
GUY,RUS,0.29280204
GUY,SVK,0.25108278
GUY,SWE,0.25773261
GUY,THA,0.5026008
GUY,TUR,0.28861686
GUY,USA,0.12127083
GUY,VNM,0.4944966
GUY,YUG,0.25778546999999996
HKG,AUS,0.22181091
HKG,BEL,0.28215351
HKG,BRA,0.540447
HKG,CAN,0.37303169999999997
HKG,CHE,0.28227018
HKG,CHN,0.05928747
HKG,CZE,0.26383848
HKG,DEU,0.26278440000000003
HKG,ESP,0.3165318
HKG,FIN,0.23506848
HKG,FRA,0.28918428
HKG,GBR,0.28915256999999994
HKG,HUN,0.25732911
HKG,IND,0.11290424999999998
HKG,ITA,0.2786813999999999
HKG,JPN,0.08673675
HKG,KOR,0.06287528999999999
HKG,NLD,0.27872013
HKG,NOR,0.25799943
HKG,POL,0.24850841999999998
HKG,ROM,0.24464351999999998
HKG,RUS,0.21436064999999999
HKG,SVK,0.2605629
HKG,SWE,0.24700379999999997
HKG,THA,0.05181984
HKG,TUR,0.23198871
HKG,USA,0.39393330000000004
HKG,VNM,0.02604105
HKG,YUG,0.25701786
HND,AUS,0.41865749999999996
HND,BEL,0.26749016999999997
HND,BRA,0.16365522
HND,CAN,0.10957598999999998
HND,CHE,0.27673419
HND,CHN,0.4062963
HND,CZE,0.28885695
HND,DEU,0.28440165
HND,ESP,0.25391510999999994
HND,FIN,0.29510222999999997
HND,FRA,0.26430702
HND,GBR,0.25781111999999995
HND,HUN,0.3013362
HND,IND,0.44985539999999996
HND,ITA,0.29278296
HND,JPN,0.3783393
HND,KOR,0.3980502
HND,NLD,0.26770896
HND,NOR,0.27305061
HND,POL,0.2992445099999999
HND,ROM,0.32049540000000004
HND,RUS,0.3218739
HND,SVK,0.29660058
HND,SWE,0.28545105
HND,THA,0.5046822
HND,TUR,0.34228499999999995
HND,USA,0.08807499
HND,VNM,0.47619239999999996
HND,YUG,0.30776939999999997
HRV,AUS,0.4790358
HRV,BEL,0.03073236
HRV,BRA,0.28126086
HRV,CAN,0.20115117
HRV,CHE,0.020018810999999997
HRV,CHN,0.22946288999999997
HRV,CZE,0.014760518999999998
HRV,DEU,0.023156298
HRV,ESP,0.051073799999999996
HRV,FIN,0.05108019
HRV,FRA,0.03245285999999999
HRV,GBR,0.04023647999999999
HRV,HUN,0.009063236999999998
HRV,IND,0.16820876999999998
HRV,ITA,0.015511671
HRV,JPN,0.28075577999999995
HRV,KOR,0.25455189
HRV,NLD,0.03255765
HRV,NOR,0.04825749000000001
HRV,POL,0.024178095
HRV,ROM,0.024343083
HRV,RUS,0.05626079999999999
HRV,SVK,0.008361369
HRV,SWE,0.045385379999999996
HRV,THA,0.25518186
HRV,TUR,0.04561062
HRV,USA,0.21721062
HRV,VNM,0.25053621000000004
HRV,YUG,0.011120724
HTI,AUS,0.4667397
HTI,BEL,0.22499064
HTI,BRA,0.13994513999999997
HTI,CAN,0.09020604
HTI,CHE,0.23262122999999998
HTI,CHN,0.40389600000000003
HTI,CZE,0.24654222
HTI,DEU,0.24317160000000002
HTI,ESP,0.20702573999999999
HTI,FIN,0.25893144
HTI,FRA,0.22083591
HTI,GBR,0.21553314
HTI,HUN,0.25825125
HTI,IND,0.4153947
HTI,ITA,0.24702158999999999
HTI,JPN,0.39348389999999994
HTI,KOR,0.40424309999999997
HTI,NLD,0.22596645
HTI,NOR,0.23566151999999999
HTI,POL,0.25850481
HTI,ROM,0.27688902000000004
HTI,RUS,0.28515159
HTI,SVK,0.25363746
HTI,SWE,0.24818046000000002
HTI,THA,0.4906722
HTI,TUR,0.29786979
HTI,USA,0.06917367
HTI,VNM,0.4687725
HTI,YUG,0.26372924999999997
HUN,AUS,0.471993
HUN,BEL,0.03389937
HUN,BRA,0.29018262
HUN,CAN,0.20346272999999998
HUN,CHE,0.026380782
HUN,CHN,0.22042128
HUN,CZE,0.013354538999999999
HUN,DEU,0.020685993
HUN,ESP,0.05933114999999999
HUN,FIN,0.04373952
HUN,FRA,0.0374172
HUN,GBR,0.04360997999999999
HUN,HUN,0.003441687
HUN,IND,0.16109373
HUN,ITA,0.024342249000000003
HUN,JPN,0.27176769
HUN,KOR,0.24548888999999996
HUN,NLD,0.034377029999999996
HUN,NOR,0.04450485
HUN,POL,0.01640418
HUN,ROM,0.019354659
HUN,RUS,0.0472257
HUN,SVK,0.0047720969999999995
HUN,SWE,0.039556919999999995
HUN,THA,0.24768801
HUN,TUR,0.04170678
HUN,USA,0.22027280999999999
HUN,VNM,0.24233013
HUN,YUG,0.009513893999999998
IDN,AUS,0.16231968
IDN,BEL,0.3424884
IDN,BRA,0.48978659999999996
IDN,CAN,0.4696443
IDN,CHE,0.3366807
IDN,CHN,0.15662637
IDN,CZE,0.32116079999999997
IDN,DEU,0.3235137
IDN,ESP,0.36564929999999995
IDN,FIN,0.30464129999999995
IDN,FRA,0.3475275
IDN,GBR,0.3515634
IDN,HUN,0.310425
IDN,IND,0.14994686999999998
IDN,ITA,0.32471340000000004
IDN,JPN,0.17374881
IDN,KOR,0.15875052
IDN,NLD,0.3408492
IDN,NOR,0.3282582
IDN,POL,0.3080412
IDN,ROM,0.29269884
IDN,RUS,0.27908118000000004
IDN,SVK,0.3148281
IDN,SWE,0.31584809999999996
IDN,THA,0.06949398
IDN,TUR,0.27308378999999994
IDN,USA,0.4911336
IDN,VNM,0.09069941999999999
IDN,YUG,0.30609749999999997
IND,AUS,0.3109155
IND,BEL,0.19258797
IND,BRA,0.4275465
IND,CAN,0.3404961
IND,CHE,0.18747039
IND,CHN,0.11355038999999999
IND,CZE,0.17135733
IND,DEU,0.17356701
IND,ESP,0.21846137999999998
IND,FIN,0.15662531999999998
IND,FRA,0.19782689999999997
IND,GBR,0.20161908
IND,HUN,0.16109373
IND,IND,0.020459447999999998
IND,ITA,0.17766665999999998
IND,JPN,0.17543129999999998
IND,KOR,0.14078016
IND,NLD,0.19090263
IND,NOR,0.17975037
IND,POL,0.15809499
IND,ROM,0.14425044
IND,RUS,0.13025643
IND,SVK,0.16535142
IND,SWE,0.16722665999999997
IND,THA,0.08759117999999999
IND,TUR,0.12668589
IND,USA,0.36179429999999996
IND,VNM,0.09020289
IND,YUG,0.15763301999999998
IRL,AUS,0.5176649999999999
IRL,BEL,0.023268843
IRL,BRA,0.25979825999999995
IRL,CAN,0.14717577
IRL,CHE,0.03611874
IRL,CHN,0.24872588999999998
IRL,CZE,0.04395654
IRL,DEU,0.03954516
IRL,ESP,0.043507080000000004
IRL,FIN,0.06086247
IRL,FRA,0.023346092999999995
IRL,GBR,0.013812344999999998
IRL,HUN,0.056879849999999996
IRL,IND,0.21253287
IRL,ITA,0.05663198999999999
IRL,JPN,0.28797015
IRL,KOR,0.26905064999999995
IRL,NLD,0.022701806999999997
IRL,NOR,0.03801045
IRL,POL,0.054804599999999995
IRL,ROM,0.07623446999999998
IRL,RUS,0.08406945
IRL,SVK,0.05210844
IRL,SWE,0.04893441
IRL,THA,0.29605986
IRL,TUR,0.09855641999999999
IRL,USA,0.16346403
IRL,VNM,0.28560831000000003
IRL,YUG,0.06450383999999999
IRN,AUS,0.38464709999999996
IRN,BEL,0.12264357
IRN,BRA,0.35589479999999996
IRN,CAN,0.28691655
IRN,CHE,0.11489226000000001
IRN,CHN,0.16827113999999999
IRN,CZE,0.10113074999999999
IRN,DEU,0.10536354
IRN,ESP,0.14354087999999998
IRN,FIN,0.09944757
IRN,FRA,0.12655326
IRN,GBR,0.13224038999999999
IRN,HUN,0.08914235999999999
IRN,IND,0.07633776
IRN,ITA,0.10253810999999999
IRN,JPN,0.23018643
IRN,KOR,0.19687344
IRN,NLD,0.12213500999999999
IRN,NOR,0.11878782
IRN,POL,0.09062748000000001
IRN,ROM,0.07062434999999999
IRN,RUS,0.07399767
IRN,SVK,0.09377784
IRN,SWE,0.10698687
IRN,THA,0.16375434
IRN,TUR,0.050945819999999996
IRN,USA,0.3057342
IRN,VNM,0.16508463
IRN,YUG,0.08393723999999998
IRQ,AUS,0.3985992
IRQ,BEL,0.11327418
IRQ,BRA,0.3355814999999999
IRQ,CAN,0.28193823
IRQ,CHE,0.10355273999999999
IRQ,CHN,0.18895332
IRQ,CZE,0.09236864999999998
IRQ,DEU,0.09797169
IRQ,ESP,0.12914709
IRQ,FIN,0.09907059
IRQ,FRA,0.11602302
IRQ,GBR,0.12298734
IRQ,HUN,0.07940289
IRQ,IND,0.09476750999999999
IRQ,ITA,0.08856114
IRQ,JPN,0.25068308999999994
IRQ,KOR,0.21752823
IRQ,NLD,0.11364596999999999
IRQ,NOR,0.11524569
IRQ,POL,0.08460056999999999
IRQ,ROM,0.06006654
IRQ,RUS,0.07645938
IRQ,SVK,0.08417409
IRQ,SWE,0.10448799
IRQ,THA,0.18131274
IRQ,TUR,0.038006160000000004
IRQ,USA,0.29944074
IRQ,VNM,0.18447467999999997
IRQ,YUG,0.07253424
ISL,AUS,0.5030007
ISL,BEL,0.06399504
ISL,BRA,0.27507135
ISL,CAN,0.11591267999999999
ISL,CHE,0.07852047000000001
ISL,CHN,0.23669832
ISL,CZE,0.07920326999999999
