Year,region,type,scrap,inuse,f_ebp,tau_w,f_tau,source,source_basis,data_status
2018,Hungary,NMC811,31.205225009116813,31.205225009116813,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Hungary,TLB,585.5667064442214,585.5667064442214,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,LFP,193.55940191398207,193.55940191398207,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,NCA,263.7593801527047,263.7593801527047,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,NMC111,207.984619977372,207.984619977372,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,NMC523,96.93257742771797,96.93257742771797,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,NMC622,139.58589529909509,139.58589529909509,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,NMC811,39.87700770442732,39.87700770442732,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Japan,TLB,748.292891895838,748.292891895838,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,LFP,149.9579311928526,149.9579311928526,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,NCA,204.34456083918897,204.34456083918897,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,NMC111,161.13370377946683,161.13370377946683,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,NMC523,75.09740489233023,75.09740489233023,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,NMC622,108.14257471231818,108.14257471231818,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,NMC811,30.894255295202996,30.894255295202996,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Korea,TLB,579.7313531940136,579.7313531940136,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,LFP,302.93470032282744,302.93470032282744,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,NCA,412.80282948695384,412.80282948695384,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,NMC111,325.511227569313,325.511227569313,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,NMC523,151.70661308219223,151.70661308219223,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,NMC622,218.4621927097946,218.4621927097946,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,NMC811,62.410450018233625,62.410450018233625,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,Poland,TLB,1171.1334128884428,1171.1334128884428,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,LFP,448.8807516252957,448.8807516252957,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,NCA,611.680484855929,611.680484855929,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,NMC111,482.33406188883356,482.33406188883356,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,NMC523,224.79490937912493,224.79490937912493,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,NMC622,323.71158919985004,323.71158919985004,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,NMC811,92.47817989686611,92.47817989686611,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,USA,TLB,1735.3549991818097,1735.3549991818097,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,LFP,100.97823344094249,100.97823344094249,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,NCA,137.60094316231798,137.60094316231798,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,NMC111,108.50374252310435,108.50374252310435,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,NMC523,50.568871027397414,50.568871027397414,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,NMC622,72.82073090326487,72.82073090326487,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,NMC811,20.803483339411212,20.803483339411212,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2018,United Kingdom,TLB,390.37780429614764,390.37780429614764,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
2019,China,LFP,4921.602569856787,4921.602569856787,1.0,0.0,1.0,manufacturing_scrap,bnef-production-scrap,BNEF_observed
