,country,type,scrap,year,Strategy type
32446,Andorra,NMC523,1.3500422286901557,2042,Strategy 1
32447,Andorra,NCA,4.319605509097422,2042,Strategy 1
32448,United Arab Emirates,LFP,0.0,2042,Strategy 1
32449,United Arab Emirates,NMC111,2.287499298003748,2042,Strategy 1
32450,United Arab Emirates,NMC622,0.0,2042,Strategy 1
32451,United Arab Emirates,NMC811,0.0,2042,Strategy 1
32452,United Arab Emirates,NMC523,74.02974515458958,2042,Strategy 1
32453,United Arab Emirates,NCA,0.0,2042,Strategy 1
32454,Argentina,LFP,0.0,2042,Strategy 1
32455,Argentina,NMC111,937.4308053066854,2042,Strategy 1
32456,Argentina,NMC622,576.5467524848142,2042,Strategy 1
32457,Argentina,NMC811,460.905809652008,2042,Strategy 1
32458,Argentina,NMC523,1160.357414757396,2042,Strategy 1
32459,Argentina,NCA,3692.960307364589,2042,Strategy 1
32460,Armenia,LFP,0.0,2042,Strategy 1
32461,Armenia,NMC111,0.7141928212795585,2042,Strategy 1
32462,Armenia,NMC622,0.0,2042,Strategy 1
32463,Armenia,NMC811,0.0,2042,Strategy 1
32464,Armenia,NMC523,0.0,2042,Strategy 1
32465,Armenia,NCA,0.0,2042,Strategy 1
32466,Australia,LFP,0.0,2042,Strategy 1
32467,Australia,NMC111,7999.73897541424,2042,Strategy 1
32468,Australia,NMC622,4917.911185327839,2042,Strategy 1
32469,Australia,NMC811,3917.198044291559,2042,Strategy 1
32470,Australia,NMC523,9925.402078153633,2042,Strategy 1
32471,Australia,NCA,31556.020513361265,2042,Strategy 1
32472,Austria,LFP,19.734623548076566,2042,Strategy 1
32473,Austria,NMC111,3895.790006002666,2042,Strategy 1
32474,Austria,NMC622,2176.946318706556,2042,Strategy 1
32475,Austria,NMC811,1359.072223760339,2042,Strategy 1
32476,Austria,NMC523,4388.913533604251,2042,Strategy 1
32477,Austria,NCA,6879.660796478006,2042,Strategy 1
32478,Azerbaijan,LFP,0.0,2042,Strategy 1
32479,Azerbaijan,NMC111,922.8753795157292,2042,Strategy 1
32480,Azerbaijan,NMC622,567.3737953110198,2042,Strategy 1
32481,Azerbaijan,NMC811,451.85806806121656,2042,Strategy 1
32482,Azerbaijan,NMC523,1145.0590324249515,2042,Strategy 1
32483,Azerbaijan,NCA,3640.641040016988,2042,Strategy 1
32484,Burundi,LFP,0.0,2042,Strategy 1
32485,Burundi,NMC111,181.6410258703472,2042,Strategy 1
32486,Burundi,NMC622,111.60822928342613,2042,Strategy 1
32487,Burundi,NMC811,88.89540107361604,2042,Strategy 1
32488,Burundi,NMC523,225.24520209070883,2042,Strategy 1
32489,Burundi,NCA,716.2094174224361,2042,Strategy 1
32490,Belgium,LFP,26.216206988834152,2042,Strategy 1
32491,Belgium,NMC111,5175.725485404825,2042,Strategy 1
32492,Belgium,NMC622,2895.212024019106,2042,Strategy 1
32493,Belgium,NMC811,1809.3013132257192,2042,Strategy 1
32494,Belgium,NMC523,5834.199350573289,2042,Strategy 1
32495,Belgium,NCA,9146.243959902771,2042,Strategy 1
32496,Benin,LFP,0.0,2042,Strategy 1
32497,Benin,NMC111,6272.355911886531,2042,Strategy 1
32498,Benin,NMC622,3853.9948650531937,2042,Strategy 1
32499,Benin,NMC811,3068.53868222286,2042,Strategy 1
32500,Benin,NMC523,7779.190538308409,2042,Strategy 1
32501,Benin,NCA,24730.857853772173,2042,Strategy 1
32502,Burkina Faso,LFP,0.0,2042,Strategy 1
32503,Burkina Faso,NMC111,1282.893181994324,2042,Strategy 1
32504,Burkina Faso,NMC622,788.3830709719738,2042,Strategy 1
32505,Burkina Faso,NMC811,627.7525309887259,2042,Strategy 1
32506,Burkina Faso,NMC523,1591.227056468297,2042,Strategy 1
32507,Burkina Faso,NCA,5058.889528899284,2042,Strategy 1
32508,Bangladesh,LFP,0.0,2042,Strategy 1
32509,Bangladesh,NMC111,0.4679635052058353,2042,Strategy 1
32510,Bangladesh,NMC622,0.2589637259202554,2042,Strategy 1
32511,Bangladesh,NMC811,0.2061840588034048,2042,Strategy 1
32512,Bangladesh,NMC523,0.5268321427725898,2042,Strategy 1
32513,Bangladesh,NCA,1.729051479209555,2042,Strategy 1
32514,Bulgaria,LFP,78.14412447194384,2042,Strategy 1
32515,Bulgaria,NMC111,15705.185699148517,2042,Strategy 1
32516,Bulgaria,NMC622,8747.902088396857,2042,Strategy 1
32517,Bulgaria,NMC811,5447.995752668413,2042,Strategy 1
32518,Bulgaria,NMC523,17657.41259673463,2042,Strategy 1
32519,Bulgaria,NCA,27669.38570610023,2042,Strategy 1
32520,Bahrain,LFP,0.0,2042,Strategy 1
32521,Bahrain,NMC111,0.7649954438022823,2042,Strategy 1
32522,Bahrain,NMC622,0.199517488414684,2042,Strategy 1
32523,Bahrain,NMC811,0.0454597729528403,2042,Strategy 1
32524,Bahrain,NMC523,0.5498611796787932,2042,Strategy 1
32525,Bahrain,NCA,1.4073021591266617,2042,Strategy 1
32526,Bahamas,LFP,0.0,2042,Strategy 1
32527,Bahamas,NMC111,0.0037922276040646,2042,Strategy 1
32528,Bahamas,NMC622,0.0021952852138435,2042,Strategy 1
32529,Bahamas,NMC811,0.0017439959113866,2042,Strategy 1
32530,Bahamas,NMC523,0.0044406256745496,2042,Strategy 1
32531,Bahamas,NCA,0.0145559020670213,2042,Strategy 1
32532,Bosnia Herzegovina,LFP,0.0,2042,Strategy 1
32533,Bosnia Herzegovina,NMC111,128.52817797186407,2042,Strategy 1
32534,Bosnia Herzegovina,NMC622,79.0533068728771,2042,Strategy 1
32535,Bosnia Herzegovina,NMC811,62.97184252126213,2042,Strategy 1
32536,Bosnia Herzegovina,NMC523,159.52882902402004,2042,Strategy 1
32537,Bosnia Herzegovina,NCA,507.2190315561204,2042,Strategy 1
32538,Belarus,LFP,0.0,2042,Strategy 1
32539,Belarus,NMC111,2495.827779505277,2042,Strategy 1
32540,Belarus,NMC622,1534.3345364324364,2042,Strategy 1
32541,Belarus,NMC811,1221.9233170037862,2042,Strategy 1
32542,Belarus,NMC523,3096.6172562376923,2042,Strategy 1
32543,Belarus,NCA,9845.182112756354,2042,Strategy 1
32544,Bermuda,LFP,0.0,2042,Strategy 1
32545,Bermuda,NMC111,0.6372181433761127,2042,Strategy 1
32546,Bermuda,NMC622,0.153382342611245,2042,Strategy 1
32547,Bermuda,NMC811,0.0274939803783589,2042,Strategy 1
32548,Bermuda,NMC523,0.4559605009373377,2042,Strategy 1
32549,Bermuda,NCA,1.0652561919195416,2042,Strategy 1
32550,Bolivia (Plurinational State of),LFP,0.0,2042,Strategy 1
32551,Bolivia (Plurinational State of),NMC111,1194.018464965874,2042,Strategy 1
32552,Bolivia (Plurinational State of),NMC622,734.3379406924362,2042,Strategy 1
32553,Bolivia (Plurinational State of),NMC811,584.9775491639595,2042,Strategy 1
32554,Bolivia (Plurinational State of),NMC523,1481.9510861620165,2042,Strategy 1
32555,Bolivia (Plurinational State of),NCA,4711.462849695497,2042,Strategy 1
32556,Brazil,LFP,0.0,2042,Strategy 1
32557,Brazil,NMC111,101144.39588007044,2042,Strategy 1
32558,Brazil,NMC622,62147.37647633446,2042,Strategy 1
32559,Brazil,NMC811,49481.28806550055,2042,Strategy 1
32560,Brazil,NMC523,125442.849454893,2042,Strategy 1
32561,Brazil,NCA,398796.02189704217,2042,Strategy 1
32562,Barbados,LFP,0.0,2042,Strategy 1
32563,Barbados,NMC111,0.0,2042,Strategy 1
32564,Barbados,NMC622,0.0,2042,Strategy 1
32565,Barbados,NMC811,0.0,2042,Strategy 1
32566,Barbados,NMC523,0.0,2042,Strategy 1
32567,Barbados,NCA,0.0,2042,Strategy 1
32568,Brunei Darussalam,LFP,0.0,2042,Strategy 1
32569,Brunei Darussalam,NMC111,5.098669824246048,2042,Strategy 1
32570,Brunei Darussalam,NMC622,3.1374480576786667,2042,Strategy 1
32571,Brunei Darussalam,NMC811,2.501195964613236,2042,Strategy 1
32572,Brunei Darussalam,NMC523,6.3279035740453775,2042,Strategy 1
32573,Brunei Darussalam,NCA,20.12542025189619,2042,Strategy 1
32574,Botswana,LFP,0.0,2042,Strategy 1
32575,Botswana,NMC111,102.05982528821696,2042,Strategy 1
32576,Botswana,NMC622,63.02938856139968,2042,Strategy 1
32577,Botswana,NMC811,50.32893894506688,2042,Strategy 1
32578,Botswana,NMC523,127.02468333520402,2042,Strategy 1
32579,Botswana,NCA,404.32812703961895,2042,Strategy 1
32580,Canada,LFP,0.0,2042,Strategy 1
32581,Canada,NMC111,87675.44619465114,2042,Strategy 1
32582,Canada,NMC622,53893.44356982486,2042,Strategy 1
32583,Canada,NMC811,42921.78986752404,2042,Strategy 1
32584,Canada,NMC523,108770.54649047306,2042,Strategy 1
32585,Canada,NCA,345819.2857481097,2042,Strategy 1
32586,Switzerland,LFP,0.0,2042,Strategy 1
32587,Switzerland,NMC111,2295.835822090109,2042,Strategy 1
32588,Switzerland,NMC622,1417.708745571594,2042,Strategy 1
32589,Switzerland,NMC811,1131.649322044388,2042,Strategy 1
32590,Switzerland,NMC523,2858.2066140611823,2042,Strategy 1
32591,Switzerland,NCA,9091.804509017758,2042,Strategy 1
32592,Chile,LFP,0.0,2042,Strategy 1
32593,Chile,NMC111,3395.636102735655,2042,Strategy 1
32594,Chile,NMC622,2086.492135344713,2042,Strategy 1
32595,Chile,NMC811,1661.279174584594,2042,Strategy 1
32596,Chile,NMC523,4211.487591472122,2042,Strategy 1
32597,Chile,NCA,13388.870553727143,2042,Strategy 1
32598,China,LFP,5551738.893207969,2042,Strategy 1
32599,China,NMC111,2096869.411954917,2042,Strategy 1
32600,China,NMC622,2424584.067376512,2042,Strategy 1
32601,China,NMC811,1300467.5431465043,2042,Strategy 1
32602,China,NMC523,610155.8209497342,2042,Strategy 1
32603,China,NCA,426001.3444479567,2042,Strategy 1
32604,C?te d'Ivoire,LFP,0.0,2042,Strategy 1
32605,C?te d'Ivoire,NMC111,106.94084391990891,2042,Strategy 1
32606,C?te d'Ivoire,NMC622,65.56599022459267,2042,Strategy 1
32607,C?te d'Ivoire,NMC811,52.227081512244105,2042,Strategy 1
32608,C?te d'Ivoire,NMC523,132.34324272385985,2042,Strategy 1
32609,C?te d'Ivoire,NCA,420.99305248049,2042,Strategy 1
32610,Cameroon,LFP,0.0,2042,Strategy 1
32611,Cameroon,NMC111,0.4410927571328343,2042,Strategy 1
32612,Cameroon,NMC622,0.0551311027887151,2042,Strategy 1
32613,Cameroon,NMC811,0.0024771244562452,2042,Strategy 1
32614,Cameroon,NMC523,0.1910101169520076,2042,Strategy 1
32615,Cameroon,NCA,0.5817331790725283,2042,Strategy 1
32616,Congo,LFP,0.0,2042,Strategy 1
32617,Congo,NMC111,0.8919377142625695,2042,Strategy 1
32618,Congo,NMC622,0.2841062837514958,2042,Strategy 1
32619,Congo,NMC811,0.0,2042,Strategy 1
32620,Congo,NMC523,0.8466201683173769,2042,Strategy 1
32621,Congo,NCA,2.5849253100785905,2042,Strategy 1
32622,Colombia,LFP,0.0,2042,Strategy 1
32623,Colombia,NMC111,1405.1131773500308,2042,Strategy 1
32624,Colombia,NMC622,866.442099790651,2042,Strategy 1
32625,Colombia,NMC811,690.6981795681626,2042,Strategy 1
32626,Colombia,NMC523,1747.528312497013,2042,Strategy 1
32627,Colombia,NCA,5556.148608505308,2042,Strategy 1
32628,Comoros,LFP,0.0,2042,Strategy 1
32629,Comoros,NMC111,8.486875360956855,2042,Strategy 1
32630,Comoros,NMC622,5.2146611793406965,2042,Strategy 1
32631,Comoros,NMC811,4.1520027664957855,2042,Strategy 1
32632,Comoros,NMC523,10.525668127653017,2042,Strategy 1
32633,Comoros,NCA,33.46223930369882,2042,Strategy 1
32634,Cabo Verde,LFP,0.0,2042,Strategy 1
32635,Cabo Verde,NMC111,7.731608083837985,2042,Strategy 1
32636,Cabo Verde,NMC622,4.751718877344308,2042,Strategy 1
32637,Cabo Verde,NMC811,3.784074290260553,2042,Strategy 1
32638,Cabo Verde,NMC523,9.5905104873725,2042,Strategy 1
32639,Cabo Verde,NCA,30.491390233512124,2042,Strategy 1
32640,Costa Rica,LFP,0.0,2042,Strategy 1
32641,Costa Rica,NMC111,467.163909945666,2042,Strategy 1
32642,Costa Rica,NMC622,287.3742700136373,2042,Strategy 1
32643,Costa Rica,NMC811,228.95459995613567,2042,Strategy 1
32644,Costa Rica,NMC523,579.8830623556046,2042,Strategy 1
32645,Costa Rica,NCA,1843.718970769876,2042,Strategy 1
32646,Cayman Isds,LFP,0.0,2042,Strategy 1
32647,Cayman Isds,NMC111,0.0,2042,Strategy 1
32648,Cayman Isds,NMC622,0.0,2042,Strategy 1
32649,Cayman Isds,NMC811,0.0,2042,Strategy 1
32650,Cayman Isds,NMC523,0.0,2042,Strategy 1
32651,Cayman Isds,NCA,0.0,2042,Strategy 1
32652,Cyprus,LFP,2.7993849864320883,2042,Strategy 1
32653,Cyprus,NMC111,561.2079015505541,2042,Strategy 1
32654,Cyprus,NMC622,312.6034790940835,2042,Strategy 1
32655,Cyprus,NMC811,194.68721531114429,2042,Strategy 1
32656,Cyprus,NMC523,630.9761952165238,2042,Strategy 1
32657,Cyprus,NCA,988.7525102537836,2042,Strategy 1
32658,Czechia,LFP,112.73489041507638,2042,Strategy 1
32659,Czechia,NMC111,24833.11308508887,2042,Strategy 1
32660,Czechia,NMC622,13832.380042302706,2042,Strategy 1
32661,Czechia,NMC811,8614.654602154402,2042,Strategy 1
32662,Czechia,NMC523,27920.14671465314,2042,Strategy 1
32663,Czechia,NCA,43751.39283746171,2042,Strategy 1
32664,Germany,LFP,174.9840017546785,2042,Strategy 1
32665,Germany,NMC111,34670.53756620915,2042,Strategy 1
32666,Germany,NMC622,19360.975083452267,2042,Strategy 1
32667,Germany,NMC811,12087.051753287047,2042,Strategy 1
32668,Germany,NMC523,39039.70223391775,2042,Strategy 1
32669,Germany,NCA,61198.87924495618,2042,Strategy 1
32670,Denmark,LFP,14.38652205134619,2042,Strategy 1
32671,Denmark,NMC111,2823.4157327546727,2042,Strategy 1
32672,Denmark,NMC622,1576.731397554899,2042,Strategy 1
32673,Denmark,NMC811,983.8668833843764,2042,Strategy 1
32674,Denmark,NMC523,3180.451227307682,2042,Strategy 1
32675,Denmark,NCA,4983.048867285161,2042,Strategy 1
32676,Dominican Rep.,LFP,0.0,2042,Strategy 1
32677,Dominican Rep.,NMC111,1914.1051746168664,2042,Strategy 1
32678,Dominican Rep.,NMC622,1176.1971521704147,2042,Strategy 1
32679,Dominican Rep.,NMC811,936.5445983997532,2042,Strategy 1
32680,Dominican Rep.,NMC523,2374.08740716264,2042,Strategy 1
32681,Dominican Rep.,NCA,7547.506671632489,2042,Strategy 1
32682,Algeria,LFP,0.0,2042,Strategy 1
32683,Algeria,NMC111,196.7003797815952,2042,Strategy 1
32684,Algeria,NMC622,119.76071665918954,2042,Strategy 1
32685,Algeria,NMC811,95.26106927102948,2042,Strategy 1
32686,Algeria,NMC523,241.91563491586632,2042,Strategy 1
32687,Algeria,NCA,770.9108060713952,2042,Strategy 1
32688,Ecuador,LFP,0.0,2042,Strategy 1
32689,Ecuador,NMC111,1014.4711867191044,2042,Strategy 1
32690,Ecuador,NMC622,623.798133241023,2042,Strategy 1
32691,Ecuador,NMC811,496.8369659770826,2042,Strategy 1
32692,Ecuador,NMC523,1258.879658638121,2042,Strategy 1
32693,Ecuador,NCA,4002.493157055014,2042,Strategy 1
32694,Egypt,LFP,0.0,2042,Strategy 1
32695,Egypt,NMC111,16248.318369898903,2042,Strategy 1
32696,Egypt,NMC622,9983.865477985222,2042,Strategy 1
32697,Egypt,NMC811,7949.497813130304,2042,Strategy 1
32698,Egypt,NMC523,20152.078616186554,2042,Strategy 1
32699,Egypt,NCA,64065.70159480984,2042,Strategy 1
32700,Spain,LFP,88.38275724932447,2042,Strategy 1
32701,Spain,NMC111,17568.48164894077,2042,Strategy 1
32702,Spain,NMC622,9793.25745060463,2042,Strategy 1
32703,Spain,NMC811,6104.056717941058,2042,Strategy 1
32704,Spain,NMC523,19760.999827045773,2042,Strategy 1
32705,Spain,NCA,30971.177164136687,2042,Strategy 1
32706,Estonia,LFP,2.472180316841853,2042,Strategy 1
32707,Estonia,NMC111,501.041174789674,2042,Strategy 1
32708,Estonia,NMC622,279.0920119666715,2042,Strategy 1
32709,Estonia,NMC811,173.81837962455091,2042,Strategy 1
32710,Estonia,NMC523,563.332557939158,2042,Strategy 1
32711,Estonia,NCA,882.7554812579717,2042,Strategy 1
32712,Ethiopia,LFP,0.0,2042,Strategy 1
32713,Ethiopia,NMC111,353.85999763261333,2042,Strategy 1
32714,Ethiopia,NMC622,217.5533622012588,2042,Strategy 1
32715,Ethiopia,NMC811,173.32058834319253,2042,Strategy 1
32716,Ethiopia,NMC523,438.9885639169282,2042,Strategy 1
32717,Ethiopia,NCA,1395.8472372050005,2042,Strategy 1
32718,Finland,LFP,27.795508604140984,2042,Strategy 1
32719,Finland,NMC111,5210.79367177617,2042,Strategy 1
32720,Finland,NMC622,2905.835257640454,2042,Strategy 1
32721,Finland,NMC811,1812.433716173682,2042,Strategy 1
32722,Finland,NMC523,5862.120469027088,2042,Strategy 1
32723,Finland,NCA,9189.690285135932,2042,Strategy 1
32724,Fiji,LFP,0.0,2042,Strategy 1
32725,Fiji,NMC111,0.0,2042,Strategy 1
32726,Fiji,NMC622,0.0,2042,Strategy 1
32727,Fiji,NMC811,0.0,2042,Strategy 1
32728,Fiji,NMC523,0.0,2042,Strategy 1
32729,Fiji,NCA,0.0,2042,Strategy 1
32730,France,LFP,140.91473883792233,2042,Strategy 1
32731,France,NMC111,27897.43182650228,2042,Strategy 1
32732,France,NMC622,15588.439678495324,2042,Strategy 1
32733,France,NMC811,9731.470311119996,2042,Strategy 1
32734,France,NMC523,31430.86340050229,2042,Strategy 1
32735,France,NCA,49260.0847174924,2042,Strategy 1
32736,United Kingdom,LFP,0.0,2042,Strategy 1
32737,United Kingdom,NMC111,17972.402695086847,2042,Strategy 1
32738,United Kingdom,NMC622,11089.18882085106,2042,Strategy 1
32739,United Kingdom,NMC811,8846.243108726107,2042,Strategy 1
32740,United Kingdom,NMC523,22360.73253451895,2042,Strategy 1
32741,United Kingdom,NCA,71124.36651617601,2042,Strategy 1
32742,Georgia,LFP,0.0,2042,Strategy 1
32743,Georgia,NMC111,35.49743227370714,2042,Strategy 1
32744,Georgia,NMC622,21.87885917337892,2042,Strategy 1
32745,Georgia,NMC811,17.44226008952535,2042,Strategy 1
32746,Georgia,NMC523,44.12354125607951,2042,Strategy 1
32747,Georgia,NCA,140.36539031005196,2042,Strategy 1
32748,Ghana,LFP,0.0,2042,Strategy 1
32749,Ghana,NMC111,5.188280663673684,2042,Strategy 1
32750,Ghana,NMC622,1.7065943572454805,2042,Strategy 1
32751,Ghana,NMC811,0.5496320761401983,2042,Strategy 1
32752,Ghana,NMC523,4.042575011667243,2042,Strategy 1
32753,Ghana,NCA,12.366931793980608,2042,Strategy 1
32754,Guinea,LFP,0.0,2042,Strategy 1
32755,Guinea,NMC111,0.7622793893503752,2042,Strategy 1
32756,Guinea,NMC622,0.4370228188581575,2042,Strategy 1
32757,Guinea,NMC811,0.3479309963947188,2042,Strategy 1
32758,Guinea,NMC523,0.8821315521740336,2042,Strategy 1
32759,Guinea,NCA,2.9622446616204856,2042,Strategy 1
32760,Greece,LFP,20.50992485649354,2042,Strategy 1
32761,Greece,NMC111,4088.6568493414775,2042,Strategy 1
32762,Greece,NMC622,2277.580587777318,2042,Strategy 1
32763,Greece,NMC811,1418.5343767641457,2042,Strategy 1
32764,Greece,NMC523,4597.093969052287,2042,Strategy 1
32765,Greece,NCA,7203.817648244182,2042,Strategy 1
32766,Grenada,LFP,0.0,2042,Strategy 1
32767,Grenada,NMC111,50.82944132758664,2042,Strategy 1
32768,Grenada,NMC622,31.236553067501205,2042,Strategy 1
32769,Grenada,NMC811,24.87385417156943,2042,Strategy 1
32770,Grenada,NMC523,63.04716031534271,2042,Strategy 1
32771,Grenada,NCA,200.44211773660075,2042,Strategy 1
32772,Greenland,LFP,0.0,2042,Strategy 1
32773,Greenland,NMC111,0.2982717010379611,2042,Strategy 1
32774,Greenland,NMC622,0.180198559069787,2042,Strategy 1
32775,Greenland,NMC811,0.1433604265990972,2042,Strategy 1
32776,Greenland,NMC523,0.3640399652773712,2042,Strategy 1
32777,Greenland,NCA,1.1648498582662468,2042,Strategy 1
32778,Guatemala,LFP,0.0,2042,Strategy 1
32779,Guatemala,NMC111,2542.695295423923,2042,Strategy 1
32780,Guatemala,NMC622,1563.4530470550212,2042,Strategy 1
32781,Guatemala,NMC811,1245.300616132566,2042,Strategy 1
32782,Guatemala,NMC523,3154.896980358741,2042,Strategy 1
32783,Guatemala,NCA,10032.228603106994,2042,Strategy 1
32784,Guyana,LFP,0.0,2042,Strategy 1
32785,Guyana,NMC111,365.52867376736384,2042,Strategy 1
32786,Guyana,NMC622,224.59529999848303,2042,Strategy 1
32787,Guyana,NMC811,178.83376500370383,2042,Strategy 1
32788,Guyana,NMC523,453.3402093657652,2042,Strategy 1
32789,Guyana,NCA,1441.2151860451152,2042,Strategy 1
32790,Honduras,LFP,0.0,2042,Strategy 1
32791,Honduras,NMC111,210.28347090599,2042,Strategy 1
32792,Honduras,NMC622,129.19359260432228,2042,Strategy 1
32793,Honduras,NMC811,102.906047953113,2042,Strategy 1
32794,Honduras,NMC523,260.75710897583826,2042,Strategy 1
32795,Honduras,NCA,829.1422985439435,2042,Strategy 1
32796,Croatia,LFP,46.938592916463925,2042,Strategy 1
32797,Croatia,NMC111,9615.032394017677,2042,Strategy 1
32798,Croatia,NMC622,5355.6465482077365,2042,Strategy 1
32799,Croatia,NMC811,3335.378661462028,2042,Strategy 1
32800,Croatia,NMC523,10810.229547009068,2042,Strategy 1
32801,Croatia,NCA,16939.76779565804,2042,Strategy 1
32802,Hungary,LFP,19.4274153456454,2042,Strategy 1
32803,Hungary,NMC111,3928.6808947572986,2042,Strategy 1
32804,Hungary,NMC622,2188.353581819865,2042,Strategy 1
32805,Hungary,NMC811,1362.9027258150743,2042,Strategy 1
32806,Hungary,NMC523,4417.088433810545,2042,Strategy 1
32807,Hungary,NCA,6921.680447053187,2042,Strategy 1
32808,Indonesia,LFP,0.0,2042,Strategy 1
32809,Indonesia,NMC111,10309.125777823809,2042,Strategy 1
32810,Indonesia,NMC622,6358.422880689789,2042,Strategy 1
32811,Indonesia,NMC811,5072.455860589556,2042,Strategy 1
32812,Indonesia,NMC523,12820.883511151304,2042,Strategy 1
32813,Indonesia,NCA,40791.95024330793,2042,Strategy 1
32814,India,LFP,0.0,2042,Strategy 1
32815,India,NMC111,989946.7721088892,2042,Strategy 1
32816,India,NMC622,608265.3125996402,2042,Strategy 1
32817,India,NMC811,484295.3116313522,2042,Strategy 1
32818,India,NMC523,1227767.2472485234,2042,Strategy 1
32819,India,NCA,3903202.538008535,2042,Strategy 1
32820,Ireland,LFP,11.029506620183664,2042,Strategy 1
32821,Ireland,NMC111,2190.6633203082206,2042,Strategy 1
32822,Ireland,NMC622,1220.3385728379037,2042,Strategy 1
32823,Ireland,NMC811,760.0896292082334,2042,Strategy 1
32824,Ireland,NMC523,2463.1135076991186,2042,Strategy 1
32825,Ireland,NCA,3859.822554161367,2042,Strategy 1
32826,Iran,LFP,0.0,2042,Strategy 1
32827,Iran,NMC111,17.684267737023806,2042,Strategy 1
32828,Iran,NMC622,1.834221460423264,2042,Strategy 1
32829,Iran,NMC811,0.0905835030460374,2042,Strategy 1
32830,Iran,NMC523,7.1166319385968695,2042,Strategy 1
32831,Iran,NCA,27.177464993566737,2042,Strategy 1
32832,Iceland,LFP,0.0,2042,Strategy 1
32833,Iceland,NMC111,102.21297211397444,2042,Strategy 1
32834,Iceland,NMC622,64.69445845040434,2042,Strategy 1
32835,Iceland,NMC811,52.13093529993504,2042,Strategy 1
32836,Iceland,NMC523,129.50629967797386,2042,Strategy 1
32837,Iceland,NCA,414.3697822274463,2042,Strategy 1
32838,Israel,LFP,0.0,2042,Strategy 1
32839,Israel,NMC111,2824.391530895444,2042,Strategy 1
32840,Israel,NMC622,1736.540602849583,2042,Strategy 1
32841,Israel,NMC811,1383.2412080958254,2042,Strategy 1
32842,Israel,NMC523,3504.4353185971668,2042,Strategy 1
32843,Israel,NCA,11143.099428411871,2042,Strategy 1
32844,Italy,LFP,109.99064427337302,2042,Strategy 1
32845,Italy,NMC111,21990.69978173952,2042,Strategy 1
32846,Italy,NMC622,12254.467360395234,2042,Strategy 1
32847,Italy,NMC811,7635.689929829383,2042,Strategy 1
32848,Italy,NMC523,24730.902918208507,2042,Strategy 1
32849,Italy,NCA,38757.03072363871,2042,Strategy 1
32850,Jamaica,LFP,0.0,2042,Strategy 1
32851,Jamaica,NMC111,1.3160928235124008,2042,Strategy 1
32852,Jamaica,NMC622,0.7590033520151702,2042,Strategy 1
32853,Jamaica,NMC811,0.2135499603491535,2042,Strategy 1
32854,Jamaica,NMC523,1.3016658669912746,2042,Strategy 1
32855,Jamaica,NCA,4.008032873823586,2042,Strategy 1
32856,Jordan,LFP,0.0,2042,Strategy 1
32857,Jordan,NMC111,1355.3686063391297,2042,Strategy 1
32858,Jordan,NMC622,832.9081529545892,2042,Strategy 1
32859,Jordan,NMC811,663.3428552209326,2042,Strategy 1
32860,Jordan,NMC523,1681.0809916464143,2042,Strategy 1
32861,Jordan,NCA,5344.645455477762,2042,Strategy 1
32862,Japan,LFP,0.0,2042,Strategy 1
32863,Japan,NMC111,8622.285953268296,2042,Strategy 1
32864,Japan,NMC622,5331.667276264672,2042,Strategy 1
32865,Japan,NMC811,4256.03534975622,2042,Strategy 1
32866,Japan,NMC523,10743.416312525367,2042,Strategy 1
32867,Japan,NCA,34189.424874569086,2042,Strategy 1
32868,Kazakhstan,LFP,0.0,2042,Strategy 1
32869,Kazakhstan,NMC111,758.5897748685148,2042,Strategy 1
32870,Kazakhstan,NMC622,466.52244541543774,2042,Strategy 1
32871,Kazakhstan,NMC811,371.9712095396992,2042,Strategy 1
32872,Kazakhstan,NMC523,940.9847584671096,2042,Strategy 1
32873,Kazakhstan,NCA,2992.6924693136866,2042,Strategy 1
32874,Kenya,LFP,0.0,2042,Strategy 1
32875,Kenya,NMC111,35507.8008011757,2042,Strategy 1
32876,Kenya,NMC622,21817.76125789181,2042,Strategy 1
32877,Kenya,NMC811,17371.368147578996,2042,Strategy 1
32878,Kenya,NMC523,44038.4756503928,2042,Strategy 1
32879,Kenya,NCA,140003.00959727156,2042,Strategy 1
32880,Kyrgyzstan,LFP,0.0,2042,Strategy 1
32881,Kyrgyzstan,NMC111,0.7994255419476413,2042,Strategy 1
32882,Kyrgyzstan,NMC622,0.1702839030805034,2042,Strategy 1
32883,Kyrgyzstan,NMC811,0.0,2042,Strategy 1
32884,Kyrgyzstan,NMC523,0.4435089491577847,2042,Strategy 1
32885,Kyrgyzstan,NCA,1.4134942271767597,2042,Strategy 1
32886,Cambodia,LFP,0.0,2042,Strategy 1
32887,Cambodia,NMC111,1526.9413872479108,2042,Strategy 1
32888,Cambodia,NMC622,938.3105378159609,2042,Strategy 1
32889,Cambodia,NMC811,747.1493607109742,2042,Strategy 1
32890,Cambodia,NMC523,1893.89615619272,2042,Strategy 1
32891,Cambodia,NCA,6021.059750773695,2042,Strategy 1
32892,Kiribati,LFP,0.0,2042,Strategy 1
32893,Kiribati,NMC111,0.9218474464507792,2042,Strategy 1
32894,Kiribati,NMC622,0.5646642554616264,2042,Strategy 1
32895,Kiribati,NMC811,0.4494455871458339,2042,Strategy 1
32896,Kiribati,NMC523,1.1398221998351297,2042,Strategy 1
32897,Kiribati,NCA,3.628859355238608,2042,Strategy 1
32898,Korea,LFP,0.0,2042,Strategy 1
