,country,type,scrap,year,Strategy type,recycling_m,CO2,CO2_em
24081,Brazil,NMC523,177514.57723030326,2041,Strategy 3,Hydro,2.357900841,418561.7709410915
24082,Brazil,NMC622,87944.94571666312,2041,Strategy 3,Hydro,2.337983546,205613.83603942153
24083,Brazil,NMC811,70021.03234582931,2041,Strategy 3,Hydro,2.2614716749999997,158350.58130435177
24084,Botswana,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24085,Botswana,NCA,720.4131455667083,2041,Strategy 3,Hydro,2.249491865,1620.5635103913712
24086,Botswana,NMC111,181.92048553073428,2041,Strategy 3,Hydro,2.414310695,439.2125738564446
24087,Botswana,NMC523,226.37364308423872,2041,Strategy 3,Hydro,2.357900841,533.7666034085604
24088,Botswana,NMC622,112.31163948733099,2041,Strategy 3,Hydro,2.337983546,262.5827651456637
24089,Botswana,NMC811,89.60715225671464,2041,Strategy 3,Hydro,2.2614716749999997,202.64403670597247
24090,Chile,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24091,Chile,NCA,19688.665156577754,2041,Strategy 3,Hydro,2.249491865,44289.49210243061
24092,Chile,NMC111,4993.341087865539,2041,Strategy 3,Hydro,2.414310695,12055.476792216705
24093,Chile,NMC523,6193.099766002262,2041,Strategy 3,Hydro,2.357900841,14602.715146653638
24094,Chile,NMC622,3068.243208537728,2041,Strategy 3,Hydro,2.337983546,7173.502136687454
24095,Chile,NMC811,2442.945154485794,2041,Strategy 3,Hydro,2.2614716749999997,5524.651270448121
24096,C?te d'Ivoire,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24097,C?te d'Ivoire,NCA,704.6125648011661,2041,Strategy 3,Hydro,2.249491865,1585.0202324970085
24098,C?te d'Ivoire,NMC111,179.22092709855272,2041,Strategy 3,Hydro,2.414310695,432.6950010618512
24099,C?te d'Ivoire,NMC523,221.58099265147393,2041,Strategy 3,Hydro,2.357900841,522.4660089225252
24100,C?te d'Ivoire,NMC622,109.74811494393549,2041,Strategy 3,Hydro,2.337983546,256.58928694343786
24101,C?te d'Ivoire,NMC811,87.36128144942215,2041,Strategy 3,Hydro,2.2614716749999997,197.56506348957112
24102,Cameroon,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24103,Cameroon,NCA,1.191707917558424,2041,Strategy 3,Hydro,2.249491865,2.6807372660037654
24104,Cameroon,NMC111,0.9155500145352661,2041,Strategy 3,Hydro,2.414310695,2.2104221918998985
24105,Cameroon,NMC523,0.41630457003491483,2041,Strategy 3,Hydro,2.357900841,0.9816048957974691
24106,Cameroon,NMC622,0.1198303660797569,2041,Strategy 3,Hydro,2.337983546,0.2801614242056281
24107,Cameroon,NMC811,0.005547897547887729,2041,Strategy 3,Hydro,2.2614716749999997,0.012546413160350052
24108,Congo,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24109,Congo,NCA,4.278501984873212,2041,Strategy 3,Hydro,2.249491865,9.624455409358642
24110,Congo,NMC111,1.5197554609072854,2041,Strategy 3,Hydro,2.414310695,3.6691618630531138
24111,Congo,NMC523,1.4274458715180236,2041,Strategy 3,Hydro,2.357900841,3.365775820934326
24112,Congo,NMC622,0.7050579669373298,2041,Strategy 3,Hydro,2.337983546,1.648413925675689
24113,Congo,NMC811,3.0886029311578445,2041,Strategy 3,Hydro,2.2614716749999997,6.984788044135439
24114,Colombia,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24115,Colombia,NCA,9343.660393603473,2041,Strategy 3,Hydro,2.249491865,21018.488044733713
24116,Colombia,NMC111,2361.7457474299354,2041,Strategy 3,Hydro,2.414310695,5701.988016890862
24117,Colombia,NMC523,2940.4065137969556,2041,Strategy 3,Hydro,2.357900841,6933.1869917637205
24118,Colombia,NMC622,1457.9240453681691,2041,Strategy 3,Hydro,2.337983546,3408.6024293885366
24119,Colombia,NMC811,1161.9667232186969,2041,Strategy 3,Hydro,2.2614716749999997,2627.7548318516474
24120,Cabo Verde,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24121,Cabo Verde,NCA,46.01273315746694,2041,Strategy 3,Hydro,2.249491865,103.50526892413764
24122,Cabo Verde,NMC111,11.67102059710841,2041,Strategy 3,Hydro,2.414310695,28.177469849164122
24123,Cabo Verde,NMC523,14.473748815453037,2041,Strategy 3,Hydro,2.357900841,34.127664504379474
24124,Cabo Verde,NMC622,7.170437103387949,2041,Strategy 3,Hydro,2.337983546,16.764363965348924
24125,Cabo Verde,NMC811,5.709211997406409,2041,Strategy 3,Hydro,2.2614716749999997,12.911221218704766
24126,Costa Rica,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24127,Costa Rica,NCA,3094.47986513542,2041,Strategy 3,Hydro,2.249491865,6961.007283028424
24128,Costa Rica,NMC111,784.2097923234438,2041,Strategy 3,Hydro,2.414310695,1893.3260887302195
24129,Costa Rica,NMC523,973.4935043341363,2041,Strategy 3,Hydro,2.357900841,2295.401152577497
24130,Costa Rica,NMC622,482.3955887054525,2041,Strategy 3,Hydro,2.337983546,1127.8329490563312
24131,Costa Rica,NMC811,384.2183844573607,2041,Strategy 3,Hydro,2.2614716749999997,868.8989934645813
24132,Dominican Rep.,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24133,Dominican Rep.,NCA,11872.235147554238,2041,Strategy 3,Hydro,2.249491865,26706.496383790334
24134,Dominican Rep.,NMC111,3010.860923531246,2041,Strategy 3,Hydro,2.414310695,7269.153728839065
24135,Dominican Rep.,NMC523,3734.5023610937965,2041,Strategy 3,Hydro,2.357900841,8805.586257939549
24136,Dominican Rep.,NMC622,1850.184466879655,2041,Strategy 3,Hydro,2.337983546,4325.700840629415
24137,Dominican Rep.,NMC811,1473.1324173960659,2041,Strategy 3,Hydro,2.2614716749999997,3331.44723546548
24138,Ecuador,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24139,Ecuador,NCA,6262.190100830998,2041,Strategy 3,Hydro,2.249491865,14086.74568890286
24140,Ecuador,NMC111,1587.0913042399368,2041,Strategy 3,Hydro,2.414310695,3831.7315097679784
24141,Ecuador,NMC523,1969.718697932721,2041,Strategy 3,Hydro,2.357900841,4644.401374388988
24142,Ecuador,NMC622,976.0415954213139,2041,Strategy 3,Hydro,2.337983546,2281.9691903066205
24143,Ecuador,NMC811,777.3341079618563,2041,Strategy 3,Hydro,2.2614716749999997,1757.9190671671297
24144,Ghana,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24145,Ghana,NCA,25.287992553466335,2041,Strategy 3,Hydro,2.249491865,56.885133531203095
24146,Ghana,NMC111,10.627374255105776,2041,Strategy 3,Hydro,2.414310695,25.657783323869534
24147,Ghana,NMC523,8.69532899903459,2041,Strategy 3,Hydro,2.357900841,20.50272355959535
24148,Ghana,NMC622,3.5243709044815437,2041,Strategy 3,Hydro,2.337983546,8.239921184678986
24149,Ghana,NMC811,0.36845007063160373,2041,Strategy 3,Hydro,2.2614716749999997,0.8332393983851211
24150,Guinea,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24151,Guinea,NCA,5.415838154644518,2041,Strategy 3,Hydro,2.249491865,12.182883871029453
24152,Guinea,NMC111,1.3974939258366705,2041,Strategy 3,Hydro,2.414310695,3.3739845313450108
24153,Guinea,NMC523,1.5957751585032036,2041,Strategy 3,Hydro,2.357900841,3.762679588281612
24154,Guinea,NMC622,0.7905689433752313,2041,Strategy 3,Hydro,2.337983546,1.8483371815898963
24155,Guinea,NMC811,0.6293841184155341,2041,Strategy 3,Hydro,2.2614716749999997,1.4233343564915761
24156,Grenada,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24157,Grenada,NCA,354.82245787415326,2041,Strategy 3,Hydro,2.249491865,798.170232507213
24158,Grenada,NMC111,89.9781415094902,2041,Strategy 3,Hydro,2.414310695,217.23518936258566
24159,Grenada,NMC523,111.60658876951382,2041,Strategy 3,Hydro,2.357900841,263.1572695207778
24160,Grenada,NMC622,55.29513727043257,2041,Strategy 3,Hydro,2.337983546,129.2791211120827
24161,Grenada,NMC811,44.0291098859721,2041,Strategy 3,Hydro,2.2614716749999997,99.57058488258836
24162,Guatemala,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24163,Guatemala,NCA,16039.22931521633,2041,Strategy 3,Hydro,2.249491865,36080.11586544865
24164,Guatemala,NMC111,4065.1943166862306,2041,Strategy 3,Hydro,2.414310695,9814.642116028785
24165,Guatemala,NMC523,5043.99497601734,2041,Strategy 3,Hydro,2.357900841,11893.239995951062
24166,Guatemala,NMC622,2499.650411433771,2041,Strategy 3,Hydro,2.337983546,5844.141532684286
24167,Guatemala,NMC811,1990.8836489110465,2041,Strategy 3,Hydro,2.2614716749999997,4502.326980232976
24168,Guyana,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24169,Guyana,NCA,2896.716269977873,2041,Strategy 3,Hydro,2.249491865,6516.139684528369
24170,Guyana,NMC111,734.6806130669032,2041,Strategy 3,Hydro,2.414310695,1773.7472615365814
24171,Guyana,NMC523,911.1741071148881,2041,Strategy 3,Hydro,2.357900841,2148.458193463619
24172,Guyana,NMC622,451.4168778995748,2041,Strategy 3,Hydro,2.337983546,1055.4052329158967
24173,Guyana,NMC811,359.42387791150816,2041,Strategy 3,Hydro,2.2614716749999997,812.8269192155337
24174,Honduras,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24175,Honduras,NCA,1351.5556134271496,2041,Strategy 3,Hydro,2.249491865,3040.3133574994577
24176,Honduras,NMC111,342.9663068223303,2041,Strategy 3,Hydro,2.414310695,828.0272225858035
24177,Honduras,NMC523,425.14286581675356,2041,Strategy 3,Hydro,2.357900841,1002.4447208544734
24178,Honduras,NMC622,210.60050877460458,2041,Strategy 3,Hydro,2.337983546,492.3805242942541
24179,Honduras,NMC811,167.6504548034541,2041,Strategy 3,Hydro,2.2614716749999997,379.1367548388791
24180,Jamaica,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24181,Jamaica,NCA,7.897412590915946,2041,Strategy 3,Hydro,2.249491865,17.765165377813993
24182,Jamaica,NMC111,2.515110088228525,2041,Strategy 3,Hydro,2.414310695,6.072257185112521
24183,Jamaica,NMC523,2.629930137003256,2041,Strategy 3,Hydro,2.357900841,6.201114481811223
24184,Jamaica,NMC622,1.1196643830223754,2041,Strategy 3,Hydro,2.337983546,2.617756904548555
24185,Jamaica,NMC811,0.3709567816283943,2041,Strategy 3,Hydro,2.2614716749999997,0.838908254301774
24186,Saint Lucia,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24187,Saint Lucia,NCA,74.20315859216628,2041,Strategy 3,Hydro,2.249491865,166.9194016103829
24188,Saint Lucia,NMC111,18.82786727318681,2041,Strategy 3,Hydro,2.414310695,45.456321321695405
24189,Saint Lucia,NMC523,23.342795841068234,2041,Strategy 3,Hydro,2.357900841,55.039997944946094
24190,Saint Lucia,NMC622,11.563180388435308,2041,Strategy 3,Hydro,2.337983546,27.034525487591637
24191,Saint Lucia,NMC811,9.205198148587456,2041,Strategy 3,Hydro,2.2614716749999997,20.81729487579297
24192,Lesotho,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24193,Lesotho,NCA,1990.0125891723785,2041,Strategy 3,Hydro,2.249491865,4476.5171305908525
24194,Lesotho,NMC111,504.7093140313397,2041,Strategy 3,Hydro,2.414310695,1218.525094731977
24195,Lesotho,NMC523,625.9667707440908,2041,Strategy 3,Hydro,2.357900841,1475.967575175546
24196,Lesotho,NMC622,310.1194268651154,2041,Strategy 3,Hydro,2.337983546,725.05411730559
24197,Lesotho,NMC811,246.91554790810662,2041,Strategy 3,Hydro,2.2614716749999997,558.3925177112885
24198,Mexico,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24199,Mexico,NCA,61907.62464138081,2041,Strategy 3,Hydro,2.249491865,139260.69801225967
24200,Mexico,NMC111,15701.042940542124,2041,Strategy 3,Hydro,2.414310695,37907.195894005104
24201,Mexico,NMC523,19473.227517112624,2041,Strategy 3,Hydro,2.357900841,45915.9395395842
24202,Mexico,NMC622,9647.541947102596,2041,Strategy 3,Hydro,2.337983546,22555.79433167067
24203,Mexico,NMC811,7681.326023322019,2041,Strategy 3,Hydro,2.2614716749999997,17371.10122818313
24204,Mali,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24205,Mali,NCA,930.6918223063456,2041,Strategy 3,Hydro,2.249491865,2093.5836831001498
24206,Mali,NMC111,236.0535787995178,2041,Strategy 3,Hydro,2.414310695,569.9066798887011
24207,Mali,NMC523,292.75517378388884,2041,Strategy 3,Hydro,2.357900841,690.2876704721327
24208,Mali,NMC622,145.0364563150189,2041,Strategy 3,Hydro,2.337983546,339.09284843466196
24209,Mali,NMC811,115.4744555689502,2041,Strategy 3,Hydro,2.2614716749999997,261.14221045522686
24210,Mozambique,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24211,Mozambique,NCA,166.51022365881903,2041,Strategy 3,Hydro,2.249491865,374.5633935598439
24212,Mozambique,NMC111,86.18753432959322,2041,Strategy 3,Hydro,2.414310695,208.0834859076166
24213,Mozambique,NMC523,65.47537240763867,2041,Strategy 3,Hydro,2.357900841,154.38443566475942
24214,Mozambique,NMC622,24.628027418592374,2041,Strategy 3,Hydro,2.337983546,57.57992287510582
24215,Mozambique,NMC811,5.553457401380172,2041,Strategy 3,Hydro,2.2614716749999997,12.558986611540362
24216,Namibia,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24217,Namibia,NCA,5126.386629723924,2041,Strategy 3,Hydro,2.249491865,11531.765020408733
24218,Namibia,NMC111,1300.081439418743,2041,Strategy 3,Hydro,2.414310695,3138.800523559666
24219,Namibia,NMC523,1612.5327758800843,2041,Strategy 3,Hydro,2.357900841,3802.1923883877157
24220,Namibia,NMC622,798.8992672543941,2041,Strategy 3,Hydro,2.337983546,1867.81334175223
24221,Namibia,NMC811,636.087959056481,2041,Strategy 3,Hydro,2.2614716749999997,1438.4949022147914
24222,Niger,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24223,Niger,NCA,4884.164330018112,2041,Strategy 3,Hydro,2.249491865,10986.88792769892
24224,Niger,NMC111,1238.723198888446,2041,Strategy 3,Hydro,2.414310695,2990.6626672209873
24225,Niger,NMC523,1536.335266425518,2041,Strategy 3,Hydro,2.357900841,3622.5262167626884
24226,Niger,NMC622,761.1388791602579,2041,Strategy 3,Hydro,2.337983546,1779.5301756975653
24227,Niger,NMC811,606.015985175918,2041,Strategy 3,Hydro,2.2614716749999997,1370.4879850725583
24228,Nigeria,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24229,Nigeria,NCA,870552.5400899047,2041,Strategy 3,Hydro,2.249491865,1958300.8569873269
24230,Nigeria,NMC111,220793.9017277305,2041,Strategy 3,Hydro,2.414310695,533065.0783320387
24231,Nigeria,NMC523,273835.83972419275,2041,Strategy 3,Hydro,2.357900841,645677.7567816153
24232,Nigeria,NMC622,135664.7036270522,2041,Strategy 3,Hydro,2.337983546,317181.8448530145
24233,Nigeria,NMC811,108014.8573979018,2041,Strategy 3,Hydro,2.2614716749999997,244272.5404845191
24234,Nicaragua,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24235,Nicaragua,NCA,5852.365182363485,2041,Strategy 3,Hydro,2.249491865,13164.8478687359
24236,Nicaragua,NMC111,1483.7390078109415,2041,Strategy 3,Hydro,2.414310695,3582.2069551466448
24237,Nicaragua,NMC523,1840.844557519748,2041,Strategy 3,Hydro,2.357900841,4340.528930326087
24238,Nicaragua,NMC622,912.0840616206489,2041,Strategy 3,Hydro,2.337983546,2132.437528637927
24239,Nicaragua,NMC811,726.3356100916267,2041,Strategy 3,Hydro,2.2614716749999997,1642.5874087660577
24240,Panama,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24241,Panama,NCA,103.76156779682483,2041,Strategy 3,Hydro,2.249491865,233.41080265860344
24242,Panama,NMC111,6.910041225551963,2041,Strategy 3,Hydro,2.414310695,16.682986433741014
24243,Panama,NMC523,33.7589101564885,2041,Strategy 3,Hydro,2.357900841,79.60016264922767
24244,Panama,NMC622,17.92279206230798,2041,Strategy 3,Hydro,2.337983546,41.90319294005546
24245,Panama,NMC811,14.79526199294964,2041,Strategy 3,Hydro,2.2614716749999997,33.45906592125966
24246,Peru,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24247,Peru,NCA,19067.447380546302,2041,Strategy 3,Hydro,2.249491865,42892.06776885447
24248,Peru,NMC111,4833.986585451131,2041,Strategy 3,Hydro,2.414310695,11670.745512741198
24249,Peru,NMC523,5997.808960827183,2041,Strategy 3,Hydro,2.357900841,14142.238792891752
24250,Peru,NMC622,2971.71829840066,2041,Strategy 3,Hydro,2.337983546,6947.828485007861
24251,Peru,NMC811,2366.344842324269,2041,Strategy 3,Hydro,2.2614716749999997,5351.421834198674
24252,Paraguay,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24253,Paraguay,NCA,2421.3955582405656,2041,Strategy 3,Hydro,2.249491865,5446.909610209286
24254,Paraguay,NMC111,613.452854459883,2041,Strategy 3,Hydro,2.414310695,1481.065787400774
24255,Paraguay,NMC523,761.6315546898882,2041,Strategy 3,Hydro,2.357900841,1795.851683335425
24256,Paraguay,NMC622,377.42861620294354,2041,Strategy 3,Hydro,2.337983546,882.4218944720309
24257,Paraguay,NMC811,300.65012442165585,2041,Strategy 3,Hydro,2.2614716749999997,679.9117404648003
24258,Senegal,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24259,Senegal,NCA,120293.20505175866,2041,Strategy 3,Hydro,2.249491865,270598.586178708
24260,Senegal,NMC111,30509.19172861702,2041,Strategy 3,Hydro,2.414310695,73658.66788620561
24261,Senegal,NMC523,37838.63226781062,2041,Strategy 3,Hydro,2.357900841,89219.74284656042
24262,Senegal,NMC622,18746.1845351954,2041,Strategy 3,Hydro,2.337983546,43828.2709935665
24263,Senegal,NMC811,14925.546406163116,2041,Strategy 3,Hydro,2.2614716749999997,33753.70043143593
24264,El Salvador,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24265,El Salvador,NCA,99.90283663212612,2041,Strategy 3,Hydro,2.249491865,224.73061829439172
24266,El Salvador,NMC111,17.30661218292469,2041,Strategy 3,Hydro,2.414310695,41.78353888745238
24267,El Salvador,NMC523,34.90313612041162,2041,Strategy 3,Hydro,2.357900841,82.29813401185604
24268,El Salvador,NMC622,18.69315109206686,2041,Strategy 3,Hydro,2.337983546,43.704279676144246
24269,El Salvador,NMC811,15.838300633406515,2041,Strategy 3,Hydro,2.2614716749999997,35.81786826258339
24270,Eswatini,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24271,Eswatini,NCA,68.94765322430462,2041,Strategy 3,Hydro,2.249491865,155.09718503891426
24272,Eswatini,NMC111,17.47933618706465,2041,Strategy 3,Hydro,2.414310695,42.20054829793071
24273,Eswatini,NMC523,21.688997463527425,2041,Strategy 3,Hydro,2.357900841,51.14050535969819
24274,Eswatini,NMC622,10.746688356541677,2041,Strategy 3,Hydro,2.337983546,25.12558055158422
24275,Eswatini,NMC811,8.557639188431565,2041,Strategy 3,Hydro,2.2614716749999997,19.35285862950797
24276,Togo,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24277,Togo,NCA,1992.6918641112652,2041,Strategy 3,Hydro,2.249491865,4482.544137769976
24278,Togo,NMC111,505.2778611743416,2041,Strategy 3,Hydro,2.414310695,1219.8977441799382
24279,Togo,NMC523,626.7842822915196,2041,Strategy 3,Hydro,2.357900841,1477.8951863407556
24280,Togo,NMC622,310.58588804056194,2041,Strategy 3,Hydro,2.337983546,726.144695858632
24281,Togo,NMC811,247.3593970043625,2041,Strategy 3,Hydro,2.2614716749999997,559.3962698704456
24282,Trinidad and Tobago,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24283,Trinidad and Tobago,NCA,3950.67814466593,2041,Strategy 3,Hydro,2.249491865,8887.018347659303
24284,Trinidad and Tobago,NMC111,1001.85288401967,2041,Strategy 3,Hydro,2.414310695,2418.7841327052843
24285,Trinidad and Tobago,NMC523,1242.66112226378,2041,Strategy 3,Hydro,2.357900841,2930.071705263771
24286,Trinidad and Tobago,NMC622,615.6689461293604,2041,Strategy 3,Hydro,2.337983546,1439.4238658336049
24287,Trinidad and Tobago,NMC811,490.22372107766506,2041,Strategy 3,Hydro,2.2614716749999997,1108.62705963024
24288,Uruguay,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24289,Uruguay,NCA,1008.1685291816973,2041,Strategy 3,Hydro,2.249491865,2267.8669049432433
24290,Uruguay,NMC111,255.505207088274,2041,Strategy 3,Hydro,2.414310695,616.8689541014098
24291,Uruguay,NMC523,317.1244408915426,2041,Strategy 3,Hydro,2.357900841,747.7479858798231
24292,Uruguay,NMC622,157.13658715311726,2041,Strategy 3,Hydro,2.337983546,367.3827552385831
24293,Uruguay,NMC811,125.13857420912888,2041,Strategy 3,Hydro,2.2614716749999997,282.9973410238304
24294,South Africa,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24295,South Africa,NCA,1164.173249059784,2041,Strategy 3,Hydro,2.249491865,2618.798253210603
24296,South Africa,NMC111,294.76902167753076,2041,Strategy 3,Hydro,2.414310695,711.6640015907494
24297,South Africa,NMC523,366.24004072476015,2041,Strategy 3,Hydro,2.357900841,863.5577000327863
24298,South Africa,NMC622,181.50752752744057,2041,Strategy 3,Hydro,2.337983546,424.3616128342981
24299,South Africa,NMC811,144.58553114622862,2041,Strategy 3,Hydro,2.2614716749999997,326.97608330202627
24300,Zambia,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24301,Zambia,NCA,187.31461238672708,2041,Strategy 3,Hydro,2.249491865,421.3626967595708
24302,Zambia,NMC111,63.92162659553654,2041,Strategy 3,Hydro,2.414310695,154.3266667314003
24303,Zambia,NMC523,63.83667000794305,2041,Strategy 3,Hydro,2.357900841,150.52053789836842
24304,Zambia,NMC622,28.48003539449456,2041,Strategy 3,Hydro,2.337983546,66.58585414182589
24305,Zambia,NMC811,35.27627948250725,2041,Strategy 3,Hydro,2.2614716749999997,79.77630684907379
24306,Zimbabwe,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24307,Zimbabwe,NCA,46.392305188819996,2041,Strategy 3,Hydro,2.249491865,104.35911312084787
24308,Zimbabwe,NMC111,6.956088969226072,2041,Strategy 3,Hydro,2.414310695,16.794159993774034
24309,Zimbabwe,NMC523,13.04596002249601,2041,Strategy 3,Hydro,2.357900841,30.761080108695722
24310,Zimbabwe,NMC622,9.743336945208679,2041,Strategy 3,Hydro,2.337983546,22.779761461031793
24311,Zimbabwe,NMC811,19.93626115018652,2041,Strategy 3,Hydro,2.2614716749999997,45.08528989654973
24312,China,LFP,8828770.669052225,2041,Strategy 3,Hydro,0.8018847791,7079656.8176775025
24313,China,NMC111,3253352.722715938,2041,Strategy 3,Hydro,2.414310695,7854604.273060459
24314,China,NMC622,3761876.3350692266,2041,Strategy 3,Hydro,2.337983546,8795204.973478634
24315,China,NMC811,2017700.1464534288,2041,Strategy 3,Hydro,2.2614716749999997,4562971.72984778
24316,China,NMC523,946642.7326465935,2041,Strategy 3,Hydro,2.357900841,2232089.695433941
24317,China,NCA,660919.3759207667,2041,Strategy 3,Hydro,2.249491865,1486732.7595546416
24318,India,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24319,India,NMC111,996262.3799783046,2041,Strategy 3,Hydro,2.414310695,2405286.919007775
24320,India,NMC622,612147.2057611285,2041,Strategy 3,Hydro,2.337983546,1431190.0947993947
24321,India,NMC811,487386.37680505053,2041,Strategy 3,Hydro,2.2614716749999997,1102210.4859254987
24322,India,NMC523,1235602.1186641457,2041,Strategy 3,Hydro,2.357900841,2913427.2747395714
24323,India,NCA,3928111.2503999686,2041,Strategy 3,Hydro,2.249491865,8836254.302589707
24324,Japan,LFP,204.51038551618154,2041,Strategy 3,Hydro,0.8018847791,163.99376531329906
24325,Japan,NMC111,183557.52056724532,2041,Strategy 3,Hydro,2.414310695,443164.88505318284
24326,Japan,NMC622,108564.45365614066,2041,Strategy 3,Hydro,2.337983546,253821.90632853637
24327,Japan,NMC811,91508.80302735197,2041,Strategy 3,Hydro,2.2614716749999997,206944.5660595107
24328,Japan,NMC523,219066.84027875506,2041,Strategy 3,Hydro,2.357900841,516537.88692848926
24329,Japan,NCA,810617.0173404532,2041,Strategy 3,Hydro,2.249491865,1823476.3861379134
24330,Korea,LFP,931.4305808596149,2041,Strategy 3,Hydro,0.8018847791,746.900005579597
24331,Korea,NMC111,1347369.1511874082,2041,Strategy 3,Hydro,2.414310695,3252967.751824832
24332,Korea,NMC622,808301.3019439674,2041,Strategy 3,Hydro,2.337983546,1889795.1441553733
24333,Korea,NMC811,669663.2445865243,2041,Strategy 3,Hydro,2.2614716749999997,1514424.4594210216
24334,Korea,NMC523,1630630.1318941163,2041,Strategy 3,Hydro,2.357900841,3844864.159353078
24335,Korea,NCA,5767155.422221203,2041,Strategy 3,Hydro,2.249491865,12973169.206477238
24336,Thailand,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24337,Thailand,NMC111,13844.165729532491,2041,Strategy 3,Hydro,2.414310695,33424.117384162775
24338,Thailand,NMC622,8529.524472196154,2041,Strategy 3,Hydro,2.337983546,19941.88787119894
24339,Thailand,NMC811,6798.207233600988,2041,Strategy 3,Hydro,2.2614716749999997,15373.95309956874
24340,Thailand,NMC523,17205.380507744438,2041,Strategy 3,Hydro,2.357900841,40568.58116893562
24341,Thailand,NCA,54710.75887823041,2041,Strategy 3,Hydro,2.249491865,123071.40702455583
24342,Viet Nam,LFP,0.0,2041,Strategy 3,Hydro,0.8018847791,0.0
24343,Viet Nam,NMC111,9640.606644235459,2041,Strategy 3,Hydro,2.414310695,23275.41972746573
24344,Viet Nam,NMC622,5997.742620881871,2041,Strategy 3,Hydro,2.337983546,14022.623560764729
24345,Viet Nam,NMC811,4806.549467200014,2041,Strategy 3,Hydro,2.2614716749999997,10869.875474559172
24346,Viet Nam,NMC523,12069.566381823139,2041,Strategy 3,Hydro,2.357900841,28458.840722206107
24347,Viet Nam,NCA,38425.365487897936,2041,Strategy 3,Hydro,2.249491865,86437.54707467816
24348,France,LFP,274.2027054888844,2041,Strategy 3,Hydro,0.8018847791,219.87897591957645
24349,France,NMC111,54364.17438100868,2041,Strategy 3,Hydro,2.414310695,131252.00763291426
24350,France,NMC622,30387.409969664193,2041,Strategy 3,Hydro,2.337983546,71045.26451463124
24351,France,NMC811,18958.476970114607,2041,Strategy 3,Hydro,2.2614716749999997,42874.058669054
24352,France,NMC523,61278.03014080095,2041,Strategy 3,Hydro,2.357900841,144487.51880381792
24353,France,NCA,95997.92242101637,2041,Strategy 3,Hydro,2.249491865,215946.54554297743
24354,Germany,LFP,338.7500303298601,2041,Strategy 3,Hydro,0.8018847791,271.6384932411782
24355,Germany,NMC111,67626.9538630949,2041,Strategy 3,Hydro,2.414310695,163272.47798194157
24356,Germany,NMC622,37764.77004977652,2041,Strategy 3,Hydro,2.337983546,88293.41099485109
24357,Germany,NMC811,23556.83586980041,2041,Strategy 3,Hydro,2.2614716749999997,53273.11707217761
24358,Germany,NMC523,76162.96027530586,2041,Strategy 3,Hydro,2.357900841,179584.70808619328
24359,Germany,NCA,119350.95375272843,2041,Strategy 3,Hydro,2.249491865,268478.9995467538
