,source_point,dest_point,quantity,distcap,CO2,year,Strategy type
51,MDV,KOR,1204.9167403384636,6570.516,134587.72025804923,2042,Strategy 3
52,MKD,KOR,1498.230224710011,8409.194,214181.4464762513,2042,Strategy 3
53,MLT,KOR,2078.15659159458,9305.214,328740.7607750689,2042,Strategy 3
54,MNG,KOR,4701.122083190431,2003.103,160086.13971948504,2042,Strategy 3
55,MUS,KOR,8348.342672139646,9691.986,1375504.3451268608,2042,Strategy 3
56,MWI,KOR,28583.43654773173,11233.9,5458758.953170579,2042,Strategy 3
57,MYS,KOR,114.61531537143829,4614.067,8990.326653949085,2042,Strategy 3
58,NPL,KOR,2629.241804817193,4022.39,179789.21103573672,2042,Strategy 3
59,OMN,KOR,7959.040829286041,6590.233,891682.8698656402,2042,Strategy 3
60,PAK,KOR,2441102.942471518,4828.073,200358994.51504394,2042,Strategy 3
61,PAL,KOR,288.7618851801491,8153.009,40022.730228422275,2042,Strategy 3
62,PHL,KOR,2936495.7628493845,2615.751,130579409.3788737,2042,Strategy 3
63,PLW,KOR,10.518745767665123,3441.621,615.4261175701761,2042,Strategy 3
64,PRT,KOR,38408.65688940096,10433.49,6812517.738672933,2042,Strategy 3
65,QAT,KOR,0.4617720011434326,7113.408,55.841135000864945,2042,Strategy 3
66,RWA,KOR,8.808778741190999,10759.94,1611.2928223843417,2042,Strategy 3
67,SAU,KOR,112220.9716424736,7557.272,14417434.915709816,2042,Strategy 3
68,SDN,KOR,17.10758080166432,9354.622,2720.5941794784535,2042,Strategy 3
69,SVN,KOR,7912.840349893706,8551.701,1150360.160461448,2042,Strategy 3
70,SYC,KOR,1716.7484282170235,8724.406,254619.3748896619,2042,Strategy 3
71,TJK,KOR,2006.5954050178425,5008.503,170850.66479890732,2042,Strategy 3
72,TUN,KOR,1680.1640653870877,9513.838,271741.7484357407,2042,Strategy 3
73,TZA,KOR,58100.74629836582,10545.37,10415795.738870768,2042,Strategy 3
74,UGA,KOR,735284.9260664274,10384.14,129800127.40677834,2042,Strategy 3
75,UKR,KOR,220.75211722683517,7309.346,27430.41128573948,2042,Strategy 3
76,UZB,KOR,49430.90612496701,4896.334,4114513.847278232,2042,Strategy 3
77,YEM,KOR,20424.42231062952,8353.075,2900314.433670149,2042,Strategy 3
78,MMR,KOR,153942.07575054214,3796.143,9934564.265520135,2042,Strategy 3
79,USA,KOR,2134780.2367997244,11185.97,405952990.65238845,2042,Strategy 3
80,AUS,KOR,35219.99999999723,8418.786,5040663.929639603,2042,Strategy 3
81,BEL,JPN,35799.99999999717,9463.263,5759341.8617995465,2042,Strategy 3
82,BRA,SWE,157999.99999996682,10235.23,27491827.779994227,2042,Strategy 3
83,CAN,KOR,111499.9999999926,10528.16,19956127.279998675,2042,Strategy 3
84,CZE,HUN,48339.99999999949,445.1513,365816.43531399616,2042,Strategy 3
85,CZE,JPN,7250.0000000000055,9082.237,1119385.710250001,2042,Strategy 3
86,FIN,SWE,9810.000000000007,397.8922,66356.48219400005,2042,Strategy 3
87,FRA,KOR,154829.99999996857,8981.467,23640209.105365206,2042,Strategy 3
88,DEU,KOR,89510.00000000479,8139.991,12386380.104970664,2042,Strategy 3
89,ITA,HUN,47759.999999999294,811.4083,658798.6269359904,2042,Strategy 3
90,ITA,JPN,92190.0000000033,9869.275,15467423.858250555,2042,Strategy 3
91,NLD,KOR,27519.99999999808,8573.183,4010877.9347197204,2042,Strategy 3
92,POL,KOR,84720.00000000744,7753.967,11167573.43208098,2042,Strategy 3
93,ROM,SWE,31989.999999997588,1746.583,949844.2328899285,2042,Strategy 3
94,SVK,KOR,17919.999999999134,8246.657,2512261.5884798784,2042,Strategy 3
95,ESP,JPN,60120.00000000343,10777.42,11014954.33680063,2042,Strategy 3
96,TUR,HUN,25229.99999999833,1390.226,596281.8336599605,2042,Strategy 3
97,USA,KOR,159139.99999996618,11185.97,30262299.51859357,2042,Strategy 3
98,GBR,KOR,45999.99999999871,8875.39,6940554.979999806,2042,Strategy 3
99,VNM,KOR,53360.000000001164,2740.135,2485631.261200055,2042,Strategy 3
0,DZA,HUN,3178.576503828928,1771.935,95747.9262743059,2043,Strategy 2
1,HRV,HUN,85517.12335347846,302.1079,439201.77535612567,2043,Strategy 2
2,ITA,HUN,94428.52591376468,811.4083,1302541.5246142938,2043,Strategy 2
3,AGO,IND,1321.3365549753996,8025.968,180285.08342686758,2043,Strategy 2
4,ARE,IND,1730.3678541422496,2312.871,68035.99969602327,2043,Strategy 2
5,ARM,IND,25.147819169745564,3245.064,1387.3068053262707,2043,Strategy 2
6,AZE,IND,17268.77925580992,2811.586,825395.185876335,2043,Strategy 2
7,BDI,IND,3260.007708909117,6231.257,345337.0795552963,2043,Strategy 2
8,BEN,IND,150.1017375780072,8152.097,20801.946718275816,2043,Strategy 2
9,BFA,IND,25253.74228812324,8289.058,3558605.4872362074,2043,Strategy 2
10,BHR,IND,4.574326314765634,2634.919,204.90064842259116,2043,Strategy 2
11,BWA,IND,1627.109650284505,8087.728,223713.5447204954,2043,Strategy 2
12,CIV,IND,1809.823191118206,8923.044,274535.2434316588,2043,Strategy 2
13,CMR,IND,2.198035747111013,7444.171,278.16341741532136,2043,Strategy 2
14,COG,IND,8.34721946084325,7559.667,1072.7373914982068,2043,Strategy 2
15,COM,IND,175.01712575909627,5782.406,17204.3413275666,2043,Strategy 2
16,CYP,IND,5211.626102729102,4175.156,369908.9838736225,2043,Strategy 2
17,EGY,IND,331350.2903446878,4432.625,24968776.872565076,2043,Strategy 2
18,ETH,IND,6148.18249256775,4561.518,476765.7668212552,2043,Strategy 2
19,GEO,IND,610.5094175353418,3262.36,33858.92555764016,2043,Strategy 2
20,GHA,IND,39.40066122732878,8498.109,5692.128934292535,2043,Strategy 2
21,GIN,IND,10.655524970671532,9794.44,1774.2032998936495,2043,Strategy 2
22,GRC,IND,40061.95965628586,5013.934,3414756.3676637597,2043,Strategy 2
23,IRN,IND,95.22913494445076,2544.592,4119.428014091688,2043,Strategy 2
24,ISR,IND,43133.76035675919,4069.441,2984014.978959498,2043,Strategy 2
25,JOR,IND,24927.62451878732,3961.406,1678723.5026860107,2043,Strategy 2
26,KEN,IND,686568.9020798563,5439.083,63483189.14173058,2043,Strategy 2
27,KWT,IND,24.62294877379569,2838.48,1188.159709802541,2043,Strategy 2
28,LBN,IND,99285.72898110296,3985.349,6726700.772054866,2043,Strategy 2
29,LKA,IND,251293.71890862964,2431.215,10386133.99987955,2043,Strategy 2
30,LSO,IND,7035.429697530651,8338.232,997271.7656409068,2043,Strategy 2
31,MDG,IND,16266.269368114416,6175.918,1707805.4783175695,2043,Strategy 2
32,MDV,IND,1494.3382104232471,2750.004,69860.41295228511,2043,Strategy 2
33,MLI,IND,3220.680787844074,8884.225,486425.2971305284,2043,Strategy 2
34,MLT,IND,2045.516754494634,5856.019,203635.94464536154,2043,Strategy 2
35,MOZ,IND,239.92357759898368,7723.632,31502.38416546589,2043,Strategy 2
36,MUS,IND,10240.864455715742,5828.435,1014699.618007143,2043,Strategy 2
37,MWI,IND,37683.32965150604,6653.143,4262113.875089368,2043,Strategy 2
38,NAM,IND,16068.76692820861,8601.866,2349763.4583285954,2043,Strategy 2
39,NER,IND,18248.387083442027,7865.206,2439964.5008431827,2043,Strategy 2
40,NGA,IND,3058850.6325502363,7585.293,394438730.949191,2043,Strategy 2
41,OMN,IND,10063.529597594508,1936.222,331248.8658767318,2043,Strategy 2
42,PAK,IND,3347900.1075123413,683.3699,38893520.748571865,2043,Strategy 2
43,PAL,IND,357.25035699191506,4106.997,24942.844455050315,2043,Strategy 2
44,QAT,IND,73.13472904568266,2570.834,3196.293216194285,2043,Strategy 2
45,RWA,IND,18.864887545845733,6067.339,1945.81435493791,2043,Strategy 2
46,SAU,IND,139787.97379820512,3053.153,7255499.216620493,2043,Strategy 2
47,SDN,IND,17.95780341387651,4801.305,1465.75515244106,2043,Strategy 2
48,SEN,IND,390987.1546365657,9685.851,64379736.4863035,2043,Strategy 2
49,SYC,IND,1965.416240709577,4372.486,146093.83494347933,2043,Strategy 2
50,TGO,IND,6115.387646092937,8309.508,863869.6636612773,2043,Strategy 2
51,TJK,IND,2742.5834744983194,1356.548,63247.58416178369,2043,Strategy 2
52,TZA,IND,78196.54007771972,5894.054,7835208.707131152,2043,Strategy 2
53,UGA,IND,930683.7727233142,5691.471,90048314.94463068,2043,Strategy 2
54,YEM,IND,28335.500162858763,3691.113,1778022.0612147117,2043,Strategy 2
55,ZAF,IND,3349.546478226903,8000.751,455581.0846987464,2043,Strategy 2
56,ZMB,IND,330.2000621403865,7197.28,40401.21915510994,2043,Strategy 2
57,ZWE,IND,133.5629941364268,7167.757,16274.900464759647,2043,Strategy 2
58,SWZ,IND,197.6220596131224,7850.425,26374.09167475189,2043,Strategy 2
59,BRA,IND,122587.87341773174,14251.55,29700142.525910072,2043,Strategy 2
60,TUR,IND,173129.31722726693,4222.863,12428723.5948829,2043,Strategy 2
61,ABW,JPN,21.285344420709244,13815.84,4999.273518643997,2043,Strategy 2
62,BOL,JPN,21018.371656990425,16965.66,6062039.303864315,2043,Strategy 2
63,CHL,JPN,64351.74318128988,17247.38,18868282.461271968,2043,Strategy 2
64,COL,JPN,23835.88373248753,14262.86,5779453.835096701,2043,Strategy 2
65,CRI,JPN,7912.822211635318,13182.38,1773267.097525692,2043,Strategy 2
66,DOM,JPN,34309.47115343662,13248.36,7727251.829255842,2043,Strategy 2
67,ECU,JPN,18492.90495059769,14448.87,4542426.852410222,2043,Strategy 2
68,FJI,JPN,49.15641711155671,7243.281,6052.9136155676315,2043,Strategy 2
69,GTM,JPN,45143.9238414161,12332.35,9464421.376156695,2043,Strategy 2
70,HND,JPN,3678.878227123128,12611.31,788723.054166503,2043,Strategy 2
71,JAM,JPN,11.508691125566877,12929.15,2529.5590957240906,2043,Strategy 2
72,KIR,JPN,14.177583305566806,5142.157,1239.3571070426594,2043,Strategy 2
73,MEX,JPN,942807.40319958,11312.39,181311885.67797527,2043,Strategy 2
74,NIC,JPN,16877.104431784068,12845.07,3685388.993000802,2043,Strategy 2
75,NZL,JPN,21075.97532384642,9575.732,3430904.1527760313,2043,Strategy 2
76,PAN,JPN,89.14080554035067,13584.86,20586.4111803991,2043,Strategy 2
77,PER,JPN,52840.19764506711,15505.62,13928440.431958195,2043,Strategy 2
78,PYF,JPN,4125.89075735325,9502.387,666498.7818335926,2043,Strategy 2
79,SLB,JPN,15.100788745640354,5452.721,1399.786594468586,2043,Strategy 2
80,SLV,JPN,96.3823313421196,12509.61,20496.99139167178,2043,Strategy 2
81,WSM,JPN,39.2276973669774,6454.711,4304.458644888102,2043,Strategy 2
82,AUS,JPN,75397.97898491779,7958.28,10200649.879333558,2043,Strategy 2
83,USA,JPN,1311480.6658840275,10918.79,243436293.65741366,2043,Strategy 2
84,ALB,KOR,68879.61555897535,8562.792,10026630.958214983,2043,Strategy 2
85,BGD,KOR,5.402903095871406,3800.079,349.03479609215066,2043,Strategy 2
86,BGR,KOR,140525.07257056615,8244.246,19694895.546473194,2043,Strategy 2
87,BLR,KOR,45162.304980764784,7292.729,5599059.671081153,2043,Strategy 2
88,BMU,KOR,3.177787374928353,12169.14,657.4059707475056,2043,Strategy 2
89,BRN,KOR,78.61029020188845,3825.485,5112.282262220512,2043,Strategy 2
90,DNK,KOR,26102.849238931125,7955.016,3530025.916801844,2043,Strategy 2
91,EST,KOR,4646.898661173891,7122.724,562675.8025316894,2043,Strategy 2
92,GRD,KOR,797.3069319874336,14442.14,195751.91169046093,2043,Strategy 2
93,GRL,KOR,2.731431248220995,8716.031,404.7230703756692,2043,Strategy 2
94,GUY,KOR,5337.630216112891,15077.83,1368157.9770240283,2043,Strategy 2
95,IDN,KOR,164361.42387327566,5291.684,14785728.187766327,2043,Strategy 2
96,ISL,KOR,1518.6650283441268,8396.076,216764.0589408305,2043,Strategy 2
97,KAZ,KOR,12535.516612787393,4552.944,970249.5875345417,2043,Strategy 2
98,KGZ,KOR,4.056163135908503,4422.647,304.9626213171177,2043,Strategy 2
99,KHM,KOR,29517.20736168208,3628.807,1820908.227806899,2043,Strategy 2
100,LAO,KOR,202494.09187462708,3218.349,11078843.187540442,2043,Strategy 2
101,LCA,KOR,202.68004615189463,14239.55,49063.23507009759,2043,Strategy 2
102,LTU,KOR,8861.957600955304,7365.838,1109687.648875592,2043,Strategy 2
103,LUX,KOR,2877.345497360332,8733.371,427191.73730166414,2043,Strategy 2
104,LVA,KOR,5840.534172010478,7297.289,724541.1180481149,2043,Strategy 2
105,MDA,KOR,7258.372712826415,7611.25,939169.918278501,2043,Strategy 2
106,MKD,KOR,1803.3154201717944,8409.194,257795.29659407426,2043,Strategy 2
107,MNG,KOR,6087.22328149975,2003.103,207286.6986863139,2043,Strategy 2
108,NPL,KOR,3186.704829349881,4022.39,217908.88385498736,2043,Strategy 2
109,PHL,KOR,3069547.738204471,2615.751,136495933.61785343,2043,Strategy 2
110,PLW,KOR,11.712836535714771,3441.621,685.2894512450146,2043,Strategy 2
111,TTO,KOR,9051.246117333068,14603.4,2247042.4483476495,2043,Strategy 2
112,TUN,KOR,1955.6979190046773,9513.838,316305.2840319096,2043,Strategy 2
113,UKR,KOR,370.1023386211924,7309.346,45988.502822654795,2043,Strategy 2
114,UZB,KOR,70238.03790513115,4896.334,5846451.182499101,2043,Strategy 2
115,MMR,KOR,213949.536611404,3796.143,13807111.607930627,2043,Strategy 2
116,USA,KOR,2813686.527363058,11185.97,535054822.43628496,2043,Strategy 2
117,BRA,KOR,215223.05267948,17565.08,64266972.34870778,2043,Strategy 2
118,CAN,KOR,532160.2012453637,10528.16,95245351.65383759,2043,Strategy 2
119,CZE,KOR,194471.6015872745,8262.063,27314522.608424354,2043,Strategy 2
120,FIN,KOR,28358.395208883325,7070.555,3408663.081614483,2043,Strategy 2
121,FRA,KOR,17840.03680940192,8981.467,2723904.932001287,2043,Strategy 2
122,DEU,KOR,96009.8310655671,8139.991,13285825.733349023,2043,Strategy 2
123,ITA,KOR,22454.627093814262,8982.659,3428938.388650207,2043,Strategy 2
124,POL,KOR,68860.89226167812,7753.967,9077066.465189328,2043,Strategy 2
125,ROM,KOR,375977.6448265554,7946.07,50788259.6318581,2043,Strategy 2
126,SVK,KOR,17787.95830617504,8246.657,2493750.2449825513,2043,Strategy 2
127,ESP,KOR,2319.1959273803564,10012.64,394761.65647553606,2043,Strategy 2
128,USA,KOR,2491931.461425985,11185.97,473869399.6826429,2043,Strategy 2
129,VNM,KOR,117471.33725082806,2740.135,5472084.485862562,2043,Strategy 2
130,CPV,NOR,143.29005119512263,5727.035,13950.661351886407,2043,Strategy 2
131,IRL,NOR,21211.669348702035,1267.015,456883.5550773771,2043,Strategy 2
132,PRT,NOR,39483.58772033515,2739.748,1838976.3683234176,2043,Strategy 2
133,BRA,NOR,79150.18188302238,9917.605,13344664.073097527,2043,Strategy 2
134,GBR,NOR,50753.29415563373,1157.104,998356.2745712271,2043,Strategy 2
135,AUT,RUS,37076.00020590702,1675.699,1056179.6799736493,2043,Strategy 2
136,SVN,RUS,7810.719026396355,1937.979,257329.16061696192,2043,Strategy 2
137,SVK,RUS,221.99789844503525,1632.621,6161.453326272943,2043,Strategy 2
138,BIH,YUG,2296.7715795109016,196.5349,7673.7281359342915,2043,Strategy 2
139,TUN,YUG,106.8238359120202,1240.114,2252.0534856193835,2043,Strategy 2
140,BEL,SWE,36163.46188544335,1283.716,789201.4488414746,2043,Strategy 2
141,FRA,SWE,132582.4747232081,1545.797,3484075.058555086,2043,Strategy 2
142,NLD,SWE,30887.78722902225,1128.93,592792.5438198217,2043,Strategy 2
143,AND,CHE,14.995943218871368,681.8435,173.82306897266085,2043,Strategy 2
144,MAR,CHE,55860.42357302131,1872.268,1777956.619877629,2043,Strategy 2
145,ESP,CHE,50417.95110056562,1153.117,988342.5408269257,2043,Strategy 2
146,LKA,THA,136152.8489260537,2381.501,5512218.47979418,2043,Strategy 2
147,MYS,THA,124.48941202423651,1187.123,2512.3321525976116,2043,Strategy 2
0,FJI,JPN,49.15641711155671,7243.281,6052.9136155676315,2043,Strategy 3
1,KIR,JPN,14.177583305566806,5142.157,1239.3571070426594,2043,Strategy 3
2,MEX,JPN,802019.6086348206,11312.39,154236896.2089158,2043,Strategy 3
3,NZL,JPN,21075.97532384642,9575.732,3430904.1527760313,2043,Strategy 3
4,PYF,JPN,4125.89075735325,9502.387,666498.7818335926,2043,Strategy 3
5,SLB,JPN,15.100788745640354,5452.721,1399.786594468586,2043,Strategy 3
6,WSM,JPN,39.2276973669774,6454.711,4304.458644888102,2043,Strategy 3
7,USA,JPN,512853.5128362828,10918.79,95195576.72616851,2043,Strategy 3
8,ALB,KOR,68879.61555897535,8562.792,10026630.958214983,2043,Strategy 3
9,AND,KOR,14.995943218871368,9559.896,2437.114179103364,2043,Strategy 3
10,ARE,KOR,1730.3678541422496,6909.236,203243.83780840048,2043,Strategy 3
11,ARM,KOR,25.147819169745564,6882.943,2942.5471006343228,2043,Strategy 3
12,AUT,KOR,37076.00020590702,8289.029,5224508.695483078,2043,Strategy 3
13,AZE,KOR,17268.77925580992,6461.836,1896996.3310111782,2043,Strategy 3
14,BDI,KOR,3260.007708909117,10923.19,605364.6212999427,2043,Strategy 3
15,BGD,KOR,5.402903095871406,3800.079,349.03479609215066,2043,Strategy 3
16,BGR,KOR,140525.07257056615,8244.246,19694895.546473194,2043,Strategy 3
17,BHR,KOR,4.574326314765634,7136.002,554.9208294239434,2043,Strategy 3
18,BIH,KOR,2296.7715795109016,8473.069,330831.9691973925,2043,Strategy 3
19,BLR,KOR,45162.304980764784,7292.729,5599059.671081153,2043,Strategy 3
20,BRN,KOR,78.61029020188845,3825.485,5112.282262220512,2043,Strategy 3
21,COM,KOR,175.01712575909627,10261.17,30529.968165532926,2043,Strategy 3
22,CYP,KOR,5211.626102729102,8012.453,709884.4564287319,2043,Strategy 3
23,DNK,KOR,26102.849238931125,7955.016,3530025.916801844,2043,Strategy 3
24,DZA,KOR,3178.576503828928,9954.01,537872.8991829292,2043,Strategy 3
25,EGY,KOR,331350.2903446878,8497.368,47865291.01741621,2043,Strategy 3
26,EST,KOR,4646.898661173891,7122.724,562675.8025316894,2043,Strategy 3
27,ETH,KOR,6148.18249256775,9244.567,966233.8446730826,2043,Strategy 3
28,GEO,KOR,610.5094175353418,6783.199,70400.51679877732,2043,Strategy 3
29,GRC,KOR,40061.95965628586,8528.293,5808222.211750747,2043,Strategy 3
30,GRL,KOR,2.731431248220995,8716.031,404.7230703756692,2043,Strategy 3
31,HRV,KOR,85517.12335347846,8485.063,12335509.046961611,2043,Strategy 3
32,IDN,KOR,164361.42387327566,5291.684,14785728.187766327,2043,Strategy 3
33,IRL,KOR,21211.669348702035,8968.355,3233974.2746502366,2043,Strategy 3
34,IRN,KOR,95.22913494445076,6562.448,10623.916184684998,2043,Strategy 3
35,ISL,KOR,1518.6650283441268,8396.076,216764.0589408305,2043,Strategy 3
36,ISR,KOR,43133.76035675919,8092.951,5934349.953220909,2043,Strategy 3
37,JOR,KOR,24927.62451878732,8009.55,3394203.934395701,2043,Strategy 3
38,KAZ,KOR,12535.516612787393,4552.944,970249.5875345417,2043,Strategy 3
39,KEN,KOR,686568.9020798563,10118.59,118100856.85723563,2043,Strategy 3
40,KGZ,KOR,4.056163135908503,4422.647,304.9626213171177,2043,Strategy 3
41,KHM,KOR,29517.20736168208,3628.807,1820908.227806899,2043,Strategy 3
42,KWT,KOR,24.62294877379569,7181.025,3005.9061822118856,2043,Strategy 3
43,LAO,KOR,202494.09187462708,3218.349,11078843.187540442,2043,Strategy 3
44,LBN,KOR,99285.72898110296,7926.322,13378501.184452219,2043,Strategy 3
45,LKA,KOR,387446.56783468334,5840.513,38469074.17614545,2043,Strategy 3
46,LTU,KOR,8861.957600955304,7365.838,1109687.648875592,2043,Strategy 3
47,LUX,KOR,2877.345497360332,8733.371,427191.73730166414,2043,Strategy 3
48,LVA,KOR,5840.534172010478,7297.289,724541.1180481149,2043,Strategy 3
49,MAR,KOR,55860.42357302131,10750.38,10208853.266305925,2043,Strategy 3
50,MDA,KOR,7258.372712826415,7611.25,939169.918278501,2043,Strategy 3
51,MDG,KOR,16266.269368114416,10400.05,2875890.250611591,2043,Strategy 3
52,MDV,KOR,1494.3382104232471,6570.516,166915.74305695432,2043,Strategy 3
53,MKD,KOR,1803.3154201717944,8409.194,257795.29659407426,2043,Strategy 3
54,MLT,KOR,2045.516754494634,9305.214,323577.50939968653,2043,Strategy 3
55,MNG,KOR,6087.22328149975,2003.103,207286.6986863139,2043,Strategy 3
56,MUS,KOR,10240.864455715742,9691.986,1687323.3538558083,2043,Strategy 3
57,MWI,KOR,37683.32965150604,11233.9,7196622.868524914,2043,Strategy 3
58,MYS,KOR,124.48941202423651,4614.067,9764.84229379736,2043,Strategy 3
59,NPL,KOR,3186.704829349881,4022.39,217908.88385498736,2043,Strategy 3
60,OMN,KOR,10063.529597594508,6590.233,1127457.0824592488,2043,Strategy 3
61,PAK,KOR,3347900.1075123413,4828.073,274786403.96821636,2043,Strategy 3
62,PAL,KOR,357.25035699191506,8153.009,49515.311388741036,2043,Strategy 3
63,PHL,KOR,3069547.738204471,2615.751,136495933.61785343,2043,Strategy 3
64,PLW,KOR,11.712836535714771,3441.621,685.2894512450146,2043,Strategy 3
65,PRT,KOR,39483.58772033515,10433.49,7003177.499952073,2043,Strategy 3
66,QAT,KOR,73.13472904568266,7113.408,8844.031833413655,2043,Strategy 3
67,RWA,KOR,18.864887545845733,10759.94,3450.745987700805,2043,Strategy 3
68,SAU,KOR,139787.97379820512,7557.272,17959067.585472457,2043,Strategy 3
69,SDN,KOR,17.95780341387651,9354.622,2855.8038690811127,2043,Strategy 3
70,SVN,KOR,7810.719026396355,8551.701,1135513.8730487966,2043,Strategy 3
71,SYC,KOR,1965.416240709577,8724.406,291500.5171300494,2043,Strategy 3
72,TJK,KOR,2742.5834744983194,5008.503,233516.03851617937,2043,Strategy 3
73,TUN,KOR,2062.521754916698,9513.838,333582.4634118039,2043,Strategy 3
74,TZA,KOR,78196.54007771972,10545.37,14018394.613269515,2043,Strategy 3
75,UGA,KOR,930683.7727233142,10384.14,164293960.05868033,2043,Strategy 3
76,UKR,KOR,370.1023386211924,7309.346,45988.502822654795,2043,Strategy 3
77,UZB,KOR,70238.03790513115,4896.334,5846451.182499101,2043,Strategy 3
78,YEM,KOR,28335.500162858763,8353.075,4023705.4863888156,2043,Strategy 3
79,MMR,KOR,213949.536611404,3796.143,13807111.607930627,2043,Strategy 3
80,USA,KOR,2300833.014526775,11185.97,437529834.2836032,2043,Strategy 3
81,AUS,KOR,35219.99999999723,8418.786,5040663.929639603,2043,Strategy 3
82,BEL,JPN,35799.99999999717,9463.263,5759341.8617995465,2043,Strategy 3
83,BRA,SWE,157999.99999996682,10235.23,27491827.779994227,2043,Strategy 3
84,CAN,KOR,111499.9999999926,10528.16,19956127.279998675,2043,Strategy 3
85,CZE,HUN,48339.99999999949,445.1513,365816.43531399616,2043,Strategy 3
86,CZE,JPN,7250.0000000000055,9082.237,1119385.710250001,2043,Strategy 3
87,FIN,SWE,9810.000000000007,397.8922,66356.48219400005,2043,Strategy 3
88,FRA,KOR,154829.99999996857,8981.467,23640209.105365206,2043,Strategy 3
89,DEU,KOR,89510.00000000479,8139.991,12386380.104970664,2043,Strategy 3
90,ITA,HUN,47759.999999999294,811.4083,658798.6269359904,2043,Strategy 3
91,ITA,JPN,92190.0000000033,9869.275,15467423.858250555,2043,Strategy 3
92,NLD,KOR,27519.99999999808,8573.183,4010877.9347197204,2043,Strategy 3
93,POL,KOR,84720.00000000744,7753.967,11167573.43208098,2043,Strategy 3
94,ROM,SWE,31989.999999997588,1746.583,949844.2328899285,2043,Strategy 3
95,SVK,KOR,17919.999999999134,8246.657,2512261.5884798784,2043,Strategy 3
96,ESP,JPN,60120.00000000343,10777.42,11014954.33680063,2043,Strategy 3
97,TUR,HUN,25229.99999999833,1390.226,596281.8336599605,2043,Strategy 3
98,USA,KOR,159139.99999996618,11185.97,30262299.51859357,2043,Strategy 3
99,GBR,KOR,45999.99999999871,8875.39,6940554.979999806,2043,Strategy 3
100,VNM,KOR,53360.000000001164,2740.135,2485631.261200055,2043,Strategy 3
0,DZA,HUN,3577.6620137872856,1771.935,107769.53718680296,2044,Strategy 2
1,HRV,HUN,80178.3841194101,302.1079,411782.89527904167,2044,Strategy 2
2,ITA,HUN,95831.42298953013,811.4083,1321893.0042467646,2044,Strategy 2
3,AGO,IND,1524.6995560939015,8025.968,208032.2273960056,2044,Strategy 2
4,ARE,IND,74.34229052683511,2312.871,2923.050173162558,2044,Strategy 2
5,ARM,IND,0.6125731029130312,3245.064,33.79326170173334,2044,Strategy 2
6,AZE,IND,22202.38269308228,2811.586,1061206.4418907114,2044,Strategy 2
7,BDI,IND,4046.567659990821,6231.257,428658.4519739542,2044,Strategy 2
8,BEN,IND,207.29731322540283,8152.097,28728.432689298734,2044,Strategy 2
9,BFA,IND,34202.839004809124,8289.058,4819658.376683928,2044,Strategy 2
10,BHR,IND,3.780287291857952,2634.919,169.33276378317606,2044,Strategy 2
11,BWA,IND,1783.8510860473173,8087.728,245264.14039974008,2044,Strategy 2
12,CIV,IND,2123.9645125365946,8923.044,322187.889596644,2044,Strategy 2
13,CMR,IND,1.8935377922352383,7444.171,239.62892504614697,2044,Strategy 2
14,COG,IND,6.002362246666032,7559.667,771.3896165688402,2044,Strategy 2
15,COM,IND,253.2078699260393,5782.406,24890.56200722834,2044,Strategy 2
16,CYP,IND,5238.186243219331,4175.156,371794.1602824091,2044,Strategy 2
17,EGY,IND,460628.4748750113,4432.625,34710485.9885284,2044,Strategy 2
18,ETH,IND,7382.772632080072,4561.518,572503.0542693906,2044,Strategy 2
19,GEO,IND,727.0725628248531,3262.36,40323.5315829739,2044,Strategy 2
20,GHA,IND,32.81944749062268,8498.109,4741.355115616497,2044,Strategy 2
21,GIN,IND,10.895450419038658,9794.44,1814.152201838233,2044,Strategy 2
22,GRC,IND,41465.09514700085,5013.934,3534355.2563033043,2044,Strategy 2
23,IRN,IND,83.08595147055469,2544.592,3594.1374062141495,2044,Strategy 2
24,ISR,IND,45054.20835367913,4069.441,3116872.525849074,2044,Strategy 2
25,JOR,IND,31521.640557736304,3961.406,2122790.272599419,2044,Strategy 2
26,KEN,IND,882735.7869701082,5439.083,81621644.61081253,2044,Strategy 2
27,KWT,IND,20.709050478324333,2838.48,999.297835229139,2044,Strategy 2
28,LBN,IND,96940.4113325078,3985.349,6567803.313181178,2044,Strategy 2
29,LKA,IND,253553.46329994977,2431.215,10479530.715705387,2044,Strategy 2
30,LSO,IND,9565.333835711544,8338.232,1355885.5355534167,2044,Strategy 2
31,MDG,IND,22645.88337401808,6175.918,2377605.018843483,2044,Strategy 2
32,MDV,IND,1840.6359588291248,2750.004,86049.85623850679,2044,Strategy 2
33,MLI,IND,4394.089515195834,8884.225,663647.3586933921,2044,Strategy 2
34,MLT,IND,2057.131523384763,5856.019,204792.22186948202,2044,Strategy 2
35,MOZ,IND,240.27644262869725,7723.632,31548.715959263893,2044,Strategy 2
36,MUS,IND,12319.977468798676,5828.435,1220705.1939320797,2044,Strategy 2
37,MWI,IND,49428.822411218585,6653.143,5590569.404998515,2044,Strategy 2
38,NAM,IND,20493.643032969176,8601.866,2996820.7107643858,2044,Strategy 2
39,NER,IND,25828.295800111933,7865.206,3453462.740645858,2044,Strategy 2
40,NGA,IND,3973996.4824085343,7585.293,512446770.90064734,2044,Strategy 2
41,OMN,IND,12658.661284946756,1936.222,416669.63399785705,2044,Strategy 2
42,PAK,IND,4370466.641437344,683.3699,50772970.97911036,2044,Strategy 2
