,country,type,scrap,year,Strategy type,recycling_m,CO2,CO2_em
11072,USA,NMC622,33342.70797087657,2033,Strategy 2,Direct,2.478807863,82650.16669192161
11073,USA,NMC811,41858.89954705145,2033,Strategy 2,Direct,2.397518212,100357.4739983344
11074,USA,NMC523,67309.41607999148,2033,Strategy 2,Direct,2.496014242,168005.26115636257
11075,USA,NCA,535586.9599178085,2033,Strategy 2,Direct,2.452491446,1313522.4377875703
11076,Canada,LFP,0.0,2033,Strategy 2,Direct,2.252335332,0.0
11077,Canada,NMC111,18250.461868764585,2033,Strategy 2,Direct,2.557347078,46672.765332235525
11078,Canada,NMC622,11215.260483749471,2033,Strategy 2,Direct,2.478807863,27800.475872711373
11079,Canada,NMC811,8926.643798110008,2033,Strategy 2,Direct,2.397518212,21401.791078005597
11080,Canada,NMC523,22639.236235946384,2033,Strategy 2,Direct,2.496014242,56507.85607292465
11081,Canada,NCA,71968.39761342955,2033,Strategy 2,Direct,2.452491446,176501.87952926278
11082,Australia,LFP,0.0,2033,Strategy 2,Direct,2.252335332,0.0
11083,Australia,NMC111,1783.851374558322,2033,Strategy 2,Direct,2.557347078,4561.927100313008
11084,Australia,NMC622,1096.2961618485656,2033,Strategy 2,Direct,2.478807863,2717.5075461669453
11085,Australia,NMC811,872.6886547986721,2033,Strategy 2,Direct,2.397518212,2092.2869432855978
11086,Australia,NMC523,2212.825091275987,2033,Strategy 2,Direct,2.496014242,5523.242942879813
11087,Australia,NCA,7034.338717518454,2033,Strategy 2,Direct,2.452491446,17251.655532980618
11088,Czechia,LFP,1.2056747726989638,2033,Strategy 2,Direct,2.252335332,2.715583889450945
11089,Czechia,NMC111,208.5178350878843,2033,Strategy 2,Direct,2.557347078,533.2524762728867
11090,Czechia,NMC622,116.14498020875372,2033,Strategy 2,Direct,2.478807863,287.9010901894381
11091,Czechia,NMC811,72.33115107353785,2033,Strategy 2,Direct,2.397518212,173.41525199373035
11092,Czechia,NMC523,234.436368535232,2033,Strategy 2,Direct,2.496014242,585.1565147066998
11093,Czechia,NCA,367.3639903218933,2033,Strategy 2,Direct,2.452491446,900.9570438328701
11094,Netherlands,LFP,37.34471326556128,2033,Strategy 2,Direct,2.252335332,84.11281715143276
11095,Netherlands,NMC111,7096.361908458306,2033,Strategy 2,Direct,2.557347078,18147.860391026352
11096,Netherlands,NMC622,3949.8951400921824,2033,Strategy 2,Direct,2.478807863,9791.031131285989
11097,Netherlands,NMC811,2450.070732257864,2033,Strategy 2,Direct,2.397518212,5874.089201276405
11098,Netherlands,NMC523,7979.754611380887,2033,Strategy 2,Direct,2.496014242,19917.58115767187
11099,Netherlands,NCA,12486.572894545196,2033,Strategy 2,Direct,2.452491446,30623.21321372755
11100,Belgium,LFP,9.710879601332838,2033,Strategy 2,Direct,2.252335332,21.872157230880024
11101,Belgium,NMC111,1878.9201180571602,2033,Strategy 2,Direct,2.557347078,4805.050873708893
11102,Belgium,NMC622,1045.2685045934631,2033,Strategy 2,Direct,2.478807863,2591.019788132528
11103,Belgium,NMC811,649.737088036101,2033,Strategy 2,Direct,2.397518212,1557.7565015783996
11104,Belgium,NMC523,2111.0376191656587,2033,Strategy 2,Direct,2.496014242,5269.179962835256
11105,Belgium,NCA,3305.3257905462847,2033,Strategy 2,Direct,2.452491446,8106.28322755795
11106,Finland,LFP,7.942380911729824,2033,Strategy 2,Direct,2.252335332,17.888905147691457
11107,Finland,NMC111,1460.9475751637433,2033,Strategy 2,Direct,2.557347078,3736.150012456184
11108,Finland,NMC622,812.9036558741814,2033,Strategy 2,Direct,2.478807863,2015.031974042367
11109,Finland,NMC811,505.2470462218251,2033,Strategy 2,Direct,2.397518212,1211.3389948760314
11110,Finland,NMC523,1641.645394218314,2033,Strategy 2,Direct,2.496014242,4097.570284282617
11111,Finland,NCA,2571.313947610206,2033,Strategy 2,Direct,2.452491446,6306.125461494522
11112,Switzerland,LFP,66.318240955461,2033,Strategy 2,Direct,2.252335332,149.37091726007424
11113,Switzerland,NMC111,16573.3695470257,2033,Strategy 2,Direct,2.557347078,42383.85818370036
11114,Switzerland,NMC622,9490.515587437776,2033,Strategy 2,Direct,2.478807863,23525.164662064824
11115,Switzerland,NMC811,6393.0546970814885,2033,Strategy 2,Direct,2.397518212,15327.465066565012
11116,Switzerland,NMC523,19159.688428491612,2033,Strategy 2,Direct,2.496014242,47822.855189797665
11117,Switzerland,NCA,39176.675666863186,2033,Strategy 2,Direct,2.452491446,96080.4619556983
11118,Romania,LFP,1.213851529501713,2033,Strategy 2,Direct,2.252335332,2.7340006876989484
11119,Romania,NMC111,208.51690383892506,2033,Strategy 2,Direct,2.557347078,533.2500947460819
11120,Romania,NMC622,116.14374719225246,2033,Strategy 2,Direct,2.478807863,287.8980337784396
11121,Romania,NMC811,72.33033856846014,2033,Strategy 2,Direct,2.397518212,173.41330399800918
11122,Romania,NMC523,234.43427746278215,2033,Strategy 2,Direct,2.496014242,585.151295360084
11123,Romania,NCA,367.3608814080785,2033,Strategy 2,Direct,2.452491446,900.9494192483329
11124,Aruba,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11125,Aruba,NCA,1.5147411521522043,2033,Strategy 3,Direct,2.452491446,3.714889718557465
11126,Aruba,NMC111,0.6596497136599332,2033,Strategy 3,Direct,2.557347078,1.6869532677317667
11127,Aruba,NMC523,0.5228310091582539,2033,Strategy 3,Direct,2.496014242,1.3049936450182342
11128,Aruba,NMC622,0.23898096803983965,2033,Strategy 3,Direct,2.478807863,0.5923879026845063
11129,Aruba,NMC811,0.06379715698976926,2033,Strategy 3,Direct,2.397518212,0.1529548457567949
11130,Angola,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11131,Angola,NCA,75.84522896496306,2033,Strategy 3,Direct,2.452491446,186.00977525648332
11132,Angola,NMC111,20.134889663128554,2033,Strategy 3,Direct,2.557347078,51.49190124585421
11133,Angola,NMC523,23.509046401516034,2033,Strategy 3,Direct,2.496014242,58.678914634022874
11134,Angola,NMC622,11.547338878828786,2033,Strategy 3,Direct,2.478807863,28.6236344095664
11135,Angola,NMC811,8.963496091563592,2033,Strategy 3,Direct,2.397518212,21.49014512271453
11136,Argentina,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11137,Argentina,NCA,2457.5260364469973,2033,Strategy 3,Direct,2.452491446,6027.061582708545
11138,Argentina,NMC111,652.3789857288872,2033,Strategy 3,Direct,2.557347078,1668.3594929023732
11139,Argentina,NMC523,766.4990424194347,2033,Strategy 3,Direct,2.496014242,1913.1925263582712
11140,Argentina,NMC622,377.2326742750452,2033,Strategy 3,Direct,2.478807863,935.0873191735
11141,Argentina,NMC811,297.3632611296361,2033,Strategy 3,Direct,2.397518212,712.9338341380143
11142,Benin,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11143,Benin,NCA,1.082219208265008,2033,Strategy 3,Direct,2.452491446,2.6541333509668243
11144,Benin,NMC111,0.2745058486500147,2033,Strategy 3,Direct,2.557347078,0.7020067299390254
11145,Benin,NMC523,0.34042163853733626,2033,Strategy 3,Direct,2.496014242,0.8496972580741674
11146,Benin,NMC622,0.16864834901228729,2033,Strategy 3,Direct,2.478807863,0.41804685361362603
11147,Benin,NMC811,0.13420495553535366,2033,Strategy 3,Direct,2.397518212,0.32175882503666065
11148,Burkina Faso,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11149,Burkina Faso,NCA,568.9834272954118,2033,Strategy 3,Direct,2.452491446,1395.4269883577604
11150,Burkina Faso,NMC111,144.87417186845542,2033,Strategy 3,Direct,2.557347078,370.49354010546426
11151,Burkina Faso,NMC523,179.0492557216182,2033,Strategy 3,Direct,2.496014242,446.90949230065905
11152,Burkina Faso,NMC622,88.61537672982367,2033,Strategy 3,Direct,2.478807863,219.66049262059414
11153,Burkina Faso,NMC811,70.47776838469079,2033,Strategy 3,Direct,2.397518212,168.971733243414
11154,Bermuda,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11155,Bermuda,NCA,0.9143614532842864,2033,Strategy 3,Direct,2.452491446,2.242463642731841
11156,Bermuda,NMC111,0.5494225633619454,2033,Strategy 3,Direct,2.557347078,1.4050641870009408
11157,Bermuda,NMC523,0.388786953847204,2033,Strategy 3,Direct,2.496014242,0.970417773906418
11158,Bermuda,NMC622,0.12852004081908075,2033,Strategy 3,Direct,2.478807863,0.31857648773541836
11159,Bermuda,NMC811,0.01890898868748354,2033,Strategy 3,Direct,2.397518212,0.04533464474874377
11160,Bolivia (Plurinational State of),LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11161,Bolivia (Plurinational State of),NCA,1257.031326135736,2033,Strategy 3,Direct,2.452491446,3082.8585747019283
11162,Bolivia (Plurinational State of),NMC111,320.5937413131555,2033,Strategy 3,Direct,2.557347078,819.869467572286
11163,Bolivia (Plurinational State of),NMC523,394.90520892291323,2033,Strategy 3,Direct,2.496014242,985.689025711577
11164,Bolivia (Plurinational State of),NMC622,195.42940523067892,2033,Strategy 3,Direct,2.478807863,484.4319463472203
11165,Bolivia (Plurinational State of),NMC811,155.04031839751605,2033,Strategy 3,Direct,2.397518212,371.7119869523234
11166,Brazil,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11167,Brazil,NCA,615715.7633850197,2033,Strategy 3,Direct,2.452491446,1510037.6428691207
11168,Brazil,NMC111,156160.5172634887,2033,Strategy 3,Direct,2.557347078,399356.64252275135
11169,Brazil,NMC523,193676.0143897272,2033,Strategy 3,Direct,2.496014242,483418.09025055607
11170,Brazil,NMC622,95951.67410706986,2033,Strategy 3,Direct,2.478807863,237845.7642446183
11171,Brazil,NMC811,76396.03085469453,2033,Strategy 3,Direct,2.397518212,183160.87529864407
11172,Botswana,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11173,Botswana,NCA,271.8030882353943,2033,Strategy 3,Direct,2.452491446,666.5947488936877
11174,Botswana,NMC111,69.74230851966091,2033,Strategy 3,Direct,2.557347078,178.3552889057293
11175,Botswana,NMC523,85.6926885316858,2033,Strategy 3,Direct,2.496014242,213.89017101035785
11176,Botswana,NMC622,42.31716463552472,2033,Strategy 3,Direct,2.478807863,104.89612043840421
11177,Botswana,NMC811,33.44475007773423,2033,Strategy 3,Direct,2.397518212,80.18439740715623
11178,Chile,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11179,Chile,NCA,910.5952690202449,2033,Strategy 3,Direct,2.452491446,2233.2271080402193
11180,Chile,NMC111,231.1331090239258,2033,Strategy 3,Direct,2.557347078,591.0875809913921
11181,Chile,NMC523,286.4717594255174,2033,Strategy 3,Direct,2.496014242,715.0375914568892
11182,Chile,NMC622,141.89178509777645,2033,Strategy 3,Direct,2.478807863,351.7224725954745
11183,Chile,NMC811,112.90807743253546,2033,Strategy 3,Direct,2.397518212,270.69917192641
11184,C?te d'Ivoire,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11185,C?te d'Ivoire,NCA,177.23841786338446,2033,Strategy 3,Direct,2.452491446,434.67570371252395
11186,C?te d'Ivoire,NMC111,46.3602290940809,2033,Strategy 3,Direct,2.557347078,118.55919640915837
11187,C?te d'Ivoire,NMC523,55.48435360637952,2033,Strategy 3,Direct,2.496014242,138.48973680968737
11188,C?te d'Ivoire,NMC622,27.323390490096685,2033,Strategy 3,Direct,2.478807863,67.72943519067108
11189,C?te d'Ivoire,NMC811,21.593608946058442,2033,Strategy 3,Direct,2.397518212,51.77107071098124
11190,Cameroon,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11191,Cameroon,NCA,0.9929434934080792,2033,Strategy 3,Direct,2.452491446,2.4351854239446715
11192,Cameroon,NMC111,0.7069401790549283,2033,Strategy 3,Direct,2.557347078,1.8078914012269176
11193,Cameroon,NMC523,0.23032271841496363,2033,Strategy 3,Direct,2.496014242,0.574888785419905
11194,Cameroon,NMC622,0.06752688500252566,2033,Strategy 3,Direct,2.478807863,0.16738617350815738
11195,Cameroon,NMC811,0.0022667241195034006,2033,Strategy 3,Direct,2.397518212,0.005434512358089067
11196,Congo,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11197,Congo,NCA,2.0432586481460975,2033,Strategy 3,Direct,2.452491446,5.011074356543827
11198,Congo,NMC111,0.9473311528331169,2033,Strategy 3,Direct,2.557347078,2.4226545555961425
11199,Congo,NMC523,0.6062505976315341,2033,Strategy 3,Direct,2.496014242,1.5132101259093207
11200,Congo,NMC622,0.2482990954414657,2033,Strategy 3,Direct,2.478807863,0.6154857501560926
11201,Congo,NMC811,0.15486050594778575,2033,Strategy 3,Direct,2.397518212,0.37128088332935066
11202,Colombia,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11203,Colombia,NCA,2367.8412804823124,2033,Strategy 3,Direct,2.452491446,5807.110485868558
11204,Colombia,NMC111,609.917531819037,2033,Strategy 3,Direct,2.557347078,1559.7708178183861
11205,Colombia,NMC523,742.1116046955829,2033,Strategy 3,Direct,2.496014242,1852.321134473649
11206,Colombia,NMC622,366.62597125083215,2033,Strategy 3,Direct,2.478807863,908.7953403165748
11207,Colombia,NMC811,290.50361175223554,2033,Strategy 3,Direct,2.397518212,696.487699827762
11208,Cabo Verde,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11209,Cabo Verde,NCA,5.40650858697712,2033,Strategy 3,Direct,2.452491446,13.259416062286933
11210,Cabo Verde,NMC111,1.381069667012769,2033,Strategy 3,Direct,2.557347078,3.5318744774495374
11211,Cabo Verde,NMC523,1.7031393821648515,2033,Strategy 3,Direct,2.496014242,4.25106015399455
11212,Cabo Verde,NMC622,0.8418882442708487,2033,Strategy 3,Direct,2.478807863,2.0868791996658445
11213,Cabo Verde,NMC811,0.667394119574411,2033,Strategy 3,Direct,2.397518212,1.600089556261356
11214,Costa Rica,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11215,Costa Rica,NCA,710.1745328056999,2033,Strategy 3,Direct,2.452491446,1741.696966873025
11216,Costa Rica,NMC111,183.16171040291454,2033,Strategy 3,Direct,2.557347078,468.4080649003757
11217,Costa Rica,NMC523,223.23409299207185,2033,Strategy 3,Direct,2.496014242,557.1954754081638
11218,Costa Rica,NMC622,110.24850375175272,2033,Strategy 3,Direct,2.478807863,273.2848579838297
11219,Costa Rica,NMC811,87.18116004756085,2033,Strategy 3,Direct,2.397518212,209.01841895731394
11220,Dominican Rep.,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11221,Dominican Rep.,NCA,1207.6561482900145,2033,Strategy 3,Direct,2.452491446,2961.766373390568
11222,Dominican Rep.,NMC111,306.9793270685015,2033,Strategy 3,Direct,2.557347078,785.0526850850385
11223,Dominican Rep.,NMC523,379.7933648522258,2033,Strategy 3,Direct,2.496014242,947.969647688258
11224,Dominican Rep.,NMC622,188.07937558284476,2033,Strategy 3,Direct,2.478807863,466.21263506288585
11225,Dominican Rep.,NMC811,149.4917842064133,2033,Strategy 3,Direct,2.397518212,358.4092751792499
11226,Ecuador,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11227,Ecuador,NCA,818.3693636528218,2033,Strategy 3,Direct,2.452491446,2007.0438640270086
11228,Ecuador,NMC111,208.72082281847057,2033,Strategy 3,Direct,2.557347078,533.7715863525714
11229,Ecuador,NMC523,257.4388207373797,2033,Strategy 3,Direct,2.496014242,642.5709630041847
11230,Ecuador,NMC622,127.3629038805394,2033,Strategy 3,Direct,2.478807863,315.7081675935943
11231,Ecuador,NMC811,101.1080889107885,2033,Strategy 3,Direct,2.397518212,242.40848454413066
11232,Ghana,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11233,Ghana,NCA,15.635570868430515,2033,Strategy 3,Direct,2.452491446,38.34610380815263
11234,Ghana,NMC111,6.987840248798509,2033,Strategy 3,Direct,2.557347078,17.87033284179566
11235,Ghana,NMC523,3.746711464248118,2033,Strategy 3,Direct,2.496014242,9.351845175427977
11236,Ghana,NMC622,1.4239777901981399,2033,Strategy 3,Direct,2.478807863,3.5297673430805134
11237,Ghana,NMC811,0.20589962832471573,2033,Strategy 3,Direct,2.397518212,0.493648108752537
11238,Guinea,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11239,Guinea,NCA,3.4030479228044435,2033,Strategy 3,Direct,2.452491446,8.345945921005965
11240,Guinea,NMC111,0.9010797278058256,2033,Strategy 3,Direct,2.557347078,2.304373608949263
11241,Guinea,NMC523,0.8974187669861905,2033,Strategy 3,Direct,2.496014242,2.2399700234356112
11242,Guinea,NMC622,0.44457793851238175,2033,Strategy 3,Direct,2.478807863,1.1020232897008224
11243,Guinea,NMC811,0.353875643891159,2033,Strategy 3,Direct,2.397518212,0.8484233010122803
11244,Grenada,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11245,Grenada,NCA,47.07212694612785,2033,Strategy 3,Direct,2.452491446,115.44398868040466
11246,Grenada,NMC111,11.951370894297453,2033,Strategy 3,Direct,2.557347078,30.563803434625836
11247,Grenada,NMC523,14.809278277935455,2033,Strategy 3,Direct,2.496014242,36.964169495468134
11248,Grenada,NMC622,7.334579642388518,2033,Strategy 3,Direct,2.478807863,18.181013689352387
11249,Grenada,NMC811,5.832644239250724,2033,Strategy 3,Direct,2.397518212,13.983870787720496
11250,Guatemala,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11251,Guatemala,NCA,2177.615702993385,2033,Strategy 3,Direct,2.452491446,5340.5838842665535
11252,Guatemala,NMC111,555.9774256925641,2033,Strategy 3,Direct,2.557347078,1421.827245028841
11253,Guatemala,NMC523,685.9282201297775,2033,Strategy 3,Direct,2.496014242,1712.086606433636
11254,Guatemala,NMC622,339.2093600949153,2033,Strategy 3,Direct,2.478807863,840.8348290064746
11255,Guatemala,NMC811,269.2692910893577,2033,Strategy 3,Direct,2.397518212,645.5780293190644
11256,Guyana,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11257,Guyana,NCA,1259.6920839225497,2033,Strategy 3,Direct,2.452491446,3089.3840604139673
11258,Guyana,NMC111,319.48981751574814,2033,Strategy 3,Direct,2.557347078,817.0463512746517
11259,Guyana,NMC523,396.24136533639347,2033,Strategy 3,Direct,2.496014242,989.0240911491633
11260,Guyana,NMC622,196.30720258375771,2033,Strategy 3,Direct,2.478807863,486.6078373281526
11261,Guyana,NMC811,156.26953064155094,2033,Strategy 3,Direct,2.397518212,374.6590456938104
11262,Honduras,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11263,Honduras,NCA,264.3550041774549,2033,Strategy 3,Direct,2.452491446,648.3283864525023
11264,Honduras,NMC111,68.00476625937755,2033,Strategy 3,Direct,2.557347078,173.91179028349214
11265,Honduras,NMC523,83.15774186528677,2033,Strategy 3,Direct,2.496014242,207.56290802831543
11266,Honduras,NMC622,41.055621852455346,2033,Strategy 3,Direct,2.478807863,101.76899826822094
11267,Honduras,NMC811,32.42686584542547,2033,Strategy 3,Direct,2.397518212,77.74400142248834
11268,Jamaica,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11269,Jamaica,NCA,3.793915884068973,2033,Strategy 3,Direct,2.452491446,9.304546252522682
11270,Jamaica,NMC111,1.6132913622635963,2033,Strategy 3,Direct,2.557347078,4.125745951247447
11271,Jamaica,NMC523,1.0416778569450051,2033,Strategy 3,Direct,2.496014242,2.6000427665107715
11272,Jamaica,NMC622,0.43286958022597727,2033,Strategy 3,Direct,2.478807863,1.073000519117662
11273,Jamaica,NMC811,0.11824531649644819,2033,Strategy 3,Direct,2.397518212,0.28349529978393856
11274,Saint Lucia,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11275,Saint Lucia,NCA,12.963455115379155,2033,Strategy 3,Direct,2.452491446,31.79276278107232
11276,Saint Lucia,NMC111,3.3333472910479296,2033,Strategy 3,Direct,2.557347078,8.524525954720637
11277,Saint Lucia,NMC523,4.089533870802879,2033,Strategy 3,Direct,2.496014242,10.207534784665375
11278,Saint Lucia,NMC622,2.0179140924780015,2033,Strategy 3,Direct,2.478807863,5.00202131929298
11279,Saint Lucia,NMC811,1.5957496302920369,2033,Strategy 3,Direct,2.397518212,3.8258388004174253
11280,Lesotho,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11281,Lesotho,NCA,120.66345105698488,2033,Strategy 3,Direct,2.452491446,295.9260815620951
11282,Lesotho,NMC111,30.637386178305704,2033,Strategy 3,Direct,2.557347078,78.35043002064768
11283,Lesotho,NMC523,37.95398582752872,2033,Strategy 3,Direct,2.496014242,94.73368916617784
11284,Lesotho,NMC622,18.799763734670528,2033,Strategy 3,Direct,2.478807863,46.60100216804355
11285,Lesotho,NMC811,14.945413202510158,2033,Strategy 3,Direct,2.397518212,35.83190033888335
11286,Mexico,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11287,Mexico,NCA,3656.6213680559135,2033,Strategy 3,Direct,2.452491446,8967.832626417945
11288,Mexico,NMC111,927.6763689048611,2033,Strategy 3,Direct,2.557347078,2372.3904513484963
11289,Mexico,NMC523,1150.2669640745114,2033,Strategy 3,Direct,2.496014242,2871.082724432083
11290,Mexico,NMC622,569.8234691317724,2033,Strategy 3,Direct,2.478807863,1412.4828958057753
11291,Mexico,NMC811,453.61182983294145,2033,Strategy 3,Direct,2.397518212,1087.542623203122
11292,Mali,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11293,Mali,NCA,71.94323031146315,2033,Strategy 3,Direct,2.452491446,176.44015693647128
11294,Mali,NMC111,18.30118555051038,2033,Strategy 3,Direct,2.557347078,46.802483391533535
11295,Mali,NMC523,22.648275432525143,2033,Strategy 3,Direct,2.496014242,56.53041803632147
11296,Mali,NMC622,11.209788988440556,2033,Strategy 3,Direct,2.478807863,27.786913087117266
11297,Mali,NMC811,8.897519717060758,2033,Strategy 3,Direct,2.397518212,21.331965563282257
11298,Mozambique,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11299,Mozambique,NCA,72.99713203523228,2033,Strategy 3,Direct,2.452491446,179.02484189893974
11300,Mozambique,NMC111,38.89741109543789,2033,Strategy 3,Direct,2.557347078,99.47418060668285
11301,Mozambique,NMC523,29.44482165703834,2033,Strategy 3,Direct,2.496014242,73.49469420911774
11302,Mozambique,NMC622,10.693481274298321,2033,Strategy 3,Direct,2.478807863,26.50708546557394
11303,Mozambique,NMC811,1.9671539379931546,2033,Strategy 3,Direct,2.397518212,4.716287392146107
11304,Namibia,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11305,Namibia,NCA,459.8548018883564,2033,Strategy 3,Direct,2.452491446,1127.7899680332187
11306,Namibia,NMC111,116.94597065073377,2033,Strategy 3,Direct,2.557347078,299.07143632752775
11307,Namibia,NMC523,144.64872626013812,2033,Strategy 3,Direct,2.496014242,361.0452808324642
11308,Namibia,NMC622,71.61845973420263,2033,Strategy 3,Direct,2.478807863,177.52840112509037
11309,Namibia,NMC811,56.93204146656908,2033,Strategy 3,Direct,2.397518212,136.49560626243857
11310,Niger,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11311,Niger,NCA,273.24736552496876,2033,Strategy 3,Direct,2.452491446,670.1368265920211
11312,Niger,NMC111,69.38148931144487,2033,Strategy 3,Direct,2.557347078,177.43254895791176
11313,Niger,NMC523,85.953966218859,2033,Strategy 3,Direct,2.496014242,214.54232383865894
11314,Niger,NMC622,42.57370002446011,2033,Strategy 3,Direct,2.478807863,105.53202237763502
11315,Niger,NMC811,33.843478920267245,2033,Strategy 3,Direct,2.397518212,81.14035706877881
11316,Nigeria,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11317,Nigeria,NCA,28158.236334537552,2033,Strategy 3,Direct,2.452491446,69057.83374489973
11318,Nigeria,NMC111,7142.987141884053,2033,Strategy 3,Direct,2.557347078,18267.097295488755
11319,Nigeria,NMC523,8857.681493030908,2033,Strategy 3,Direct,2.496014242,22108.89915770497
11320,Nigeria,NMC622,4388.04627656035,2033,Strategy 3,Direct,2.478807863,10877.123613545667
11321,Nigeria,NMC811,3492.048753987135,2033,Strategy 3,Direct,2.397518212,8372.250484876064
11322,Nicaragua,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11323,Nicaragua,NCA,706.5709044945995,2033,Strategy 3,Direct,2.452491446,1732.859099265488
11324,Nicaragua,NMC111,179.79538722457147,2033,Strategy 3,Direct,2.557347078,459.7992081566363
11325,Nicaragua,NMC523,222.24206357385418,2033,Strategy 3,Direct,2.496014242,554.7193558518095
11326,Nicaragua,NMC622,110.02136855960201,2033,Strategy 3,Direct,2.478807863,272.7218334835625
11327,Nicaragua,NMC811,87.37027614737273,2033,Strategy 3,Direct,2.397518212,209.47182825079534
11328,Panama,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11329,Panama,NCA,6.626796547197741,2033,Strategy 3,Direct,2.452491446,16.252161846384794
11330,Panama,NMC111,2.8479637725223412,2033,Strategy 3,Direct,2.557347078,7.283231831909865
11331,Panama,NMC523,2.0546969737641723,2033,Strategy 3,Direct,2.496014242,5.128552909509675
11332,Panama,NMC622,0.9348109160924924,2033,Strategy 3,Direct,2.478807863,2.3172166492283037
11333,Panama,NMC811,0.5357317904232534,2033,Strategy 3,Direct,2.397518212,1.2844267242871172
11334,Peru,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11335,Peru,NCA,3085.5834861406956,2033,Strategy 3,Direct,2.452491446,7567.367105678915
11336,Peru,NMC111,789.1101143925417,2033,Strategy 3,Direct,2.557347078,2018.0284452620122
11337,Peru,NMC523,970.8573940531317,2033,Strategy 3,Direct,2.496014242,2423.273882507623
11338,Peru,NMC622,480.041270165539,2033,Strategy 3,Direct,2.478807863,1189.9300750508455
11339,Peru,NMC811,380.40773524809197,2033,Strategy 3,Direct,2.397518212,912.0344732429749
11340,Paraguay,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11341,Paraguay,NCA,400.83310221185184,2033,Strategy 3,Direct,2.452491446,983.0397544482103
11342,Paraguay,NMC111,102.40864836963905,2033,Strategy 3,Direct,2.557347078,261.8944576700259
11343,Paraguay,NMC523,126.00833033344121,2033,Strategy 3,Direct,2.496014242,314.5185871229099
11344,Paraguay,NMC622,62.3272035102687,2033,Strategy 3,Direct,2.478807863,154.49716214005528
11345,Paraguay,NMC811,49.42271557479919,2033,Strategy 3,Direct,2.397518212,118.49186067707711
11346,Senegal,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11347,Senegal,NCA,2863.3898515681676,2033,Strategy 3,Direct,2.452491446,7022.43911753414
11348,Senegal,NMC111,726.3993489057501,2033,Strategy 3,Direct,2.557347078,1857.6552523852224
11349,Senegal,NMC523,900.7661894502144,2033,Strategy 3,Direct,2.496014242,2248.3252375798056
11350,Senegal,NMC622,446.2245488226684,2033,Strategy 3,Direct,2.478807863,1106.1049202852578
11351,Senegal,NMC811,355.2200612532001,2033,Strategy 3,Direct,2.397518212,851.6465661223027
11352,El Salvador,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
11353,El Salvador,NCA,7.335241973204591,2033,Strategy 3,Direct,2.452491446,17.98961819362442
11354,El Salvador,NMC111,3.022750057443634,2033,Strategy 3,Direct,2.557347078,7.7302210269278095
11355,El Salvador,NMC523,2.056208006879392,2033,Strategy 3,Direct,2.496014242,5.132324469685397
11356,El Salvador,NMC622,0.9392978028762383,2033,Strategy 3,Direct,2.478807863,2.3283387794682437
11357,El Salvador,NMC811,0.6465021595961442,2033,Strategy 3,Direct,2.397518212,1.5500007017290864
11358,Eswatini,LFP,0.0,2033,Strategy 3,Direct,2.252335332,0.0
