,country,type,recycling_m,scrap,year,Strategy type,CO2,CO2_em
17036,Grenada,NMC523,Direct,39.08691534435154,2036,Strategy 1,2.496014242,97.56149737534979
17037,Grenada,NMC622,Direct,19.361663142889494,2036,Strategy 1,2.478807863,47.99384283935177
17038,Grenada,NMC811,Direct,15.409558688180477,2036,Strategy 1,2.397518212,36.944697593795524
17039,Guatemala,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17040,Guatemala,NCA,Direct,4851.821067528132,2036,Strategy 1,2.452491446,11899.04966563533
17041,Guatemala,NMC111,Hydro,1234.9302925603893,2036,Strategy 1,2.414310695,2981.5054129080268
17042,Guatemala,NMC523,Hydro,1527.511804222349,2036,Strategy 1,2.357900841,3601.7213678133044
17043,Guatemala,NMC622,Direct,756.0120780212055,2036,Strategy 1,2.478807863,1874.0086835219338
17044,Guatemala,NMC811,Direct,601.1085904406799,2036,Strategy 1,2.397518212,1441.1687929711793
17045,Guinea,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17046,Guinea,NCA,Direct,4.335978022166469,2036,Strategy 1,2.452491446,10.633949009407264
17047,Guinea,NMC111,Direct,1.1432394489368616,2036,Strategy 1,2.557347078,2.923660064193013
17048,Guinea,NMC523,Direct,1.165227390887957,2036,Strategy 1,2.496014242,2.9084241628248417
17049,Guinea,NMC622,Direct,0.5772425325106066,2036,Strategy 1,2.478807863,1.430873328445325
17050,Guinea,NMC811,Direct,0.45944818506981555,2036,Strategy 1,2.397518212,1.1015353911752293
17051,Guyana,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17052,Guyana,NCA,Direct,2694.590138885102,2036,Strategy 1,2.452491446,6608.459266091664
17053,Guyana,NMC111,Direct,683.4163068424144,2036,Strategy 1,2.557347078,1747.7326953609997
17054,Guyana,NMC523,Hydro,847.5944949410963,2036,Strategy 1,2.357900841,1998.5437724485814
17055,Guyana,NMC622,Direct,419.91805698074893,2036,Strategy 1,2.478807863,1040.8961814595625
17056,Guyana,NMC811,Direct,334.31313115487427,2036,Strategy 1,2.397518212,801.5218204545557
17057,Honduras,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17058,Honduras,NCA,Direct,501.5749847936633,2036,Strategy 1,2.452491446,1230.1083597340391
17059,Honduras,NMC111,Direct,128.42479302373619,2036,Strategy 1,2.557347078,328.4267691820065
17060,Honduras,NMC523,Direct,157.9512250378681,2036,Strategy 1,2.496014242,394.2485072358658
17061,Honduras,NMC622,Direct,78.05598842662656,2036,Strategy 1,2.478807863,193.48579786615892
17062,Honduras,NMC811,Direct,61.859849891878326,2036,Strategy 1,2.397518212,148.31011670736453
17063,Hungary,LFP,Direct,149.04904842735084,2036,Strategy 1,2.252335332,335.7084379739013
17064,Hungary,NCA,Direct,62910.301898576006,2036,Strategy 1,2.452491446,154286.9772715352
17065,Hungary,NMC111,Hydro,31416.45394261489,2036,Strategy 1,2.414310695,75849.08075263005
17066,Hungary,NMC523,Hydro,35732.70132014178,2036,Strategy 1,2.357900841,84254.16649396412
17067,Hungary,NMC622,Hydro,17703.143481589992,2036,Strategy 1,2.337983546,41389.65817243455
17068,Hungary,NMC811,Direct,11394.98582919662,2036,Strategy 1,2.397518212,27319.686050980818
17069,India,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17070,India,NCA,Direct,441914.7272936286,2036,Strategy 1,2.452491446,1083792.0885490468
17071,India,NMC111,Hydro,112078.93745233589,2036,Strategy 1,2.414310695,270593.3773754106
17072,India,NMC523,Hydro,139006.08222555183,2036,Strategy 1,2.357900841,327762.55818374385
17073,India,NMC622,Direct,68866.97883352987,2036,Strategy 1,2.478807863,170708.0086336084
17074,India,NMC811,Direct,54831.33346332633,2036,Strategy 1,2.397518212,131459.1205665699
17075,Italy,LFP,Direct,196.00761906651803,2036,Strategy 1,2.252335332,441.4748857647154
17076,Italy,NCA,Direct,71424.35908081078,2036,Strategy 1,2.452491446,175167.62968172086
17077,Italy,NMC111,Hydro,40547.498067709035,2036,Strategy 1,2.414310695,97894.25824036177
17078,Italy,NMC523,Hydro,45582.147960874056,2036,Strategy 1,2.357900841,107478.18501153139
17079,Italy,NMC622,Hydro,22580.110679330963,2036,Strategy 1,2.337983546,52791.927235134666
17080,Italy,NMC811,Direct,14058.588928191955,2036,Strategy 1,2.397518212,33705.72299036178
17081,Jamaica,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17082,Jamaica,NCA,Direct,4.598975441543936,2036,Strategy 1,2.452491446,11.278947930750574
17083,Jamaica,NMC111,Direct,1.9297127931612434,2036,Strategy 1,2.557347078,4.934945372970124
17084,Jamaica,NMC523,Direct,1.394353492049361,2036,Strategy 1,2.496014242,3.4803261745376393
17085,Jamaica,NMC622,Direct,0.6561259892247142,2036,Strategy 1,2.478807863,1.6264102612088749
17086,Jamaica,NMC811,Direct,0.15412997426587144,2036,Strategy 1,2.397518212,0.3695294203175181
17087,Japan,LFP,Direct,203.88605211605636,2036,Strategy 1,2.252335332,459.2197588829871
17088,Japan,NCA,Direct,325125.8408857895,2036,Strategy 1,2.452491446,797368.3436459557
17089,Japan,NMC111,Hydro,86642.3744493384,2036,Strategy 1,2.414310695,209181.61127323244
17090,Japan,NMC523,Hydro,101028.44437856089,2036,Strategy 1,2.357900841,238215.05396513047
17091,Japan,NMC622,Hydro,50042.54169037713,2036,Strategy 1,2.337983546,116998.63907212076
17092,Japan,NMC811,Direct,39614.57975229565,2036,Strategy 1,2.397518212,94976.67641685526
17093,Korea,LFP,Direct,714.7981943217967,2036,Strategy 1,2.252335332,1609.9652283207845
17094,Korea,NCA,Direct,2155804.8538691797,2036,Strategy 1,2.452491446,5287092.963359443
17095,Korea,NMC111,Hydro,523957.99761412165,2036,Strategy 1,2.414310695,1264997.3973705585
17096,Korea,NMC523,Hydro,624601.7103166819,2036,Strategy 1,2.357900841,1472748.8980457427
17097,Korea,NMC622,Direct,309373.1597195858,2036,Strategy 1,2.478807863,766876.6209140641
17098,Korea,NMC811,Direct,252993.39192451557,2036,Strategy 1,2.397518212,606556.2646546798
17099,Lesotho,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17100,Lesotho,NCA,Direct,355.7741136957702,2036,Strategy 1,2.452491446,872.5329705471078
17101,Lesotho,NMC111,Direct,90.27757661592867,2036,Strategy 1,2.557347078,230.87109676766627
17102,Lesotho,NMC523,Direct,111.90926221166579,2036,Strategy 1,2.496014242,279.3271122920303
17103,Lesotho,NMC622,Direct,55.437744909329325,2036,Strategy 1,2.478807863,137.41951798823376
17104,Lesotho,NMC811,Direct,44.11826431044695,2036,Strategy 1,2.397518212,105.77434216612619
17105,Mali,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17106,Mali,NCA,Direct,191.36375680171318,2036,Strategy 1,2.452491446,469.3179766306259
17107,Mali,NMC111,Direct,48.60595238637204,2036,Strategy 1,2.557347078,124.30229030869565
17108,Mali,NMC523,Direct,60.21826945167052,2036,Strategy 1,2.496014242,150.30565817996316
17109,Mali,NMC622,Direct,29.819546003030638,2036,Strategy 1,2.478807863,73.91692510340258
17110,Mali,NMC811,Direct,23.71314100139914,2036,Strategy 1,2.397518212,56.852687414578355
17111,Mexico,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17112,Mexico,NCA,Direct,14497.953636361019,2036,Strategy 1,2.452491446,35556.10727767999
17113,Mexico,NMC111,Hydro,3677.3480405640253,2036,Strategy 1,2.414310695,8878.26070357102
17114,Mexico,NMC523,Hydro,4560.477571002939,2036,Strategy 1,2.357900841,10753.153900029467
17115,Mexico,NMC622,Direct,2259.3126091161803,2036,Strategy 1,2.478807863,5600.401860452233
17116,Mexico,NMC811,Direct,1798.7654181110283,2036,Strategy 1,2.397518212,4312.572849036985
17117,Mozambique,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17118,Mozambique,NCA,Direct,119.47754345241553,2036,Strategy 1,2.452491446,293.0176533061424
17119,Mozambique,NMC111,Direct,68.66162445412895,2036,Strategy 1,2.557347078,175.59160466850003
17120,Mozambique,NMC523,Direct,49.82757288236307,2036,Strategy 1,2.496014242,124.37033155867123
17121,Mozambique,NMC622,Direct,17.290011146995756,2036,Strategy 1,2.478807863,42.85861558253073
17122,Mozambique,NMC811,Direct,2.761407148747434,2036,Strategy 1,2.397518212,6.620523929868966
17123,Namibia,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17124,Namibia,NCA,Direct,1187.1263204400295,2036,Strategy 1,2.452491446,2911.417146200627
17125,Namibia,NMC111,Direct,301.4175778744167,2036,Strategy 1,2.557347078,770.8293620349768
17126,Namibia,NMC523,Direct,373.46192008577276,2036,Strategy 1,2.496014242,932.1662713787548
17127,Namibia,NMC622,Direct,184.96898518861687,2036,Strategy 1,2.478807863,458.50257489667405
17128,Namibia,NMC811,Direct,147.18140448907096,2036,Strategy 1,2.397518212,352.8700977302862
17129,Netherlands,LFP,Direct,74.75082190512825,2036,Strategy 1,2.252335332,168.3639172729599
17130,Netherlands,NCA,Direct,25615.0726149136,2036,Strategy 1,2.452491446,62820.74647674445
17131,Netherlands,NMC111,Hydro,14544.763285868032,2036,Strategy 1,2.414310695,35115.57755731454
17132,Netherlands,NMC523,Hydro,16347.968980720872,2036,Strategy 1,2.357900841,38546.88980828366
17133,Netherlands,NMC622,Hydro,8094.465863458277,2036,Strategy 1,2.337983546,18924.728002424134
17134,Netherlands,NMC811,Direct,5038.715010258573,2036,Strategy 1,2.397518212,12080.411002172696
17135,Nicaragua,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17136,Nicaragua,NCA,Direct,1644.8706362996836,2036,Strategy 1,2.452491446,4034.031165301551
17137,Nicaragua,NMC111,Direct,417.66770909892495,2036,Strategy 1,2.557347078,1068.1212954390896
17138,Nicaragua,NMC523,Hydro,517.5550892742987,2036,Strategy 1,2.357900841,1220.343580263699
17139,Nicaragua,NMC622,Direct,256.3153882613571,2036,Strategy 1,2.478807863,635.3565998301499
17140,Nicaragua,NMC811,Direct,203.87103763092983,2036,Strategy 1,2.397518212,488.7845256194916
17141,Niger,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17142,Niger,NCA,Direct,820.3574967167372,2036,Strategy 1,2.452491446,2011.9197433597708
17143,Niger,NMC111,Direct,208.15771191231366,2036,Strategy 1,2.557347078,532.331516322121
17144,Niger,NMC523,Direct,258.0518629638356,2036,Strategy 1,2.496014242,644.1011251323661
17145,Niger,NMC622,Direct,127.83281327874066,2036,Strategy 1,2.478807863,316.87298270475316
17146,Niger,NMC811,Direct,101.7307633512642,2036,Strategy 1,2.397518212,243.90135785531808
17147,Nigeria,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17148,Nigeria,NCA,Direct,111697.78925648457,2036,Strategy 1,2.452491446,273937.8726886391
17149,Nigeria,NMC111,Hydro,28330.96547740869,2036,Strategy 1,2.414310695,68399.75295178358
17150,Nigeria,NMC523,Hydro,35135.47350541961,2036,Strategy 1,2.357900841,82845.96252736214
17151,Nigeria,NMC622,Hydro,17406.631027450952,2036,Strategy 1,2.337983546,40696.416933473396
17152,Nigeria,NMC811,Direct,13857.501352985479,2036,Strategy 1,2.397518212,33223.611866597326
17153,Norway,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17154,Norway,NCA,Direct,10326.832022228882,2036,Strategy 1,2.452491446,25326.467198795213
17155,Norway,NMC111,Hydro,2701.432979507597,2036,Strategy 1,2.414310695,6522.0985342509075
17156,Norway,NMC523,Hydro,3265.7457712828773,2036,Strategy 1,2.357900841,7700.304700600091
17157,Norway,NMC622,Direct,1601.0989806780692,2036,Strategy 1,2.478807863,3968.816742746083
17158,Norway,NMC811,Direct,1255.217532450692,2036,Strategy 1,2.397518212,3009.406894072235
17159,Panama,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17160,Panama,NCA,Direct,8.057885277563441,2036,Strategy 1,2.452491446,19.761894716073673
17161,Panama,NMC111,Direct,3.5613862489376804,2036,Strategy 1,2.557347078,9.107700717350157
17162,Panama,NMC523,Direct,2.86010603984142,2036,Strategy 1,2.496014242,7.138865409074405
17163,Panama,NMC622,Direct,1.1764731227619463,2036,Strategy 1,2.478807863,2.916250827310477
17164,Panama,NMC811,Direct,0.5498444176904111,2036,Strategy 1,2.397518212,1.3182620051792957
17165,Paraguay,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17166,Paraguay,NCA,Direct,812.0098472379137,2036,Strategy 1,2.452491446,1991.44720441875
17167,Paraguay,NMC111,Direct,206.48397509435085,2036,Strategy 1,2.557347078,528.0511903613628
17168,Paraguay,NMC523,Direct,255.5726311352231,2036,Strategy 1,2.496014242,637.9129271789295
17169,Paraguay,NMC622,Direct,126.50573491707848,2036,Strategy 1,2.478807863,313.5834104270478
17170,Paraguay,NMC811,Direct,100.52810405808786,2036,Strategy 1,2.397518212,241.01796029709675
17171,Peru,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17172,Peru,NCA,Direct,6358.88545339452,2036,Strategy 1,2.452491446,15595.112180543889
17173,Peru,NMC111,Hydro,1620.0245792742678,2036,Strategy 1,2.414310695,3911.2426679047403
17174,Peru,NMC523,Hydro,2001.3888107119792,2036,Strategy 1,2.357900841,4719.076359945766
17175,Peru,NMC622,Direct,990.3798912156878,2036,Strategy 1,2.478807863,2454.961461702532
17176,Peru,NMC811,Direct,786.6903614314532,2036,Strategy 1,2.397518212,1886.1044687367714
17177,Poland,LFP,Direct,195.6140433032874,2036,Strategy 1,2.252335332,440.58842116737213
17178,Poland,NCA,Direct,66302.55399890785,2036,Strategy 1,2.452491446,162606.44653027458
17179,Poland,NMC111,Hydro,37633.54638116865,2036,Strategy 1,2.414310695,90859.07351883402
17180,Poland,NMC523,Hydro,42311.492604338986,2036,Strategy 1,2.357900841,99766.30399573618
17181,Poland,NMC622,Hydro,20962.025020092948,2036,Strategy 1,2.337983546,49008.86958781763
17182,Poland,NMC811,Direct,13054.712170579125,2036,Strategy 1,2.397518212,31298.910181381503
17183,Romania,LFP,Direct,3.6739346031356477,2036,Strategy 1,2.252335332,8.274932714099817
17184,Romania,NCA,Direct,1127.3507279031717,2036,Strategy 1,2.452491446,2764.8180168244016
17185,Romania,NMC111,Direct,639.8856315934022,2036,Strategy 1,2.557347078,1636.4096502095715
17186,Romania,NMC523,Hydro,719.4266370680509,2036,Strategy 1,2.357900841,1696.3366725805593
17187,Romania,NMC622,Direct,356.42103676705676,2036,Strategy 1,2.478807863,883.4992684767924
17188,Romania,NMC811,Direct,221.97161441869633,2036,Strategy 1,2.397518212,532.1809881158663
17189,Russian Federation,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17190,Russian Federation,NCA,Direct,21186.165907391067,2036,Strategy 1,2.452491446,51958.89066141342
17191,Russian Federation,NMC111,Hydro,5366.763716210796,2036,Strategy 1,2.414310695,12957.03503758567
17192,Russian Federation,NMC523,Hydro,6669.955032660439,2036,Strategy 1,2.357900841,15727.092580942233
17193,Russian Federation,NMC622,Direct,3304.5966325955305,2036,Strategy 1,2.478807863,8191.460116921124
17194,Russian Federation,NMC811,Direct,2632.191476923581,2036,Strategy 1,2.397518212,6310.727003395463
17195,Saint Lucia,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17196,Saint Lucia,NCA,Direct,25.951347401596013,2036,Strategy 1,2.452491446,63.64545751458854
17197,Saint Lucia,NMC111,Direct,6.644294130463623,2036,Strategy 1,2.557347078,16.991766179913697
17198,Saint Lucia,NMC523,Direct,8.180668069252542,2036,Strategy 1,2.496014242,20.419064009928988
17199,Saint Lucia,NMC622,Direct,4.041563691140276,2036,Strategy 1,2.478807863,10.018259856413819
17200,Saint Lucia,NMC811,Direct,3.2049417768131905,2036,Strategy 1,2.397518212,7.683906278309264
17201,Senegal,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17202,Senegal,NCA,Direct,13727.547963216897,2036,Strategy 1,2.452491446,33666.69395434416
17203,Senegal,NMC111,Hydro,3481.867222283837,2036,Strategy 1,2.414310695,8406.30927332981
17204,Senegal,NMC523,Hydro,4318.1516501831975,2036,Strategy 1,2.357900841,10181.7734075325
17205,Senegal,NMC622,Direct,2139.2678756369255,2036,Strategy 1,2.478807863,5302.834031192117
17206,Senegal,NMC811,Direct,1703.206252487873,2036,Strategy 1,2.397518212,4083.4680091319456
17207,Serbia,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17208,Serbia,NCA,Direct,765.3099525877457,2036,Strategy 1,2.452491446,1876.9161122601117
17209,Serbia,NMC111,Direct,194.448912747811,2036,Strategy 1,2.557347078,497.2733588358914
17210,Serbia,NMC523,Direct,240.89321183379886,2036,Strategy 1,2.496014242,601.272887538285
17211,Serbia,NMC622,Direct,119.30679397871454,2036,Strategy 1,2.478807863,295.73861902375864
17212,Serbia,NMC811,Direct,95.00030833049884,2036,Strategy 1,2.397518212,227.76496936798628
17213,Slovakia,LFP,Direct,3.4476535750654698,2036,Strategy 1,2.252335332,7.765271959616071
17214,Slovakia,NCA,Direct,1127.4370886929148,2036,Strategy 1,2.452491446,2765.0298159225167
17215,Slovakia,NMC111,Direct,639.9183067656501,2036,Strategy 1,2.557347078,1636.4932119658426
17216,Slovakia,NMC523,Hydro,719.4766330916083,2036,Strategy 1,2.357900841,1696.4545582465516
17217,Slovakia,NMC622,Direct,356.449117192469,2036,Strategy 1,2.478807863,883.5688744561006
17218,Slovakia,NMC811,Direct,222.0007830358063,2036,Strategy 1,2.397518212,532.2509204066063
17219,South Africa,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17220,South Africa,NCA,Direct,381.87704415740967,2036,Strategy 1,2.452491446,936.5501842198114
17221,South Africa,NMC111,Direct,97.34239479890218,2036,Strategy 1,2.557347078,248.93828890449487
17222,South Africa,NMC523,Direct,120.1210428085261,2036,Strategy 1,2.496014242,299.82383361397285
17223,South Africa,NMC622,Direct,59.45076584084373,2036,Strategy 1,2.478807863,147.36702582765525
17224,South Africa,NMC811,Direct,47.254697071198486,2036,Strategy 1,2.397518212,113.29399683074143
17225,Spain,LFP,Direct,204.58735295505622,2036,Strategy 1,2.252335332,460.7993235410277
17226,Spain,NCA,Direct,69765.2928874777,2036,Strategy 1,2.452491446,171098.78403422367
17227,Spain,NMC111,Hydro,39602.05255098923,2036,Strategy 1,2.414310695,95611.65901780534
17228,Spain,NMC523,Hydro,44522.23621620256,2036,Strategy 1,2.357900841,104979.01821738468
17229,Spain,NMC622,Hydro,22055.943061418428,2036,Strategy 1,2.337983546,51566.431969109144
17230,Spain,NMC811,Direct,13735.076724943627,2036,Strategy 1,2.397518212,32930.09659126966
17231,Sweden,LFP,Direct,93.7084251495965,2036,Strategy 1,2.252335332,211.06279687051355
17232,Sweden,NCA,Direct,116258.30008499375,2036,Strategy 1,2.452491446,285122.48648494825
17233,Sweden,NMC111,Hydro,39170.42400055915,2036,Strategy 1,2.414310695,94569.57359223465
17234,Sweden,NMC523,Hydro,46530.10510995479,2036,Strategy 1,2.357900841,109713.37397058081
17235,Sweden,NMC622,Hydro,23044.144256494495,2036,Strategy 1,2.337983546,53876.83010333453
17236,Sweden,NMC811,Direct,16653.22311112248,2036,Strategy 1,2.397518212,39926.405697415445
17237,Switzerland,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17238,Switzerland,NCA,Direct,16829.077421038415,2036,Strategy 1,2.452491446,41273.16841916845
17239,Switzerland,NMC111,Hydro,4273.82049440123,2036,Strategy 1,2.414310695,10318.330528143077
17240,Switzerland,NMC523,Hydro,5294.795378293946,2036,Strategy 1,2.357900841,12484.60247540221
17241,Switzerland,NMC622,Direct,2622.209583821471,2036,Strategy 1,2.478807863,6499.95373481062
17242,Switzerland,NMC811,Direct,2086.956748776125,2036,Strategy 1,2.397518212,5003.516812847069
17243,Thailand,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17244,Thailand,NCA,Direct,22523.556214247597,2036,Strategy 1,2.452491446,55238.82894894237
17245,Thailand,NMC111,Hydro,5726.024884840345,2036,Strategy 1,2.414310695,13824.40311930619
17246,Thailand,NMC523,Hydro,7087.16945179489,2036,Strategy 1,2.357900841,16710.842810696682
17247,Thailand,NMC622,Direct,3509.58713494746,2036,Strategy 1,2.478807863,8699.592185991407
17248,Thailand,NMC811,Direct,2792.4367116288577,2036,Strategy 1,2.397518212,6694.917871987578
17249,Togo,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17250,Togo,NCA,Direct,551.3885874986408,2036,Strategy 1,2.452491446,1352.2757942624391
17251,Togo,NMC111,Direct,140.3466015460953,2036,Strategy 1,2.557347078,358.914971371137
17252,Togo,NMC523,Direct,173.50161454529743,2036,Strategy 1,2.496014242,433.0625009150568
17253,Togo,NMC622,Direct,85.89085590927228,2036,Strategy 1,2.478807863,212.90692898770413
17254,Togo,NMC811,Direct,68.28805406786175,2036,Strategy 1,2.397518212,163.72185328973924
17255,Trinidad and Tobago,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17256,Trinidad and Tobago,NCA,Direct,1278.533031954731,2036,Strategy 1,2.452491446,3135.5913242974225
17257,Trinidad and Tobago,NMC111,Direct,324.4243565726286,2036,Strategy 1,2.557347078,829.6656803130418
17258,Trinidad and Tobago,NMC523,Direct,402.21593093003037,2036,Strategy 1,2.496014242,1003.9366919606442
17259,Trinidad and Tobago,NMC622,Direct,199.23777514797843,2036,Strategy 1,2.478807863,493.87216364343493
17260,Trinidad and Tobago,NMC811,Direct,158.58554865657808,2036,Strategy 1,2.397518212,380.2117410641581
17261,Turkey,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17262,Turkey,NCA,Direct,16603.72328407533,2036,Strategy 1,2.452491446,40720.489325945775
17263,Turkey,NMC111,Hydro,4202.5905886388355,2036,Strategy 1,2.414310695,10146.359404857087
17264,Turkey,NMC523,Hydro,5226.478873142862,2036,Strategy 1,2.357900841,12323.518930452286
17265,Turkey,NMC622,Direct,2590.3753421888714,2036,Strategy 1,2.478807863,6421.04276633909
17266,Turkey,NMC811,Direct,2064.1277354892372,2036,Strategy 1,2.397518212,4948.783837729765
17267,USA,LFP,Direct,3.5539348466982195,2036,Strategy 1,2.252335332,8.004653022844403
17268,USA,NCA,Direct,1643559.6189736174,2036,Strategy 1,2.452491446,4030815.906523816
17269,USA,NMC111,Hydro,183622.3481919621,2036,Strategy 1,2.414310695,443321.39908086805
17270,USA,NMC523,Hydro,206571.25007593678,2036,Strategy 1,2.357900841,487074.5242804727
17271,USA,NMC622,Hydro,102354.3718651759,2036,Strategy 1,2.337983546,239302.83728194656
17272,USA,NMC811,Direct,128611.28873535391,2036,Strategy 1,2.397518212,308347.90701180144
17273,United Kingdom,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17274,United Kingdom,NCA,Direct,136870.1168921203,2036,Strategy 1,2.452491446,335672.7908909451
17275,United Kingdom,NMC111,Hydro,34727.66134026147,2036,Strategy 1,2.414310695,83843.36418613131
17276,United Kingdom,NMC523,Hydro,43058.08327666272,2036,Strategy 1,2.357900841,101526.69076989108
17277,United Kingdom,NMC622,Hydro,21328.602976226204,2036,Strategy 1,2.337983546,49865.92281758349
17278,United Kingdom,NMC811,Direct,16980.854269184187,2036,Strategy 1,2.397518212,40711.90736568704
17279,Uruguay,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17280,Uruguay,NCA,Direct,383.55267726935284,2036,Strategy 1,2.452491446,940.6596600934864
17281,Uruguay,NMC111,Direct,97.96254682125712,2036,Strategy 1,2.557347078,250.52423286678007
17282,Uruguay,NMC523,Direct,120.82172002965422,2036,Strategy 1,2.496014242,301.5727339369536
17283,Uruguay,NMC622,Direct,59.73923530110517,2036,Strategy 1,2.478807863,148.08208619398667
17284,Uruguay,NMC811,Direct,47.400272419704805,2036,Strategy 1,2.397518212,113.64301638000359
17285,Viet Nam,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17286,Viet Nam,NCA,Direct,9953.758427721274,2036,Strategy 1,2.452491446,24411.50739953683
17287,Viet Nam,NMC111,Hydro,2542.0953731778477,2036,Strategy 1,2.414310695,6137.408047173294
17288,Viet Nam,NMC523,Hydro,3134.463052601142,2036,Strategy 1,2.357900841,7390.75306781166
17289,Viet Nam,NMC622,Direct,1549.7278034685787,2036,Strategy 1,2.478807863,3841.477464747632
17290,Viet Nam,NMC811,Direct,1232.3328371522384,2036,Strategy 1,2.397518212,2954.540420318122
17291,Zambia,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17292,Zambia,NCA,Direct,126.97405505524407,2036,Strategy 1,2.452491446,311.4027838869191
17293,Zambia,NMC111,Direct,58.139011717878354,2036,Strategy 1,2.557347078,148.68163173452396
17294,Zambia,NMC523,Direct,35.528772201873714,2036,Strategy 1,2.496014242,88.6803214166505
17295,Zambia,NMC622,Direct,13.644196106651293,2036,Strategy 1,2.478807863,33.82134059348121
17296,Zambia,NMC811,Direct,4.84603399247459,2036,Strategy 1,2.397518212,11.6184547529289
17297,Zimbabwe,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17298,Zimbabwe,NCA,Direct,11.322347914023332,2036,Strategy 1,2.452491446,27.767961407778163
17299,Zimbabwe,NMC111,Direct,3.4558520826104058,2036,Strategy 1,2.557347078,8.837813225463936
17300,Zimbabwe,NMC523,Direct,3.65405958466238,2036,Strategy 1,2.496014242,9.120584764433906
17301,Zimbabwe,NMC622,Direct,1.7678908352469227,2036,Strategy 1,2.478807863,4.382261703335709
17302,Zimbabwe,NMC811,Direct,1.0714852921519666,2036,Strategy 1,2.397518212,2.5689055018244806
17303,Afghanistan,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17304,Afghanistan,NCA,Direct,0.0477242060985979,2036,Strategy 1,2.452491446,0.11704320722395237
17305,Afghanistan,NMC111,Direct,0.0121040673327253,2036,Strategy 1,2.557347078,0.030954301225260297
17306,Afghanistan,NMC523,Direct,0.0150118468206617,2036,Strategy 1,2.496014242,0.03746978346309403
17307,Afghanistan,NMC622,Direct,0.0074372185555969,2036,Strategy 1,2.478807863,0.0184354358344631
17308,Afghanistan,NMC811,Direct,0.0,2036,Strategy 1,2.397518212,0.0
17309,Albania,LFP,Direct,7.851626819892643,2036,Strategy 1,2.252335332,17.684496500123
17310,Albania,NCA,Direct,2383.4465508955104,2036,Strategy 1,2.452491446,5845.382278069443
17311,Albania,NMC111,Hydro,1352.8549904361632,2036,Strategy 1,2.414310695,3266.212272194152
17312,Albania,NMC523,Hydro,1521.0158429144522,2036,Strategy 1,2.357900841,3586.404535182311
17313,Albania,NMC622,Direct,753.5451168910394,2036,Strategy 1,2.478807863,1867.8935608747624
17314,Albania,NMC811,Direct,469.2870550083069,2036,Strategy 1,2.397518212,1125.1242610382615
17315,Algeria,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17316,Algeria,NCA,Direct,361.51871613512384,2036,Strategy 1,2.452491446,886.6215588902933
17317,Algeria,NMC111,Direct,97.0538179066392,2036,Strategy 1,2.557347078,248.2002976322878
17318,Algeria,NMC523,Direct,113.51444165620848,2036,Strategy 1,2.496014242,283.33366304657443
17319,Algeria,NMC622,Direct,55.522164523333565,2036,Strategy 1,2.478807863,137.6287779912189
17320,Algeria,NMC811,Direct,43.64319529509936,2036,Strategy 1,2.397518212,104.63535554987344
17321,Andorra,LFP,Direct,0.0,2036,Strategy 1,2.252335332,0.0
17322,Andorra,NCA,Direct,2.5750134742133697,2036,Strategy 1,2.452491446,6.31519851884303
17323,Andorra,NMC111,Direct,0.6991404973358584,2036,Strategy 1,2.557347078,1.787944907973324
