year,Strategy type,country,scrap,contained_lithium,recycled_lithium,primary_lithium_gap,dynamic_total_netprofits,recycling_CO2_em,recycled_lithium_share
2030,Strategy 1,Israel,10899.634543081796,318.48211641267653,280.933074887622,37.54904152505456,11818300.099830277,25056.665324001493,0.42255764763096776
2030,Strategy 1,Italy,101715.18174570292,3153.5622663800036,2781.7572751738007,371.80499120620254,1029700451.8647587,235857.253000797,4.184102605034928
2030,Strategy 1,Jamaica,0.9796723210896155,0.0367377120408605,0.0027626759454727,0.0339750360953878,-1677718.6554771708,1.638125941151446,4.1554019552613356e-06
2030,Strategy 1,Japan,8335.207260598469,243.80133192933323,215.05715489486485,28.74417703446838,2011155.8285876159,19164.82945313997,0.3234722202607646
2030,Strategy 1,Jordan,210.13848558704356,6.156463298412181,5.430616275529385,0.725847022882796,-19997700.921159837,483.3010534891566,0.008168309977357001
2030,Strategy 1,Kazakhstan,406.32712207296123,11.924187161179871,10.518325494876764,1.405861666303107,-25831186.671643812,934.8330986094211,0.01582084587195678
2030,Strategy 1,Kenya,1040.5897807067565,30.40541002338607,26.820612181628853,3.5847978417572173,-29997658.63009889,2392.165099406084,0.04034147562021687
2030,Strategy 1,Kiribati,0.38795193538877787,0.0113428827506588,0.005101542458963779,0.0062413402916948,-3107691.8296616827,0.7804634135068274,7.673342776074166e-06
2030,Strategy 1,Korea,37653.17971037773,1100.2086835112725,970.4940797252934,129.71460378597905,233634992.21889246,86559.23576454361,1.4597415969356533
2030,Strategy 1,Kuwait,9.908102707477488,0.3019512395067026,0.1272325693926593,0.1747186701140433,-5702957.067800818,19.664237662436438,0.00019137331994857542
2030,Strategy 1,Kyrgyzstan,2.1668086241628406,0.0661520875285662,0.0270087741883765,0.039143313340189397,-4852014.900064936,4.281940369865273,4.0624494253664054e-05
2030,Strategy 1,Lao People's Dem. Rep.,377.45715979043507,11.02859950382192,9.728327622321315,1.3002718815006042,-46800106.56722869,867.7116458276034,0.01463259260987992
2030,Strategy 1,Latvia,242.6969706652723,7.524417045167808,6.2808651726863145,1.2435518724814942,-12432626.55662899,584.1863854497384,0.009447188137314402
2030,Strategy 1,Lebanon,495.69035033303464,14.483159586949656,12.775595071648294,1.7075645153013637,-24820766.263608523,1139.5102361265053,0.01921605493664621
2030,Strategy 1,Lesotho,18.56784375943906,0.5426722851187057,0.4786912227032103,0.0639810624154952,-11431711.721285572,42.68679918572639,0.0007200100489697538
2030,Strategy 1,Lithuania,403.7176768742295,12.516600688610938,10.671287802689006,1.8453128859219305,-17103229.28006239,958.7001299663805,0.01605091986018761
2030,Strategy 1,Luxembourg,366.1766438062692,11.352840809308148,9.476557908468418,1.8762829008397317,-14468061.787181903,881.4188532075218,0.014253900218202798
2030,Strategy 1,Madagascar,45.323213431530185,1.3253811514116383,1.1691187136602061,0.1562624377514319,-14775032.97207818,104.20633805967103,0.0017584972991991634
2030,Strategy 1,Malawi,202.38054449638727,5.920788402894109,5.2227274501928935,0.6980609527012149,-22053392.6651968,465.34570127624903,0.00785561980003241
2030,Strategy 1,Malaysia,6.659844716674991,0.1955911541006935,0.08787977525646401,0.1077113788442292,-33284650.206903495,13.38699307987279,0.00013218191244147347
2030,Strategy 1,Maldives,16.516289833742675,0.4838159445164206,0.215261467212161,0.2685544773042592,-37066100.094257325,33.17560101514691,0.0003237795309332912
2030,Strategy 1,Mali,12.061676033442362,0.3528684647585518,0.2334926466363343,0.1193758181222172,-9938607.067226876,25.88652972686495,0.0003512014508837933
2030,Strategy 1,Malta,96.02870332264548,2.9772203255951664,2.4257386162641885,0.5514817093309778,-6367831.4945194395,238.30839893016676,0.0036486070707986854
2030,Strategy 1,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Mauritius,76.4264713019785,2.234277576645228,1.9708562503587554,0.2634213262864722,-17092418.568280432,175.7092757996832,0.0029644084496050155
2030,Strategy 1,Mexico,2583.1214224907167,75.47644286465564,66.57777025091274,8.8986726137429,-29249694.505702868,5938.202034639738,0.10014109585706261
2030,Strategy 1,Mongolia,41.31914410610918,1.2092473600936495,0.5397635128246033,0.6694838472690459,-27065760.471160036,83.03891244686581,0.0008118702304718959
2030,Strategy 1,Montenegro,12.143259223490492,0.3551096201077777,0.2352370220401285,0.11987259806764901,-7737660.375396241,26.066807322372156,0.00035382520448599004
2030,Strategy 1,Morocco,195.44505226088918,5.71422170866071,5.040514969209612,0.6737067394510972,-21862848.86219138,449.3486307589538,0.007581549979794628
2030,Strategy 1,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Myanmar,425.7694256149531,12.442341606722739,10.975389531290128,1.4669520754326104,-46821539.23841365,978.8041993453685,0.01650832599198467
2030,Strategy 1,Namibia,79.08780611440423,2.312325164514789,2.039702027618495,0.2726231368962934,-17252933.907746095,181.8317022843038,0.0030679609049356605
2030,Strategy 1,Nepal,52.5495149006752,1.5413729158124005,1.2456255705453851,0.2957473452670152,-42539202.36798421,118.34737509051156,0.0018735729537335123
2030,Strategy 1,Netherlands,22116.67594190622,685.8887106080159,605.0224316273309,80.86627898068508,-229603677.17736456,51285.63778600315,0.9100276127140958
2030,Strategy 1,New Caledonia,0.0495989328116584,0.0014464259182516,0.0001087712290525252,0.0013376546891990001,-844613.1033009489,0.0875524971025569,1.6360520987694259e-07
2030,Strategy 1,New Zealand,2841.92518510184,83.06645226323747,73.27291754140177,9.793534721835698,-28027630.998251975,6533.54303469986,0.11021141488497906
2030,Strategy 1,Nicaragua,134.85207755276625,3.9413435334035167,3.4766591308152424,0.4646844025882744,-20822827.517097324,310.0207819696021,0.0052293198460867385
2030,Strategy 1,Niger,41.30760554701453,1.2073764979423725,1.0650268088349666,0.1423496891074055,-14391016.92635541,94.96605992921734,0.0016019303643233947
2030,Strategy 1,Nigeria,3244.34875093361,94.80482370309971,83.62733498850426,11.177488714595462,-26911987.482498284,7458.385945276609,0.12578572303928554
2030,Strategy 1,North Macedonia,31.42723168427527,0.9217713352577546,0.8130944948308653,0.108676840426889,-10712709.178477075,72.29491507106003,0.0012229934021647613
2030,Strategy 1,Norway,7272.481236806342,212.9782126348257,187.86808136517973,25.110131269645954,-12738030.86858705,16724.872924935677,0.2825765337825351
2030,Strategy 1,Oman,99.20647016942421,2.899529213094251,2.5576747188704387,0.3418544942238122,-16094335.946384225,228.07196037447707,0.0038470550790198465
2030,Strategy 1,Pakistan,2305.726002911764,67.37096458276237,59.427927858454694,7.943036724307685,-37185813.577544205,5300.510776882674,0.08938685987577855
2030,Strategy 1,Palau,0.5014123858080773,0.0146585648241905,0.006595900805846003,0.0080626640183442,-3386142.8323890916,1.008788485891246,9.921040196638997e-06
2030,Strategy 1,Panama,33.61000405942902,0.9481368667587384,0.7641488418807173,0.1839880248780211,-6899407.711990077,74.60176653151277,0.0011493731636768238
2030,Strategy 1,Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Paraguay,87.47168661100034,2.5574627588898062,2.2559378996166983,0.3015248592731079,-18653122.967263713,201.10746101961706,0.0033932060596457004
2030,Strategy 1,Peru,639.3009990153229,18.713735410652347,16.507386005736436,2.2063494049159122,-28909414.824804194,1470.1377927601686,0.024829124167421696
2030,Strategy 1,Philippines,11830.85831519346,345.68225664334597,304.9263185850955,40.755938058250486,37685347.3832181,27197.278451731025,0.45864641581853877
2030,Strategy 1,Poland,36505.905535280996,1131.7453037429539,998.3125324316597,133.43277131129426,-750943296.1335963,84634.64302272949,1.5015839465452092
2030,Strategy 1,Portugal,12838.856351647022,398.11458509262957,351.17687551020856,46.93770958242102,14334731.395269126,29770.809530029896,0.5282129008033192
2030,Strategy 1,Qatar,34.78284557940941,0.9583278811672543,0.779250816640658,0.1790770645265962,-7982594.972880814,77.27712836198319,0.0011720883777244953
2030,Strategy 1,Rep. of Moldova,53.508987336954156,1.563683388524636,1.3793251170175813,0.1843582715070543,-15005069.250053788,123.01175346093024,0.002074673396852279
2030,Strategy 1,Romania,2191.4161030345017,67.94055754347076,59.930365809095555,8.010191734375201,17173803.294556443,5081.154349693663,0.09014258790313258
2030,Strategy 1,Russian Federation,4475.01605988841,130.78678960485854,115.36702711044572,15.419762494412819,-21502491.61139467,10287.662335375406,0.1735260955281557
2030,Strategy 1,Rwanda,19.139141046535418,0.5399192749995998,0.3947425311265811,0.1451767438730186,-10482191.938689005,41.67079481578907,0.0005937409663830632
2030,Strategy 1,Saint Lucia,2.835032899650201,0.0831515967777436,0.036879323818486597,0.0462722729592569,-6582703.251218937,5.691539675619895,5.547100612910792e-05
2030,Strategy 1,Samoa,0.3406046891255414,0.0099596126240876,0.004461646324418382,0.005497966299669,-2978522.1125247884,0.6848908669021504,6.710860855959157e-06
2030,Strategy 1,Saudi Arabia,1385.095820544143,40.519667885054616,35.74239904140668,4.777268843647939,-29123665.071016006,3184.8266351335656,0.05376093244152796
2030,Strategy 1,Senegal,276.32130399439785,8.07376778252996,7.1218705609696755,0.9518972215602821,-23760762.990721915,635.2194489740041,0.010712162931258264
2030,Strategy 1,Serbia,161.0966697961989,4.70915182773792,3.9829312808518527,0.7262205468860667,-10062074.604867361,380.72932684822314,0.005990814977502353
2030,Strategy 1,Seychelles,8.568072417415937,0.2504567857713776,0.1122366905690604,0.1382200952023167,-8756504.110550124,17.230204542656562,0.0001688176871438807
2030,Strategy 1,Sierra Leone,3.9591119870236997,0.1160082770695255,0.0515956219414807,0.0644126551280445,-6770676.682808117,7.951914279901767,7.760611542222306e-05
2030,Strategy 1,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Slovakia,3499.120910528863,108.4848490511693,95.69448534803645,12.790363703132861,22777058.442028653,8113.345077812489,0.1439361906251076
2030,Strategy 1,Slovenia,371.59318432849733,11.520643646058135,9.616638793862657,1.9040048521954778,-15010329.66212323,894.4483618242457,0.01446459897424614
2030,Strategy 1,Solomon Isds,0.4171248081257024,0.0122497559906136,0.005431897877965175,0.0068178581126482,-3184712.078048426,0.8372137922982301,8.170237663908974e-06
2030,Strategy 1,South Africa,41.5214132328639,1.2134498219724408,1.07038408796189,0.1430657340105505,-14416586.971349139,95.45444296071886,0.0016099883662745028
2030,Strategy 1,Spain,49986.75196997765,1549.8377402163499,1367.1118706448422,182.7258695715077,-262638655.95713922,115905.88939330488,2.0563031830237133
2030,Strategy 1,Sri Lanka,3142.644599719584,91.82112038374977,80.99541029050567,10.825710093244098,-31281415.25543776,7224.403493022188,0.12182698692545128
2030,Strategy 1,State of Palestine,4.712061703265288,0.1380747137601985,0.061448707328123,0.07662600643207511,-5634933.115756142,9.464840872138131,9.242635894304061e-05
2030,Strategy 1,Sudan,1.402558311261832,0.0408720695551305,0.0190698029232911,0.021802266631839,-4723287.522140617,2.8352632017779964,2.8683312092303162e-05
2030,Strategy 1,Sweden,17876.76874474294,554.5106335287581,489.13382983571756,65.3768036930406,37974015.84918668,41456.88104881135,0.735717005179206
2030,Strategy 1,Switzerland,10460.49092866058,305.68615687844215,269.6457589824738,36.04039789596833,2113312.734882218,24047.596795903013,0.40558014628530054
2030,Strategy 1,Tajikistan,10.453113914583902,0.3058434036449627,0.1518911165082753,0.1539522871366871,-9460932.864419816,21.305442411442083,0.00022846278571311777
2030,Strategy 1,Thailand,4439.696982161562,129.9848079576846,114.65959909947358,15.325208858211019,-21786216.876792092,10209.895919107736,0.17246203741999522
2030,Strategy 1,Togo,48.003610000585155,1.4047082625011016,1.2390931583522216,0.1656151041488796,-15023863.393656235,110.3820662498601,0.0018637474081625493
2030,Strategy 1,Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Trinidad and Tobago,70.47559093101876,2.0595683095735815,1.816745205874856,0.242823103698725,-17632582.9657726,162.01731336391416,0.002732606621154886
2030,Strategy 1,Tunisia,31.331236879288014,0.9162250598065398,0.8082021252553487,0.1080229345511908,-13298361.0525852,72.03670014828627,0.0012156346809461987
2030,Strategy 1,Turkey,8351.812092602802,244.04249013941973,214.22907801687074,29.81341212254896,-218223414.97111937,19275.724560323237,0.32222669152491623
2030,Strategy 1,USA,276365.4411813166,7573.972396964478,6681.0010513623665,892.9713456021117,524988075.356938,629395.5642804607,10.049041356960176
2030,Strategy 1,Uganda,1716.517675154552,50.15997091129651,44.24611034085465,5.9138605704418605,-30507641.325234324,3946.08892660161,0.06655155257148239
2030,Strategy 1,Ukraine,165.28615627816023,4.749780364906602,4.189781259884113,0.5599991050224882,-10045042.78901831,376.91415941235715,0.006301942603138284
2030,Strategy 1,United Arab Emirates,826.3436791908431,22.77755651723738,20.09208260385509,2.685473913382288,-17264482.52884633,1874.7161882994046,0.030220945556119604
2030,Strategy 1,United Kingdom,73418.63611184419,2145.4189609896744,1892.4740654889915,252.94489550068263,28061002.246905208,168780.57629403676,2.846512072797151
2030,Strategy 1,United Rep. of Tanzania,348.0545223739607,10.171871685404112,8.972608013694966,1.1992636717091445,-25020914.72907574,800.1533692538057,0.013495898042259199
2030,Strategy 1,Uruguay,46.37884758420237,1.3586333644989936,1.1984504908245623,0.1601828736744311,-15780745.369441163,106.6671017979826,0.0018026158735762248
2030,Strategy 1,Uzbekistan,136.33340916614898,3.9841669579706247,3.514433673625888,0.4697332843447365,-19955848.952281646,313.4189576706035,0.005286137370889707
2030,Strategy 1,Viet Nam,16609.604688082076,487.3284287691373,429.872407017256,57.45602175188128,191891949.04273438,38210.950149219716,0.6465805892144776
2030,Strategy 1,Yemen,83.72005120008545,2.4465950254780156,2.1581414719741576,0.28845355350385776,-15277496.564217243,192.46735567086506,0.0032461082911544865
2030,Strategy 1,Zambia,7.109918080623368,0.20014195757660322,0.1385850401401566,0.06155691743644651,-6254782.31909352,15.301539914094963,0.00020844882213279044
2030,Strategy 1,Zimbabwe,35.28171121910675,1.068041009589881,0.942118974559234,0.1259220350306468,-7607462.212474337,81.28507020122426,0.0014170619740573303
2030,Strategy 2,Australia,22000.000000000004,642.8292292756917,567.0396631440876,75.78956613160406,83924964.0869509,50574.75588028338,0.28561353957129176
2030,Strategy 2,Belgium,18000.0,558.1822729518342,492.37258297081297,65.80968998102124,44590450.91429042,41739.362039203894,0.24800430260981418
2030,Strategy 2,Brazil,20000.0,584.355321052323,515.4598287002541,68.89549235206889,78846827.68587467,45976.57748708325,0.2596331716296208
2030,Strategy 2,Canada,174824.3420878956,4937.8885040415,4355.711449415007,582.1770546264929,1301881122.8615384,399880.7099251151,2.193938528957016
2030,Strategy 2,China,3039354.365054253,88467.49984011358,78037.1816089642,10430.318231149393,16260430852.788338,4945651.83278624,39.30673126800367
2030,Strategy 2,Czechia,2000.0,62.006163408979944,54.427645019272965,7.578518389706971,-29567008.03151836,4657.002651687467,0.027414788338243998
2030,Strategy 2,Finland,13999.999999999998,434.21664033225113,383.0224984370787,51.19414189517239,18258959.422591757,32465.46155198456,0.19292550173206388
2030,Strategy 2,France,178000.0,5459.871128709677,4816.152322634805,643.7188060748709,1234160363.7295382,412081.8274721828,2.4258590736935597
2030,Strategy 2,Germany,370000.0,11472.919523017088,10120.262311253373,1352.657211763715,2782853391.8868012,857968.9727323963,5.097498690091686
2030,Strategy 2,Hungary,107734.28042731242,3340.17363756794,2946.36716569868,393.8064718692601,713323264.6429279,249813.48233867285,1.484062596972162
2030,Strategy 2,India,282668.1404575761,8266.783320223067,7292.129566768767,974.6537534542996,2242257041.4929223,649892.2986348306,3.67298986640387
2030,Strategy 2,Italy,180000.00000000003,5580.693050989719,4922.7293402780315,657.9637107116878,1268845079.505024,417384.15850529604,2.479541101996929
2030,Strategy 2,Japan,114190.56972369095,3337.706363379054,2944.1907831366634,393.51558024239046,840995575.7323499,262522.5167518114,1.4829663697284587
2030,Strategy 2,Korea,895305.9084206881,26005.82708696883,22939.740073415207,3066.0870135536247,5019925916.286734,1530717.9781744734,11.554571549519014
2030,Strategy 2,Netherlands,56000.0,1736.6922152845996,1531.9362031025453,204.7560121820543,304567538.9496,129857.20852792621,0.7716245437567242
2030,Strategy 2,Norway,162563.62863448978,4831.39451140257,4261.773098508207,569.621412894363,1114872625.2017188,374622.9766951548,2.146622500382903
2030,Strategy 2,Poland,142000.0,4402.608499062831,3883.5409570233232,519.0675420395075,996514835.9823443,329240.828713893,1.9561098647938175
2030,Strategy 2,Romania,2000.0,61.43625386809744,53.92795539874985,7.508298469347589,-29449778.588130467,4650.523590129979,0.02716309849980605
2030,Strategy 2,Russian Federation,56958.22569275053,1749.8948708185594,1543.5822655490513,206.31260526950814,402418455.3000116,131876.5084500152,0.7774905763001473
2030,Strategy 2,Serbia,1322.026515182024,40.41727735453669,35.163562654042785,5.253714700493897,-25668618.220630176,3092.1206605095113,0.017711617451716104
2030,Strategy 2,Slovakia,1999.9999999999998,62.00691649421896,54.69630103955055,7.3106154546684134,-32971099.146554112,4637.361946195922,0.0275501083200124
2030,Strategy 2,Spain,184000.0,5540.491707619385,4887.26773529106,653.2239723283255,1293828191.7149286,424815.6152094927,2.461679362902614
2030,Strategy 2,Sweden,170733.22133192577,5294.434435473961,4670.220615531581,624.21381994238,1153078739.8837543,395910.844318322,2.352354389435094
2030,Strategy 2,Switzerland,85923.95355919043,2589.4948043620893,2284.193366927799,305.3014374342904,513342024.48071504,198404.59685119838,1.1505307212129494
2030,Strategy 2,Thailand,52683.66395776963,1543.8383346604874,1361.819795004016,182.01853965647152,379604855.80446833,121174.24985228866,0.6859382106583128
2030,Strategy 2,Turkey,20000.0,602.2415450390973,531.2372668789877,71.00427816010958,61775787.146392226,46176.22938026573,0.26758014651777834
2030,Strategy 2,USA,1078000.0,29688.479438255526,26188.2077124852,3500.2717257703257,8892347052.62604,2456757.4775784933,13.190799843379683
2030,Strategy 2,United Kingdom,254000.00000000003,7482.965901693608,6600.724221883932,882.2416798096763,1894258493.5821724,584592.1006774027,3.324734284534832
2030,Strategy 2,Viet Nam,10000.0,293.40158174794556,258.80953525986274,34.59204648808279,22652226.80525527,23005.333881689126,0.13036038260622893
2030,Strategy 3,Australia,22000.0,642.8828086750581,567.0869255322688,75.79588314278936,83465637.30933449,50575.50808908721,0.3581143882785773
2030,Strategy 3,Belgium,18000.0,558.1822729518342,492.37258297081297,65.80968998102124,44590450.91429042,41739.362039203894,0.3109324133866005
2030,Strategy 3,Brazil,20000.000000000004,584.539097440863,515.6219378525852,68.91715958827776,78732181.45809485,45979.18713586146,0.3256143397835858
2030,Strategy 3,Canada,174824.3420878956,4937.8885040415,4355.711449415007,582.1770546264929,1301881122.8615384,399880.7099251151,2.7506240595499167
2030,Strategy 3,China,2142774.95700954,62777.35106463731,55375.90137411657,7401.449690520741,11812915548.64181,3646135.429582778,34.969783560700606
2030,Strategy 3,Czechia,2000.0,62.006163408979944,54.427645019272965,7.578518389706971,-29567008.03151836,4657.002651687467,0.034370961353457234
2030,Strategy 3,Finland,13999.999999999998,434.21664033225113,383.0224984370787,51.19414189517239,18258959.422591757,32465.46155198456,0.24187802883302703
2030,Strategy 3,France,178000.0,5506.250285389198,4857.063376741811,649.1869086473865,1241927584.595413,412599.18191442755,3.067226912980908
2030,Strategy 3,Germany,370000.0,11472.873100623125,10120.221362059658,1352.6517385634663,2781837195.813151,857967.5003693864,6.390901851450917
2030,Strategy 3,Hungary,107734.28042731245,3340.1754774350097,2946.3687886454222,393.80668878958767,713263592.010078,249813.90954722723,1.8606266674169831
2030,Strategy 3,India,282668.14045757614,8303.280076644633,7324.3233556082305,978.9567210364022,2261239469.0439305,650293.4783416528,4.625297216271098
2030,Strategy 3,Italy,180000.00000000003,5580.693050989719,4922.7293402780315,657.9637107116878,1268845079.505024,417384.15850529604,3.1086948525572344
2030,Strategy 3,Japan,148681.57996471674,4317.658726925492,3808.6067630209773,509.0519639045155,1121028270.8794925,341482.25455391686,2.405128419867439
2030,Strategy 3,Korea,174273.53347176316,5092.172891300543,4491.80570741621,600.3671838843339,1375932624.8507218,400629.42639327084,2.8365673422425703
2030,Strategy 3,Netherlands,56000.0,1736.6806992797717,1531.9260448346865,204.75465444508507,304528761.08259344,129857.02569092352,0.967408581883761
2030,Strategy 3,Norway,162563.62863448975,4759.580405401771,4198.425875604902,561.1545297968688,1122664730.6288288,373818.5958108998,2.6512984984867995
2030,Strategy 3,Poland,141999.99999999997,4402.641390214559,3883.569970308263,519.0714199062966,996437560.9275051,329240.21870475356,2.45246755239265
2030,Strategy 3,Romania,2000.0000000000002,61.901244448694214,54.33610664302166,7.565137805672562,-29693920.52228112,4655.809772901103,0.03431315503111171
2030,Strategy 3,Russian Federation,56958.22569275053,1748.5865682479698,1542.4282118515341,206.1583563964356,402511117.73828775,131862.1903954199,0.9740406817391892
2030,Strategy 3,Serbia,1322.0265151862016,40.306227408512704,35.070645147175966,5.235582261336738,-25579208.424996622,3090.5500867992146,0.022147050245652892
2030,Strategy 3,Slovakia,2000.0,62.00677390296237,54.696175259803105,7.310598643159264,-32987210.2505987,4637.3428832571935,0.03454053772436632
2030,Strategy 3,Spain,184000.0,5540.499925187852,4887.274984008204,653.2249411796479,1294144712.112688,424815.7332870089,3.0863054894177777
2030,Strategy 3,Sweden,170733.22133192577,5269.608906576632,4648.322016491246,621.2868900853849,1154716771.3191547,395634.61946235626,2.935407113989059
2030,Strategy 3,Switzerland,85923.95355919043,2589.1324373051966,2283.873722946914,305.25871435828265,513392447.11223066,198400.74610907343,1.4422622077399858
2030,Strategy 3,Thailand,56882.41323769311,1665.1382874821938,1468.8184833880434,196.31980409415064,415729712.96861506,130807.32312584456,0.9275562686920837
2030,Strategy 3,Turkey,20000.000000000004,602.133716459939,531.1421512893122,70.99156517062681,62491579.03036287,46177.328275361935,0.3354153270583844
2030,Strategy 3,USA,1078000.0,29716.381059505853,26212.819732590113,3503.5613269157398,8885939719.550163,2457086.91647095,16.553349197360347
2030,Strategy 3,United Kingdom,254000.0,7421.828811464575,6546.795194592901,875.0336168716735,1857918624.2083395,583909.1031625145,4.134289560804479
2030,Strategy 3,Viet Nam,10000.0,293.40158174794556,258.80953525986274,34.59204648808279,22652226.80525527,23005.333881689126,0.16343776276142463
2035,Strategy 1,Afghanistan,0.0224316512625351,0.0006511349744907,6.283452503836772e-05,0.0005883004494523,-10082654.79425195,0.039749181490432,2.1627705318367076e-08
2035,Strategy 1,Albania,2456.776405393268,76.16672070288648,68.67953205779273,7.487188645093748,-32243790.534970414,5696.436032617698,0.023639562483241332
2035,Strategy 1,Algeria,386.7302011544249,11.32323670235964,10.210162534517687,1.113074167841953,-25560278.72913833,889.3780215832292,0.003514347986466722
2035,Strategy 1,Andorra,2.8714502393822214,0.08410115850196011,0.0758340146212174,0.008267143880742499,-4770936.094146552,6.604074400467951,2.6102142418279605e-05
2035,Strategy 1,Angola,95.20439671046454,2.783830287765716,2.5101797704783464,0.27365051728737,-18132300.387739338,218.89350053525357,0.0008640063458565497
2035,Strategy 1,Argentina,1996.3270555156084,58.40716575237072,52.665741358912676,5.741424393458044,-30489676.043089144,4590.357000750644,0.018127599974510602
2035,Strategy 1,Armenia,1.1181117100848565,0.0336716295749614,0.014648051980118709,0.0190235775948425,-3252095.0662412187,2.21821516594021,5.041873898476762e-06
2035,Strategy 1,Aruba,0.7949430566371724,0.0244658535218416,0.009629002234590903,0.0148368512872503,-4303308.140104573,1.5531125496745761,3.3143120396385188e-06
2035,Strategy 1,Australia,41170.1088257885,1202.883963854694,1084.6404702077775,118.24349364691646,382900959.87829226,94642.8210805774,0.37333431663094335
2035,Strategy 1,Austria,16496.90125172001,511.514813919289,461.23290771102285,50.28190620826615,34843388.33328304,38255.51744257059,0.15875682047435644
2035,Strategy 1,Azerbaijan,670.78525095283,19.601273207107123,17.67446805084849,1.9268051562586315,-26380337.811702635,1542.0543143016912,0.006083569286618019
2035,Strategy 1,Bahamas,0.0063291260232398,0.0001582281505809,1.526901653106602e-05,0.0001429591340499,-301196.123870724,0.0114663830844772,5.255610507655234e-09
2035,Strategy 1,Bahrain,1.2723801297002653,0.0394620990543544,0.015501486493935127,0.023960612560419,-3277094.2495987425,2.4821737611495354,5.33562689751789e-06
2035,Strategy 1,Bangladesh,1.474213551673941,0.043253133152901004,0.020328550182144498,0.0229245829707562,-27859334.399061583,2.963905689105892,6.9971069666014895e-06
2035,Strategy 1,Barbados,0.14155565353026278,0.0041366947706745,0.0019458426161757662,0.0021908521544987,-2497764.481258858,0.2848117475946891,6.697609422984055e-07
2035,Strategy 1,Belarus,2007.183102112645,58.651034193553734,52.885637532327394,5.765396661226335,-29858721.653700575,4614.250478376415,0.01820328845367625
2035,Strategy 1,Belgium,22735.53666276326,704.9150975184541,635.6219434323901,69.29315408606404,278015757.8939754,52722.13286627257,0.21878169808794393
2035,Strategy 1,Benin,1466.0608482321832,42.83511631514675,38.62442438136782,4.210691933778927,-30479914.828918573,3370.224447804068,0.013294564860666862
2035,Strategy 1,Bermuda,1.197743817149305,0.0371226488380596,0.0334734924572785,0.003649156380781157,-4269108.965103903,2.7824573226297993,1.1521609026256576e-05
2035,Strategy 1,Bolivia (Plurinational State of),1249.7907286435707,36.52030473274061,32.93035877751221,3.589945955228404,-30919188.581701986,2873.1183403491386,0.011334661879488252
2035,Strategy 1,Bosnia Herzegovina,132.20106718521035,3.8632700911914157,3.483510641227299,0.3797594499641163,-16904276.706690498,303.91781263971734,0.0011990277888765132
2035,Strategy 1,Botswana,223.591042736633,6.535824287285768,5.893352759845577,0.6424715274401911,-22587840.415178023,514.0388477616502,0.002028497816276905
2035,Strategy 1,Brazil,850008.5204138327,24835.349979971805,22394.035076940578,2441.3149030312297,7348137394.6800165,1954024.1234283687,7.708048898873768
2035,Strategy 1,Brunei Darussalam,12.82569638199686,0.3749419737952141,0.3380851777711445,0.036856796024069396,-39040903.32042331,29.487139183228358,0.00011636925070854336
2035,Strategy 1,Bulgaria,9787.222918062362,303.4307426270959,273.60350062685234,29.827242000243544,1017754.3804161241,22693.349373963552,0.09417459401527996
2035,Strategy 1,Burkina Faso,672.4581811626089,19.649743051969228,17.718173309960655,1.9315697420085771,-28332769.651494645,1545.8943281465204,0.006098612679790222
2035,Strategy 1,Burundi,184.05416649322552,5.38259756603072,4.8534882252899,0.5291093407408197,-21540912.610719595,423.1743398946984,0.001670575420736262
2035,Strategy 1,C?te d'Ivoire,158.8334997926208,4.644633432554496,4.188065966134388,0.4565674664201069,-20745570.767518725,365.1897094939214,0.0014415364246666684
2035,Strategy 1,Cabo Verde,5.84324719212243,0.1707593559713906,0.1539737112794028,0.0167856446919873,-8136113.6982744485,13.433078189468675,5.299790286141015e-05
2035,Strategy 1,Cambodia,878.4869258117646,25.66936079580099,23.146062629573752,2.523298166227239,-45592987.792924106,2019.5178684993462,0.007966897522137995
2035,Strategy 1,Cameroon,0.7805538250555225,0.0242293911553933,0.009776453345097986,0.0144529378102953,-3407352.4358779658,1.5268715886543054,3.3650648568988686e-06
2035,Strategy 1,Canada,240592.19113043716,7029.450556584983,6338.455566872679,690.9949897123045,1167580170.5112734,553078.6474566692,2.1817026402312845
2035,Strategy 1,Cayman Isds,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,Strategy 1,Chile,1281.4863809416602,37.44279697806435,33.76217003512062,3.6806269429437273,-30963162.307849832,2945.926574386122,0.011620972132475281
2035,Strategy 1,China,6620431.620119053,192378.06243891444,173467.29890116915,18910.76353774529,33669277171.625286,10592034.390211558,59.70761489351184
2035,Strategy 1,Colombia,2102.2402512227727,61.444088338724015,55.40413445502744,6.039953883696574,-30300852.676781025,4833.008230953932,0.019070157571507748
2035,Strategy 1,Comoros,2.921638976222576,0.0853637957753482,0.0769725346506314,0.0083912611247165,-6619353.849858195,6.716350949591064,2.6494022132181942e-05
