year,Strategy type,country,recycling_m,scrap,contained_lithium,recycled_lithium,primary_lithium_gap,dynamic_total_netprofits,recycling_CO2_em
2030,Strategy 1,Kuwait,Hydro,5.181600504734434,0.1295400126183608,0.1142672451306561,0.0152727674877047,-2268415.6664712136,11.655968183080004
2030,Strategy 1,Kuwait,Pyro,4.7265022027430525,0.17241122688834182,0.0129653242620032,0.1594459026263386,-3434541.4013296044,8.008269479356434
2030,Strategy 1,Kyrgyzstan,Hydro,1.0922858944716098,0.0273071473617902,0.0240876346878351,0.003219512673955,-1702350.7243127266,2.457088233868135
2030,Strategy 1,Kyrgyzstan,Pyro,1.0745227296912305,0.038844940166776004,0.0029211395005414,0.0359238006662344,-3149664.1757522095,1.8248521359971386
2030,Strategy 1,Lao People's Dem. Rep.,Hydro,377.45715979043507,11.02859950382192,9.728327622321315,1.3002718815006042,-46800106.56722869,867.7116458276034
2030,Strategy 1,Latvia,Direct,153.2473528681798,5.288176600240496,4.308277476215933,0.9798991240245642,-6747662.013539564,383.39937040108754
2030,Strategy 1,Latvia,Hydro,89.44961779709247,2.2362404449273114,1.9725876964703815,0.2636527484569301,-5684964.543089426,200.7870150486508
2030,Strategy 1,Lebanon,Hydro,495.69035033303464,14.483159586949656,12.775595071648294,1.7075645153013637,-24820766.263608523,1139.5102361265053
2030,Strategy 1,Lesotho,Hydro,18.56784375943906,0.5426722851187057,0.4786912227032103,0.0639810624154952,-11431711.721285572,42.68679918572639
2030,Strategy 1,Lithuania,Direct,160.26630939846743,5.483763571731472,4.46762218188963,1.0161413898418417,-5546373.686553464,401.51049593993514
2030,Strategy 1,Lithuania,Hydro,243.45136747576203,7.032837116879466,6.203665620799377,0.8291714960800889,-11556855.593508923,557.1896340264453
2030,Strategy 1,Luxembourg,Direct,231.222043732045,7.978975807452542,6.500471590331587,1.478504217120956,-8182453.697213086,578.4804463043288
2030,Strategy 1,Luxembourg,Hydro,134.95460007422426,3.3738650018556067,2.9760863181368307,0.3977786837187759,-6285608.089968816,302.9384069031931
2030,Strategy 1,Madagascar,Hydro,45.323213431530185,1.3253811514116383,1.1691187136602061,0.1562624377514319,-14775032.97207818,104.20633805967103
2030,Strategy 1,Malawi,Hydro,202.38054449638727,5.920788402894109,5.2227274501928935,0.6980609527012149,-22053392.6651968,465.34570127624903
2030,Strategy 1,Malaysia,Hydro,3.62728072713308,0.090682018178327,0.0799906082351022,0.0106914099432247,-8163268.737952981,8.159538487757148
2030,Strategy 1,Malaysia,Pyro,3.032563989541911,0.1049091359223665,0.0078891670213618,0.0970199689010045,-25121381.468950514,5.227454592115642
2030,Strategy 1,Maldives,Hydro,8.867443707251281,0.221686092681282,0.1955493023541588,0.0261367903271231,-8644763.327869877,19.9472424828072
2030,Strategy 1,Maldives,Pyro,7.648846126491392,0.2621298518351386,0.0197121648580022,0.24241768697713612,-28421336.766387448,13.228358532339708
2030,Strategy 1,Mali,Hydro,9.356306257773946,0.2564839981242921,0.2262445347454381,0.0302394633788539,-6471927.097567655,21.279827733988498
2030,Strategy 1,Mali,Pyro,2.705369775668416,0.0963844666342597,0.0072481118908961995,0.0891363547433633,-3466679.9696592195,4.606701992876452
2030,Strategy 1,Malta,Direct,95.9116605916031,2.974294257319107,2.4231575314378766,0.5511367258812304,-5774277.451996675,238.21454414563956
2030,Strategy 1,Malta,Hydro,0.1170427310423896,0.0029260682760597,0.0025810848263122,0.0003449834497474,-593554.042522765,0.0938547845271873
2030,Strategy 1,Mauritania,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Mauritius,Hydro,76.4264713019785,2.234277576645228,1.9708562503587554,0.2634213262864722,-17092418.568280432,175.7092757996832
2030,Strategy 1,Mexico,Hydro,2583.1214224907167,75.47644286465564,66.57777025091274,8.8986726137429,-29249694.505702868,5938.202034639738
2030,Strategy 1,Mongolia,Hydro,22.249503598738933,0.5562375899684734,0.4906571781111903,0.065580411857283,-6749688.237833404,50.05007734565145
2030,Strategy 1,Mongolia,Pyro,19.06964050737025,0.6530097701251762,0.049106334713413,0.603903435411763,-20316072.233326633,32.98883510121435
2030,Strategy 1,Montenegro,Hydro,9.429147287159353,0.2584369545272322,0.22796723758847162,0.0304697169387605,-5069773.966209294,21.444838141429916
2030,Strategy 1,Montenegro,Pyro,2.7141119363311392,0.09667266558054549,0.0072697844516569,0.0894028811288885,-2667886.4091869476,4.621969180942239
2030,Strategy 1,Morocco,Hydro,195.44505226088918,5.71422170866071,5.040514969209612,0.6737067394510972,-21862848.86219138,449.3486307589538
2030,Strategy 1,Mozambique,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Myanmar,Hydro,425.7694256149531,12.442341606722739,10.975389531290128,1.4669520754326104,-46821539.23841365,978.8041993453685
2030,Strategy 1,Namibia,Hydro,79.08780611440423,2.312325164514789,2.039702027618495,0.2726231368962934,-17252933.907746095,181.8317022843038
2030,Strategy 1,Nepal,Hydro,48.201650672232695,1.4000673283880192,1.2349993903710716,0.1650679380169473,-34558596.9312525,110.72109256312943
2030,Strategy 1,Nepal,Pyro,4.347864228442505,0.1413055874243814,0.0106261801743134,0.1306794072500679,-7980605.436731715,7.6262825273821315
2030,Strategy 1,Netherlands,Hydro,22116.67594190622,685.8887106080159,605.0224316273309,80.86627898068508,-229603677.17736456,51285.63778600315
2030,Strategy 1,New Caledonia,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,New Caledonia,Pyro,0.0495989328116584,0.0014464259182516,0.0001087712290525252,0.0013376546891990001,-844613.1033009489,0.0875524971025569
2030,Strategy 1,New Zealand,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,New Zealand,Hydro,2841.92518510184,83.06645226323747,73.27291754140177,9.793534721835698,-28027630.998251975,6533.54303469986
2030,Strategy 1,Nicaragua,Hydro,134.85207755276625,3.9413435334035167,3.4766591308152424,0.4646844025882744,-20822827.517097324,310.0207819696021
2030,Strategy 1,Niger,Hydro,41.30760554701453,1.2073764979423725,1.0650268088349666,0.1423496891074055,-14391016.92635541,94.96605992921734
2030,Strategy 1,Nigeria,Hydro,3244.34875093361,94.80482370309971,83.62733498850426,11.177488714595462,-26911987.482498284,7458.385945276609
2030,Strategy 1,North Macedonia,Hydro,31.42723168427527,0.9217713352577546,0.8130944948308653,0.108676840426889,-10712709.178477075,72.29491507106003
2030,Strategy 1,Norway,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Norway,Hydro,7272.481236806342,212.9782126348257,187.86808136517973,25.110131269645954,-12738030.86858705,16724.872924935677
2030,Strategy 1,Oman,Hydro,99.20647016942421,2.899529213094251,2.5576747188704387,0.3418544942238122,-16094335.946384225,228.07196037447707
2030,Strategy 1,Pakistan,Hydro,2305.726002911764,67.37096458276237,59.427927858454694,7.943036724307685,-37185813.577544205,5300.510776882674
2030,Strategy 1,Palau,Hydro,0.2723299903862716,0.0068082497596567,0.0060055571129932,0.0008026926466635,-1124483.074992672,0.6126040979694461
2030,Strategy 1,Palau,Pyro,0.2290823954218057,0.0078503150645338,0.000590343692852803,0.0072599713716807,-2261659.7573964195,0.39618438792179966
2030,Strategy 1,Panama,Hydro,31.22382854698499,0.8586552850420872,0.7574198269356252,0.101235458106462,-4631233.062266613,70.61180384406295
2030,Strategy 1,Panama,Pyro,2.386175512444034,0.0894815817166512,0.0067290149450921,0.0827525667715591,-2268174.649723464,3.989962687449812
2030,Strategy 1,Papua New Guinea,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Paraguay,Hydro,87.47168661100034,2.5574627588898062,2.2559378996166983,0.3015248592731079,-18653122.967263713,201.10746101961706
2030,Strategy 1,Peru,Hydro,639.3009990153229,18.713735410652347,16.507386005736436,2.2063494049159122,-28909414.824804194,1470.1377927601686
2030,Strategy 1,Philippines,Hydro,11830.85831519346,345.68225664334597,304.9263185850955,40.755938058250486,37685347.3832181,27197.278451731025
2030,Strategy 1,Poland,Hydro,36505.905535280996,1131.7453037429539,998.3125324316597,133.43277131129426,-750943296.1335963,84634.64302272949
2030,Strategy 1,Portugal,Hydro,12838.856351647022,398.11458509262957,351.17687551020856,46.93770958242102,14334731.395269126,29770.809530029896
2030,Strategy 1,Qatar,Hydro,32.598677121129505,0.8764215639817581,0.7730914615883088,0.1033301023934492,-6310401.166114803,73.62494493867938
2030,Strategy 1,Qatar,Pyro,2.184168458279904,0.0819063171854963,0.0061593550523493,0.075746962133147,-1672193.80676601,3.652183423303819
2030,Strategy 1,Rep. of Moldova,Hydro,53.508987336954156,1.563683388524636,1.3793251170175813,0.1843582715070543,-15005069.250053788,123.01175346093024
2030,Strategy 1,Romania,Hydro,2191.4161030345017,67.94055754347076,59.930365809095555,8.010191734375201,17173803.294556443,5081.154349693663
2030,Strategy 1,Russian Federation,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Russian Federation,Hydro,4475.01605988841,130.78678960485854,115.36702711044572,15.419762494412819,-21502491.61139467,10287.662335375406
2030,Strategy 1,Rwanda,Hydro,16.290452923336055,0.4388903230221976,0.3871451539378805,0.051745169084317,-5902986.569871377,36.79680509211264
2030,Strategy 1,Rwanda,Pyro,2.8486881231993624,0.10102895197740219,0.0075973771887006,0.0934315747887016,-4579205.3688176265,4.8739897236764325
2030,Strategy 1,Saint Lucia,Hydro,1.518221526375037,0.0379555381593759,0.0334805802103855,0.0044749579489904,-2031541.7606558877,3.4152269728485285
2030,Strategy 1,Saint Lucia,Pyro,1.316811373275164,0.0451960586183677,0.0033987436081011,0.0417973150102665,-4551161.49056305,2.2763127027713663
2030,Strategy 1,Samoa,Hydro,0.1840467693685494,0.0046011692342137,0.0040586913814999,0.0005424778527137,-999865.4999396788,0.4140117104740831
2030,Strategy 1,Samoa,Pyro,0.15655791975699201,0.0053584433898739,0.00040295494291848187,0.0049554884469553,-1978656.6125851097,0.2708791564280673
2030,Strategy 1,Saudi Arabia,Hydro,1385.095820544143,40.519667885054616,35.74239904140668,4.777268843647939,-29123665.071016006,3184.8266351335656
2030,Strategy 1,Senegal,Hydro,276.32130399439785,8.07376778252996,7.1218705609696755,0.9518972215602821,-23760762.990721915,635.2194489740041
2030,Strategy 1,Serbia,Direct,74.22112867229997,2.537263299640446,2.067108410217071,0.4701548894233745,-4861734.417022533,185.30350382253943
2030,Strategy 1,Serbia,Hydro,86.87554112389896,2.171888528097474,1.9158228706347813,0.2560656574626923,-5200340.18784483,195.42582302568368
2030,Strategy 1,Seychelles,Hydro,4.630181696817607,0.1157545424204401,0.1021070818690702,0.0136474605513698,-2603671.9241887624,10.415556060463102
2030,Strategy 1,Seychelles,Pyro,3.937890720598331,0.1347022433509375,0.0101296086999902,0.1245726346509469,-6152832.186361363,6.814648482193459
2030,Strategy 1,Sierra Leone,Hydro,2.125259611146492,0.0531314902786623,0.046867287574808,0.0062642027038542,-2073108.5587934952,4.780754206287097
2030,Strategy 1,Sierra Leone,Pyro,1.833852375877208,0.0628767867908632,0.0047283343666727,0.0581484524241903,-4697568.1240146225,3.1711600736146703
2030,Strategy 1,Singapore,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Slovakia,Hydro,3499.120910528863,108.4848490511693,95.69448534803645,12.790363703132861,22777058.442028653,8113.345077812489
2030,Strategy 1,Slovenia,Direct,234.63744817473207,8.096750242214004,6.596422422331749,1.5003278198822545,-8430467.349563893,587.0239688109205
2030,Strategy 1,Slovenia,Hydro,136.9557361537653,3.4238934038441324,3.020216371530909,0.4036770323132232,-6579862.312559335,307.4243930133252
2030,Strategy 1,Solomon Isds,Hydro,0.2236071992797727,0.0055901799819943,0.0049310977621171,0.0006590822198771,-1059978.8079956118,0.5030025757352826
2030,Strategy 1,Solomon Isds,Pyro,0.1935176088459297,0.0066595760086193,0.0005008001158480753,0.0061587758927711,-2124733.2700528144,0.3342112165629475
2030,Strategy 1,South Africa,Hydro,41.5214132328639,1.2134498219724408,1.07038408796189,0.1430657340105505,-14416586.971349139,95.45444296071886
2030,Strategy 1,Spain,Hydro,49986.75196997765,1549.8377402163499,1367.1118706448422,182.7258695715077,-262638655.95713922,115905.88939330488
2030,Strategy 1,Sri Lanka,Hydro,3142.644599719584,91.82112038374977,80.99541029050567,10.825710093244098,-31281415.25543776,7224.403493022188
2030,Strategy 1,State of Palestine,Hydro,2.531440766060544,0.0632860191515135,0.0558245974935501,0.0074614216579634,-1797114.90269575,5.694455409982561
2030,Strategy 1,State of Palestine,Pyro,2.1806209372047443,0.074788694608685,0.0056241098345729,0.0691645847741117,-3837818.213060392,3.7703854621555695
2030,Strategy 1,Sudan,Hydro,0.7929717830088334,0.0198242945752208,0.0174870102448022,0.0023372843304185,-1547636.7660014774,1.783783575052916
2030,Strategy 1,Sudan,Pyro,0.6095865282529986,0.0210477749799097,0.0015827926784889,0.0194649823014205,-3175650.7561391396,1.05147962672508
2030,Strategy 1,Sweden,Hydro,17876.76874474294,554.5106335287581,489.13382983571756,65.3768036930406,37974015.84918668,41456.88104881135
2030,Strategy 1,Switzerland,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Switzerland,Hydro,10460.49092866058,305.68615687844215,269.6457589824738,36.04039789596833,2113312.734882218,24047.596795903013
2030,Strategy 1,Tajikistan,Hydro,6.320961506015508,0.1597368850590832,0.1409039063106173,0.0188329787484658,-4238101.02562256,14.227159321366102
2030,Strategy 1,Tajikistan,Pyro,4.132152408568395,0.1461065185858795,0.010987210197658,0.1351193083882213,-5222831.838797257,7.078283090075982
2030,Strategy 1,Thailand,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Thailand,Hydro,4439.696982161562,129.9848079576846,114.65959909947358,15.325208858211019,-21786216.876792092,10209.895919107736
2030,Strategy 1,Togo,Hydro,48.003610000585155,1.4047082625011016,1.2390931583522216,0.1656151041488796,-15023863.393656235,110.3820662498601
2030,Strategy 1,Tonga,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Trinidad and Tobago,Hydro,70.47559093101876,2.0595683095735815,1.816745205874856,0.242823103698725,-17632582.9657726,162.01731336391416
2030,Strategy 1,Tunisia,Hydro,31.331236879288014,0.9162250598065398,0.8082021252553487,0.1080229345511908,-13298361.0525852,72.03670014828627
2030,Strategy 1,Turkey,Direct,561.5336040525369,15.442174111444766,12.58073924859405,2.861434862850716,-21178968.809010185,1346.2870423659542
2030,Strategy 1,Turkey,Hydro,7790.278488550266,228.60031602797494,201.64833876827672,26.951977259698246,-197044446.1621092,17929.43751795728
2030,Strategy 1,USA,Hydro,276365.4411813166,7573.972396964478,6681.0010513623665,892.9713456021117,524988075.356938,629395.5642804607
2030,Strategy 1,Uganda,Hydro,1716.517675154552,50.15997091129651,44.24611034085465,5.9138605704418605,-30507641.325234324,3946.08892660161
2030,Strategy 1,Ukraine,Hydro,165.28615627816023,4.749780364906602,4.189781259884113,0.5599991050224882,-10045042.78901831,376.91415941235715
2030,Strategy 1,United Arab Emirates,Hydro,826.3436791908431,22.77755651723738,20.09208260385509,2.685473913382288,-17264482.52884633,1874.7161882994046
2030,Strategy 1,United Kingdom,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,United Kingdom,Hydro,73418.63611184419,2145.4189609896744,1892.4740654889915,252.94489550068263,28061002.246905208,168780.57629403676
2030,Strategy 1,United Rep. of Tanzania,Hydro,348.0545223739607,10.171871685404112,8.972608013694966,1.1992636717091445,-25020914.72907574,800.1533692538057
2030,Strategy 1,Uruguay,Hydro,46.37884758420237,1.3586333644989936,1.1984504908245623,0.1601828736744311,-15780745.369441163,106.6671017979826
2030,Strategy 1,Uzbekistan,Hydro,136.33340916614898,3.9841669579706247,3.514433673625888,0.4697332843447365,-19955848.952281646,313.4189576706035
2030,Strategy 1,Viet Nam,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 1,Viet Nam,Hydro,16609.604688082076,487.3284287691373,429.872407017256,57.45602175188128,191891949.04273438,38210.950149219716
2030,Strategy 1,Yemen,Hydro,83.72005120008545,2.4465950254780156,2.1581414719741576,0.28845355350385776,-15277496.564217243,192.46735567086506
2030,Strategy 1,Zambia,Hydro,5.855398953489393,0.1530974903090792,0.1350472962016388,0.0180501941074403,-4554015.383538034,13.20383818098573
2030,Strategy 1,Zambia,Pyro,1.2545191271339744,0.047044467267524,0.0035377439385178,0.0435067233290062,-1700766.935555486,2.0977017331092336
2030,Strategy 1,Zimbabwe,Hydro,35.28171121910675,1.068041009589881,0.942118974559234,0.1259220350306468,-7607462.212474337,81.28507020122426
2030,Strategy 2,Australia,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 2,Australia,Hydro,22000.000000000004,642.8292292756917,567.0396631440876,75.78956613160406,83924964.0869509,50574.75588028338
2030,Strategy 2,Belgium,Hydro,18000.0,558.1822729518342,492.37258297081297,65.80968998102124,44590450.91429042,41739.362039203894
2030,Strategy 2,Brazil,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 2,Brazil,Hydro,20000.0,584.355321052323,515.4598287002541,68.89549235206889,78846827.68587467,45976.57748708325
2030,Strategy 2,Canada,Hydro,174824.3420878956,4937.8885040415,4355.711449415007,582.1770546264929,1301881122.8615384,399880.7099251151
2030,Strategy 2,China,Hydro,3039354.365054253,88467.49984011358,78037.1816089642,10430.318231149393,16260430852.788338,4945651.83278624
2030,Strategy 2,Czechia,Direct,144.5868485504378,3.976138335137039,3.2393599016361456,0.7367784335008936,-2494829.122821238,346.64960261536044
2030,Strategy 2,Czechia,Hydro,1855.413151449562,58.03002507384291,51.18828511763682,6.8417399562060774,-27072178.90869712,4310.353049072106
2030,Strategy 2,Finland,Hydro,13999.999999999998,434.21664033225113,383.0224984370787,51.19414189517239,18258959.422591757,32465.46155198456
2030,Strategy 2,France,Hydro,178000.0,5459.871128709677,4816.152322634805,643.7188060748709,1234160363.7295382,412081.8274721828
2030,Strategy 2,Germany,Hydro,370000.0,11472.919523017088,10120.262311253373,1352.657211763715,2782853391.8868012,857968.9727323963
2030,Strategy 2,Hungary,Hydro,107734.28042731242,3340.17363756794,2946.36716569868,393.8064718692601,713323264.6429279,249813.48233867285
2030,Strategy 2,India,Hydro,282668.1404575761,8266.783320223067,7292.129566768767,974.6537534542996,2242257041.4929223,649892.2986348306
2030,Strategy 2,Italy,Hydro,180000.00000000003,5580.693050989719,4922.7293402780315,657.9637107116878,1268845079.505024,417384.15850529604
2030,Strategy 2,Japan,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 2,Japan,Hydro,114190.56972369095,3337.706363379054,2944.1907831366634,393.51558024239046,840995575.7323499,262522.5167518114
2030,Strategy 2,Korea,Hydro,895305.9084206881,26005.82708696883,22939.740073415207,3066.0870135536247,5019925916.286734,1530717.9781744734
2030,Strategy 2,Netherlands,Hydro,56000.0,1736.6922152845996,1531.9362031025453,204.7560121820543,304567538.9496,129857.20852792621
2030,Strategy 2,Norway,Hydro,162563.62863448978,4831.39451140257,4261.773098508207,569.621412894363,1114872625.2017188,374622.9766951548
2030,Strategy 2,Poland,Hydro,142000.0,4402.608499062831,3883.5409570233232,519.0675420395075,996514835.9823443,329240.828713893
2030,Strategy 2,Romania,Direct,142.95340614993287,3.931218669123154,3.2027638497346334,0.7284548193885207,-2502113.2557439827,342.7333947118969
2030,Strategy 2,Romania,Hydro,1857.0465938500672,57.505035198974284,50.72519154901522,6.779843649959068,-26947665.332386483,4307.7901954180825
2030,Strategy 2,Russian Federation,Hydro,56958.22569275053,1749.8948708185594,1543.5822655490513,206.31260526950814,402418455.3000116,131876.5084500152
2030,Strategy 2,Serbia,Direct,237.4684877125082,7.248037097834144,5.904975823605478,1.3430612742286674,-4953972.768371245,581.002587597373
2030,Strategy 2,Serbia,Hydro,1084.5580274695158,33.16924025670254,29.25858683043731,3.91065342626523,-20714645.452258933,2511.118072912138
2030,Strategy 2,Slovakia,Hydro,1999.9999999999998,62.00691649421896,54.69630103955055,7.3106154546684134,-32971099.146554112,4637.361946195922
2030,Strategy 2,Spain,Hydro,184000.0,5540.491707619385,4887.26773529106,653.2239723283255,1293828191.7149286,424815.6152094927
2030,Strategy 2,Sweden,Hydro,170733.22133192577,5294.434435473961,4670.220615531581,624.21381994238,1153078739.8837543,395910.844318322
2030,Strategy 2,Switzerland,Hydro,85923.95355919043,2589.4948043620893,2284.193366927799,305.3014374342904,513342024.48071504,198404.59685119838
2030,Strategy 2,Thailand,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 2,Thailand,Hydro,52683.66395776963,1543.8383346604874,1361.819795004016,182.01853965647152,379604855.80446833,121174.24985228866
2030,Strategy 2,Turkey,Hydro,20000.0,602.2415450390973,531.2372668789877,71.00427816010958,61775787.146392226,46176.22938026573
2030,Strategy 2,USA,Hydro,1078000.0,29688.479438255526,26188.2077124852,3500.2717257703257,8892347052.62604,2456757.4775784933
2030,Strategy 2,United Kingdom,Hydro,254000.00000000003,7482.965901693608,6600.724221883932,882.2416798096763,1894258493.5821724,584592.1006774027
2030,Strategy 2,Viet Nam,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 2,Viet Nam,Hydro,10000.0,293.40158174794556,258.80953525986274,34.59204648808279,22652226.80525527,23005.333881689126
2030,Strategy 3,Australia,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,Australia,Hydro,22000.0,642.8828086750581,567.0869255322688,75.79588314278936,83465637.30933449,50575.50808908721
2030,Strategy 3,Belgium,Hydro,18000.0,558.1822729518342,492.37258297081297,65.80968998102124,44590450.91429042,41739.362039203894
2030,Strategy 3,Brazil,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,Brazil,Hydro,20000.000000000004,584.539097440863,515.6219378525852,68.91715958827776,78732181.45809485,45979.18713586146
2030,Strategy 3,Canada,Hydro,174824.3420878956,4937.8885040415,4355.711449415007,582.1770546264929,1301881122.8615384,399880.7099251151
2030,Strategy 3,China,Hydro,2142774.95700954,62777.35106463731,55375.90137411657,7401.449690520741,11812915548.64181,3646135.429582778
2030,Strategy 3,Czechia,Direct,144.5868485504378,3.976138335137039,3.2393599016361456,0.7367784335008936,-2494829.122821238,346.64960261536044
2030,Strategy 3,Czechia,Hydro,1855.413151449562,58.03002507384291,51.18828511763682,6.8417399562060774,-27072178.90869712,4310.353049072106
2030,Strategy 3,Finland,Hydro,13999.999999999998,434.21664033225113,383.0224984370787,51.19414189517239,18258959.422591757,32465.46155198456
2030,Strategy 3,France,Hydro,178000.0,5506.250285389198,4857.063376741811,649.1869086473865,1241927584.595413,412599.18191442755
2030,Strategy 3,Germany,Hydro,370000.0,11472.873100623125,10120.221362059658,1352.6517385634663,2781837195.813151,857967.5003693864
2030,Strategy 3,Hungary,Hydro,107734.28042731245,3340.1754774350097,2946.3687886454222,393.80668878958767,713263592.010078,249813.90954722723
2030,Strategy 3,India,Hydro,282668.14045757614,8303.280076644633,7324.3233556082305,978.9567210364022,2261239469.0439305,650293.4783416528
2030,Strategy 3,Italy,Hydro,180000.00000000003,5580.693050989719,4922.7293402780315,657.9637107116878,1268845079.505024,417384.15850529604
2030,Strategy 3,Japan,Hydro,148681.57996471674,4317.658726925492,3808.6067630209773,509.0519639045155,1121028270.8794925,341482.25455391686
2030,Strategy 3,Korea,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,Korea,Hydro,174273.53347176316,5092.172891300543,4491.80570741621,600.3671838843339,1375932624.8507218,400629.42639327084
2030,Strategy 3,Netherlands,Hydro,56000.0,1736.6806992797717,1531.9260448346865,204.75465444508507,304528761.08259344,129857.02569092352
2030,Strategy 3,Norway,Hydro,162563.62863448975,4759.580405401771,4198.425875604902,561.1545297968688,1122664730.6288288,373818.5958108998
2030,Strategy 3,Poland,Hydro,141999.99999999997,4402.641390214559,3883.569970308263,519.0714199062966,996437560.9275051,329240.21870475356
2030,Strategy 3,Romania,Direct,144.0415889784265,3.9611436969067286,3.227143769869912,0.7339999270368169,-2505457.695806008,345.342332861196
2030,Strategy 3,Romania,Hydro,1855.9584110215737,57.94010075178749,51.10896287315175,6.8311378786357455,-27188462.826475114,4310.467440039907
2030,Strategy 3,Russian Federation,Hydro,56958.22569275053,1748.5865682479698,1542.4282118515341,206.1583563964356,402511117.73828775,131862.1903954199
2030,Strategy 3,Serbia,Direct,235.110241719602,7.173264834912299,5.844058861003051,1.3292059739092492,-4938267.631500149,575.1873631150702
2030,Strategy 3,Serbia,Hydro,1086.9162734665995,33.13296257360041,29.226586286172918,3.9063762874274883,-20640940.793496475,2515.362723684144
2030,Strategy 3,Slovakia,Hydro,2000.0,62.00677390296237,54.696175259803105,7.310598643159264,-32987210.2505987,4637.3428832571935
2030,Strategy 3,Spain,Hydro,184000.0,5540.499925187852,4887.274984008204,653.2249411796479,1294144712.112688,424815.7332870089
2030,Strategy 3,Sweden,Hydro,170733.22133192577,5269.608906576632,4648.322016491246,621.2868900853849,1154716771.3191547,395634.61946235626
2030,Strategy 3,Switzerland,Hydro,85923.95355919043,2589.1324373051966,2283.873722946914,305.25871435828265,513392447.11223066,198400.74610907343
2030,Strategy 3,Thailand,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,Thailand,Hydro,56882.41323769311,1665.1382874821938,1468.8184833880434,196.31980409415064,415729712.96861506,130807.32312584456
2030,Strategy 3,Turkey,Hydro,20000.000000000004,602.133716459939,531.1421512893122,70.99156517062681,62491579.03036287,46177.328275361935
2030,Strategy 3,USA,Hydro,1078000.0,29716.381059505853,26212.819732590113,3503.5613269157398,8885939719.550163,2457086.91647095
2030,Strategy 3,United Kingdom,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,United Kingdom,Hydro,254000.0,7421.828811464575,6546.795194592901,875.0336168716735,1857918624.2083395,583909.1031625145
2030,Strategy 3,Viet Nam,Direct,0.0,0.0,0.0,0.0,0.0,0.0
2030,Strategy 3,Viet Nam,Hydro,10000.0,293.40158174794556,258.80953525986274,34.59204648808279,22652226.80525527,23005.333881689126
2035,Strategy 1,Afghanistan,Hydro,0.0,0.0,0.0,0.0,0.0,0.0
2035,Strategy 1,Afghanistan,Pyro,0.0224316512625351,0.0006511349744907,6.283452503836772e-05,0.0005883004494523,-10082654.79425195,0.039749181490432
2035,Strategy 1,Albania,Hydro,2456.776405393268,76.16672070288648,68.67953205779273,7.487188645093748,-32243790.534970414,5696.436032617698
2035,Strategy 1,Algeria,Hydro,386.7302011544249,11.32323670235964,10.210162534517687,1.113074167841953,-25560278.72913833,889.3780215832292
2035,Strategy 1,Andorra,Hydro,2.8714502393822214,0.08410115850196011,0.0758340146212174,0.008267143880742499,-4770936.094146552,6.604074400467951
2035,Strategy 1,Angola,Hydro,95.20439671046454,2.783830287765716,2.5101797704783464,0.27365051728737,-18132300.387739338,218.89350053525357
2035,Strategy 1,Argentina,Hydro,1996.3270555156084,58.40716575237072,52.665741358912676,5.741424393458044,-30489676.043089144,4590.357000750644
2035,Strategy 1,Armenia,Hydro,0.5662563202252915,0.0141564080056322,0.0127648330986786,0.0013915749069536,-1095449.4029285675,1.2737889858516285
2035,Strategy 1,Armenia,Pyro,0.551855389859565,0.019515221569329198,0.0018832188814401091,0.0176320026878889,-2156645.663312651,0.9444261800885816
2035,Strategy 1,Aruba,Hydro,0.3610555076867087,0.0090263876921677,0.0081390937820276,0.00088729391014,-1348720.2945703105,0.8121914273546962
2035,Strategy 1,Aruba,Pyro,0.43388754895046366,0.0154394658296739,0.0014899084525633027,0.0139495573771103,-2954587.845534263,0.7409211223198799
2035,Strategy 1,Australia,Direct,0.0,0.0,0.0,0.0,0.0,0.0
