year,policy_scenario,source_iso3,destination_iso3,technology,recovered_lithium_t,scrap_t,route_recovered_lithium_t,route_scrap_t,technology_share_pct
2030,critical_route_policy,NLD,KOR,Hydro,38.45223137244631,16202.704123706912,38.45223137244631,16202.704123706912,100.0
2030,critical_route_policy,NLD,NLD,Hydro,566.5702002548845,28000.0,566.5702002548845,28000.0,100.0
2030,critical_route_policy,NOR,NOR,Hydro,187.86808136517973,14563.628634489778,187.86808136517973,14563.628634489778,100.0
2030,critical_route_policy,NPL,CHN,Hydro,1.3596450490381184,105.09902980135041,1.3596450490381184,105.09902980135041,100.0
2030,critical_route_policy,NZL,KOR,Hydro,73.27291754140177,5683.850370203681,73.27291754140177,5683.850370203681,100.0
2030,critical_route_policy,OMN,CHN,Hydro,2.5576747188704387,198.41294033884847,2.5576747188704387,198.41294033884847,100.0
2030,critical_route_policy,PAK,IND,Hydro,59.427927858454694,4611.452005823528,59.427927858454694,4611.452005823528,100.0
2030,critical_route_policy,PAL,CHN,Hydro,0.121795705007871,9.421052676729843,0.121795705007871,9.421052676729843,100.0
2030,critical_route_policy,PAN,CHN,Hydro,0.8363515301678831,33.61000405942902,0.8363515301678831,33.61000405942902,100.0
2030,critical_route_policy,PER,CHN,Hydro,16.507386005736436,1278.601998030646,16.507386005736436,1278.601998030646,100.0
2030,critical_route_policy,PHL,KOR,Hydro,304.9263185850955,23661.71663038692,304.9263185850955,23661.71663038692,100.0
2030,critical_route_policy,PLW,CHN,Hydro,0.0129303200314183,1.0027875288554626,0.0129303200314183,1.0027875288554626,100.0
2030,critical_route_policy,POL,KOR,Hydro,60.53542807910026,1960.7568976339016,60.53542807910026,1960.7568976339016,100.0
2030,critical_route_policy,POL,POL,Hydro,937.7771043525595,71000.0,937.7771043525595,71000.0,100.0
2030,critical_route_policy,PRT,KOR,Hydro,351.17687551020856,25662.68757267909,351.17687551020856,25662.68757267909,100.0
2030,critical_route_policy,PRY,CHN,Hydro,2.2559378996166983,174.9393023454399,2.2559378996166983,174.9393023454399,100.0
2030,critical_route_policy,PYF,CHN,Hydro,1.3754500217300396,106.57753577200523,1.3754500217300396,106.57753577200523,100.0
2030,critical_route_policy,QAT,CHN,Hydro,0.8453410239776351,49.701469740056204,0.8453410239776351,49.701469740056204,100.0
2030,critical_route_policy,ROM,CHN,Hydro,59.930365809095555,3380.1675377968227,59.930365809095555,3380.1675377968227,100.0
2030,critical_route_policy,ROM,ROM,Hydro,0.0,1000.0,0.0,1000.0,
2030,critical_route_policy,RUS,RUS,Hydro,115.36702711044575,8958.225692750533,115.36702711044575,8958.225692750533,100.0
2030,critical_route_policy,RWA,CHN,Hydro,0.4762627924771469,25.912098192286383,0.4762627924771469,25.912098192286383,100.0
2030,critical_route_policy,SAU,CHN,Hydro,35.74239904140667,2770.191641088286,35.74239904140667,2770.191641088286,100.0
2030,critical_route_policy,SDN,CHN,Hydro,0.0360532525545805,2.8044104806005374,0.0360532525545805,2.8044104806005374,100.0
2030,critical_route_policy,SEN,CHN,Hydro,7.1218705609696755,552.6426079887958,7.1218705609696755,552.6426079887958,100.0
2030,critical_route_policy,SLB,CHN,Hydro,0.0108055097593202,0.834249616251405,0.0108055097593202,0.834249616251405,100.0
2030,critical_route_policy,SLE,CHN,Hydro,0.1023309012030284,7.9182239740474,0.1023309012030284,7.9182239740474,100.0
2030,critical_route_policy,SLV,CHN,Hydro,0.8083493902110411,32.442331583027006,0.8083493902110411,32.442331583027006,100.0
2030,critical_route_policy,SVK,KOR,Hydro,66.49397252911777,5994.019619661574,66.49397252911777,5994.019619661574,100.0
2030,critical_route_policy,SVK,SVK,Hydro,29.200512818918682,1000.0,29.200512818918682,1000.0,100.0
2030,critical_route_policy,SVN,CHN,Hydro,10.162359760187881,742.7329159652734,10.162359760187881,742.7329159652734,100.0
2030,critical_route_policy,SWE,SWE,Hydro,489.1338298357177,35733.22133192576,489.1338298357177,35733.22133192576,100.0
2030,critical_route_policy,SWZ,CHN,Hydro,0.0654409419115947,5.066041251545533,0.0654409419115947,5.066041251545533,100.0
2030,critical_route_policy,SYC,CHN,Hydro,0.2209279307289321,17.136144834831875,0.2209279307289321,17.136144834831875,100.0
2030,critical_route_policy,TGO,CHN,Hydro,1.2390931583522216,95.84619049051965,1.2390931583522216,95.84619049051965,100.0
2030,critical_route_policy,THA,THA,Hydro,114.65959909947358,8882.413237693108,114.65959909947358,8882.413237693108,100.0
2030,critical_route_policy,TJK,CHN,Hydro,0.2697844663552215,20.906227829167804,0.2697844663552215,20.906227829167804,100.0
2030,critical_route_policy,TON,CHN,Hydro,2.065746906012958e-05,0.0016176251319344535,2.065746906012958e-05,0.0016176251319344535,100.0
2030,critical_route_policy,TTO,CHN,Hydro,1.816745205874856,140.95118186203752,1.816745205874856,140.95118186203752,100.0
2030,critical_route_policy,TUN,CHN,Hydro,0.8082021252553487,62.66247375857603,0.8082021252553487,62.66247375857603,100.0
2030,critical_route_policy,TUR,JPN,Hydro,165.33375644419127,6720.119859307747,165.33375644419127,6720.119859307747,100.0
2030,critical_route_policy,TUR,TUR,Hydro,49.936124107790874,10000.0,49.936124107790874,10000.0,100.0
2030,critical_route_policy,TZA,CHN,Hydro,8.972608013694966,696.1090447479215,8.972608013694966,696.1090447479215,100.0
2030,critical_route_policy,UGA,THA,Hydro,44.24611034085465,3433.0353503091046,44.24611034085465,3433.0353503091046,100.0
2030,critical_route_policy,UKR,CHN,Hydro,4.189781259884113,165.28615627816023,4.189781259884113,165.28615627816023,100.0
2030,critical_route_policy,URY,CHN,Hydro,1.1984504908245623,92.75769516840472,1.1984504908245623,92.75769516840472,100.0
2030,critical_route_policy,USA,JPN,Hydro,428.3574647114209,13874.600052194302,428.3574647114209,13874.600052194302,100.0
2030,critical_route_policy,USA,USA,Hydro,6252.6435866509455,539000.0,6252.6435866509455,539000.0,100.0
2030,critical_route_policy,UZB,CHN,Hydro,3.514433673625888,272.6668183322979,3.514433673625888,272.6668183322979,100.0
2030,critical_route_policy,VNM,CHN,Hydro,319.60990701725603,28272.150222789256,319.60990701725603,28272.150222789256,100.0
2030,critical_route_policy,VNM,VNM,Hydro,110.2625,5000.0,110.2625,5000.0,100.0
2030,critical_route_policy,WSM,CHN,Hydro,0.0087853742957077,0.6812078462028469,0.0087853742957077,0.6812078462028469,100.0
2030,critical_route_policy,YEM,CHN,Hydro,2.1581414719741576,167.4401024001709,2.1581414719741576,167.4401024001709,100.0
2030,critical_route_policy,YUG,YUG,Hydro,4.153942827247619,322.0265151822132,4.153942827247619,322.0265151822132,100.0
2030,critical_route_policy,ZAF,CHN,Hydro,1.07038408796189,83.03897314622753,1.07038408796189,83.03897314622753,100.0
2030,critical_route_policy,ZMB,CHN,Hydro,0.1765452207783217,13.043347256883504,0.1765452207783217,13.043347256883504,100.0
2030,critical_route_policy,ZWE,CHN,Hydro,0.942118974559234,35.28171121910675,0.942118974559234,35.28171121910675,100.0
2030,current_policy,ABW,CHN,Hydro,0.4878850819194059,24.819339390129308,0.4878850819194059,24.819339390129308,100.0
2030,current_policy,AGO,IND,Hydro,0.2596146768518847,19.88820556117431,0.2596146768518847,19.88820556117431,100.0
2030,current_policy,ALB,CHN,Hydro,2.030775683062248,148.42402354726005,2.030775683062248,148.42402354726005,100.0
2030,current_policy,AND,RUS,Hydro,0.0260478404576516,2.001951646701532,0.0260478404576516,2.001951646701532,100.0
2030,current_policy,ARE,IND,Hydro,20.09208260385509,1190.823874604111,20.09208260385509,1190.823874604111,100.0
2030,current_policy,ARG,THA,Hydro,17.613694607852427,1353.5255744340511,17.613694607852427,1353.5255744340511,100.0
2030,current_policy,ARM,IND,Hydro,0.1786287002108778,7.141582894956569,0.1786287002108778,7.141582894956569,100.0
2030,current_policy,AUS,AUS,Hydro,62.558014169243314,11000.0,62.558014169243314,11000.0,100.0
2030,current_policy,AUS,KOR,Hydro,164.85762827236297,6646.687259594157,164.85762827236297,6646.687259594157,100.0
2030,current_policy,AUT,KOR,Hydro,362.46238374822406,26486.995063529997,362.46238374822406,26486.995063529997,100.0
2030,current_policy,AZE,IND,Hydro,3.066692549256279,237.88480877750376,3.066692549256279,237.88480877750376,100.0
2030,current_policy,BDI,IND,Hydro,1.0144621912519038,78.14964393436138,1.0144621912519038,78.14964393436138,100.0
2030,current_policy,BEL,BEL,Hydro,200.80288141151257,9000.0,200.80288141151257,9000.0,100.0
2030,current_policy,BEL,KOR,Hydro,316.9950631953592,28841.795975447316,316.9950631953592,28841.795975447316,100.0
2030,current_policy,BEN,IND,Hydro,2.7596970995481125,214.1448733914073,2.7596970995481125,214.1448733914073,100.0
2030,current_policy,BFA,IND,Hydro,2.6865541884589907,208.37547168791065,2.6865541884589907,208.37547168791065,100.0
2030,current_policy,BGD,THA,Hydro,0.0137316012193491,1.057355941410688,0.0137316012193491,1.057355941410688,100.0
2030,current_policy,BGR,CHN,Hydro,9.26140940476798,676.8918418869739,9.26140940476798,676.8918418869739,100.0
2030,current_policy,BHR,IND,Hydro,0.0513233458591921,3.9431108908774446,0.0513233458591921,3.9431108908774446,100.0
2030,current_policy,BHS,CHN,Hydro,0.00010368152360900374,0.0080356430415915,0.00010368152360900374,0.0080356430415915,100.0
2030,current_policy,BIH,CHN,Hydro,0.8031935169001737,62.31948442184624,0.8031935169001737,62.31948442184624,100.0
2030,current_policy,BLR,RUS,Hydro,9.500649903393816,737.0331505967692,9.500649903393816,737.0331505967692,100.0
2030,current_policy,BMU,CHN,Hydro,0.0313021886130075,0.9462929709559008,0.0313021886130075,0.9462929709559008,100.0
2030,current_policy,BOL,CHN,Hydro,6.980888541360299,541.589465913574,6.980888541360299,541.589465913574,100.0
2030,current_policy,BRA,BRA,Hydro,242.5775,10000.0,242.5775,10000.0,100.0
2030,current_policy,BRA,CHN,Hydro,757.2867604208968,232752.95225308818,757.2867604208968,232752.95225308818,100.0
2030,current_policy,BRA,IND,Hydro,5016.242555056266,189086.61873366195,5016.242555056266,189086.61873366195,100.0
2030,current_policy,BRA,RUS,Hydro,0.0,35014.05375125843,0.0,35014.05375125843,
2030,current_policy,BRB,CHN,Hydro,0.9015332460551002,69.96443951818505,0.9015332460551002,69.96443951818505,100.0
2030,current_policy,BRN,THA,Hydro,0.12466137392739769,9.648582455127254,0.12466137392739769,9.648582455127254,100.0
2030,current_policy,BWA,THA,Hydro,1.9253965922648373,149.2848677641601,1.9253965922648373,149.2848677641601,100.0
2030,current_policy,CAN,CAN,Hydro,1041.5591249780339,80824.34208789561,1041.5591249780339,80824.34208789561,100.0
2030,current_policy,CHE,CHE,Hydro,269.64575898247386,20923.953559190428,269.64575898247386,20923.953559190428,100.0
2030,current_policy,CHL,THA,Hydro,3.1928906471147047,247.74467141147056,3.1928906471147047,247.74467141147056,100.0
2030,current_policy,CHN,CHN,Hydro,30732.050206555345,1815439.5866677614,30732.050206555345,1815439.5866677614,100.0
2030,current_policy,CIV,IND,Hydro,1.0854487379077518,83.84733796275725,1.0854487379077518,83.84733796275725,100.0
2030,current_policy,CMR,IND,Hydro,0.02602201379540631,1.89455515029836,0.02602201379540631,1.89455515029836,100.0
2030,current_policy,COG,IND,Hydro,0.0918650609473483,3.5458555319440253,0.0918650609473483,3.5458555319440253,100.0
2030,current_policy,COL,CHN,Hydro,16.127960708705885,1250.8845985223147,16.127960708705885,1250.8845985223147,100.0
2030,current_policy,COM,THA,Hydro,0.0081498982050407,0.632384953677305,0.0081498982050407,0.632384953677305,100.0
2030,current_policy,CPV,RUS,Hydro,0.0269509200626992,2.0859611473101696,0.0269509200626992,2.0859611473101696,100.0
2030,current_policy,CRI,CHN,Hydro,4.2128399714384654,325.90245982428337,4.2128399714384654,325.90245982428337,100.0
2030,current_policy,CYM,CHN,Hydro,0.0518973526927976,4.027266124648181,0.0518973526927976,4.027266124648181,100.0
2030,current_policy,CYP,IND,Hydro,4.882764094642915,356.8651134868235,4.882764094642915,356.8651134868235,100.0
2030,current_policy,CZE,CZE,Hydro,30.8735,1000.0,30.8735,1000.0,100.0
2030,current_policy,CZE,KOR,Hydro,95.71985310498101,8252.403041357733,95.71985310498101,8252.403041357733,100.0
2030,current_policy,DEU,DEU,Hydro,1773.0422937023347,185000.00000000003,1773.0422937023347,185000.00000000003,100.0
2030,current_policy,DEU,KOR,Hydro,2265.729079347825,110158.50131976759,2265.729079347825,110158.50131976759,100.0
2030,current_policy,DNK,KOR,Hydro,273.17207555968423,19963.523429962253,273.17207555968423,19963.523429962253,100.0
2030,current_policy,DOM,CHN,Hydro,5.409682455419788,419.58547213543864,5.409682455419788,419.58547213543864,100.0
2030,current_policy,DZA,RUS,Hydro,3.0453173696255633,234.28676272905244,3.0453173696255633,234.28676272905244,100.0
2030,current_policy,ECU,CHN,Hydro,4.29107536658187,332.8393765637618,4.29107536658187,332.8393765637618,100.0
2030,current_policy,EGY,IND,Hydro,17.311128034052174,1343.234085757142,17.311128034052174,1343.234085757142,100.0
2030,current_policy,ESP,ESP,Hydro,1365.8048994005521,92000.0,1365.8048994005521,92000.0,100.0
2030,current_policy,ESP,KOR,Hydro,1.306971244290011,7914.192987318486,1.306971244290011,7914.192987318486,100.0
2030,current_policy,EST,CHN,Hydro,5.818671908566916,425.26727083277353,5.818671908566916,425.26727083277353,100.0
