Year,scenario,recovery_efficiency_scenario,recycling_m,retired_lithium,collected_lithium,uncollected_lithium,recycled_lithium,primary_lithium_offset
2013,high_collection,high,Direct,0.76073502703122,0.5159424862803343,0.24479254075088563,0.3874728071965311,0.3874728071965311
2013,high_collection,high,Hydro,0.76073502703122,0.5159424862803343,0.24479254075088563,0.4649673686358374,0.4649673686358374
2013,high_collection,high,Pyro,0.76073502703122,0.5159424862803343,0.24479254075088563,0.052110191114313774,0.052110191114313774
2014,high_collection,high,Direct,3.384843003306967,2.28885462057806,1.0959883827289068,1.7193875909782388,1.7193875909782388
2014,high_collection,high,Hydro,3.384843003306967,2.28885462057806,1.0959883827289068,2.0634024404511213,2.0634024404511213
2014,high_collection,high,Pyro,3.384843003306967,2.28885462057806,1.0959883827289068,0.2318609730645575,0.2318609730645575
2015,high_collection,high,Direct,11.748890683584332,7.916266315855955,3.8326243677283762,5.949865762997336,5.949865762997336
2015,high_collection,high,Hydro,11.748890683584332,7.916266315855955,3.8326243677283762,7.139680590270486,7.139680590270486
2015,high_collection,high,Pyro,11.748890683584332,7.916266315855955,3.8326243677283762,0.804292657690965,0.804292657690965
2016,high_collection,high,Direct,33.53966638284606,22.520336522794455,11.019329860051602,16.93529306514143,16.93529306514143
2016,high_collection,high,Hydro,33.53966638284606,22.520336522794455,11.019329860051602,20.320099644517438,20.320099644517438
2016,high_collection,high,Pyro,33.53966638284606,22.520336522794455,11.019329860051602,2.2970743253250343,2.2970743253250343
2017,high_collection,high,Direct,81.96898718515916,54.92076691549546,27.048220269663698,41.32787710391033,41.32787710391033
2017,high_collection,high,Hydro,81.96898718515916,54.92076691549546,27.048220269663698,49.59345252469241,49.59345252469241
2017,high_collection,high,Pyro,81.96898718515916,54.92076691549546,27.048220269663698,5.623886532146736,5.623886532146736
2018,high_collection,high,Direct,176.93182079015838,118.45584040311246,58.47598038704592,89.22093899162431,89.22093899162431
2018,high_collection,high,Hydro,176.93182079015838,118.45584040311246,58.47598038704592,107.04854297229274,107.04854297229274
2018,high_collection,high,Pyro,176.93182079015838,118.45584040311246,58.47598038704592,12.200951561520585,12.200951561520585
2019,high_collection,high,Direct,349.62241460526644,234.22042965729332,115.40198494797313,176.60220396159914,176.60220396159914
2019,high_collection,high,Hydro,349.62241460526644,234.22042965729332,115.40198494797313,211.89922271095324,211.89922271095324
2019,high_collection,high,Pyro,349.62241460526644,234.22042965729332,115.40198494797313,24.312080598427045,24.312080598427045
2020,high_collection,high,Direct,645.0211788348668,433.12830107747163,211.8928777573952,327.0551801435988,327.0551801435988
2020,high_collection,high,Hydro,645.0211788348668,433.12830107747163,211.8928777573952,392.3276151159738,392.3276151159738
2020,high_collection,high,Pyro,645.0211788348668,433.12830107747163,211.8928777573952,45.348533122811276,45.348533122811276
2021,high_collection,high,Direct,1124.7505976668335,758.6318507130162,366.1187469538172,573.8291318793255,573.8291318793255
2021,high_collection,high,Hydro,1124.7505976668335,758.6318507130162,366.1187469538172,688.2308149668484,688.2308149668484
2021,high_collection,high,Pyro,1124.7505976668335,758.6318507130162,366.1187469538172,80.26324980543713,80.26324980543713
2022,high_collection,high,Direct,1889.7605867123198,1283.8484830834282,605.9121036288913,973.1571501772386,973.1571501772386
2022,high_collection,high,Hydro,1889.7605867123198,1283.8484830834282,605.9121036288913,1167.0182711228363,1167.0182711228363
2022,high_collection,high,Pyro,1889.7605867123198,1283.8484830834282,605.9121036288913,137.62855738654352,137.62855738654352
2023,high_collection,high,Direct,3121.112743752107,2142.9180212296633,978.1947225224436,1628.8319879366672,1628.8319879366672
2023,high_collection,high,Hydro,3121.112743752107,2142.9180212296633,978.1947225224436,1952.1983173402236,1952.1983173402236
2023,high_collection,high,Pyro,3121.112743752107,2142.9180212296633,978.1947225224436,233.36377251191033,233.36377251191033
2024,high_collection,high,Direct,5168.757084951465,3599.6687583633566,1569.0883265881082,2745.4673620037324,2745.4673620037324
2024,high_collection,high,Hydro,5168.757084951465,3599.6687583633566,1569.0883265881082,3287.93744388909,3287.93744388909
2024,high_collection,high,Pyro,5168.757084951465,3599.6687583633566,1569.0883265881082,399.5632321783326,399.5632321783326
2025,high_collection,high,Direct,8859.997099826278,6282.786976202022,2577.210123624256,4811.358266375509,4811.358266375509
2025,high_collection,high,Hydro,8859.997099826278,6282.786976202022,2577.210123624256,5756.289427596292,5756.289427596292
2025,high_collection,high,Pyro,8859.997099826278,6282.786976202022,2577.210123624256,713.0963217989295,713.0963217989295
2026,high_collection,high,Direct,15268.648629202158,11046.49111805166,4222.1575111505,8501.379564452556,8501.379564452556
2026,high_collection,high,Hydro,15268.648629202158,11046.49111805166,4222.1575111505,10156.143933936695,10156.143933936695
2026,high_collection,high,Pyro,15268.648629202158,11046.49111805166,4222.1575111505,1289.1255134766286,1289.1255134766286
2027,high_collection,high,Direct,25441.15093497635,19296.801440361327,6144.349494615024,14941.513355271774,14941.513355271774
2027,high_collection,high,Hydro,25441.15093497635,19296.801440361327,6144.349494615024,17809.01804930947,17809.01804930947
2027,high_collection,high,Pyro,25441.15093497635,19296.801440361327,6144.349494615024,2323.3348934195037,2323.3348934195037
2028,high_collection,high,Direct,40349.733626047026,31175.655419218303,9174.078206828717,24310.776095906436,24310.776095906436
2028,high_collection,high,Hydro,40349.733626047026,31175.655419218303,9174.078206828717,28893.59744253152,28893.59744253152
2028,high_collection,high,Pyro,40349.733626047026,31175.655419218303,9174.078206828717,3893.839361860366,3893.839361860366
2029,high_collection,high,Direct,61781.91027752256,48454.3514597203,13327.558817802264,38104.50198792404,38104.50198792404
2029,high_collection,high,Hydro,61781.91027752256,48454.3514597203,13327.558817802264,45101.310338707655,45101.310338707655
2029,high_collection,high,Pyro,61781.91027752256,48454.3514597203,13327.558817802264,6313.601995201555,6313.601995201555
2030,high_collection,high,Direct,91632.03333686558,75378.62862563446,16253.404711231118,59850.63112875377,59850.63112875377
2030,high_collection,high,Hydro,91632.03333686558,75378.62862563446,16253.404711231118,70479.01776496823,70479.01776496823
2030,high_collection,high,Pyro,91632.03333686558,75378.62862563446,16253.404711231118,10304.25853312423,10304.25853312423
2031,high_collection,high,Direct,130011.10713227183,109017.73182369703,20993.375308574814,87497.63156169924,87497.63156169924
2031,high_collection,high,Hydro,130011.10713227183,109017.73182369703,20993.375308574814,102389.45372881625,102389.45372881625
2031,high_collection,high,Pyro,130011.10713227183,109017.73182369703,20993.375308574814,15709.455155794742,15709.455155794742
2032,high_collection,high,Direct,174025.13895563743,148736.48096354323,25288.65799209421,120803.76983858981,120803.76983858981
2032,high_collection,high,Hydro,174025.13895563743,148736.48096354323,25288.65799209421,140288.24884481396,140288.24884481396
2032,high_collection,high,Pyro,174025.13895563743,148736.48096354323,25288.65799209421,22712.060643133053,22712.060643133053
2033,high_collection,high,Direct,225881.6783651414,196509.45262454022,29372.22574060113,161648.6757289468,161648.6757289468
2033,high_collection,high,Hydro,225881.6783651414,196509.45262454022,29372.22574060113,186114.10258070205,186114.10258070205
2033,high_collection,high,Pyro,225881.6783651414,196509.45262454022,29372.22574060113,31913.135106225334,31913.135106225334
2034,high_collection,high,Direct,288316.7550259849,254849.44059829667,33467.314427688245,212467.97862679994,212467.97862679994
2034,high_collection,high,Hydro,288316.7550259849,254849.44059829667,33467.314427688245,242259.8782327408,242259.8782327408
2034,high_collection,high,Pyro,288316.7550259849,254849.44059829667,33467.314427688245,44165.40805568481,44165.40805568481
2035,high_collection,high,Direct,358389.7949348645,322205.8869121947,36183.9080226698,272263.9744408045,272263.9744408045
2035,high_collection,high,Hydro,358389.7949348645,322205.8869121947,36183.9080226698,307319.9749368513,307319.9749368513
2035,high_collection,high,Pyro,358389.7949348645,322205.8869121947,36183.9080226698,59672.53025613846,59672.53025613846
2036,high_collection,high,Direct,433265.9200566268,394688.1153056999,38577.80475092694,337971.4331362708,337971.4331362708
2036,high_collection,high,Hydro,433265.9200566268,394688.1153056999,38577.80475092694,377558.6511014325,377558.6511014325
2036,high_collection,high,Pyro,433265.9200566268,394688.1153056999,38577.80475092694,78108.778018998,78108.778018998
2037,high_collection,high,Direct,511878.7097365401,471443.4246828398,40435.28505370028,408930.0265698952,408930.0265698952
2037,high_collection,high,Hydro,511878.7097365401,471443.4246828398,40435.28505370028,452114.24427084334,452114.24427084334
2037,high_collection,high,Pyro,511878.7097365401,471443.4246828398,40435.28505370028,99615.99563548404,99615.99563548404
2038,high_collection,high,Direct,593154.612672331,551091.9653520008,42062.64732033024,483748.5271859862,483748.5271859862
2038,high_collection,high,Hydro,593154.612672331,551091.9653520008,42062.64732033024,529599.3787032727,529599.3787032727
2038,high_collection,high,Pyro,593154.612672331,551091.9653520008,42062.64732033024,123995.69220420017,123995.69220420017
2039,high_collection,high,Direct,677182.4406809907,632791.1123057037,44391.328375287136,561538.8330600813,561538.8330600813
2039,high_collection,high,Hydro,677182.4406809907,632791.1123057037,44391.328375287136,609251.2829279314,609251.2829279314
2039,high_collection,high,Pyro,677182.4406809907,632791.1123057037,44391.328375287136,151047.23850737145,151047.23850737145
2040,high_collection,high,Direct,766490.0623872235,719377.7605188858,47112.30186833763,644562.4734249217,644562.4734249217
2040,high_collection,high,Hydro,766490.0623872235,719377.7605188858,47112.30186833763,693624.0366923097,693624.0366923097
2040,high_collection,high,Pyro,766490.0623872235,719377.7605188858,47112.30186833763,181355.1334268111,181355.1334268111
2041,high_collection,high,Direct,866169.7908064167,815785.8145565153,50383.97624990125,737144.0620332672,737144.0620332672
2041,high_collection,high,Hydro,866169.7908064167,815785.8145565153,50383.97624990125,787478.0467914044,787478.0467914044
2041,high_collection,high,Pyro,866169.7908064167,815785.8145565153,50383.97624990125,216020.08369456528,216020.08369456528
2042,high_collection,high,Direct,981262.6825099285,926837.9998704129,54424.68263951574,843607.9474820498,843607.9474820498
2042,high_collection,high,Hydro,981262.6825099285,926837.9998704129,54424.68263951574,895603.55927478,895603.55927478
2042,high_collection,high,Pyro,981262.6825099285,926837.9998704129,54424.68263951574,256456.07456414323,256456.07456414323
2043,high_collection,high,Direct,1114168.6046482907,1055058.9647930171,59109.63985527356,966117.4940609656,966117.4940609656
2043,high_collection,high,Hydro,1114168.6046482907,1055058.9647930171,59109.63985527356,1020242.0189548474,1020242.0189548474
2043,high_collection,high,Pyro,1114168.6046482907,1055058.9647930171,59109.63985527356,303434.9582744717,303434.9582744717
2044,high_collection,high,Direct,1261625.541881632,1197482.8165193093,64142.725362322686,1102163.1843243723,1102163.1843243723
2044,high_collection,high,Hydro,1261625.541881632,1197482.8165193093,64142.725362322686,1158804.1215457357,1158804.1215457357
2044,high_collection,high,Pyro,1261625.541881632,1197482.8165193093,64142.725362322686,356011.6413511907,356011.6413511907
2045,high_collection,high,Direct,1414282.8844574655,1345147.5713615508,69135.31309591467,1243185.3854523452,1243185.3854523452
2045,high_collection,high,Hydro,1414282.8844574655,1345147.5713615508,69135.31309591467,1302237.3638351173,1302237.3638351173
2045,high_collection,high,Pyro,1414282.8844574655,1345147.5713615508,69135.31309591467,411480.6420794984,411480.6420794984
2046,high_collection,high,Direct,1558089.6168661178,1484481.6774822995,73607.9393838182,1376559.8595293364,1376559.8595293364
2046,high_collection,high,Hydro,1558089.6168661178,1484481.6774822995,73607.9393838182,1437720.5046416072,1437720.5046416072
2046,high_collection,high,Pyro,1558089.6168661178,1484481.6774822995,73607.9393838182,465088.1095552045,465088.1095552045
2047,high_collection,high,Direct,1678714.8965110779,1601380.6110712483,77334.28543982965,1489123.830235154,1489123.830235154
2047,high_collection,high,Hydro,1678714.8965110779,1601380.6110712483,77334.28543982965,1551417.5360058255,1551417.5360058255
2047,high_collection,high,Pyro,1678714.8965110779,1601380.6110712483,77334.28543982965,511961.3813594781,511961.3813594781
2048,high_collection,high,Direct,1767482.6746036755,1687317.5016016406,80165.17300203495,1572579.911492729,1572579.911492729
2048,high_collection,high,Hydro,1767482.6746036755,1687317.5016016406,80165.17300203495,1635179.39080215,1635179.39080215
2048,high_collection,high,Pyro,1767482.6746036755,1687317.5016016406,80165.17300203495,548546.9197706933,548546.9197706933
2049,high_collection,high,Direct,1824143.436519216,1742025.6596842823,82117.77683493395,1626355.155881246,1626355.155881246
2049,high_collection,high,Hydro,1824143.436519216,1742025.6596842823,82117.77683493395,1688545.4719319749,1688545.4719319749
2049,high_collection,high,Pyro,1824143.436519216,1742025.6596842823,82117.77683493395,574171.6574319394,574171.6574319394
2050,high_collection,high,Direct,1856501.841004832,1772802.5202866702,83699.3207181615,1657393.076216008,1657393.076216008
2050,high_collection,high,Hydro,1856501.841004832,1772802.5202866702,83699.3207181615,1718554.7631658982,1718554.7631658982
2050,high_collection,high,Pyro,1856501.841004832,1772802.5202866702,83699.3207181615,590875.0800115472,590875.0800115472
2010,high_collection,low,Direct,0.0,0.0,0.0,0.0,0.0
2010,high_collection,low,Hydro,0.0,0.0,0.0,0.0,0.0
2010,high_collection,low,Pyro,0.0,0.0,0.0,0.0,0.0
2011,high_collection,low,Direct,0.011818761097603653,0.007986042459477984,0.0038327186381256696,0.0036248646723570574,0.0036248646723570574
2011,high_collection,low,Hydro,0.011818761097603653,0.007986042459477984,0.0038327186381256696,0.0062458838075577314,0.0062458838075577314
2011,high_collection,low,Pyro,0.011818761097603653,0.007986042459477984,0.0038327186381256696,1.7569293410851565e-05,1.7569293410851565e-05
2012,high_collection,low,Direct,0.1302289673780708,0.08830008191503091,0.04192888546303989,0.04012355722219005,0.04012355722219005
2012,high_collection,low,Hydro,0.1302289673780708,0.08830008191503091,0.04192888546303989,0.06909481409851169,0.06909481409851169
2012,high_collection,low,Pyro,0.1302289673780708,0.08830008191503091,0.04192888546303989,0.00021192019659607418,0.00021192019659607418
2013,high_collection,low,Direct,0.76073502703122,0.5159424862803343,0.24479254075088563,0.2348054255061802,0.2348054255061802
2013,high_collection,low,Hydro,0.76073502703122,0.5159424862803343,0.24479254075088563,0.4039313725088738,0.4039313725088738
2013,high_collection,low,Pyro,0.76073502703122,0.5159424862803343,0.24479254075088563,0.0013414504643288693,0.0013414504643288693
2014,high_collection,low,Direct,3.384843003306967,2.28885462057806,1.0959883827289068,1.0432599360594799,1.0432599360594799
2014,high_collection,low,Hydro,3.384843003306967,2.28885462057806,1.0959883827289068,1.7930887097608523,1.7930887097608523
2014,high_collection,low,Pyro,3.384843003306967,2.28885462057806,1.0959883827289068,0.006637678399676374,0.006637678399676374
2015,high_collection,low,Direct,11.748890683584332,7.916266315855955,3.8326243677283762,3.615358826451415,3.615358826451415
2015,high_collection,low,Hydro,11.748890683584332,7.916266315855955,3.8326243677283762,6.205561164999484,6.205561164999484
2015,high_collection,low,Pyro,11.748890683584332,7.916266315855955,3.8326243677283762,0.024540425579153462,0.024540425579153462
2016,high_collection,low,Direct,33.53966638284606,22.520336522794455,11.019329860051602,10.307558026483022,10.307558026483022
2016,high_collection,low,Hydro,33.53966638284606,22.520336522794455,11.019329860051602,17.66945603578453,17.66945603578453
2016,high_collection,low,Pyro,33.53966638284606,22.520336522794455,11.019329860051602,0.0788211778297806,0.0788211778297806
2017,high_collection,low,Direct,81.96898718515916,54.92076691549546,27.048220269663698,25.19764786082932,25.19764786082932
2017,high_collection,low,Hydro,81.96898718515916,54.92076691549546,27.048220269663698,43.129278258738594,43.129278258738594
2017,high_collection,low,Pyro,81.96898718515916,54.92076691549546,27.048220269663698,0.20869891427888276,0.20869891427888276
2018,high_collection,low,Direct,176.93182079015838,118.45584040311246,58.47598038704592,54.50153216947205,54.50153216947205
2018,high_collection,low,Hydro,176.93182079015838,118.45584040311246,58.47598038704592,93.12998172492702,93.12998172492702
2018,high_collection,low,Pyro,176.93182079015838,118.45584040311246,58.47598038704592,0.4975145296930723,0.4975145296930723
2019,high_collection,low,Direct,349.62241460526644,234.22042965729332,115.40198494797313,108.09272828684087,108.09272828684087
2019,high_collection,low,Hydro,349.62241460526644,234.22042965729332,115.40198494797313,184.3783222262213,184.3783222262213
2019,high_collection,low,Pyro,349.62241460526644,234.22042965729332,115.40198494797313,1.077413976423549,1.077413976423549
2020,high_collection,low,Direct,645.0211788348668,433.12830107747163,211.8928777573952,200.62502905908482,200.62502905908482
2020,high_collection,low,Hydro,645.0211788348668,433.12830107747163,211.8928777573952,341.4350397393709,341.4350397393709
2020,high_collection,low,Pyro,645.0211788348668,433.12830107747163,211.8928777573952,2.165641505387358,2.165641505387358
2021,high_collection,low,Direct,1124.7505976668335,758.6318507130162,366.1187469538172,352.8396737666239,352.8396737666239
2021,high_collection,low,Hydro,1124.7505976668335,758.6318507130162,366.1187469538172,599.0157093229976,599.0157093229976
2021,high_collection,low,Pyro,1124.7505976668335,758.6318507130162,366.1187469538172,4.172475178921589,4.172475178921589
2022,high_collection,low,Direct,1889.7605867123198,1283.8484830834282,605.9121036288913,599.8140112965777,599.8140112965777
2022,high_collection,low,Hydro,1889.7605867123198,1283.8484830834282,605.9121036288913,1015.6525349673001,1015.6525349673001
2022,high_collection,low,Pyro,1889.7605867123198,1283.8484830834282,605.9121036288913,7.70309089850057,7.70309089850057
2023,high_collection,low,Direct,3121.112743752107,2142.9180212296633,978.1947225224436,1006.31430276945,1006.31430276945
2023,high_collection,low,Hydro,3121.112743752107,2142.9180212296633,978.1947225224436,1698.9054072308772,1698.9054072308772
2023,high_collection,low,Pyro,3121.112743752107,2142.9180212296633,978.1947225224436,13.928967137992812,13.928967137992812
2024,high_collection,low,Direct,5168.757084951465,3599.6687583633566,1569.0883265881082,1700.1235545750135,1700.1235545750135
2024,high_collection,low,Hydro,5168.757084951465,3599.6687583633566,1569.0883265881082,2860.6567622713596,2860.6567622713596
2024,high_collection,low,Pyro,5168.757084951465,3599.6687583633566,1569.0883265881082,25.557648184379836,25.557648184379836
2025,high_collection,low,Direct,8859.997099826278,6282.786976202022,2577.210123624256,2986.8369284864407,2986.8369284864407
2025,high_collection,low,Hydro,8859.997099826278,6282.786976202022,2577.210123624256,5006.124662637771,5006.124662637771
2025,high_collection,low,Pyro,8859.997099826278,6282.786976202022,2577.210123624256,48.37745971675557,48.37745971675557
2026,high_collection,low,Direct,15268.648629202158,11046.49111805166,4222.1575111505,5290.16459643494,5290.16459643494
2026,high_collection,low,Hydro,15268.648629202158,11046.49111805166,4222.1575111505,8828.355701546887,8828.355701546887
2026,high_collection,low,Pyro,15268.648629202158,11046.49111805166,4222.1575111505,92.79052539163393,92.79052539163393
2027,high_collection,low,Direct,25441.15093497635,19296.801440361327,6144.349494615024,9314.566055262412,9314.566055262412
2027,high_collection,low,Hydro,25441.15093497635,19296.801440361327,6144.349494615024,15472.175394881711,15472.175394881711
2027,high_collection,low,Pyro,25441.15093497635,19296.801440361327,6144.349494615024,175.6008931072881,175.6008931072881
2028,high_collection,low,Direct,40349.733626047026,31175.655419218303,9174.078206828717,15182.544189159315,15182.544189159315
2028,high_collection,low,Hydro,40349.733626047026,31175.655419218303,9174.078206828717,25083.932350303046,25083.932350303046
2028,high_collection,low,Pyro,40349.733626047026,31175.655419218303,9174.078206828717,308.63898865026124,308.63898865026124
2029,high_collection,low,Direct,61781.91027752256,48454.3514597203,13327.558817802264,23829.850047890443,23829.850047890443
2029,high_collection,low,Hydro,61781.91027752256,48454.3514597203,13327.558817802264,39136.57967401608,39136.57967401608
2029,high_collection,low,Pyro,61781.91027752256,48454.3514597203,13327.558817802264,518.4615606190072,518.4615606190072
2030,high_collection,low,Direct,91632.03333686558,75378.62862563446,16253.404711231118,37470.71628980289,37470.71628980289
2030,high_collection,low,Hydro,91632.03333686558,75378.62862563446,16253.404711231118,61132.06781538955,61132.06781538955
2030,high_collection,low,Pyro,91632.03333686558,75378.62862563446,16253.404711231118,874.3920920573597,874.3920920573597
2031,high_collection,low,Direct,130011.10713227183,109017.73182369703,20993.375308574814,54835.919107319605,54835.919107319605
2031,high_collection,low,Hydro,130011.10713227183,109017.73182369703,20993.375308574814,88794.94257040122,88794.94257040122
2031,high_collection,low,Pyro,130011.10713227183,109017.73182369703,20993.375308574814,1362.7216477962127,1362.7216477962127
2032,high_collection,low,Direct,174025.13895563743,148736.48096354323,25288.65799209421,75751.48975473255,75751.48975473255
2032,high_collection,low,Hydro,174025.13895563743,148736.48096354323,25288.65799209421,121696.18872437107,121696.18872437107
2032,high_collection,low,Pyro,174025.13895563743,148736.48096354323,25288.65799209421,1993.0688449114791,1993.0688449114791
2033,high_collection,low,Direct,225881.6783651414,196509.45262454022,29372.22574060113,101457.83039005012,101457.83039005012
2033,high_collection,low,Hydro,225881.6783651414,196509.45262454022,29372.22574060113,161550.42100263454,161550.42100263454
2033,high_collection,low,Pyro,225881.6783651414,196509.45262454022,29372.22574060113,2849.3870630558336,2849.3870630558336
2034,high_collection,low,Direct,288316.7550259849,254849.44059829667,33467.314427688245,133490.13698538783,133490.13698538783
2034,high_collection,low,Hydro,288316.7550259849,254849.44059829667,33467.314427688245,210505.63793419304,210505.63793419304
2034,high_collection,low,Pyro,288316.7550259849,254849.44059829667,33467.314427688245,3950.1663292735984,3950.1663292735984
2035,high_collection,low,Direct,358389.7949348645,322205.8869121947,36183.9080226698,171381.31124859638,171381.31124859638
2035,high_collection,low,Hydro,358389.7949348645,322205.8869121947,36183.9080226698,267430.8861371216,267430.8861371216
2035,high_collection,low,Pyro,358389.7949348645,322205.8869121947,36183.9080226698,5348.617722742432,5348.617722742432
2036,high_collection,low,Direct,433265.9200566268,394688.1153056999,38577.80475092694,213328.92632273075,213328.92632273075
2036,high_collection,low,Hydro,433265.9200566268,394688.1153056999,38577.80475092694,329169.8881649537,329169.8881649537
2036,high_collection,low,Pyro,433265.9200566268,394688.1153056999,38577.80475092694,6985.979640910888,6985.979640910888
2037,high_collection,low,Direct,511878.7097365401,471443.4246828398,40435.28505370028,259058.16186322045,259058.16186322045
2037,high_collection,low,Hydro,511878.7097365401,471443.4246828398,40435.28505370028,395022.44554175145,395022.44554175145
2037,high_collection,low,Pyro,511878.7097365401,471443.4246828398,40435.28505370028,8910.280726505673,8910.280726505673
2038,high_collection,low,Direct,593154.612672331,551091.9653520008,42062.64732033024,308115.5178283036,308115.5178283036
2038,high_collection,low,Hydro,593154.612672331,551091.9653520008,42062.64732033024,463909.2164333142,463909.2164333142
2038,high_collection,low,Pyro,593154.612672331,551091.9653520008,42062.64732033024,11076.948503575215,11076.948503575215
2039,high_collection,low,Direct,677182.4406809907,632791.1123057037,44391.328375287136,360058.14290194534,360058.14290194534
2039,high_collection,low,Hydro,677182.4406809907,632791.1123057037,44391.328375287136,535024.8854544724,535024.8854544724
2039,high_collection,low,Pyro,677182.4406809907,632791.1123057037,44391.328375287136,13478.450692111486,13478.450692111486
2040,high_collection,low,Direct,766490.0623872235,719377.7605188858,47112.30186833763,416591.66111648676,416591.66111648676
2040,high_collection,low,Hydro,766490.0623872235,719377.7605188858,47112.30186833763,610751.718680534,610751.718680534
2040,high_collection,low,Pyro,766490.0623872235,719377.7605188858,47112.30186833763,16185.99961167493,16185.99961167493
2041,high_collection,low,Direct,866169.7908064167,815785.8145565153,50383.97624990125,480905.73768106586,480905.73768106586
2041,high_collection,low,Hydro,866169.7908064167,815785.8145565153,50383.97624990125,695294.249746518,695294.249746518
2041,high_collection,low,Pyro,866169.7908064167,815785.8145565153,50383.97624990125,19415.702386445068,19415.702386445068
2042,high_collection,low,Direct,981262.6825099285,926837.9998704129,54424.68263951574,556102.7999222477,556102.7999222477
2042,high_collection,low,Hydro,981262.6825099285,926837.9998704129,54424.68263951574,792817.2250891512,792817.2250891512
2042,high_collection,low,Pyro,981262.6825099285,926837.9998704129,54424.68263951574,23170.949996760322,23170.949996760322
2043,high_collection,low,Direct,1114168.6046482907,1055058.9647930171,59109.63985527356,644113.498006137,644113.498006137
2043,high_collection,low,Hydro,1114168.6046482907,1055058.9647930171,59109.63985527356,905451.6035853671,905451.6035853671
2043,high_collection,low,Pyro,1114168.6046482907,1055058.9647930171,59109.63985527356,27642.544877577046,27642.544877577046
2044,high_collection,low,Direct,1261625.541881632,1197482.8165193093,64142.725362322686,743517.0807768392,743517.0807768392
2044,high_collection,low,Hydro,1261625.541881632,1197482.8165193093,64142.725362322686,1030793.2084598216,1030793.2084598216
2044,high_collection,low,Pyro,1261625.541881632,1197482.8165193093,64142.725362322686,32930.77745428101,32930.77745428101
2045,high_collection,low,Direct,1414282.8844574655,1345147.5713615508,69135.31309591467,848788.1175291386,848788.1175291386
2045,high_collection,low,Hydro,1414282.8844574655,1345147.5713615508,69135.31309591467,1161131.3835992906,1161131.3835992906
2045,high_collection,low,Pyro,1414282.8844574655,1345147.5713615508,69135.31309591467,38605.735298076506,38605.735298076506
2046,high_collection,low,Direct,1558089.6168661178,1484481.6774822995,73607.9393838182,951404.3070984058,951404.3070984058
2046,high_collection,low,Hydro,1558089.6168661178,1484481.6774822995,73607.9393838182,1284521.9955254337,1284521.9955254337
2046,high_collection,low,Pyro,1558089.6168661178,1484481.6774822995,73607.9393838182,44386.00215672076,44386.00215672076
2047,high_collection,low,Direct,1678714.8965110779,1601380.6110712483,77334.28543982965,1041698.0875018471,1041698.0875018471
2047,high_collection,low,Hydro,1678714.8965110779,1601380.6110712483,77334.28543982965,1388717.2659209867,1388717.2659209867
2047,high_collection,low,Pyro,1678714.8965110779,1601380.6110712483,77334.28543982965,49802.93700431582,49802.93700431582
2048,high_collection,low,Direct,1767482.6746036755,1687317.5016016406,80165.17300203495,1112785.892306282,1112785.892306282
2048,high_collection,low,Hydro,1767482.6746036755,1687317.5016016406,80165.17300203495,1466110.1771416657,1466110.1771416657
2048,high_collection,low,Pyro,1767482.6746036755,1687317.5016016406,80165.17300203495,54500.355301733,54500.355301733
2049,high_collection,low,Direct,1824143.436519216,1742025.6596842823,82117.77683493395,1163847.343235069,1163847.343235069
2049,high_collection,low,Hydro,1824143.436519216,1742025.6596842823,82117.77683493395,1516259.1341891992,1516259.1341891992
2049,high_collection,low,Pyro,1824143.436519216,1742025.6596842823,82117.77683493395,58183.65703345503,58183.65703345503
2050,high_collection,low,Direct,1856501.841004832,1772802.5202866702,83699.3207181615,1198769.0642178464,1198769.0642178464
2050,high_collection,low,Hydro,1856501.841004832,1772802.5202866702,83699.3207181615,1545351.9569338905,1545351.9569338905
2050,high_collection,low,Pyro,1856501.841004832,1772802.5202866702,83699.3207181615,61161.68694989013,61161.68694989013
2010,low_collection,baseline,Direct,0.0,0.0,0.0,0.0,0.0
2010,low_collection,baseline,Hydro,0.0,0.0,0.0,0.0,0.0
2010,low_collection,baseline,Pyro,0.0,0.0,0.0,0.0,0.0
2011,low_collection,baseline,Direct,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.0028772956398375347,0.0028772956398375347
2011,low_collection,baseline,Hydro,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.004067011040567435,0.004067011040567435
2011,low_collection,baseline,Pyro,0.011818761097603653,0.004777973496907232,0.007040787600696421,0.00024558783774103173,0.00024558783774103173
2012,low_collection,baseline,Direct,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.0321059770242169,0.0321059770242169
2012,low_collection,baseline,Hydro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.045361813538696096,0.045361813538696096
2012,low_collection,baseline,Pyro,0.1302289673780708,0.0532790856691286,0.07694988170894221,0.002754528729093949,0.002754528729093949
2013,low_collection,baseline,Direct,0.76073502703122,0.3138112055466784,0.4469238214845416,0.1892595380652017,0.1892595380652017
2013,low_collection,baseline,Hydro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.26730438488466063,0.26730438488466063
2013,low_collection,baseline,Pyro,0.76073502703122,0.3138112055466784,0.4469238214845416,0.016318182688427278,0.016318182688427278
2014,low_collection,baseline,Direct,3.384843003306967,1.400136695348257,1.9847063079587097,0.8452625229817429,0.8452625229817429
