source_iso3,destination_iso3,route_access_open_li_t,policy_accessible_li_t,route_access_delta_li_t,route_access_loss_li_t,year,policy_scenario
BEL,CHN,364.1687538093563,0.0,-364.1687538093563,364.1687538093563,2030,strict_policy
BGR,CHN,9.26140940476798,0.0,-9.26140940476798,9.26140940476798,2030,strict_policy
BHS,CHN,0.00010368152360900374,0.0,-0.00010368152360900374,0.00010368152360900374,2030,strict_policy
BIH,CHN,0.8031935169001737,0.0,-0.8031935169001737,0.8031935169001737,2030,strict_policy
BMU,CHN,0.0313021886130075,0.0,-0.0313021886130075,0.0313021886130075,2030,strict_policy
BOL,CHN,6.980888541360299,0.0,-6.980888541360299,6.980888541360299,2030,strict_policy
BRA,CHN,944.4452556931342,0.0,-944.4452556931342,944.4452556931342,2030,strict_policy
BRA,IND,4873.515052485006,3132.912405983576,-1740.6026465014302,1740.6026465014302,2030,strict_policy
BRB,CHN,0.9015332460551002,0.0,-0.9015332460551002,0.9015332460551002,2030,strict_policy
CHL,THA,3.1928906471147047,0.0,-3.1928906471147047,3.1928906471147047,2030,strict_policy
COL,CHN,16.127960708705885,0.0,-16.127960708705885,16.127960708705885,2030,strict_policy
CRI,CHN,4.2128399714384654,0.0,-4.2128399714384654,4.2128399714384654,2030,strict_policy
CYM,CHN,0.0518973526927976,0.0,-0.0518973526927976,0.0518973526927976,2030,strict_policy
CZE,CHN,52.91351937403885,0.0,-52.91351937403885,52.91351937403885,2030,strict_policy
CZE,CZE,30.8735,22.0525,-8.821000000000002,8.821000000000002,2030,strict_policy
CZE,RUS,42.80633373094216,0.0,-42.80633373094216,42.80633373094216,2030,strict_policy
DEU,CHN,2265.729079347825,0.0,-2265.729079347825,2265.729079347825,2030,strict_policy
DEU,DEU,1773.0422937023347,1162.221283885092,-610.8210098172428,610.8210098172428,2030,strict_policy
DNK,CHN,273.17207555968423,0.0,-273.17207555968423,273.17207555968423,2030,strict_policy
DOM,CHN,5.409682455419788,0.0,-5.409682455419788,5.409682455419788,2030,strict_policy
DZA,CHN,3.0453173696255633,0.0,-3.0453173696255633,3.0453173696255633,2030,strict_policy
ECU,CHN,4.29107536658187,0.0,-4.29107536658187,4.29107536658187,2030,strict_policy
ESP,CHN,261.79161127926176,0.0,-261.79161127926176,261.79161127926176,2030,strict_policy
EST,CHN,5.818671908566916,0.0,-5.818671908566916,5.818671908566916,2030,strict_policy
FIN,CHN,84.37600688323407,0.0,-84.37600688323407,84.37600688323407,2030,strict_policy
FIN,FIN,54.820415712925666,42.83491937767558,-11.985496335250083,11.985496335250083,2030,strict_policy
FJI,CHN,0.3585218959766761,0.0,-0.3585218959766761,0.3585218959766761,2030,strict_policy
FRA,CHN,232.1505038557049,0.0,-232.1505038557049,232.1505038557049,2030,strict_policy
FRA,FRA,2446.613838576117,2352.4861932145127,-94.12764536160421,94.12764536160421,2030,strict_policy
