policy_scenario,source_iso3,destination_iso3,baseline_policy,comparison_policy,delta_route_value
strict_policy,DEU,KOR,2265.729079347825,2876.5500891650677,610.8210098172426
strict_policy,DOM,CHN,5.409682455419788,0.0,-5.409682455419788
strict_policy,DOM,JPN,0.0,5.409682455419788,5.409682455419788
strict_policy,ECU,CHN,4.29107536658187,0.0,-4.29107536658187
strict_policy,ECU,JPN,0.0,4.29107536658187,4.29107536658187
strict_policy,ESP,KOR,1.306971244290011,174.527740852841,173.220769608551
strict_policy,EST,CHN,5.818671908566916,0.0,-5.818671908566916
strict_policy,EST,KOR,0.0,5.818671908566916,5.818671908566916
strict_policy,FIN,KOR,92.19535340652624,96.36150321848416,4.166149811957922
strict_policy,FJI,CHN,0.3585218959766761,0.0,-0.3585218959766761
strict_policy,FJI,JPN,0.0,0.3585218959766761,0.3585218959766761
strict_policy,FRA,KOR,2678.764342431822,326.2781492173093,-2352.4861932145127
strict_policy,GBR,KOR,0.0,511.161161103559,511.161161103559
strict_policy,GEO,CHN,0.3427786960430338,0.0,-0.3427786960430338
strict_policy,GEO,IND,0.0,0.3427786960430338,0.3427786960430338
strict_policy,GRD,CHN,0.1921938627871805,0.0,-0.1921938627871805
strict_policy,GRD,JPN,0.0,0.1921938627871805,0.1921938627871805
strict_policy,GRL,CHN,0.0064038075853813,0.0,-0.0064038075853813
strict_policy,GRL,KOR,0.0,0.0064038075853813,0.0064038075853813
strict_policy,GTM,CHN,10.956708762935573,0.0,-10.956708762935573
strict_policy,GTM,JPN,0.0,10.956708762935573,10.956708762935573
strict_policy,GUY,CHN,3.869103249446164,0.0,-3.869103249446164
strict_policy,GUY,JPN,0.0,3.869103249446164,3.869103249446164
strict_policy,HND,CHN,1.5131643995036899,0.0,-1.5131643995036899
strict_policy,HND,JPN,0.0,1.5131643995036899,1.5131643995036899
strict_policy,ITA,KOR,1957.7133765726062,1528.3410753591074,-429.37230121349876
strict_policy,JAM,CHN,0.0324063357912431,0.0,-0.0324063357912431
strict_policy,JAM,JPN,0.0,0.0324063357912431,0.0324063357912431
strict_policy,KAZ,CHN,10.518325494876764,0.0,-10.518325494876764
strict_policy,KAZ,KOR,0.0,10.518325494876764,10.518325494876764
strict_policy,KGZ,CHN,0.0583527564089482,0.0,-0.0583527564089482
