,country,type,recycling_m,scrap_sum,year,Strategy type,CO2,CO2_em
7607,New Zealand,NCA,Direct,1623.203082236572,2028,Strategy 1,2.452491446,3980.891674306027
7608,New Zealand,NMC111,Direct,415.3302309940652,2028,Strategy 1,2.5573470780000003,1062.1435526377377
7609,New Zealand,NMC523,Hydro,512.9101964363753,2028,Strategy 1,2.357900841,1209.3913835348046
7610,New Zealand,NMC622,Direct,253.19475566054905,2028,Strategy 1,2.478807863,627.6211512017328
7611,New Zealand,NMC811,Direct,194.9578261032892,2028,Strategy 1,2.397518212,467.4149386545648
7612,Nicaragua,LFP,Direct,7.680990587294329,2028,Strategy 1,2.252335332,17.300166484522446
7613,Nicaragua,NCA,Direct,120.37789919058304,2028,Strategy 1,2.452491446,295.2257680523552
7614,Nicaragua,NMC111,Direct,30.591822863611988,2028,Strategy 1,2.5573470780000003,78.23390881095172
7615,Nicaragua,NMC523,Direct,38.170487236423774,2028,Strategy 1,2.496014242,95.27407976619297
7616,Nicaragua,NMC622,Direct,18.852568913159608,2028,Strategy 1,2.478807863,46.731896059689404
7617,Nicaragua,NMC811,Direct,14.04169964048283,2028,Strategy 1,2.397518212,33.66523061549144
7618,Niger,LFP,Direct,2.3282878548534907,2028,Strategy 1,2.252335332,5.244084998553005
7619,Niger,NCA,Direct,31.486558145695806,2028,Strategy 1,2.452491446,77.22051451630058
7620,Niger,NMC111,Direct,8.149568380808633,2028,Strategy 1,2.5573470780000003,20.841274885622152
7621,Niger,NMC523,Direct,9.944699541886909,2028,Strategy 1,2.496014242,24.8221116889606
7622,Niger,NMC622,Direct,4.898267855704313,2028,Strategy 1,2.478807863,12.141864875800001
7623,Niger,NMC811,Direct,3.5860304253058417,2028,Strategy 1,2.397518212,8.597573253456861
7624,Nigeria,LFP,Direct,168.7203872839923,2028,Strategy 1,2.252335332,380.01488950845936
7625,Nigeria,NCA,Direct,2116.5884897333344,2028,Strategy 1,2.452491446,5190.915165773061
7626,Nigeria,NMC111,Direct,542.0407901564621,2028,Strategy 1,2.5573470780000003,1386.1864308634397
7627,Nigeria,NMC523,Hydro,667.4707076598896,2028,Strategy 1,2.357900841,1573.829742934119
7628,Nigeria,NMC622,Direct,329.65852498469764,2028,Strategy 1,2.478807863,817.1601438370504
7629,Nigeria,NMC811,Direct,251.65769551297683,2028,Strategy 1,2.397518212,603.3539081823127
7630,North Macedonia,LFP,Direct,1.8126441232717776,2028,Strategy 1,2.252335332,4.082682403187188
7631,North Macedonia,NCA,Direct,28.55500005854041,2028,Strategy 1,2.452491446,70.03089338409985
7632,North Macedonia,NMC111,Direct,8.811801113030269,2028,Strategy 1,2.5573470780000003,22.53483382832511
7633,North Macedonia,NMC523,Direct,9.410359335464484,2028,Strategy 1,2.496014242,23.48839092365701
7634,North Macedonia,NMC622,Direct,4.417916472634763,2028,Strategy 1,2.478807863,10.951166090444277
7635,North Macedonia,NMC811,Direct,3.1766473146538323,2028,Strategy 1,2.397518212,7.616069789983458
7636,Oman,LFP,Direct,5.335716492953412,2028,Strategy 1,2.252335332,12.017822778614098
7637,Oman,NCA,Direct,100.51483947834177,2028,Strategy 1,2.452491446,246.51178401669628
7638,Oman,NMC111,Direct,25.179935388988103,2028,Strategy 1,2.5573470780000003,64.39383419125753
7639,Oman,NMC523,Direct,32.02212680151606,2028,Strategy 1,2.496014242,79.927684555714
7640,Oman,NMC622,Direct,15.852671675205329,2028,Strategy 1,2.478807863,39.295727198056355
7641,Oman,NMC811,Direct,12.263552265939273,2028,Strategy 1,2.397518212,29.402089901403276
7642,Pakistan,LFP,Direct,112.57751975613,2028,Strategy 1,2.252335332,253.5623253356596
7643,Pakistan,NCA,Direct,1475.2301010520841,2028,Strategy 1,2.452491446,3617.9892037119516
7644,Pakistan,NMC111,Direct,373.86367867499234,2028,Strategy 1,2.5573470780000003,956.0991862298226
7645,Pakistan,NMC523,Hydro,464.5591519940488,2028,Strategy 1,2.357900841,1095.3844151810147
7646,Pakistan,NMC622,Direct,230.07727222888812,2028,Strategy 1,2.478807863,570.3173514985594
7647,Pakistan,NMC811,Direct,180.6663806326177,2028,Strategy 1,2.397518212,433.150937862825
7648,Palau,LFP,Direct,0.03496525374752147,2028,Strategy 1,2.252335332,0.07875347640788802
7649,Palau,NCA,Direct,0.4196504143586177,2028,Strategy 1,2.452491446,1.0291890515248654
7650,Palau,NMC111,Direct,0.1229613603274886,2028,Strategy 1,2.5573470780000003,0.31445487554040813
7651,Palau,NMC523,Direct,0.11918325298541035,2028,Strategy 1,2.496014242,0.2974830968594733
7652,Palau,NMC622,Direct,0.057570778834095164,2028,Strategy 1,2.478807863,0.14270689925298907
7653,Palau,NMC811,Direct,0.0455580707739166,2028,Strategy 1,2.397518212,0.10922630438404998
7654,Panama,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7655,Panama,NCA,Direct,50.72677224129768,2028,Strategy 1,2.452491446,124.40697500497281
7656,Panama,NMC111,Direct,12.662783625126547,2028,Strategy 1,2.5573470780000003,32.38313270306362
7657,Panama,NMC523,Direct,16.219461614114095,2028,Strategy 1,2.496014242,40.484007186401094
7658,Panama,NMC622,Direct,8.015930614933424,2028,Strategy 1,2.478807863,19.869951837559398
7659,Panama,NMC811,Direct,5.72601642225549,2028,Strategy 1,2.397518212,13.72822865456862
7660,Papua New Guinea,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7661,Papua New Guinea,NCA,Direct,0.0,2028,Strategy 1,2.452491446,0.0
7662,Papua New Guinea,NMC111,Direct,0.0,2028,Strategy 1,2.5573470780000003,0.0
7663,Papua New Guinea,NMC523,Direct,0.0,2028,Strategy 1,2.496014242,0.0
7664,Papua New Guinea,NMC622,Direct,0.0,2028,Strategy 1,2.478807863,0.0
7665,Papua New Guinea,NMC811,Direct,0.0,2028,Strategy 1,2.397518212,0.0
7666,Paraguay,LFP,Direct,4.929991456562428,2028,Strategy 1,2.252335332,11.1039939440737
7667,Paraguay,NCA,Direct,84.26521247842301,2028,Strategy 1,2.452491446,206.65971279870487
7668,Paraguay,NMC111,Direct,21.706835082377022,2028,Strategy 1,2.5573470780000003,55.51191127054477
7669,Paraguay,NMC523,Direct,26.99900075619317,2028,Strategy 1,2.496014242,67.38989040722693
7670,Paraguay,NMC622,Direct,13.249148089562144,2028,Strategy 1,2.478807863,32.842092462458076
7671,Paraguay,NMC811,Direct,9.831611132086707,2028,Strategy 1,2.397518212,23.571466742479817
7672,Peru,LFP,Direct,37.47227306201907,2028,Strategy 1,2.252335332,84.40012458793737
7673,Peru,NCA,Direct,575.6532176789773,2028,Strategy 1,2.452491446,1411.7845922200677
7674,Peru,NMC111,Direct,158.8953775477701,2028,Strategy 1,2.5573470780000003,406.3506294794967
7675,Peru,NMC523,Direct,185.31143007505887,2028,Strategy 1,2.496014242,462.5399686727341
7676,Peru,NMC622,Direct,89.36012208312575,2028,Strategy 1,2.478807863,221.50657325829204
7677,Peru,NMC811,Direct,62.56451958479411,2028,Strategy 1,2.397518212,149.99957512957457
7678,Philippines,LFP,Direct,572.9017496297993,2028,Strategy 1,2.252335332,1290.3668524558148
7679,Philippines,NCA,Direct,7198.690874801117,2028,Strategy 1,2.452491446,17654.727792847996
7680,Philippines,NMC111,Hydro,1822.5758761475754,2028,Strategy 1,2.414310695,4400.264430232087
7681,Philippines,NMC523,Hydro,2262.6007561376,2028,Strategy 1,2.357900841,5334.988225744083
7682,Philippines,NMC622,Direct,1121.6696020629397,2028,Strategy 1,2.478807863,2780.403429281696
7683,Philippines,NMC811,Direct,885.2819910858298,2028,Strategy 1,2.397518212,2122.4796963838985
7684,Portugal,LFP,Direct,2159.3398918809626,2028,Strategy 1,2.252335332,4863.557532280552
7685,Portugal,NCA,Direct,4558.875324996558,2028,Strategy 1,2.452491446,11180.602737934529
7686,Portugal,NMC111,Hydro,2600.010222204957,2028,Strategy 1,2.414310695,6277.232486578754
7687,Portugal,NMC523,Hydro,2924.343617305601,2028,Strategy 1,2.357900841,6895.31227461786
7688,Portugal,NMC622,Direct,1445.1810454710615,2028,Strategy 1,2.478807863,3582.326138972228
7689,Portugal,NMC811,Direct,877.5346438343762,2028,Strategy 1,2.397518212,2103.9052902538506
7690,Qatar,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7691,Qatar,NCA,Direct,44.73075264239606,2028,Strategy 1,2.452491446,109.70178822861823
7692,Qatar,NMC111,Direct,10.561822330476,2028,Strategy 1,2.5573470780000003,27.01024547519795
7693,Qatar,NMC523,Direct,14.861125458478606,2028,Strategy 1,2.496014242,37.09358079651138
7694,Qatar,NMC622,Direct,7.3733882203248164,2028,Strategy 1,2.478807863,18.277212697492732
7695,Qatar,NMC811,Direct,5.243925267983126,2028,Strategy 1,2.397518212,12.572406332356525
7696,Rep. of Moldova,LFP,Direct,3.4863128883940533,2028,Strategy 1,2.252335332,7.852345696936899
7697,Rep. of Moldova,NCA,Direct,50.025860648510225,2028,Strategy 1,2.452491446,122.68799531925933
7698,Rep. of Moldova,NMC111,Direct,12.634360944056732,2028,Strategy 1,2.5573470780000003,32.31044604268081
7699,Rep. of Moldova,NMC523,Direct,15.849278147290661,2028,Strategy 1,2.496014242,39.560023981056865
7700,Rep. of Moldova,NMC622,Direct,7.837903133747155,2028,Strategy 1,2.478807863,19.42865591736479
7701,Rep. of Moldova,NMC811,Direct,6.023648703764763,2028,Strategy 1,2.397518212,14.44180746996621
7702,Rwanda,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7703,Rwanda,NCA,Direct,19.4243218512617,2028,Strategy 1,2.452491446,47.637983184570196
7704,Rwanda,NMC111,Direct,5.422126343510613,2028,Strategy 1,2.5573470780000003,13.866258961123693
7705,Rwanda,NMC523,Direct,6.487129754079742,2028,Strategy 1,2.496014242,16.191968255884994
7706,Rwanda,NMC622,Direct,3.2316766649681132,2028,Strategy 1,2.478807863,8.010705527796576
7707,Rwanda,NMC811,Direct,2.6063577196353576,2028,Strategy 1,2.397518212,6.24879009981256
7708,Saint Lucia,LFP,Direct,0.16743847084463845,2028,Strategy 1,2.252335332,0.37712758381943107
7709,Saint Lucia,NCA,Direct,2.4278828710717146,2028,Strategy 1,2.452491446,5.954361973193301
7710,Saint Lucia,NMC111,Direct,0.7717108405854638,2028,Strategy 1,2.5573470780000003,1.9735324632321598
7711,Saint Lucia,NMC523,Direct,0.8133758446406215,2028,Strategy 1,2.496014242,2.030197692321771
7712,Saint Lucia,NMC622,Direct,0.3733639368356608,2028,Strategy 1,2.478807863,0.9254974623888714
7713,Saint Lucia,NMC811,Direct,0.24200688819393554,2028,Strategy 1,2.397518212,0.5802159218744083
7714,Samoa,LFP,Direct,0.01922719823614838,2028,Strategy 1,2.252335332,0.04330609792264507
7715,Samoa,NCA,Direct,0.3143072392253073,2028,Strategy 1,2.452491446,0.7708358156159417
7716,Samoa,NMC111,Direct,0.08291494066508208,2028,Strategy 1,2.5573470780000003,0.21204228123239105
7717,Samoa,NMC523,Direct,0.1000853750397279,2028,Strategy 1,2.496014242,0.2498145215150722
7718,Samoa,NMC622,Direct,0.04893172213600129,2028,Strategy 1,2.478807863,0.12129233758085116
7719,Samoa,NMC811,Direct,0.03587355532826858,2028,Strategy 1,2.397518212,0.08600750222871356
7720,Saudi Arabia,LFP,Direct,80.6510294349512,2028,Strategy 1,2.252335332,181.65316315851257
7721,Saudi Arabia,NCA,Direct,1283.025329777449,2028,Strategy 1,2.452491446,3146.608646280523
7722,Saudi Arabia,NMC111,Direct,341.7630990305836,2028,Strategy 1,2.5573470780000003,874.0068626740876
7723,Saudi Arabia,NMC523,Hydro,409.23378251459695,2028,Strategy 1,2.357900841,964.9326799567793
7724,Saudi Arabia,NMC622,Direct,199.6316779213649,2028,Strategy 1,2.478807863,494.8485729353629
7725,Saudi Arabia,NMC811,Direct,143.29324057736818,2028,Strategy 1,2.397518212,343.5481539407376
7726,Senegal,LFP,Direct,13.102457441007044,2028,Strategy 1,2.252335332,29.51112783040647
7727,Senegal,NCA,Direct,167.7981614203318,2028,Strategy 1,2.452491446,411.52355553789096
7728,Senegal,NMC111,Direct,42.46543873747055,2028,Strategy 1,2.5573470780000003,108.59886567125832
7729,Senegal,NMC523,Direct,52.73669844033989,2028,Strategy 1,2.496014242,131.63155038314758
7730,Senegal,NMC622,Direct,26.146746701057573,2028,Strategy 1,2.478807863,64.81276131445082
7731,Senegal,NMC811,Direct,20.59410740150637,2028,Strategy 1,2.397518212,49.37474755499552
7732,Seychelles,LFP,Direct,0.4668848121040634,2028,Strategy 1,2.252335332,1.0515811582761632
7733,Seychelles,NCA,Direct,6.1081742969372925,2028,Strategy 1,2.452491446,14.980245213915772
7734,Seychelles,NMC111,Direct,1.6116857033790764,2028,Strategy 1,2.5573470780000003,4.121639724190856
7735,Seychelles,NMC523,Direct,1.9416186092388168,2028,Strategy 1,2.496014242,4.84630770119232
7736,Seychelles,NMC622,Direct,0.9496558503412256,2028,Strategy 1,2.478807863,2.354014388969781
7737,Seychelles,NMC811,Direct,0.7397314005443876,2028,Strategy 1,2.397518212,1.773519504793436
7738,Sierra Leone,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7739,Sierra Leone,NCA,Direct,0.5166018868441528,2028,Strategy 1,2.452491446,1.2669617084727445
7740,Sierra Leone,NMC111,Direct,0.3230990098415412,2028,Strategy 1,2.5573470780000003,0.8262763087229588
7741,Sierra Leone,NMC523,Direct,0.22478624797667027,2028,Strategy 1,2.496014242,0.5610696763555127
7742,Sierra Leone,NMC622,Direct,0.07366332111329138,2028,Strategy 1,2.478807863,0.1825972195903206
7743,Sierra Leone,NMC811,Direct,0.008327238477897552,2028,Strategy 1,2.397518212,0.01996470590642654
7744,Singapore,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7745,Singapore,NCA,Direct,0.0,2028,Strategy 1,2.452491446,0.0
7746,Singapore,NMC111,Direct,0.0,2028,Strategy 1,2.5573470780000003,0.0
7747,Singapore,NMC523,Direct,0.0,2028,Strategy 1,2.496014242,0.0
7748,Singapore,NMC622,Direct,0.0,2028,Strategy 1,2.478807863,0.0
7749,Singapore,NMC811,Direct,0.0,2028,Strategy 1,2.397518212,0.0
7750,Slovenia,LFP,Direct,39.46405124264143,2028,Strategy 1,2.252335332,88.8862769576598
7751,Slovenia,NCA,Direct,67.45148705006942,2028,Strategy 1,2.452491446,165.424195010275
7752,Slovenia,NMC111,Direct,38.32263468889993,2028,Strategy 1,2.5573470780000003,98.00427784291969
7753,Slovenia,NMC523,Direct,43.104937580774966,2028,Strategy 1,2.496014242,107.59053810213535
7754,Slovenia,NMC622,Direct,21.342321103853102,2028,Strategy 1,2.478807863,52.90351336690191
7755,Slovenia,NMC811,Direct,13.197219124234984,2028,Strategy 1,2.397518212,31.640573198108065
7756,Solomon Isds,LFP,Direct,0.024213573575102898,2028,Strategy 1,2.252335332,0.054537087277185814
7757,Solomon Isds,NCA,Direct,0.373496330229188,2028,Strategy 1,2.452491446,0.9159965549994746
7758,Solomon Isds,NMC111,Direct,0.13852886294633668,2028,Strategy 1,2.5573470780000003,0.3542663828744766
7759,Solomon Isds,NMC523,Direct,0.11282352529099132,2028,Strategy 1,2.496014242,0.28160912595896154
7760,Solomon Isds,NMC622,Direct,0.051840947703642073,2028,Strategy 1,2.478807863,0.12850374879315976
7761,Solomon Isds,NMC811,Direct,0.03452940541136671,2028,Strategy 1,2.397518212,0.08278487832328305
7762,South Africa,LFP,Direct,2.3486774484615824,2028,Strategy 1,2.252335332,5.290009200641631
7763,South Africa,NCA,Direct,39.689558296284865,2028,Strategy 1,2.452491446,97.33830221715695
7764,South Africa,NMC111,Direct,9.541854407740686,2028,Strategy 1,2.5573470780000003,24.40183348833707
7765,South Africa,NMC523,Direct,12.723908328653302,2028,Strategy 1,2.496014242,31.75905640222106
7766,South Africa,NMC622,Direct,6.34336735597516,2028,Strategy 1,2.478807863,15.723988879888747
7767,South Africa,NMC811,Direct,4.904497044377183,2028,Strategy 1,2.397518212,11.758620984594469
7768,Sri Lanka,LFP,Direct,95.73122843188509,2028,Strategy 1,2.252335332,215.61882817289774
7769,Sri Lanka,NCA,Direct,1040.4930354048115,2028,Strategy 1,2.452491446,2551.8002689528753
7770,Sri Lanka,NMC111,Direct,263.89542856804235,2028,Strategy 1,2.5573470780000003,674.8722031460409
7771,Sri Lanka,NMC523,Direct,327.29136582347047,2028,Strategy 1,2.496014242,816.9239103790144
7772,Sri Lanka,NMC622,Direct,162.14776699213166,2028,Strategy 1,2.478807863,401.93315978798785
7773,Sri Lanka,NMC811,Direct,128.82337624254257,2028,Strategy 1,2.397518212,308.8563906728239
7774,State of Palestine,LFP,Direct,0.2775289411507001,2028,Strategy 1,2.252335332,0.6250882398062705
7775,State of Palestine,NCA,Direct,4.121947573230989,2028,Strategy 1,2.452491446,10.10904116420946
7776,State of Palestine,NMC111,Direct,1.208364333654479,2028,Strategy 1,2.5573470780000003,3.090206997830699
7777,State of Palestine,NMC523,Direct,1.336042003557165,2028,Strategy 1,2.496014242,3.3347798687888988
7778,State of Palestine,NMC622,Direct,0.6388840545761784,2028,Strategy 1,2.478807863,1.5836708180287522
7779,State of Palestine,NMC811,Direct,0.4539906021245193,2028,Strategy 1,2.397518212,1.0884507366703808
7780,Sudan,LFP,Direct,0.06579558498695001,2028,Strategy 1,2.252335332,0.14819372075571627
7781,Sudan,NCA,Direct,1.7243820930591396,2028,Strategy 1,2.452491446,4.229032332863116
7782,Sudan,NMC111,Direct,0.5530893713766383,2028,Strategy 1,2.5573470780000003,1.4144414877629028
7783,Sudan,NMC523,Direct,0.3062984620956984,2028,Strategy 1,2.496014242,0.7645253236935604
7784,Sudan,NMC622,Direct,0.1449370403125358,2028,Strategy 1,2.478807863,0.35927107516666174
7785,Sudan,NMC811,Direct,0.10551690169056373,2028,Strategy 1,2.397518212,0.25297869347694013
7786,Tajikistan,LFP,Direct,0.6056453515257126,2028,Strategy 1,2.252335332,1.3641164239029226
7787,Tajikistan,NCA,Direct,8.109213350629634,2028,Strategy 1,2.452491446,19.887776376208176
7788,Tajikistan,NMC111,Direct,2.2757026690585582,2028,Strategy 1,2.5573470780000003,5.819761571113705
7789,Tajikistan,NMC523,Direct,2.622294666447092,2028,Strategy 1,2.496014242,6.545284834172581
7790,Tajikistan,NMC622,Direct,1.2560955559306506,2028,Strategy 1,2.478807863,3.113619540720253
7791,Tajikistan,NMC811,Direct,0.9214721852018148,2028,Strategy 1,2.397518212,2.209246345872788
7792,Togo,LFP,Direct,2.824275414599529,2028,Strategy 1,2.252335332,6.361215303601468
7793,Togo,NCA,Direct,40.28812922894689,2028,Strategy 1,2.452491446,98.80629230933482
7794,Togo,NMC111,Direct,11.127543695840762,2028,Strategy 1,2.5573470780000003,28.456991355875697
7795,Togo,NMC523,Direct,12.876531021657744,2028,Strategy 1,2.496014242,32.14000481761254
7796,Togo,NMC622,Direct,6.360429302414816,2028,Strategy 1,2.478807863,15.766282166881451
7797,Togo,NMC811,Direct,4.710761747533203,2028,Strategy 1,2.397518212,11.2941370821038
7798,Tonga,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7799,Tonga,NCA,Direct,0.0,2028,Strategy 1,2.452491446,0.0
7800,Tonga,NMC111,Direct,0.0,2028,Strategy 1,2.5573470780000003,0.0
7801,Tonga,NMC523,Direct,0.0,2028,Strategy 1,2.496014242,0.0
7802,Tonga,NMC622,Direct,0.0,2028,Strategy 1,2.478807863,0.0
7803,Tonga,NMC811,Direct,0.0,2028,Strategy 1,2.397518212,0.0
7804,Trinidad and Tobago,LFP,Direct,3.877706164630808,2028,Strategy 1,2.252335332,8.733894601712176
7805,Trinidad and Tobago,NCA,Direct,53.50486130507062,2028,Strategy 1,2.452491446,131.22021467010208
7806,Trinidad and Tobago,NMC111,Direct,13.722897104714425,2028,Strategy 1,2.5573470780000003,35.0942108124361
7807,Trinidad and Tobago,NMC523,Direct,16.892402487735858,2028,Strategy 1,2.496014242,42.163677190984934
7808,Trinidad and Tobago,NMC622,Direct,8.335389787257832,2028,Strategy 1,2.478807863,20.661829745824612
7809,Trinidad and Tobago,NMC811,Direct,6.490065772486612,2028,Strategy 1,2.397518212,15.560050886614501
7810,Tunisia,LFP,Direct,1.7362039864878105,2028,Strategy 1,2.252335332,3.910513582325746
7811,Tunisia,NCA,Direct,31.46824653091318,2028,Strategy 1,2.452491446,77.17560543768374
7812,Tunisia,NMC111,Direct,8.257554292965567,2028,Strategy 1,2.5573470780000003,21.11743234254185
7813,Tunisia,NMC523,Direct,10.041971525830112,2028,Strategy 1,2.496014242,25.064903946230434
7814,Tunisia,NMC622,Direct,4.9138139172003,2028,Strategy 1,2.478807863,12.180400575274936
7815,Tunisia,NMC811,Direct,3.55310230899467,2028,Strategy 1,2.397518212,8.518627494913973
7816,Uganda,LFP,Direct,91.21481698156772,2028,Strategy 1,2.252335332,205.44635508949855
7817,Uganda,NCA,Direct,1165.44131907715,2028,Strategy 1,2.452491446,2858.2348658516667
7818,Uganda,NMC111,Direct,298.04441942103716,2028,Strategy 1,2.5573470780000003,762.203025120596
7819,Uganda,NMC523,Direct,367.4448457347886,2028,Strategy 1,2.496014242,917.1475681035254
7820,Uganda,NMC622,Direct,181.5602509342913,2028,Strategy 1,2.478807863,450.0529776241744
7821,Uganda,NMC811,Direct,138.19517913867136,2028,Strategy 1,2.397518212,331.3254587955671
7822,Ukraine,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7823,Ukraine,NCA,Direct,373.4678009195647,2028,Strategy 1,2.452491446,915.9265871116633
7824,Ukraine,NMC111,Direct,108.82232192636995,2028,Strategy 1,2.5573470780000003,278.29644699957754
7825,Ukraine,NMC523,Direct,121.79304553866058,2028,Strategy 1,2.496014242,303.9971762410514
7826,Ukraine,NMC622,Direct,59.72126573776738,2028,Strategy 1,2.478807863,148.0375430990903
7827,Ukraine,NMC811,Direct,39.338590570690506,2028,Strategy 1,2.397518212,94.31498732764196
7828,United Arab Emirates,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7829,United Arab Emirates,NCA,Direct,1093.8092217907365,2028,Strategy 1,2.452491446,2682.5577599976978
7830,United Arab Emirates,NMC111,Direct,262.9950605942547,2028,Strategy 1,2.5573470780000003,672.5696497391503
7831,United Arab Emirates,NMC523,Direct,366.0893695183059,2028,Strategy 1,2.496014242,913.7642801624922
7832,United Arab Emirates,NMC622,Direct,182.99668302807945,2028,Strategy 1,2.478807863,453.613616792922
7833,United Arab Emirates,NMC811,Direct,124.52527574361108,2028,Strategy 1,2.397518212,298.5516164496294
7834,United Rep. of Tanzania,LFP,Direct,19.582614304429203,2028,Strategy 1,2.252335332,44.106614090794494
7835,United Rep. of Tanzania,NCA,Direct,297.8953812154168,2028,Strategy 1,2.452491446,730.5858742337188
7836,United Rep. of Tanzania,NMC111,Direct,75.17685761619661,2028,Strategy 1,2.5573470780000003,192.2533171580025
7837,United Rep. of Tanzania,NMC523,Direct,94.21950281278394,2028,Strategy 1,2.496014242,235.1732208948678
7838,United Rep. of Tanzania,NMC622,Direct,46.63367898711228,2028,Strategy 1,2.478807863,115.5959301538718
7839,United Rep. of Tanzania,NMC811,Direct,35.817073281074634,2028,Strategy 1,2.397518212,85.87208549191503
7840,Uruguay,LFP,Direct,2.67369416289806,2028,Strategy 1,2.252335332,6.0220558300574645
7841,Uruguay,NCA,Direct,45.26594296910922,2028,Strategy 1,2.452491446,111.01433792686419
7842,Uruguay,NMC111,Direct,12.767126808569277,2028,Strategy 1,2.5573470780000003,32.64997443835011
7843,Uruguay,NMC523,Direct,14.708737853607554,2028,Strategy 1,2.496014242,36.713219164448965
7844,Uruguay,NMC622,Direct,7.0349173717596205,2028,Strategy 1,2.478807863,17.43820849667304
7845,Uruguay,NMC811,Direct,4.914425206781481,2028,Strategy 1,2.397518212,11.782423934770467
7846,Uzbekistan,LFP,Direct,7.5094455346468845,2028,Strategy 1,2.252335332,16.913789501414808
7847,Uzbekistan,NCA,Direct,102.18431807092388,2028,Strategy 1,2.452491446,250.60616598428402
7848,Uzbekistan,NMC111,Direct,26.13497615391073,2028,Strategy 1,2.5573470780000003,66.8362049008033
7849,Uzbekistan,NMC523,Direct,32.198522508747075,2028,Strategy 1,2.496014242,80.36797075319028
7850,Uzbekistan,NMC622,Direct,15.910969087238614,2028,Strategy 1,2.478807863,39.44023528139701
7851,Uzbekistan,NMC811,Direct,12.099771704459226,2028,Strategy 1,2.397518212,29.009423022483276
7852,Yemen,LFP,Direct,4.797683500418704,2028,Strategy 1,2.252335332,10.805992059746483
7853,Yemen,NCA,Direct,65.70259195912709,2028,Strategy 1,2.452491446,161.13504475978755
7854,Yemen,NMC111,Direct,16.83495100128813,2028,Strategy 1,2.5573470780000003,43.05281275141738
7855,Yemen,NMC523,Direct,20.65910186647729,2028,Strategy 1,2.496014242,51.565412485656104
7856,Yemen,NMC622,Direct,10.20680143848459,2028,Strategy 1,2.478807863,25.300699661795313
7857,Yemen,NMC811,Direct,6.834808029024288,2028,Strategy 1,2.397518212,16.386576725109556
7858,Zambia,LFP,Direct,1.831409911733621,2028,Strategy 1,2.252335332,4.1249492515726365
7859,Zambia,NCA,Direct,41.35303183133927,2028,Strategy 1,2.452491446,101.41795683252528
7860,Zambia,NMC111,Direct,11.55756421891871,2028,Strategy 1,2.5573470780000003,29.55670308404912
7861,Zambia,NMC523,Direct,13.437313503087536,2028,Strategy 1,2.496014242,33.539725877925406
7862,Zambia,NMC622,Direct,6.438841750290295,2028,Strategy 1,2.478807863,15.960651559232266
7863,Zambia,NMC811,Direct,4.178490545748218,2028,Strategy 1,2.397518212,10.018007182101172
7864,Zimbabwe,LFP,Direct,0.0,2028,Strategy 1,2.252335332,0.0
7865,Zimbabwe,NCA,Direct,71.77318325461171,2028,Strategy 1,2.452491446,176.02311798412563
7866,Zimbabwe,NMC111,Direct,18.97398168109613,2028,Strategy 1,2.5573470780000003,48.523056610176724
7867,Zimbabwe,NMC523,Direct,22.880688075042386,2028,Strategy 1,2.496014242,57.11052330206537
7868,Zimbabwe,NMC622,Direct,11.181488395621006,2028,Strategy 1,2.478807863,27.716761355108606
7869,Zimbabwe,NMC811,Direct,7.6834608689554065,2028,Strategy 1,2.397518212,18.42123736450993
7870,Australia,LFP,Direct,425.3632842628432,2029,Strategy 2,2.252335332,958.0607540807613
7871,Australia,NCA,Direct,5181.3590629062455,2029,Strategy 2,2.452491446,12707.238780432142
7872,Australia,NMC111,Hydro,1315.3297725472707,2029,Strategy 2,2.414310695,3175.6147373127933
7873,Australia,NMC523,Hydro,1631.432486980898,2029,Strategy 2,2.357900841,3846.756033086981
7874,Australia,NMC622,Direct,807.8596641789844,2029,Strategy 2,2.478807863,2002.528887767406
7875,Australia,NMC811,Direct,638.6557291237591,2029,Strategy 2,2.397518212,1531.1887417723512
7876,Belgium,LFP,Direct,1339.2899735881058,2029,Strategy 2,2.252335332,3016.5301273058376
7877,Belgium,NCA,Direct,2815.716645918151,2029,Strategy 2,2.452491446,6905.520988474075
7878,Belgium,NMC111,Hydro,1601.4447911066984,2029,Strategy 2,2.414310695,3866.385286620943
7879,Belgium,NMC523,Hydro,1802.4234783145298,2029,Strategy 2,2.357900841,4249.9358353559755
7880,Belgium,NMC622,Direct,891.6552306114029,2029,Strategy 2,2.478807863,2210.2419967246237
7881,Belgium,NMC811,Direct,549.4698804611121,2029,Strategy 2,2.397518212,1317.3640453509793
7882,Brazil,LFP,Direct,497.0446331883658,2029,Strategy 2,2.252335332,1119.511188911136
7883,Brazil,NCA,Direct,5142.068336263027,2029,Strategy 2,2.452491446,12610.878609432524
7884,Brazil,NMC111,Hydro,1304.1531799704014,2029,Strategy 2,2.414310695,3148.6309703208003
