,country,type,recycling_m,scrap_sum,year,Strategy type
108,Argentina,LFP,Direct,146.27901119523756,2032,Strategy 1
123,Argentina,NCA,Direct,2001.8262398781076,2032,Strategy 1
111,Argentina,NMC111,Direct,539.7264428551522,2032,Strategy 1
121,Argentina,NMC523,Hydro,624.0396561427483,2032,Strategy 1
114,Argentina,NMC622,Direct,306.39838445772165,2032,Strategy 1
117,Argentina,NMC811,Direct,240.1412897890081,2032,Strategy 1
126,Armenia,LFP,Direct,0.0,2032,Strategy 1
141,Armenia,NCA,Direct,3.4301396112256346,2032,Strategy 1
129,Armenia,NMC111,Direct,1.1502909897908091,2032,Strategy 1
138,Armenia,NMC523,Direct,1.1107620491622423,2032,Strategy 1
132,Armenia,NMC622,Direct,0.5082334601693901,2032,Strategy 1
135,Armenia,NMC811,Direct,0.2931136141961496,2032,Strategy 1
0,Aruba,LFP,Direct,0.0,2032,Strategy 1
15,Aruba,NCA,Direct,3.033648449676336,2032,Strategy 1
3,Aruba,NMC111,Direct,1.032507550680153,2032,Strategy 1
12,Aruba,NMC523,Direct,1.0103949166223416,2032,Strategy 1
6,Aruba,NMC622,Direct,0.4554837735358393,2032,Strategy 1
9,Aruba,NMC811,Direct,0.32909363383083484,2032,Strategy 1
144,Australia,LFP,Direct,1715.828462964139,2032,Strategy 1
160,Australia,NCA,Hydro,18374.89998034669,2032,Strategy 1
148,Australia,NMC111,Hydro,4666.590547134784,2032,Strategy 1
157,Australia,NMC523,Hydro,5780.535647464142,2032,Strategy 1
150,Australia,NMC622,Direct,2862.7809651562666,2032,Strategy 1
153,Australia,NMC811,Direct,2276.236262060314,2032,Strategy 1
162,Austria,LFP,Direct,6247.084745695874,2032,Strategy 1
177,Austria,NCA,Direct,10716.294034502604,2032,Strategy 1
166,Austria,NMC111,Hydro,6104.687196665453,2032,Strategy 1
175,Austria,NMC523,Hydro,6842.549225614836,2032,Strategy 1
168,Austria,NMC622,Direct,3384.1864226573766,2032,Strategy 1
171,Austria,NMC811,Direct,2097.8390409725234,2032,Strategy 1
180,Azerbaijan,LFP,Direct,38.30849645976919,2032,Strategy 1
195,Azerbaijan,NCA,Direct,438.8163821156148,2032,Strategy 1
183,Azerbaijan,NMC111,Direct,112.14391301014408,2032,Strategy 1
192,Azerbaijan,NMC523,Direct,138.2061458084336,2032,Strategy 1
186,Azerbaijan,NMC622,Direct,68.3250958315119,2032,Strategy 1
189,Azerbaijan,NMC811,Direct,54.119460453188246,2032,Strategy 1
324,Bahamas,LFP,Direct,0.0,2032,Strategy 1
339,Bahamas,NCA,Direct,0.012577440458104529,2032,Strategy 1
327,Bahamas,NMC111,Direct,0.0035322116210414296,2032,Strategy 1
336,Bahamas,NMC523,Direct,0.0035272953778239524,2032,Strategy 1
330,Bahamas,NMC622,Direct,0.0,2032,Strategy 1
333,Bahamas,NMC811,Direct,0.0,2032,Strategy 1
306,Bahrain,LFP,Direct,0.0,2032,Strategy 1
321,Bahrain,NCA,Direct,2.0590444011773643,2032,Strategy 1
309,Bahrain,NMC111,Direct,1.1958430297374214,2032,Strategy 1
318,Bahrain,NMC523,Direct,0.7671641862618298,2032,Strategy 1
312,Bahrain,NMC622,Direct,0.26523197180413555,2032,Strategy 1
315,Bahrain,NMC811,Direct,0.03306953969226311,2032,Strategy 1
270,Bangladesh,LFP,Direct,0.0936070452405825,2032,Strategy 1
285,Bangladesh,NCA,Direct,1.6199593852583716,2032,Strategy 1
273,Bangladesh,NMC111,Direct,0.5066243654101353,2032,Strategy 1
282,Bangladesh,NMC523,Direct,0.45344702167319106,2032,Strategy 1
276,Bangladesh,NMC622,Direct,0.21840591552640692,2032,Strategy 1
279,Bangladesh,NMC811,Direct,0.17389237862669046,2032,Strategy 1
432,Barbados,LFP,Direct,0.0,2032,Strategy 1
447,Barbados,NCA,Direct,0.7129949027871937,2032,Strategy 1
435,Barbados,NMC111,Direct,0.18083356579500032,2032,Strategy 1
444,Barbados,NMC523,Direct,0.2242755014286692,2032,Strategy 1
438,Barbados,NMC622,Direct,0.11111130774372503,2032,Strategy 1
441,Barbados,NMC811,Direct,0.08650458097428959,2032,Strategy 1
360,Belarus,LFP,Direct,115.40224867383304,2032,Strategy 1
375,Belarus,NCA,Direct,1327.0522008963414,2032,Strategy 1
363,Belarus,NMC111,Direct,338.789222816211,2032,Strategy 1
373,Belarus,NMC523,Hydro,417.5819270830381,2032,Strategy 1
366,Belarus,NMC622,Direct,206.53557448892474,2032,Strategy 1
369,Belarus,NMC811,Direct,163.7162564119236,2032,Strategy 1
216,Belgium,LFP,Direct,7859.130124698667,2032,Strategy 1
231,Belgium,NCA,Direct,13779.445042918589,2032,Strategy 1
220,Belgium,NMC111,Hydro,7855.972424376297,2032,Strategy 1
229,Belgium,NMC523,Hydro,8798.677354354391,2032,Strategy 1
222,Belgium,NMC622,Direct,4349.490575490617,2032,Strategy 1
225,Belgium,NMC811,Direct,2693.716392159501,2032,Strategy 1
234,Benin,LFP,Direct,0.0,2032,Strategy 1
249,Benin,NCA,Direct,2.432819623896939,2032,Strategy 1
237,Benin,NMC111,Direct,0.6485308317649279,2032,Strategy 1
246,Benin,NMC523,Direct,0.7726716305736411,2032,Strategy 1
240,Benin,NMC622,Direct,0.3773240681489229,2032,Strategy 1
243,Benin,NMC811,Direct,0.1965596330478776,2032,Strategy 1
378,Bermuda,LFP,Direct,0.0,2032,Strategy 1
393,Bermuda,NCA,Direct,1.423740733551652,2032,Strategy 1
381,Bermuda,NMC111,Direct,0.8684840804385588,2032,Strategy 1
390,Bermuda,NMC523,Direct,0.6032576023979452,2032,Strategy 1
384,Bermuda,NMC622,Direct,0.20144441549719397,2032,Strategy 1
387,Bermuda,NMC811,Direct,0.030717011492852338,2032,Strategy 1
396,Bolivia (Plurinational State of),LFP,Direct,78.71495599472851,2032,Strategy 1
411,Bolivia (Plurinational State of),NCA,Direct,929.526105053005,2032,Strategy 1
399,Bolivia (Plurinational State of),NMC111,Direct,237.60796202195075,2032,Strategy 1
408,Bolivia (Plurinational State of),NMC523,Direct,292.00358880072207,2032,Strategy 1
402,Bolivia (Plurinational State of),NMC622,Direct,144.4257114423374,2032,Strategy 1
405,Bolivia (Plurinational State of),NMC811,Direct,114.16752485898928,2032,Strategy 1
342,Bosnia Herzegovina,LFP,Direct,8.414218765095459,2032,Strategy 1
357,Bosnia Herzegovina,NCA,Direct,101.14797116586227,2032,Strategy 1
345,Bosnia Herzegovina,NMC111,Direct,25.918585720084558,2032,Strategy 1
354,Bosnia Herzegovina,NMC523,Direct,31.738316479671987,2032,Strategy 1
348,Bosnia Herzegovina,NMC622,Direct,15.692698510899673,2032,Strategy 1
351,Bosnia Herzegovina,NMC811,Direct,12.414875473662171,2032,Strategy 1
468,Botswana,LFP,Direct,17.537477389060946,2032,Strategy 1
483,Botswana,NCA,Direct,220.50600752280056,2032,Strategy 1
471,Botswana,NMC111,Direct,56.81986256770165,2032,Strategy 1
480,Botswana,NMC523,Direct,69.61143155595323,2032,Strategy 1
474,Botswana,NMC622,Direct,34.327272684605624,2032,Strategy 1
477,Botswana,NMC811,Direct,26.979603999093857,2032,Strategy 1
414,Brazil,LFP,Direct,46904.57788343422,2032,Strategy 1
429,Brazil,NCA,Direct,488549.2542624716,2032,Strategy 1
418,Brazil,NMC111,Hydro,123909.09754971418,2032,Strategy 1
427,Brazil,NMC523,Hydro,153675.20569811668,2032,Strategy 1
420,Brazil,NMC622,Direct,76134.18817414215,2032,Strategy 1
423,Brazil,NMC811,Direct,60616.70954294586,2032,Strategy 1
450,Brunei Darussalam,LFP,Direct,1.0126239354362876,2032,Strategy 1
465,Brunei Darussalam,NCA,Direct,13.56646782308535,2032,Strategy 1
453,Brunei Darussalam,NMC111,Direct,3.5459482081366427,2032,Strategy 1
462,Brunei Darussalam,NMC523,Direct,4.25230288633626,2032,Strategy 1
456,Brunei Darussalam,NMC622,Direct,2.093218981683968,2032,Strategy 1
459,Brunei Darussalam,NMC811,Direct,1.6501038541578168,2032,Strategy 1
288,Bulgaria,LFP,Direct,954.841376697894,2032,Strategy 1
303,Bulgaria,NCA,Direct,1435.612947134681,2032,Strategy 1
291,Bulgaria,NMC111,Direct,814.9178045490827,2032,Strategy 1
301,Bulgaria,NMC523,Hydro,916.1660462065234,2032,Strategy 1
294,Bulgaria,NMC622,Direct,453.87444130537557,2032,Strategy 1
297,Bulgaria,NMC811,Direct,282.62205664957696,2032,Strategy 1
252,Burkina Faso,LFP,Direct,34.491709336216594,2032,Strategy 1
267,Burkina Faso,NCA,Direct,389.41641203831597,2032,Strategy 1
255,Burkina Faso,NMC111,Direct,99.35479951279623,2032,Strategy 1
264,Burkina Faso,NMC523,Direct,122.605792290855,2032,Strategy 1
258,Burkina Faso,NMC622,Direct,60.6412664849718,2032,Strategy 1
261,Burkina Faso,NMC811,Direct,48.178607986566725,2032,Strategy 1
198,Burundi,LFP,Direct,11.703805213807561,2032,Strategy 1
213,Burundi,NCA,Direct,137.02968271592005,2032,Strategy 1
201,Burundi,NMC111,Direct,36.109299668323565,2032,Strategy 1
210,Burundi,NMC523,Direct,43.71981146342218,2032,Strategy 1
204,Burundi,NMC622,Direct,21.37496766598916,2032,Strategy 1
207,Burundi,NMC811,Direct,16.840453011216677,2032,Strategy 1
540,C?te d'Ivoire,LFP,Direct,11.046878795955347,2032,Strategy 1
555,C?te d'Ivoire,NCA,Direct,137.46279873457752,2032,Strategy 1
543,C?te d'Ivoire,NMC111,Direct,36.43013035086557,2032,Strategy 1
552,C?te d'Ivoire,NMC523,Direct,43.05105202231732,2032,Strategy 1
546,C?te d'Ivoire,NMC622,Direct,21.125823020227575,2032,Strategy 1
549,C?te d'Ivoire,NMC811,Direct,16.579734663950948,2032,Strategy 1
630,Cabo Verde,LFP,Direct,0.3403827437785715,2032,Strategy 1
645,Cabo Verde,NCA,Direct,3.902387358625992,2032,Strategy 1
633,Cabo Verde,NMC111,Direct,1.0048908421908864,2032,Strategy 1
642,Cabo Verde,NMC523,Direct,1.2317463837650011,2032,Strategy 1
636,Cabo Verde,NMC622,Direct,0.6073070222842457,2032,Strategy 1
639,Cabo Verde,NMC811,Direct,0.4788559431757286,2032,Strategy 1
1386,Cambodia,LFP,Direct,46.301179004655076,2032,Strategy 1
1401,Cambodia,NCA,Direct,519.5801976599151,2032,Strategy 1
1389,Cambodia,NMC111,Direct,132.55986105377306,2032,Strategy 1
1398,Cambodia,NMC523,Direct,163.66986903797428,2032,Strategy 1
1392,Cambodia,NMC622,Direct,80.93360951810911,2032,Strategy 1
1395,Cambodia,NMC811,Direct,64.02236762992996,2032,Strategy 1
558,Cameroon,LFP,Direct,0.0,2032,Strategy 1
573,Cameroon,NCA,Direct,1.1186110022925773,2032,Strategy 1
561,Cameroon,NMC111,Direct,0.8106859242810269,2032,Strategy 1
570,Cameroon,NMC523,Direct,0.2854397568019705,2032,Strategy 1
564,Cameroon,NMC622,Direct,0.08285266194077898,2032,Strategy 1
567,Cameroon,NMC811,Direct,0.003394925102009923,2032,Strategy 1
486,Canada,LFP,Direct,8300.849018485465,2032,Strategy 1
501,Canada,NCA,Direct,89134.43179998288,2032,Strategy 1
490,Canada,NMC111,Hydro,22660.98363097308,2032,Strategy 1
499,Canada,NMC523,Hydro,28048.200450578683,2032,Strategy 1
493,Canada,NMC622,Hydro,13886.3160988066,2032,Strategy 1
495,Canada,NMC811,Direct,11034.422874940276,2032,Strategy 1
666,Cayman Isds,LFP,Direct,0.0,2032,Strategy 1
681,Cayman Isds,NCA,Direct,0.0320940592856572,2032,Strategy 1
669,Cayman Isds,NMC111,Direct,0.00813986630177157,2032,Strategy 1
678,Cayman Isds,NMC523,Direct,0.010095319350529855,2032,Strategy 1
672,Cayman Isds,NMC622,Direct,0.005001456370444793,2032,Strategy 1
675,Cayman Isds,NMC811,Direct,0.003982104330333908,2032,Strategy 1
522,Chile,LFP,Direct,52.20679493796149,2032,Strategy 1
537,Chile,NCA,Direct,567.4024047932429,2032,Strategy 1
525,Chile,NMC111,Direct,144.11853676297588,2032,Strategy 1
534,Chile,NMC523,Direct,178.53330012220607,2032,Strategy 1
528,Chile,NMC622,Direct,88.41048016712904,2032,Strategy 1
531,Chile,NMC811,Direct,70.2962482833056,2032,Strategy 1
594,Colombia,LFP,Direct,146.5472297153309,2032,Strategy 1
609,Colombia,NCA,Direct,1861.1318730773442,2032,Strategy 1
597,Colombia,NMC111,Direct,481.6979558208429,2032,Strategy 1
607,Colombia,NMC523,Hydro,583.2375701313414,2032,Strategy 1
600,Colombia,NMC622,Direct,287.80845231557817,2032,Strategy 1
603,Colombia,NMC811,Direct,227.27201837382682,2032,Strategy 1
612,Comoros,LFP,Direct,0.12938204246947838,2032,Strategy 1
627,Comoros,NCA,Direct,1.4162608578226925,2032,Strategy 1
615,Comoros,NMC111,Direct,0.3592175372726485,2032,Strategy 1
624,Comoros,NMC523,Direct,0.4454095442077529,2032,Strategy 1
618,Comoros,NMC622,Direct,0.220666264178353,2032,Strategy 1
621,Comoros,NMC811,Direct,0.1747453833086971,2032,Strategy 1
576,Congo,LFP,Direct,0.0,2032,Strategy 1
591,Congo,NCA,Direct,3.1542877773714024,2032,Strategy 1
579,Congo,NMC111,Direct,1.3121845543981985,2032,Strategy 1
588,Congo,NMC523,Direct,0.9738403984737626,2032,Strategy 1
582,Congo,NMC622,Direct,0.4165659989503998,2032,Strategy 1
585,Congo,NMC811,Direct,0.24428492734279406,2032,Strategy 1
648,Costa Rica,LFP,Direct,44.625513612949135,2032,Strategy 1
663,Costa Rica,NCA,Direct,542.5242133284767,2032,Strategy 1
651,Costa Rica,NMC111,Direct,141.32077946320152,2032,Strategy 1
660,Costa Rica,NMC523,Direct,170.66049308844518,2032,Strategy 1
654,Costa Rica,NMC622,Direct,84.08562541290691,2032,Strategy 1
657,Costa Rica,NMC811,Direct,66.10315305006009,2032,Strategy 1
1116,Croatia,LFP,Direct,776.9612124259932,2032,Strategy 1
1131,Croatia,NCA,Direct,1168.5726665734578,2032,Strategy 1
1119,Croatia,NMC111,Direct,663.3340529511082,2032,Strategy 1
1129,Croatia,NMC523,Hydro,745.7488393063829,2032,Strategy 1
1122,Croatia,NMC622,Direct,369.448630615132,2032,Strategy 1
1125,Croatia,NMC811,Direct,230.05100762122376,2032,Strategy 1
684,Cyprus,LFP,Direct,247.59614412149773,2032,Strategy 1
699,Cyprus,NCA,Direct,370.5131727928453,2032,Strategy 1
687,Cyprus,NMC111,Direct,210.33133374202353,2032,Strategy 1
696,Cyprus,NMC523,Direct,236.45479585574597,2032,Strategy 1
690,Cyprus,NMC622,Direct,117.137953765673,2032,Strategy 1
693,Cyprus,NMC811,Direct,72.93369004409799,2032,Strategy 1
702,Czechia,LFP,Direct,6519.856499403353,2032,Strategy 1
717,Czechia,NCA,Direct,9843.132592300535,2032,Strategy 1
705,Czechia,NMC111,Direct,5587.4819145182455,2032,Strategy 1
714,Czechia,NMC523,Direct,6281.624156001108,2032,Strategy 1
708,Czechia,NMC622,Direct,3111.9351357443275,2032,Strategy 1
711,Czechia,NMC811,Direct,1937.7097136183625,2032,Strategy 1
738,Denmark,LFP,Direct,3337.8615612762915,2032,Strategy 1
753,Denmark,NCA,Direct,6499.295940582597,2032,Strategy 1
742,Denmark,NMC111,Hydro,3702.6187080606605,2032,Strategy 1
751,Denmark,NMC523,Hydro,4146.363274439551,2032,Strategy 1
744,Denmark,NMC622,Direct,2051.712539106209,2032,Strategy 1
747,Denmark,NMC811,Direct,1271.554455821666,2032,Strategy 1
756,Dominican Rep.,LFP,Direct,73.92183039333014,2032,Strategy 1
771,Dominican Rep.,NCA,Direct,829.9614796051866,2032,Strategy 1
759,Dominican Rep.,NMC111,Direct,211.32551959034973,2032,Strategy 1
768,Dominican Rep.,NMC523,Direct,261.0230977111657,2032,Strategy 1
762,Dominican Rep.,NMC622,Direct,129.2140872489902,2032,Strategy 1
765,Dominican Rep.,NMC811,Direct,102.48349221826174,2032,Strategy 1
792,Ecuador,LFP,Direct,50.960416126640936,2032,Strategy 1
807,Ecuador,NCA,Direct,590.9304932410453,2032,Strategy 1
795,Ecuador,NMC111,Direct,151.139905777103,2032,Strategy 1
804,Ecuador,NMC523,Direct,186.0000652228426,2032,Strategy 1
798,Ecuador,NMC622,Direct,91.9402218018561,2032,Strategy 1
801,Ecuador,NMC811,Direct,72.7768801042527,2032,Strategy 1
810,Egypt,LFP,Direct,270.7103489961412,2032,Strategy 1
825,Egypt,NCA,Direct,2967.7936387766217,2032,Strategy 1
813,Egypt,NMC111,Direct,753.3219539006021,2032,Strategy 1
823,Egypt,NMC523,Hydro,933.6167093254477,2032,Strategy 1
816,Egypt,NMC622,Direct,462.4388651675448,2032,Strategy 1
819,Egypt,NMC811,Direct,366.7380795959594,2032,Strategy 1
2412,El Salvador,LFP,Direct,0.0,2032,Strategy 1
2427,El Salvador,NCA,Direct,12.88183887087878,2032,Strategy 1
2415,El Salvador,NMC111,Direct,4.264829345968166,2032,Strategy 1
2424,El Salvador,NMC523,Direct,4.115651333338039,2032,Strategy 1
2418,El Salvador,NMC622,Direct,1.8837343736457453,2032,Strategy 1
2421,El Salvador,NMC811,Direct,1.2137577665104642,2032,Strategy 1
846,Estonia,LFP,Direct,283.1727054637047,2032,Strategy 1
861,Estonia,NCA,Direct,424.30619847003265,2032,Strategy 1
849,Estonia,NMC111,Direct,240.8709353848549,2032,Strategy 1
858,Estonia,NMC523,Direct,270.78540328440215,2032,Strategy 1
852,Estonia,NMC622,Direct,134.1443843420269,2032,Strategy 1
855,Estonia,NMC811,Direct,83.52078348055495,2032,Strategy 1
2898,Eswatini,LFP,Direct,0.7325894442340691,2032,Strategy 1
2913,Eswatini,NCA,Direct,8.715649601744516,2032,Strategy 1
2901,Eswatini,NMC111,Direct,2.252943051983164,2032,Strategy 1
2910,Eswatini,NMC523,Direct,2.744510533760665,2032,Strategy 1
2904,Eswatini,NMC622,Direct,1.3524134525877574,2032,Strategy 1
2907,Eswatini,NMC811,Direct,1.0679291054568736,2032,Strategy 1
864,Ethiopia,LFP,Direct,30.40201053274089,2032,Strategy 1
879,Ethiopia,NCA,Direct,369.95645572454913,2032,Strategy 1
867,Ethiopia,NMC111,Direct,96.2388695059264,2032,Strategy 1
876,Ethiopia,NMC523,Direct,116.17267115816686,2032,Strategy 1
870,Ethiopia,NMC622,Direct,57.17255085125165,2032,Strategy 1
873,Ethiopia,NMC811,Direct,44.94564769989688,2032,Strategy 1
900,Fiji,LFP,Direct,0.0,2032,Strategy 1
915,Fiji,NCA,Direct,5.6606245083523214,2032,Strategy 1
903,Fiji,NMC111,Direct,1.7507589239930443,2032,Strategy 1
912,Fiji,NMC523,Direct,1.7991874699927253,2032,Strategy 1
906,Fiji,NMC622,Direct,0.8508822611141682,2032,Strategy 1
909,Fiji,NMC811,Direct,0.5719836262770526,2032,Strategy 1
882,Finland,LFP,Direct,2541.685947044734,2032,Strategy 1
897,Finland,NCA,Direct,4380.950268721805,2032,Strategy 1
885,Finland,NMC111,Direct,2497.078696292705,2032,Strategy 1
895,Finland,NMC523,Hydro,2799.979046904265,2032,Strategy 1
888,Finland,NMC622,Direct,1384.2586805942526,2032,Strategy 1
891,Finland,NMC811,Direct,856.2189377526041,2032,Strategy 1
919,France,LFP,Hydro,45047.46876151589,2032,Strategy 1
933,France,NCA,Direct,76449.26614147915,2032,Strategy 1
922,France,NMC111,Hydro,43556.236327197614,2032,Strategy 1
931,France,NMC523,Hydro,48785.180110535584,2032,Strategy 1
925,France,NMC622,Hydro,24135.054263020684,2032,Strategy 1
927,France,NMC811,Direct,14973.804755580992,2032,Strategy 1
2214,French Polynesia,LFP,Direct,17.10856706209564,2032,Strategy 1
2229,French Polynesia,NCA,Direct,196.1383954860433,2032,Strategy 1
2217,French Polynesia,NMC111,Direct,50.27460918114888,2032,Strategy 1
2226,French Polynesia,NMC523,Direct,61.79540122680016,2032,Strategy 1
2220,French Polynesia,NMC622,Direct,30.52522174746748,2032,Strategy 1
2223,French Polynesia,NMC811,Direct,24.15916517038441,2032,Strategy 1
954,Georgia,LFP,Direct,3.312145847087785,2032,Strategy 1
969,Georgia,NCA,Direct,41.28810789316115,2032,Strategy 1
957,Georgia,NMC111,Direct,10.703132185323039,2032,Strategy 1
966,Georgia,NMC523,Direct,12.983104722414836,2032,Strategy 1
960,Georgia,NMC622,Direct,6.4012619148365895,2032,Strategy 1
963,Georgia,NMC811,Direct,5.0454984512324605,2032,Strategy 1
721,Germany,LFP,Hydro,51594.942778018914,2032,Strategy 1
735,Germany,NCA,Direct,95530.80897973591,2032,Strategy 1
724,Germany,NMC111,Hydro,54393.76802289323,2032,Strategy 1
733,Germany,NMC523,Hydro,60994.546788174455,2032,Strategy 1
727,Germany,NMC622,Hydro,30173.507381252228,2032,Strategy 1
729,Germany,NMC811,Direct,18707.379539997462,2032,Strategy 1
972,Ghana,LFP,Direct,0.0,2032,Strategy 1
987,Ghana,NCA,Direct,20.225562174238316,2032,Strategy 1
975,Ghana,NMC111,Direct,8.787442246767423,2032,Strategy 1
984,Ghana,NMC523,Direct,5.327986498564685,2032,Strategy 1
978,Ghana,NMC622,Direct,2.09818468374987,2032,Strategy 1
981,Ghana,NMC811,Direct,0.32336238378804183,2032,Strategy 1
1008,Greece,LFP,Direct,9425.77127035003,2032,Strategy 1
1023,Greece,NCA,Direct,14831.506805688632,2032,Strategy 1
1012,Greece,NMC111,Hydro,8418.99349940915,2032,Strategy 1
1021,Greece,NMC523,Hydro,9465.037518460482,2032,Strategy 1
1015,Greece,NMC622,Hydro,4689.033195729146,2032,Strategy 1
1017,Greece,NMC811,Direct,2919.8680299057514,2032,Strategy 1
1044,Greenland,LFP,Direct,0.052556028450728605,2032,Strategy 1
1059,Greenland,NCA,Direct,0.7444286145450233,2032,Strategy 1
1047,Greenland,NMC111,Direct,0.20860307057392666,2032,Strategy 1
1056,Greenland,NMC523,Direct,0.2294666666505193,2032,Strategy 1
1050,Greenland,NMC622,Direct,0.111296853747047,2032,Strategy 1
1053,Greenland,NMC811,Direct,0.08668254157357624,2032,Strategy 1
1026,Grenada,LFP,Direct,2.8439600643873173,2032,Strategy 1
1041,Grenada,NCA,Direct,31.32171149039138,2032,Strategy 1
1029,Grenada,NMC111,Direct,7.956734949473271,2032,Strategy 1
1038,Grenada,NMC523,Direct,9.855603030864028,2032,Strategy 1
1032,Grenada,NMC622,Direct,4.880311002143596,2032,Strategy 1
1035,Grenada,NMC811,Direct,3.8748128850284553,2032,Strategy 1
1062,Guatemala,LFP,Direct,135.7854460131087,2032,Strategy 1
1077,Guatemala,NCA,Direct,1559.9469608270072,2032,Strategy 1
1065,Guatemala,NMC111,Direct,400.13200859870034,2032,Strategy 1
1075,Guatemala,NMC523,Hydro,491.83587612585364,2032,Strategy 1
1068,Guatemala,NMC622,Direct,242.96284987527187,2032,Strategy 1
1071,Guatemala,NMC811,Direct,192.3588398816761,2032,Strategy 1
990,Guinea,LFP,Direct,0.15872823876351047,2032,Strategy 1
1005,Guinea,NCA,Direct,2.8783415567284623,2032,Strategy 1
993,Guinea,NMC111,Direct,0.7643455107361056,2032,Strategy 1
1002,Guinea,NMC523,Direct,0.7498146754393481,2032,Strategy 1
996,Guinea,NMC622,Direct,0.3714505051030572,2032,Strategy 1
999,Guinea,NMC811,Direct,0.2956488467200604,2032,Strategy 1
1080,Guyana,LFP,Direct,75.32648644681406,2032,Strategy 1
1095,Guyana,NCA,Direct,796.6652791504688,2032,Strategy 1
1083,Guyana,NMC111,Direct,202.05449234006562,2032,Strategy 1
1092,Guyana,NMC523,Direct,250.59436496144315,2032,Strategy 1
1086,Guyana,NMC622,Direct,124.15028609580335,2032,Strategy 1
1089,Guyana,NMC811,Direct,98.80107930815494,2032,Strategy 1
1098,Honduras,LFP,Direct,16.599588108998464,2032,Strategy 1
1113,Honduras,NCA,Direct,199.45435403550525,2032,Strategy 1
1101,Honduras,NMC111,Direct,51.79197855964792,2032,Strategy 1
1110,Honduras,NMC523,Direct,62.82440889658884,2032,Strategy 1
1104,Honduras,NMC622,Direct,30.935064245669157,2032,Strategy 1
1107,Honduras,NMC811,Direct,24.232191440463943,2032,Strategy 1
1134,Hungary,LFP,Direct,1662.10161250004,2032,Strategy 1
1149,Hungary,NCA,Direct,2486.173697471463,2032,Strategy 1
1138,Hungary,NMC111,Hydro,1411.3297467964196,2032,Strategy 1
1147,Hungary,NMC523,Hydro,1586.627437207365,2032,Strategy 1
1140,Hungary,NMC622,Direct,786.0063425940227,2032,Strategy 1
1143,Hungary,NMC811,Direct,489.3984127030265,2032,Strategy 1
1224,Iceland,LFP,Direct,32.2969455951503,2032,Strategy 1
1239,Iceland,NCA,Direct,524.8391047709472,2032,Strategy 1
1227,Iceland,NMC111,Direct,139.30597924246888,2032,Strategy 1
1236,Iceland,NMC523,Direct,166.8306157619899,2032,Strategy 1
1230,Iceland,NMC622,Direct,81.50271086214838,2032,Strategy 1
1233,Iceland,NMC811,Direct,63.238716574685256,2032,Strategy 1
1170,India,LFP,Direct,3190.7071878595007,2032,Strategy 1
1185,India,NCA,Direct,33696.95909024996,2032,Strategy 1
1174,India,NMC111,Hydro,8550.208549066845,2032,Strategy 1
1183,India,NMC523,Hydro,10600.030213814214,2032,Strategy 1
1177,India,NMC622,Hydro,5250.89546233502,2032,Strategy 1
1179,India,NMC811,Direct,4179.762012797328,2032,Strategy 1
1152,Indonesia,LFP,Direct,1773.3608083163253,2032,Strategy 1
1167,Indonesia,NCA,Direct,22134.88433111165,2032,Strategy 1
1156,Indonesia,NMC111,Hydro,5676.4153610036265,2032,Strategy 1
1165,Indonesia,NMC523,Hydro,6980.221479621933,2032,Strategy 1
1158,Indonesia,NMC622,Direct,3446.75512843657,2032,Strategy 1
1161,Indonesia,NMC811,Direct,2720.6162103011793,2032,Strategy 1
1206,Iran,LFP,Direct,0.0,2032,Strategy 1
1221,Iran,NCA,Direct,57.552940352266,2032,Strategy 1
1209,Iran,NMC111,Direct,33.44610975704842,2032,Strategy 1
1218,Iran,NMC523,Direct,10.590841230522138,2032,Strategy 1
1212,Iran,NMC622,Direct,2.69084830194841,2032,Strategy 1
1215,Iran,NMC811,Direct,0.12414564296261466,2032,Strategy 1
1188,Ireland,LFP,Direct,2361.965871629213,2032,Strategy 1
1203,Ireland,NCA,Direct,3582.3520420522937,2032,Strategy 1
1192,Ireland,NMC111,Hydro,2033.8198092371256,2032,Strategy 1
1201,Ireland,NMC523,Hydro,2286.260995954125,2032,Strategy 1
1194,Ireland,NMC622,Direct,1132.5417303473316,2032,Strategy 1
1197,Ireland,NMC811,Direct,705.0265519926397,2032,Strategy 1
1242,Israel,LFP,Direct,1634.935679426503,2032,Strategy 1
1257,Israel,NCA,Direct,18086.995823135785,2032,Strategy 1
1246,Israel,NMC111,Hydro,4591.703357810762,2032,Strategy 1
1255,Israel,NMC523,Hydro,5690.585827725357,2032,Strategy 1
1248,Israel,NMC622,Direct,2818.4338532367306,2032,Strategy 1
1251,Israel,NMC811,Direct,2242.0933552564534,2032,Strategy 1
1261,Italy,LFP,Hydro,48696.199691434405,2032,Strategy 1
1275,Italy,NCA,Direct,79586.11715185751,2032,Strategy 1
1264,Italy,NMC111,Hydro,45195.568334056974,2032,Strategy 1
1273,Italy,NMC523,Hydro,50793.59393008973,2032,Strategy 1
1267,Italy,NMC622,Hydro,25158.975664297843,2032,Strategy 1
1269,Italy,NMC811,Direct,15655.94856179708,2032,Strategy 1
1278,Jamaica,LFP,Direct,0.0,2032,Strategy 1
1293,Jamaica,NCA,Direct,5.673264323976086,2032,Strategy 1
1281,Jamaica,NMC111,Direct,2.2122092793393566,2032,Strategy 1
1290,Jamaica,NMC523,Direct,1.6576449613508502,2032,Strategy 1
