,country,type,scrap_sum,year,Strategy type
7649,Serbia,NCA,104.77080235382685,2028,Strategy 3
7650,Turkey,LFP,248.6167206876806,2028,Strategy 3
7651,Turkey,NMC111,1241.114750576266,2028,Strategy 3
7652,Turkey,NMC622,805.3386769682571,2028,Strategy 3
7653,Turkey,NMC811,620.5275052643615,2028,Strategy 3
7654,Turkey,NMC523,1620.655402018052,2028,Strategy 3
7655,Turkey,NCA,5065.325033102927,2028,Strategy 3
7656,USA,LFP,59393.60854129348,2028,Strategy 3
7657,USA,NMC111,35096.86935724729,2028,Strategy 3
7658,USA,NMC622,20192.630890223732,2028,Strategy 3
7659,USA,NMC811,18151.95716246634,2028,Strategy 3
7660,USA,NMC523,40873.3971014641,2028,Strategy 3
7661,USA,NCA,190261.2608117363,2028,Strategy 3
7662,Canada,LFP,1192.021128856447,2028,Strategy 3
7663,Canada,NMC111,4326.625057186542,2028,Strategy 3
7664,Canada,NMC622,2646.51344275722,2028,Strategy 3
7665,Canada,NMC811,2058.098345315127,2028,Strategy 3
7666,Canada,NMC523,5356.040846826043,2028,Strategy 3
7667,Canada,NCA,16959.06284852916,2028,Strategy 3
7668,Brazil,LFP,491.1719893985255,2028,Strategy 3
7669,Brazil,NMC111,1304.9517183602047,2028,Strategy 3
7670,Brazil,NMC622,801.8528454070411,2028,Strategy 3
7671,Brazil,NMC811,638.1538860464655,2028,Strategy 3
7672,Brazil,NMC523,1618.5197023642118,2028,Strategy 3
7673,Brazil,NCA,5145.34985842355,2028,Strategy 3
7674,Australia,LFP,253.78182169923113,2028,Strategy 3
7675,Australia,NMC111,891.0221014493286,2028,Strategy 3
7676,Australia,NMC622,548.1114394211387,2028,Strategy 3
7677,Australia,NMC811,428.54538440411,2028,Strategy 3
7678,Australia,NMC523,1107.2595406614264,2028,Strategy 3
7679,Australia,NCA,3511.0350734223507,2028,Strategy 3
7680,Czechia,LFP,177.2921937917415,2028,Strategy 3
7681,Czechia,NMC111,171.82948043003194,2028,Strategy 3
7682,Czechia,NMC622,95.74766598688255,2028,Strategy 3
7683,Czechia,NMC811,59.23280550016036,2028,Strategy 3
7684,Czechia,NMC523,193.32506511288094,2028,Strategy 3
7685,Czechia,NCA,302.5727891783027,2028,Strategy 3
7686,Netherlands,LFP,2575.054692786552,2028,Strategy 3
7687,Netherlands,NMC111,4411.797789480327,2028,Strategy 3
7688,Netherlands,NMC622,2537.9419571303356,2028,Strategy 3
7689,Netherlands,NMC811,1489.4724918566385,2028,Strategy 3
7690,Netherlands,NMC523,5131.3058456436165,2028,Strategy 3
7691,Netherlands,NCA,7854.427223102529,2028,Strategy 3
7692,Belgium,LFP,1027.74137571716,2028,Strategy 3
7693,Belgium,NMC111,1456.8129907440066,2028,Strategy 3
7694,Belgium,NMC622,813.3999816840125,2028,Strategy 3
7695,Belgium,NMC811,495.80645495832823,2028,Strategy 3
7696,Belgium,NMC523,1645.4148363835236,2028,Strategy 3
7697,Belgium,NCA,2560.824360512969,2028,Strategy 3
7698,Finland,LFP,632.2620299062069,2028,Strategy 3
7699,Finland,NMC111,1234.9557564609956,2028,Strategy 3
7700,Finland,NMC622,686.3105784841548,2028,Strategy 3
7701,Finland,NMC811,413.2452642532769,2028,Strategy 3
7702,Finland,NMC523,1390.399477703787,2028,Strategy 3
7703,Finland,NCA,2161.9330390505716,2028,Strategy 3
7704,Switzerland,LFP,398.30291017153075,2028,Strategy 3
7705,Switzerland,NMC111,1713.725358862033,2028,Strategy 3
7706,Switzerland,NMC622,1056.906155115708,2028,Strategy 3
7707,Switzerland,NMC811,825.8569827166763,2028,Strategy 3
7708,Switzerland,NMC523,2135.4845288022725,2028,Strategy 3
7709,Switzerland,NCA,6761.547249021392,2028,Strategy 3
7710,Romania,LFP,178.3814201346477,2028,Strategy 3
7711,Romania,NMC111,171.59817766048278,2028,Strategy 3
7712,Romania,NMC622,95.61684414725859,2028,Strategy 3
7713,Romania,NMC811,59.17225786673235,2028,Strategy 3
7714,Romania,NMC523,193.05780085874127,2028,Strategy 3
7715,Romania,NCA,302.17349933213745,2028,Strategy 3
7716,India,LFP,261.99880446878666,2028,Strategy 1
7717,India,NMC111,851.1296910910125,2028,Strategy 1
7718,India,NMC622,523.6662300461022,2028,Strategy 1
7719,India,NMC811,415.1857811810018,2028,Strategy 1
7720,India,NMC523,1057.0740178200067,2028,Strategy 1
7721,India,NCA,3357.184486327922,2028,Strategy 1
7722,Japan,LFP,2369.5465242973273,2028,Strategy 1
7723,Japan,NMC111,4599.304822990187,2028,Strategy 1
7724,Japan,NMC622,2681.4263207589656,2028,Strategy 1
7725,Japan,NMC811,1793.6445262674072,2028,Strategy 1
7726,Japan,NMC523,5433.593962850078,2028,Strategy 1
7727,Japan,NCA,11931.959507528221,2028,Strategy 1
7728,Korea,LFP,7946.00220760155,2028,Strategy 1
7729,Korea,NMC111,20464.71989889489,2028,Strategy 1
7730,Korea,NMC622,11960.369983581455,2028,Strategy 1
7731,Korea,NMC811,8495.500621572886,2028,Strategy 1
7732,Korea,NMC523,24347.97687146181,2028,Strategy 1
7733,Korea,NCA,65403.08644734351,2028,Strategy 1
7734,Thailand,LFP,153.2218319480033,2028,Strategy 1
7735,Thailand,NMC111,784.7959904718957,2028,Strategy 1
7736,Thailand,NMC622,439.1339867786246,2028,Strategy 1
7737,Thailand,NMC811,324.0740962515286,2028,Strategy 1
7738,Thailand,NMC523,910.8416609478885,2028,Strategy 1
7739,Thailand,NCA,2822.1922985390975,2028,Strategy 1
7740,Viet Nam,LFP,93.56007840362565,2028,Strategy 1
7741,Viet Nam,NMC111,604.0690587701183,2028,Strategy 1
7742,Viet Nam,NMC622,323.641910970602,2028,Strategy 1
7743,Viet Nam,NMC811,214.60734080679208,2028,Strategy 1
7744,Viet Nam,NMC523,683.783604064628,2028,Strategy 1
7745,Viet Nam,NCA,2080.3380069842337,2028,Strategy 1
7746,France,LFP,10665.78383446218,2028,Strategy 1
7747,France,NMC111,14040.39754640126,2028,Strategy 1
7748,France,NMC622,7860.974114551689,2028,Strategy 1
7749,France,NMC811,4810.4626101511785,2028,Strategy 1
7750,France,NMC523,15894.114621531993,2028,Strategy 1
7751,France,NCA,24728.267272901707,2028,Strategy 1
7752,Germany,LFP,20123.210612395862,2028,Strategy 1
7753,Germany,NMC111,29018.972245876364,2028,Strategy 1
7754,Germany,NMC622,16181.385658575966,2028,Strategy 1
7755,Germany,NMC811,9926.88218583836,2028,Strategy 1
7756,Germany,NMC523,32706.23980034201,2028,Strategy 1
7757,Germany,NCA,51043.309496971444,2028,Strategy 1
7758,Hungary,LFP,11505.761954929518,2028,Strategy 1
7759,Hungary,NMC111,14371.062921112378,2028,Strategy 1
7760,Hungary,NMC622,8113.111648873183,2028,Strategy 1
7761,Hungary,NMC811,5191.1028779707485,2028,Strategy 1
7762,Hungary,NMC523,16394.609355259163,2028,Strategy 1
7763,Hungary,NCA,29463.235265906114,2028,Strategy 1
7764,Italy,LFP,13139.003111661608,2028,Strategy 1
7765,Italy,NMC111,13337.3672068996,2028,Strategy 1
7766,Italy,NMC622,7430.106038658111,2028,Strategy 1
7767,Italy,NMC811,4604.971430969719,2028,Strategy 1
7768,Italy,NMC523,15003.645259192346,2028,Strategy 1
7769,Italy,NCA,23484.906952618614,2028,Strategy 1
7770,Poland,LFP,4294.067941435903,2028,Strategy 1
7771,Poland,NMC111,4036.97880711268,2028,Strategy 1
7772,Poland,NMC622,2248.5030630174083,2028,Strategy 1
7773,Poland,NMC811,1395.4630283874094,2028,Strategy 1
7774,Poland,NMC523,4539.8652148794945,2028,Strategy 1
7775,Poland,NCA,7109.123998133513,2028,Strategy 1
7776,Slovakia,LFP,175.8231449868658,2028,Strategy 1
7777,Slovakia,NMC111,172.20618265741732,2028,Strategy 1
7778,Slovakia,NMC622,95.90286169082424,2028,Strategy 1
7779,Slovakia,NMC811,59.28247462849834,2028,Strategy 1
7780,Slovakia,NMC523,193.69983687960084,2028,Strategy 1
7781,Slovakia,NCA,303.08549915679345,2028,Strategy 1
7782,Spain,LFP,10616.289355612558,2028,Strategy 1
7783,Spain,NMC111,11990.012328141178,2028,Strategy 1
7784,Spain,NMC622,6683.65414601537,2028,Strategy 1
7785,Spain,NMC811,4110.50225639814,2028,Strategy 1
7786,Spain,NMC523,13507.687496531013,2028,Strategy 1
7787,Spain,NCA,21091.681573939324,2028,Strategy 1
7788,Sweden,LFP,2376.502153025921,2028,Strategy 1
7789,Sweden,NMC111,5378.480765991318,2028,Strategy 1
7790,Sweden,NMC622,3003.6971879195535,2028,Strategy 1
7791,Sweden,NMC811,1796.300345691551,2028,Strategy 1
7792,Sweden,NMC523,6087.067827172265,2028,Strategy 1
7793,Sweden,NCA,9429.042216659467,2028,Strategy 1
7794,United Kingdom,LFP,2659.6781775710833,2028,Strategy 1
7795,United Kingdom,NMC111,10751.320858777915,2028,Strategy 1
7796,United Kingdom,NMC622,6621.337899503954,2028,Strategy 1
7797,United Kingdom,NMC811,5199.231878908597,2028,Strategy 1
7798,United Kingdom,NMC523,13380.435540074712,2028,Strategy 1
7799,United Kingdom,NCA,42381.57769989452,2028,Strategy 1
7800,Norway,LFP,93.70803503786084,2028,Strategy 1
7801,Norway,NMC111,2151.3202651116353,2028,Strategy 1
7802,Norway,NMC622,1340.6389186808315,2028,Strategy 1
7803,Norway,NMC811,990.8819275704559,2028,Strategy 1
7804,Norway,NMC523,2724.269247268729,2028,Strategy 1
7805,Norway,NCA,8471.859734402315,2028,Strategy 1
7806,Russian Federation,LFP,143.70130908841614,2028,Strategy 1
7807,Russian Federation,NMC111,694.9066151658263,2028,Strategy 1
7808,Russian Federation,NMC622,451.91419528167864,2028,Strategy 1
7809,Russian Federation,NMC811,343.4855647362287,2028,Strategy 1
7810,Russian Federation,NMC523,910.8359536917894,2028,Strategy 1
7811,Russian Federation,NCA,2833.721052835227,2028,Strategy 1
7812,Serbia,LFP,5.2463635422059935,2028,Strategy 1
7813,Serbia,NMC111,25.99544449282795,2028,Strategy 1
7814,Serbia,NMC622,16.852303293053065,2028,Strategy 1
7815,Serbia,NMC811,12.940185798818861,2028,Strategy 1
7816,Serbia,NMC523,33.85587367810469,2028,Strategy 1
7817,Serbia,NCA,104.77080235382685,2028,Strategy 1
7818,Turkey,LFP,248.6167206876806,2028,Strategy 1
7819,Turkey,NMC111,1241.114750576266,2028,Strategy 1
7820,Turkey,NMC622,805.3386769682571,2028,Strategy 1
7821,Turkey,NMC811,620.5275052643615,2028,Strategy 1
7822,Turkey,NMC523,1620.655402018052,2028,Strategy 1
7823,Turkey,NCA,5065.325033102927,2028,Strategy 1
7824,USA,LFP,59393.60854129348,2028,Strategy 1
7825,USA,NMC111,35096.86935724729,2028,Strategy 1
7826,USA,NMC622,20192.630890223732,2028,Strategy 1
7827,USA,NMC811,18151.95716246634,2028,Strategy 1
7828,USA,NMC523,40873.3971014641,2028,Strategy 1
7829,USA,NCA,190261.2608117363,2028,Strategy 1
7830,Canada,LFP,1192.021128856447,2028,Strategy 1
7831,Canada,NMC111,4326.625057186542,2028,Strategy 1
7832,Canada,NMC622,2646.51344275722,2028,Strategy 1
7833,Canada,NMC811,2058.098345315127,2028,Strategy 1
7834,Canada,NMC523,5356.040846826043,2028,Strategy 1
7835,Canada,NCA,16959.06284852916,2028,Strategy 1
7836,Brazil,LFP,491.1719893985255,2028,Strategy 1
7837,Brazil,NMC111,1304.9517183602047,2028,Strategy 1
7838,Brazil,NMC622,801.8528454070411,2028,Strategy 1
7839,Brazil,NMC811,638.1538860464655,2028,Strategy 1
7840,Brazil,NMC523,1618.5197023642118,2028,Strategy 1
7841,Brazil,NCA,5145.34985842355,2028,Strategy 1
7842,Australia,LFP,253.78182169923113,2028,Strategy 1
7843,Australia,NMC111,891.0221014493286,2028,Strategy 1
7844,Australia,NMC622,548.1114394211387,2028,Strategy 1
7845,Australia,NMC811,428.54538440411,2028,Strategy 1
7846,Australia,NMC523,1107.2595406614264,2028,Strategy 1
7847,Australia,NCA,3511.0350734223507,2028,Strategy 1
7848,Czechia,LFP,177.2921937917415,2028,Strategy 1
7849,Czechia,NMC111,171.82948043003194,2028,Strategy 1
7850,Czechia,NMC622,95.74766598688255,2028,Strategy 1
7851,Czechia,NMC811,59.23280550016036,2028,Strategy 1
7852,Czechia,NMC523,193.32506511288094,2028,Strategy 1
7853,Czechia,NCA,302.5727891783027,2028,Strategy 1
7854,Netherlands,LFP,2575.054692786552,2028,Strategy 1
7855,Netherlands,NMC111,4411.797789480327,2028,Strategy 1
7856,Netherlands,NMC622,2537.9419571303356,2028,Strategy 1
7857,Netherlands,NMC811,1489.4724918566385,2028,Strategy 1
7858,Netherlands,NMC523,5131.3058456436165,2028,Strategy 1
7859,Netherlands,NCA,7854.427223102529,2028,Strategy 1
7860,Belgium,LFP,1027.74137571716,2028,Strategy 1
7861,Belgium,NMC111,1456.8129907440066,2028,Strategy 1
7862,Belgium,NMC622,813.3999816840125,2028,Strategy 1
7863,Belgium,NMC811,495.80645495832823,2028,Strategy 1
7864,Belgium,NMC523,1645.4148363835236,2028,Strategy 1
7865,Belgium,NCA,2560.824360512969,2028,Strategy 1
7866,Finland,LFP,632.2620299062069,2028,Strategy 1
7867,Finland,NMC111,1234.9557564609956,2028,Strategy 1
7868,Finland,NMC622,686.3105784841548,2028,Strategy 1
7869,Finland,NMC811,413.2452642532769,2028,Strategy 1
7870,Finland,NMC523,1390.399477703787,2028,Strategy 1
7871,Finland,NCA,2161.9330390505716,2028,Strategy 1
7872,Switzerland,LFP,398.30291017153075,2028,Strategy 1
7873,Switzerland,NMC111,1713.725358862033,2028,Strategy 1
7874,Switzerland,NMC622,1056.906155115708,2028,Strategy 1
7875,Switzerland,NMC811,825.8569827166763,2028,Strategy 1
7876,Switzerland,NMC523,2135.4845288022725,2028,Strategy 1
7877,Switzerland,NCA,6761.547249021392,2028,Strategy 1
7878,Romania,LFP,178.3814201346477,2028,Strategy 1
7879,Romania,NMC111,171.59817766048278,2028,Strategy 1
7880,Romania,NMC622,95.61684414725859,2028,Strategy 1
7881,Romania,NMC811,59.17225786673235,2028,Strategy 1
7882,Romania,NMC523,193.05780085874127,2028,Strategy 1
7883,Romania,NCA,302.17349933213745,2028,Strategy 1
7884,Aruba,LFP,1.3290512900308291e-40,2028,Strategy 1
7885,Aruba,NMC111,3.6114405885326097,2028,Strategy 1
7886,Aruba,NMC622,2.122206121788715,2028,Strategy 1
7887,Aruba,NMC811,1.6776764304051557,2028,Strategy 1
7888,Aruba,NMC523,4.293953706100528,2028,Strategy 1
7889,Aruba,NCA,13.444366099784364,2028,Strategy 1
7890,Afghanistan,LFP,4.973989481994486e-15,2028,Strategy 1
7891,Afghanistan,NMC111,0.0740037955823408,2028,Strategy 1
7892,Afghanistan,NMC622,0.0454708641781539,2028,Strategy 1
7893,Afghanistan,NMC811,0.009033030592544213,2028,Strategy 1
7894,Afghanistan,NMC523,0.09178184596066102,2028,Strategy 1
7895,Afghanistan,NCA,0.291783934719316,2028,Strategy 1
7896,Angola,LFP,0.03671115098489603,2028,Strategy 1
7897,Angola,NMC111,6.387381463297603,2028,Strategy 1
7898,Angola,NMC622,2.197270482267794,2028,Strategy 1
7899,Angola,NMC811,0.5423565207085153,2028,Strategy 1
7900,Angola,NMC523,5.082134687889663,2028,Strategy 1
7901,Angola,NCA,16.200688026205153,2028,Strategy 1
7902,Albania,LFP,11.600517949649145,2028,Strategy 1
7903,Albania,NMC111,11.217822443752755,2028,Strategy 1
7904,Albania,NMC622,6.2508157909614095,2028,Strategy 1
7905,Albania,NMC811,3.867331086627991,2028,Strategy 1
7906,Albania,NMC523,12.621029086943398,2028,Strategy 1
7907,Albania,NCA,19.75349161513796,2028,Strategy 1
7908,Andorra,LFP,0.04985138367047102,2028,Strategy 1
7909,Andorra,NMC111,0.4545360770618125,2028,Strategy 1
7910,Andorra,NMC622,0.1257802346432596,2028,Strategy 1
7911,Andorra,NMC811,0.07787847029787456,2028,Strategy 1
7912,Andorra,NMC523,0.304559756947518,2028,Strategy 1
7913,Andorra,NCA,1.0178164075530554,2028,Strategy 1
7914,United Arab Emirates,LFP,6.185496375392418e-35,2028,Strategy 1
7915,United Arab Emirates,NMC111,262.9950605942547,2028,Strategy 1
7916,United Arab Emirates,NMC622,182.99668302807945,2028,Strategy 1
7917,United Arab Emirates,NMC811,124.52527574361108,2028,Strategy 1
7918,United Arab Emirates,NMC523,366.0893695183059,2028,Strategy 1
7919,United Arab Emirates,NCA,1093.8092217907365,2028,Strategy 1
7920,Argentina,LFP,34.57563423614942,2028,Strategy 1
7921,Argentina,NMC111,228.9255124974569,2028,Strategy 1
7922,Argentina,NMC622,116.12206929427737,2028,Strategy 1
7923,Argentina,NMC811,87.56244365331752,2028,Strategy 1
7924,Argentina,NMC523,231.8512918608845,2028,Strategy 1
7925,Argentina,NCA,703.66730042118,2028,Strategy 1
7926,Armenia,LFP,5.049398361188421e-35,2028,Strategy 1
7927,Armenia,NMC111,3.394181411193116,2028,Strategy 1
7928,Armenia,NMC622,2.178226742725767,2028,Strategy 1
7929,Armenia,NMC811,1.5048186828868446,2028,Strategy 1
7930,Armenia,NMC523,4.434265827048609,2028,Strategy 1
7931,Armenia,NCA,13.6864955052421,2028,Strategy 1
7932,Australia,LFP,253.7818216992312,2028,Strategy 1
7933,Australia,NMC111,891.0221014493287,2028,Strategy 1
7934,Australia,NMC622,548.1114394211388,2028,Strategy 1
7935,Australia,NMC811,428.54538440411005,2028,Strategy 1
7936,Australia,NMC523,1107.2595406614266,2028,Strategy 1
7937,Australia,NCA,3511.035073422351,2028,Strategy 1
7938,Austria,LFP,2283.561506446308,2028,Strategy 1
7939,Austria,NMC111,3051.76096111586,2028,Strategy 1
7940,Austria,NMC622,1703.26681840394,2028,Strategy 1
7941,Austria,NMC811,1039.3780604006115,2028,Strategy 1
7942,Austria,NMC523,3445.6743859101684,2028,Strategy 1
7943,Austria,NCA,5363.2119409613515,2028,Strategy 1
7944,Azerbaijan,LFP,6.791098432516541,2028,Strategy 1
7945,Azerbaijan,NMC111,26.551368724921122,2028,Strategy 1
7946,Azerbaijan,NMC622,16.465332209100108,2028,Strategy 1
7947,Azerbaijan,NMC811,12.523266634727314,2028,Strategy 1
7948,Azerbaijan,NMC523,33.297927478839995,2028,Strategy 1
7949,Azerbaijan,NCA,105.12743565838923,2028,Strategy 1
7950,Burundi,LFP,2.327655248462602,2028,Strategy 1
7951,Burundi,NMC111,11.002544756659276,2028,Strategy 1
7952,Burundi,NMC622,4.771112978879292,2028,Strategy 1
7953,Burundi,NMC811,3.4487027996646504,2028,Strategy 1
7954,Burundi,NMC523,10.902607902830631,2028,Strategy 1
7955,Burundi,NCA,30.412069128998823,2028,Strategy 1
7956,Belgium,LFP,3017.254617705345,2028,Strategy 1
7957,Belgium,NMC111,4276.927860755092,2028,Strategy 1
7958,Belgium,NMC622,2387.988757448789,2028,Strategy 1
7959,Belgium,NMC811,1455.59413200353,2028,Strategy 1
7960,Belgium,NMC523,4830.627267151465,2028,Strategy 1
7961,Belgium,NCA,7518.096779453309,2028,Strategy 1
7962,Benin,LFP,9.449498643355848e-17,2028,Strategy 1
7963,Benin,NMC111,2.8327374391918227,2028,Strategy 1
7964,Benin,NMC622,1.7276222435694133,2028,Strategy 1
7965,Benin,NMC811,1.0116423990323755,2028,Strategy 1
7966,Benin,NMC523,3.4999463432164086,2028,Strategy 1
7967,Benin,NCA,11.079056450791755,2028,Strategy 1
7968,Burkina Faso,LFP,5.480197426770118,2028,Strategy 1
7969,Burkina Faso,NMC111,24.90710985822668,2028,Strategy 1
7970,Burkina Faso,NMC622,15.075214190887332,2028,Strategy 1
7971,Burkina Faso,NMC811,11.848569512623394,2028,Strategy 1
7972,Burkina Faso,NMC523,30.457097808352717,2028,Strategy 1
7973,Burkina Faso,NCA,96.14793682251612,2028,Strategy 1
7974,Bangladesh,LFP,0.022219660052385657,2028,Strategy 1
7975,Bangladesh,NMC111,0.3135782577803755,2028,Strategy 1
7976,Bangladesh,NMC622,0.04626650624486603,2028,Strategy 1
7977,Bangladesh,NMC811,0.036836881465757004,2028,Strategy 1
7978,Bangladesh,NMC523,0.11722637429175907,2028,Strategy 1
7979,Bangladesh,NCA,0.6428084951215761,2028,Strategy 1
7980,Bulgaria,LFP,53.05776387685986,2028,Strategy 1
7981,Bulgaria,NMC111,51.36691178347532,2028,Strategy 1
7982,Bulgaria,NMC622,28.62285704774588,2028,Strategy 1
7983,Bulgaria,NMC811,17.707776091034287,2028,Strategy 1
7984,Bulgaria,NMC523,57.792589771390524,2028,Strategy 1
7985,Bulgaria,NCA,90.45174520704794,2028,Strategy 1
7986,Bahrain,LFP,8.176675969278584e-47,2028,Strategy 1
7987,Bahrain,NMC111,3.0710179508286397,2028,Strategy 1
7988,Bahrain,NMC622,0.8730830569349599,2028,Strategy 1
7989,Bahrain,NMC811,0.1271951816880141,2028,Strategy 1
7990,Bahrain,NMC523,2.318205119921484,2028,Strategy 1
7991,Bahrain,NCA,6.086345152344321,2028,Strategy 1
7992,Bahamas,LFP,0.00018161367331747367,2028,Strategy 1
7993,Bahamas,NMC111,0.0019094133951958329,2028,Strategy 1
7994,Bahamas,NMC622,0.00041791963739363217,2028,Strategy 1
7995,Bahamas,NMC811,0.0002926210945884353,2028,Strategy 1
7996,Bahamas,NMC523,0.0009083381951968301,2028,Strategy 1
7997,Bahamas,NCA,0.00501023119474221,2028,Strategy 1
7998,Bosnia Herzegovina,LFP,1.6612435200144795,2028,Strategy 1
7999,Bosnia Herzegovina,NMC111,8.276613172114947,2028,Strategy 1
8000,Bosnia Herzegovina,NMC622,5.346406075250475,2028,Strategy 1
8001,Bosnia Herzegovina,NMC811,4.056338766567661,2028,Strategy 1
8002,Bosnia Herzegovina,NMC523,10.729144245311634,2028,Strategy 1
8003,Bosnia Herzegovina,NCA,33.78858049352137,2028,Strategy 1
8004,Belarus,LFP,20.50067267897014,2028,Strategy 1
8005,Belarus,NMC111,87.05414889082468,2028,Strategy 1
8006,Belarus,NMC622,54.200240074055316,2028,Strategy 1
8007,Belarus,NMC811,41.4994537300398,2028,Strategy 1
8008,Belarus,NMC523,109.53302042218769,2028,Strategy 1
8009,Belarus,NCA,345.3560359232448,2028,Strategy 1
8010,Bermuda,LFP,1.5261883446049104e-28,2028,Strategy 1
8011,Bermuda,NMC111,2.479220529410432,2028,Strategy 1
8012,Bermuda,NMC622,0.5689582337423063,2028,Strategy 1
8013,Bermuda,NMC811,0.10960688662916436,2028,Strategy 1
8014,Bermuda,NMC523,1.7154819619087964,2028,Strategy 1
8015,Bermuda,NCA,3.990906136092472,2028,Strategy 1
8016,Bolivia (Plurinational State of),LFP,15.27301312423438,2028,Strategy 1
8017,Bolivia (Plurinational State of),NMC111,66.13934291083568,2028,Strategy 1
8018,Bolivia (Plurinational State of),NMC622,42.26541992612908,2028,Strategy 1
8019,Bolivia (Plurinational State of),NMC811,31.312910486465807,2028,Strategy 1
8020,Bolivia (Plurinational State of),NMC523,85.1374274128398,2028,Strategy 1
8021,Bolivia (Plurinational State of),NCA,266.85755011479455,2028,Strategy 1
8022,Brazil,LFP,2902.580515094799,2028,Strategy 1
8023,Brazil,NMC111,7711.6112331449185,2028,Strategy 1
8024,Brazil,NMC622,4738.548808334765,2028,Strategy 1
8025,Brazil,NMC811,3771.1699267272134,2028,Strategy 1
8026,Brazil,NMC523,9564.641007180157,2028,Strategy 1
8027,Brazil,NCA,30406.441256340124,2028,Strategy 1
8028,Barbados,LFP,6.945298706306275e-15,2028,Strategy 1
8029,Barbados,NMC111,0.9525466147484242,2028,Strategy 1
8030,Barbados,NMC622,0.5852823815412387,2028,Strategy 1
8031,Barbados,NMC811,0.4587502405506137,2028,Strategy 1
8032,Barbados,NMC523,1.1813784056285692,2028,Strategy 1
8033,Barbados,NCA,3.755723545900352,2028,Strategy 1
8034,Brunei Darussalam,LFP,0.2578288182965202,2028,Strategy 1
8035,Brunei Darussalam,NMC111,1.7825412821158262,2028,Strategy 1
8036,Brunei Darussalam,NMC622,0.9916947230830254,2028,Strategy 1
8037,Brunei Darussalam,NMC811,0.7444588104548058,2028,Strategy 1
8038,Brunei Darussalam,NMC523,2.052168357493082,2028,Strategy 1
8039,Brunei Darussalam,NCA,6.3726425808192575,2028,Strategy 1
8040,Botswana,LFP,4.306177087221996,2028,Strategy 1
8041,Botswana,NMC111,20.573200264306053,2028,Strategy 1
8042,Botswana,NMC622,12.708183905686171,2028,Strategy 1
8043,Botswana,NMC811,9.300133570310932,2028,Strategy 1
8044,Botswana,NMC523,25.62108392856629,2028,Strategy 1
8045,Botswana,NCA,81.14590518140128,2028,Strategy 1
8046,Canada,LFP,1192.0211288564465,2028,Strategy 1
8047,Canada,NMC111,4326.62505718654,2028,Strategy 1
8048,Canada,NMC622,2646.5134427572198,2028,Strategy 1
8049,Canada,NMC811,2058.098345315126,2028,Strategy 1
8050,Canada,NMC523,5356.040846826041,2028,Strategy 1
8051,Canada,NCA,16959.062848529156,2028,Strategy 1
8052,Switzerland,LFP,398.3029101715308,2028,Strategy 1
8053,Switzerland,NMC111,1713.7253588620333,2028,Strategy 1
8054,Switzerland,NMC622,1056.906155115708,2028,Strategy 1
8055,Switzerland,NMC811,825.8569827166764,2028,Strategy 1
8056,Switzerland,NMC523,2135.484528802273,2028,Strategy 1
8057,Switzerland,NCA,6761.547249021392,2028,Strategy 1
8058,Chile,LFP,6.482143820575486,2028,Strategy 1
8059,Chile,NMC111,23.567196611875772,2028,Strategy 1
8060,Chile,NMC622,14.505030625674985,2028,Strategy 1
8061,Chile,NMC811,11.294197183835454,2028,Strategy 1
8062,Chile,NMC523,29.287498654636458,2028,Strategy 1
8063,Chile,NCA,92.96964555339228,2028,Strategy 1
8064,C?te d'Ivoire,LFP,2.434312503451547,2028,Strategy 1
8065,C?te d'Ivoire,NMC111,13.101199285218243,2028,Strategy 1
8066,C?te d'Ivoire,NMC622,5.509484665531422,2028,Strategy 1
8067,C?te d'Ivoire,NMC811,3.6017365721896946,2028,Strategy 1
8068,C?te d'Ivoire,NMC523,12.032675517977907,2028,Strategy 1
8069,C?te d'Ivoire,NCA,38.04844068913742,2028,Strategy 1
8070,Cameroon,LFP,6.352444750709881e-38,2028,Strategy 1
8071,Cameroon,NMC111,1.7061256193281094,2028,Strategy 1
8072,Cameroon,NMC622,0.21547212895202653,2028,Strategy 1
8073,Cameroon,NMC811,0.009942494135718922,2028,Strategy 1
8074,Cameroon,NMC523,0.7412456780292609,2028,Strategy 1
8075,Cameroon,NCA,2.266863009607746,2028,Strategy 1
8076,Congo,LFP,4.599824132970057e-39,2028,Strategy 1
8077,Congo,NMC111,4.106667195654503,2028,Strategy 1
8078,Congo,NMC622,1.9788574515717459,2028,Strategy 1
8079,Congo,NMC811,1.3918006544628994,2028,Strategy 1
8080,Congo,NMC523,4.219317666770574,2028,Strategy 1
8081,Congo,NCA,12.912617553656233,2028,Strategy 1
8082,Colombia,LFP,32.03747568809523,2028,Strategy 1
8083,Colombia,NMC111,177.3386331710987,2028,Strategy 1
8084,Colombia,NMC622,116.28916440784023,2028,Strategy 1
8085,Colombia,NMC811,89.18894746406447,2028,Strategy 1
8086,Colombia,NMC523,233.86239897814872,2028,Strategy 1
8087,Colombia,NCA,724.1224518672825,2028,Strategy 1
8088,Comoros,LFP,0.01770039866012817,2028,Strategy 1
8089,Comoros,NMC111,0.05909993700906657,2028,Strategy 1
8090,Comoros,NMC622,0.03627193949935199,2028,Strategy 1
8091,Comoros,NMC811,0.02485247544614596,2028,Strategy 1
8092,Comoros,NMC523,0.07321403716065007,2028,Strategy 1
8093,Comoros,NCA,0.2329635551852466,2028,Strategy 1
8094,Cabo Verde,LFP,0.06165312831624031,2028,Strategy 1
