,HUN,IND,JPN,KOR,NOR,RUS,YUG,SWE,CHE,THA,Virtual_Demand
AUS,0.0,0.0,44844.54145001497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34653.20623644471,0.0,0.0,0.0
BRA,0.0,143448.6895656701,0.0,251847.62579239663,92619.19269383217,0.0,0.0,0.0,0.0,0.0,989748.7521802852
CAN,0.0,0.0,0.0,152025.85066701067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,0.0,0.0,0.0,86487.32071024147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,0.0,0.0,0.0,11238.241408854732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA,0.0,0.0,0.0,17955.0341406861,0.0,0.0,0.0,133437.10472936294,0.0,0.0,0.0
DEU,0.0,0.0,0.0,84260.62508145747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,101653.1514706947,0.0,0.0,24172.606604809218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28296.732301550688,0.0,0.0,0.0
POL,0.0,0.0,0.0,91544.51067276641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROM,0.0,0.0,0.0,57116.308384534146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVK,0.0,0.0,0.0,0.0,0.0,21010.752188138165,0.0,0.0,0.0,0.0,0.0
ESP,0.0,0.0,0.0,2745.000016751254,0.0,0.0,0.0,0.0,59674.68077263439,0.0,0.0
TUR,0.0,31253.8599914774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.0,0.0,275641.322229566,523743.3542109518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,0.0,0.0,0.0,0.0,47601.33209018527,0.0,0.0,0.0,0.0,0.0,0.0
VNM,0.0,0.0,0.0,59840.30842402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
