source_iso3,destination_iso3,scrap_t,year,policy_scenario,method,strategy,cross_border
BRA,THA,265072.57838439464,2040,open_policy,Direct,Strategy 2,True
CAN,KOR,1145595.4605979314,2040,open_policy,Direct,Strategy 2,True
CHE,KOR,31695.778878448138,2040,open_policy,Direct,Strategy 2,True
CHN,CHN,18607732.944662027,2040,open_policy,Direct,Strategy 2,False
CZE,KOR,255405.5813096176,2040,open_policy,Direct,Strategy 2,True
DEU,KOR,313785.0045035479,2040,open_policy,Direct,Strategy 2,True
ESP,KOR,164730.8693416901,2040,open_policy,Direct,Strategy 2,True
FIN,KOR,41615.975925611725,2040,open_policy,Direct,Strategy 2,True
FRA,KOR,254663.73861082748,2040,open_policy,Direct,Strategy 2,True
GBR,KOR,249487.60802103434,2040,open_policy,Direct,Strategy 2,True
HUN,KOR,43477.134196626954,2040,open_policy,Direct,Strategy 2,True
IND,IND,5871392.670391617,2040,open_policy,Direct,Strategy 2,False
IND,THA,152053.88690105826,2040,open_policy,Direct,Strategy 2,True
ITA,KOR,197854.5289553171,2040,open_policy,Direct,Strategy 2,True
JPN,JPN,98447.84155570791,2040,open_policy,Direct,Strategy 2,False
KOR,KOR,161419.21581241902,2040,open_policy,Direct,Strategy 2,False
NLD,KOR,72072.28753755771,2040,open_policy,Direct,Strategy 2,True
NOR,KOR,21610.904015367058,2040,open_policy,Direct,Strategy 2,True
POL,KOR,141532.5852294567,2040,open_policy,Direct,Strategy 2,True
ROM,CHN,449430.0523640164,2040,open_policy,Direct,Strategy 2,True
RUS,RUS,75779.3210651096,2040,open_policy,Direct,Strategy 2,False
SVK,KOR,21260.733064729866,2040,open_policy,Direct,Strategy 2,True
SWE,KOR,47400.1552933355,2040,open_policy,Direct,Strategy 2,True
THA,THA,81573.3522301742,2040,open_policy,Direct,Strategy 2,False
TUR,KOR,164441.32312642885,2040,open_policy,Direct,Strategy 2,True
USA,KOR,7322033.588770572,2040,open_policy,Direct,Strategy 2,True
VNM,THA,65489.380453600075,2040,open_policy,Direct,Strategy 2,True
VNM,VNM,57375.17267483666,2040,open_policy,Direct,Strategy 2,False
YUG,CHN,2731.4005119115573,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,124312.87412881275,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,86062.75901225497,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,95625.28779139445,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,1271816.327625546,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,851065.0613434105,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,67331229.95631698,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,9562.528779139444,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,1902943.227048749,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,1224003.6837298488,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,66937.70145397609,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,965815.4066930836,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,1673442.5363494025,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,1290941.385183825,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,1051878.1657053388,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,JPN,3382312.634051049,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,8894476.957232952,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,325125.97849074105,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,1902943.227048749,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,POL,765002.3023311554,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,9562.528779139444,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,9562.528779139444,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,2247194.263097769,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,95625.28779139445,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,USA,7057146.239004909,2040,open_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,9562.528779139444,2040,open_policy,Direct,Strategy 2,True
AUS,KOR,116655.39146521644,2040,baseline,Direct,Strategy 2,True
BEL,KOR,47156.99191770066,2040,baseline,Direct,Strategy 2,True
BRA,CHN,599199.9499765832,2040,baseline,Direct,Strategy 2,True
BRA,RUS,488409.87690411764,2040,baseline,Direct,Strategy 2,True
BRA,THA,265072.57838439464,2040,baseline,Direct,Strategy 2,True
CAN,KOR,1145595.4605979314,2040,baseline,Direct,Strategy 2,True
CHE,KOR,31695.778878448138,2040,baseline,Direct,Strategy 2,True
CHN,CHN,18607732.944662027,2040,baseline,Direct,Strategy 2,False
CZE,KOR,255405.5813096176,2040,baseline,Direct,Strategy 2,True
DEU,KOR,313785.0045035479,2040,baseline,Direct,Strategy 2,True
ESP,KOR,164730.8693416901,2040,baseline,Direct,Strategy 2,True
FIN,KOR,41615.975925611725,2040,baseline,Direct,Strategy 2,True
FRA,KOR,254663.73861082748,2040,baseline,Direct,Strategy 2,True
GBR,KOR,249487.60802103434,2040,baseline,Direct,Strategy 2,True
HUN,KOR,43477.134196626954,2040,baseline,Direct,Strategy 2,True
IND,IND,5871392.670391617,2040,baseline,Direct,Strategy 2,False
IND,THA,152053.88690105826,2040,baseline,Direct,Strategy 2,True
ITA,KOR,197854.5289553171,2040,baseline,Direct,Strategy 2,True
JPN,JPN,98447.84155570791,2040,baseline,Direct,Strategy 2,False
KOR,KOR,161419.21581241902,2040,baseline,Direct,Strategy 2,False
NLD,KOR,72072.28753755771,2040,baseline,Direct,Strategy 2,True
NOR,KOR,21610.904015367058,2040,baseline,Direct,Strategy 2,True
POL,KOR,141532.5852294567,2040,baseline,Direct,Strategy 2,True
ROM,CHN,449430.0523640164,2040,baseline,Direct,Strategy 2,True
RUS,RUS,75779.3210651096,2040,baseline,Direct,Strategy 2,False
SVK,KOR,21260.733064729866,2040,baseline,Direct,Strategy 2,True
SWE,KOR,47400.1552933355,2040,baseline,Direct,Strategy 2,True
THA,THA,81573.3522301742,2040,baseline,Direct,Strategy 2,False
TUR,KOR,164441.32312642885,2040,baseline,Direct,Strategy 2,True
USA,KOR,7322033.588770572,2040,baseline,Direct,Strategy 2,True
VNM,THA,65489.380453600075,2040,baseline,Direct,Strategy 2,True
VNM,VNM,57375.17267483666,2040,baseline,Direct,Strategy 2,False
YUG,CHN,2731.4005119115573,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,AUS,124312.87412881275,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,BEL,86062.75901225497,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,BRA,95625.28779139445,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,CAN,1271816.327625546,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,CHE,851065.0613434105,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,CHN,67331229.95631698,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,CZE,9562.528779139444,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,DEU,1902943.227048749,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,ESP,1224003.6837298488,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,FIN,66937.70145397609,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,FRA,965815.4066930836,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,GBR,1673442.5363494025,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,HUN,1290941.385183825,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,ITA,1051878.1657053388,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,JPN,3382312.634051049,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,KOR,8894476.957232952,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,NLD,325125.97849074105,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,NOR,1902943.227048749,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,POL,765002.3023311554,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,ROM,9562.528779139444,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,SVK,9562.528779139444,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,SWE,2247194.263097769,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,TUR,95625.28779139445,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,USA,7057146.239004909,2040,baseline,Direct,Strategy 2,True
Virtual_Supply,YUG,9562.528779139444,2040,baseline,Direct,Strategy 2,True
AUS,KOR,116655.39146521644,2040,strict_policy,Direct,Strategy 2,True
BEL,KOR,47156.99191770066,2040,strict_policy,Direct,Strategy 2,True
BRA,CHN,599199.9499765834,2040,strict_policy,Direct,Strategy 2,True
BRA,RUS,488409.87690411764,2040,strict_policy,Direct,Strategy 2,True
BRA,THA,265072.57838439464,2040,strict_policy,Direct,Strategy 2,True
CAN,KOR,1145595.4605979314,2040,strict_policy,Direct,Strategy 2,True
CHE,KOR,31695.778878448138,2040,strict_policy,Direct,Strategy 2,True
CHN,CHN,18607732.944662027,2040,strict_policy,Direct,Strategy 2,False
CZE,KOR,255405.5813096176,2040,strict_policy,Direct,Strategy 2,True
DEU,KOR,313785.0045035479,2040,strict_policy,Direct,Strategy 2,True
ESP,KOR,164730.8693416901,2040,strict_policy,Direct,Strategy 2,True
FIN,KOR,41615.975925611725,2040,strict_policy,Direct,Strategy 2,True
FRA,KOR,254663.73861082748,2040,strict_policy,Direct,Strategy 2,True
GBR,KOR,249487.60802103434,2040,strict_policy,Direct,Strategy 2,True
HUN,KOR,43477.134196626954,2040,strict_policy,Direct,Strategy 2,True
IND,IND,5871392.670391617,2040,strict_policy,Direct,Strategy 2,False
IND,THA,152053.88690105826,2040,strict_policy,Direct,Strategy 2,True
ITA,KOR,197854.5289553171,2040,strict_policy,Direct,Strategy 2,True
JPN,JPN,98447.84155570791,2040,strict_policy,Direct,Strategy 2,False
KOR,KOR,161419.21581241902,2040,strict_policy,Direct,Strategy 2,False
NLD,KOR,72072.28753755771,2040,strict_policy,Direct,Strategy 2,True
NOR,KOR,21610.904015367058,2040,strict_policy,Direct,Strategy 2,True
POL,KOR,141532.5852294567,2040,strict_policy,Direct,Strategy 2,True
ROM,CHN,449430.0523640164,2040,strict_policy,Direct,Strategy 2,True
RUS,RUS,75779.3210651096,2040,strict_policy,Direct,Strategy 2,False
SVK,KOR,21260.733064729866,2040,strict_policy,Direct,Strategy 2,True
SWE,KOR,47400.1552933355,2040,strict_policy,Direct,Strategy 2,True
THA,THA,81573.3522301742,2040,strict_policy,Direct,Strategy 2,False
TUR,KOR,164441.32312642885,2040,strict_policy,Direct,Strategy 2,True
USA,KOR,7322033.588770572,2040,strict_policy,Direct,Strategy 2,True
VNM,THA,65489.380453600075,2040,strict_policy,Direct,Strategy 2,True
VNM,VNM,57375.17267483666,2040,strict_policy,Direct,Strategy 2,False
YUG,CHN,2731.4005119115573,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,124312.87412881275,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,86062.75901225497,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,95625.28779139445,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,1271816.327625546,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,851065.0613434105,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,67331229.95631698,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,9562.528779139444,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,1902943.227048749,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,1224003.6837298488,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,66937.70145397609,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,965815.4066930836,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,1673442.5363494025,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,1290941.385183825,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,1051878.1657053388,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,JPN,3382312.634051049,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,8894476.957232952,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,325125.97849074105,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,1902943.227048749,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,POL,765002.3023311554,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,9562.528779139444,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,9562.528779139444,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,2247194.263097769,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,95625.28779139445,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,USA,7057146.239004909,2040,strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,9562.528779139444,2040,strict_policy,Direct,Strategy 2,True
AUS,KOR,116655.39146521644,2040,critical_route_strict_policy,Direct,Strategy 2,True
BEL,KOR,47156.99191770066,2040,critical_route_strict_policy,Direct,Strategy 2,True
BRA,KOR,768412.7759168792,2040,critical_route_strict_policy,Direct,Strategy 2,True
BRA,THA,564189.1979692272,2040,critical_route_strict_policy,Direct,Strategy 2,True
BRA,VNM,20080.431378989197,2040,critical_route_strict_policy,Direct,Strategy 2,True
CAN,CAN,1145595.4605979314,2040,critical_route_strict_policy,Direct,Strategy 2,False
CHE,KOR,31695.778878448138,2040,critical_route_strict_policy,Direct,Strategy 2,True
CHN,CHN,18607732.944662027,2040,critical_route_strict_policy,Direct,Strategy 2,False
CZE,JPN,255405.5813096176,2040,critical_route_strict_policy,Direct,Strategy 2,True
DEU,JPN,313785.0045035479,2040,critical_route_strict_policy,Direct,Strategy 2,True
ESP,KOR,164730.8693416901,2040,critical_route_strict_policy,Direct,Strategy 2,True
FIN,KOR,41615.975925611725,2040,critical_route_strict_policy,Direct,Strategy 2,True
FRA,JPN,254663.73861082748,2040,critical_route_strict_policy,Direct,Strategy 2,True
GBR,JPN,249487.60802103434,2040,critical_route_strict_policy,Direct,Strategy 2,True
HUN,KOR,43477.134196626954,2040,critical_route_strict_policy,Direct,Strategy 2,True
IND,IND,5871392.670391617,2040,critical_route_strict_policy,Direct,Strategy 2,False
IND,RUS,114759.1456052108,2040,critical_route_strict_policy,Direct,Strategy 2,True
IND,VNM,37294.74129584746,2040,critical_route_strict_policy,Direct,Strategy 2,True
ITA,KOR,197854.5289553171,2040,critical_route_strict_policy,Direct,Strategy 2,True
JPN,KOR,98447.84155570791,2040,critical_route_strict_policy,Direct,Strategy 2,True
KOR,KOR,161419.21581241902,2040,critical_route_strict_policy,Direct,Strategy 2,False
NLD,KOR,72072.28753755771,2040,critical_route_strict_policy,Direct,Strategy 2,True
NOR,KOR,21610.904015367058,2040,critical_route_strict_policy,Direct,Strategy 2,True
POL,KOR,141532.5852294567,2040,critical_route_strict_policy,Direct,Strategy 2,True
ROM,RUS,449430.0523640164,2040,critical_route_strict_policy,Direct,Strategy 2,True
RUS,CHN,75779.3210651096,2040,critical_route_strict_policy,Direct,Strategy 2,True
SVK,KOR,21260.733064729866,2040,critical_route_strict_policy,Direct,Strategy 2,True
SWE,KOR,47400.1552933355,2040,critical_route_strict_policy,Direct,Strategy 2,True
THA,CHN,81573.3522301742,2040,critical_route_strict_policy,Direct,Strategy 2,True
TUR,JPN,164441.32312642885,2040,critical_route_strict_policy,Direct,Strategy 2,True
USA,JPN,2242977.220035301,2040,critical_route_strict_policy,Direct,Strategy 2,True
USA,USA,5079056.368735271,2040,critical_route_strict_policy,Direct,Strategy 2,False
VNM,CHN,122864.55312843673,2040,critical_route_strict_policy,Direct,Strategy 2,True
YUG,CHN,2731.4005119115573,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,124312.87412881275,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,86062.75901225497,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,95625.28779139445,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,126220.8670276145,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,851065.0613434105,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,68099642.73223385,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,9562.528779139444,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,1902943.227048749,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,1224003.6837298488,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,66937.70145397609,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,965815.4066930836,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,1673442.5363494025,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,1290941.385183825,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,1051878.1657053388,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,17733028.644700333,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,325125.97849074105,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,1902943.227048749,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,POL,765002.3023311554,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,9562.528779139444,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,9562.528779139444,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,2247194.263097769,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,95625.28779139445,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,USA,1978089.8702696385,2040,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,9562.528779139444,2040,critical_route_strict_policy,Direct,Strategy 2,True
AUS,KOR,120100.20184587722,2045,open_policy,Direct,Strategy 2,True
BEL,KOR,50646.46615785207,2045,open_policy,Direct,Strategy 2,True
BRA,CHN,587125.3445928518,2045,open_policy,Direct,Strategy 2,True
BRA,RUS,1014372.9220415764,2045,open_policy,Direct,Strategy 2,True
CAN,KOR,1333291.3881328288,2045,open_policy,Direct,Strategy 2,True
CHE,KOR,35174.94005792708,2045,open_policy,Direct,Strategy 2,True
CHN,CHN,18204997.00975865,2045,open_policy,Direct,Strategy 2,False
CZE,KOR,216341.7230658938,2045,open_policy,Direct,Strategy 2,True
DEU,KOR,324541.91685786797,2045,open_policy,Direct,Strategy 2,True
ESP,KOR,177330.82420220022,2045,open_policy,Direct,Strategy 2,True
FIN,KOR,63665.21228415641,2045,open_policy,Direct,Strategy 2,True
FRA,KOR,276945.56491092686,2045,open_policy,Direct,Strategy 2,True
GBR,KOR,279087.21383430663,2045,open_policy,Direct,Strategy 2,True
HUN,KOR,35408.379345891626,2045,open_policy,Direct,Strategy 2,True
IND,CHN,19916733.491700303,2045,open_policy,Direct,Strategy 2,True
IND,IND,12444019.19953864,2045,open_policy,Direct,Strategy 2,False
IND,THA,955928.832265047,2045,open_policy,Direct,Strategy 2,True
ITA,KOR,219364.64969803853,2045,open_policy,Direct,Strategy 2,True
JPN,JPN,174246.60495748706,2045,open_policy,Direct,Strategy 2,False
KOR,KOR,172050.113848774,2045,open_policy,Direct,Strategy 2,False
NLD,KOR,75725.29501323678,2045,open_policy,Direct,Strategy 2,True
NOR,KOR,22535.238820994364,2045,open_policy,Direct,Strategy 2,True
POL,KOR,153705.12373370066,2045,open_policy,Direct,Strategy 2,True
ROM,CHN,396732.2379138359,2045,open_policy,Direct,Strategy 2,True
RUS,RUS,181387.88051995405,2045,open_policy,Direct,Strategy 2,False
SVK,KOR,21555.300463861575,2045,open_policy,Direct,Strategy 2,True
SWE,KOR,48712.84517138661,2045,open_policy,Direct,Strategy 2,True
THA,THA,193136.88483597102,2045,open_policy,Direct,Strategy 2,False
TUR,KOR,403146.4626443089,2045,open_policy,Direct,Strategy 2,True
USA,KOR,10781854.285446748,2045,open_policy,Direct,Strategy 2,True
VNM,THA,46695.08546051233,2045,open_policy,Direct,Strategy 2,True
VNM,VNM,121602.7934808336,2045,open_policy,Direct,Strategy 2,False
YUG,CHN,6491.658553931272,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,263472.7192084728,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,182404.19022125038,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,202671.322468056,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,2695528.588825145,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,1803774.7699656987,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,145258022.30667102,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,20267.132246805602,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,4033159.3171143145,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,2594192.927591117,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,141869.9257276392,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,2046980.3569273658,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,3546748.14319098,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,2736062.8533187564,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,2229384.547148616,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,JPN,7202989.532879751,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,26959376.415129535,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,689082.4963913905,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,4033159.3171143145,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,POL,1621370.5797444482,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,20267.132246805602,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,20267.132246805602,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,4762776.077999317,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,202671.322468056,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,USA,14957143.598142534,2045,open_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,20267.132246805602,2045,open_policy,Direct,Strategy 2,True
AUS,KOR,120100.20184587722,2045,baseline,Direct,Strategy 2,True
BEL,KOR,50646.46615785207,2045,baseline,Direct,Strategy 2,True
BRA,CHN,587125.3445928518,2045,baseline,Direct,Strategy 2,True
BRA,RUS,1014372.9220415764,2045,baseline,Direct,Strategy 2,True
CAN,KOR,1333291.3881328288,2045,baseline,Direct,Strategy 2,True
CHE,KOR,35174.94005792708,2045,baseline,Direct,Strategy 2,True
CHN,CHN,18204997.00975865,2045,baseline,Direct,Strategy 2,False
CZE,KOR,216341.7230658938,2045,baseline,Direct,Strategy 2,True
DEU,KOR,324541.91685786797,2045,baseline,Direct,Strategy 2,True
ESP,KOR,177330.82420220022,2045,baseline,Direct,Strategy 2,True
FIN,KOR,63665.21228415641,2045,baseline,Direct,Strategy 2,True
FRA,KOR,276945.56491092686,2045,baseline,Direct,Strategy 2,True
GBR,KOR,279087.21383430663,2045,baseline,Direct,Strategy 2,True
HUN,KOR,35408.379345891626,2045,baseline,Direct,Strategy 2,True
IND,CHN,19916733.491700303,2045,baseline,Direct,Strategy 2,True
IND,IND,12444019.19953864,2045,baseline,Direct,Strategy 2,False
IND,THA,955928.832265047,2045,baseline,Direct,Strategy 2,True
ITA,KOR,219364.64969803853,2045,baseline,Direct,Strategy 2,True
JPN,JPN,174246.60495748706,2045,baseline,Direct,Strategy 2,False
KOR,KOR,172050.113848774,2045,baseline,Direct,Strategy 2,False
NLD,KOR,75725.29501323678,2045,baseline,Direct,Strategy 2,True
NOR,KOR,22535.238820994364,2045,baseline,Direct,Strategy 2,True
POL,KOR,153705.12373370066,2045,baseline,Direct,Strategy 2,True
ROM,CHN,396732.2379138359,2045,baseline,Direct,Strategy 2,True
RUS,RUS,181387.88051995405,2045,baseline,Direct,Strategy 2,False
SVK,KOR,21555.300463861575,2045,baseline,Direct,Strategy 2,True
SWE,KOR,48712.84517138661,2045,baseline,Direct,Strategy 2,True
THA,THA,193136.88483597102,2045,baseline,Direct,Strategy 2,False
TUR,KOR,403146.4626443089,2045,baseline,Direct,Strategy 2,True
USA,KOR,10781854.285446748,2045,baseline,Direct,Strategy 2,True
VNM,THA,46695.08546051233,2045,baseline,Direct,Strategy 2,True
VNM,VNM,121602.7934808336,2045,baseline,Direct,Strategy 2,False
YUG,CHN,6491.658553931272,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,AUS,263472.7192084728,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,BEL,182404.19022125038,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,BRA,202671.322468056,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,CAN,2695528.588825145,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,CHE,1803774.7699656987,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,CHN,145258022.30667102,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,CZE,20267.132246805602,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,DEU,4033159.3171143145,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,ESP,2594192.927591117,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,FIN,141869.9257276392,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,FRA,2046980.3569273658,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,GBR,3546748.14319098,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,HUN,2736062.8533187564,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,ITA,2229384.547148616,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,JPN,7202989.532879751,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,KOR,26959376.415129535,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,NLD,689082.4963913905,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,NOR,4033159.3171143145,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,POL,1621370.5797444482,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,ROM,20267.132246805602,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,SVK,20267.132246805602,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,SWE,4762776.077999317,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,TUR,202671.322468056,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,USA,14957143.598142534,2045,baseline,Direct,Strategy 2,True
Virtual_Supply,YUG,20267.132246805602,2045,baseline,Direct,Strategy 2,True
AUS,KOR,120100.20184587722,2045,strict_policy,Direct,Strategy 2,True
BEL,KOR,50646.46615785207,2045,strict_policy,Direct,Strategy 2,True
BRA,CHN,587125.3445928518,2045,strict_policy,Direct,Strategy 2,True
BRA,RUS,1014372.9220415764,2045,strict_policy,Direct,Strategy 2,True
CAN,KOR,1333291.3881328288,2045,strict_policy,Direct,Strategy 2,True
CHE,KOR,35174.94005792708,2045,strict_policy,Direct,Strategy 2,True
