year,policy_scenario,target_region,target_share_of_max,scope,technology,recovered_lithium_t,technology_share_pct
2040,current_policy,United States,1.0,global,Pyro,0.0,0.0
2040,current_policy,United States,1.0,target_region,Direct,97319.85881104933,99.99524999525123
2040,current_policy,United States,1.0,target_region,Hydro,4.622917503837678,0.004750004748786041
2040,current_policy,United States,1.0,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,0.0,global,Direct,0.0,0.0
2040,current_policy,European Union,0.0,global,Hydro,683402.2233655025,99.99999999999997
2040,current_policy,European Union,0.0,global,Pyro,0.0,0.0
2040,current_policy,European Union,0.0,target_region,Direct,0.0,0.0
2040,current_policy,European Union,0.0,target_region,Hydro,19738.91250975166,100.0
2040,current_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,0.75,global,Direct,0.0,0.0
2040,current_policy,European Union,0.75,global,Hydro,683402.2233655025,99.99999999999997
2040,current_policy,European Union,0.75,global,Pyro,0.0,0.0
2040,current_policy,European Union,0.75,target_region,Direct,0.0,0.0
2040,current_policy,European Union,0.75,target_region,Hydro,108034.16822009906,100.0
2040,current_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,0.9,global,Direct,0.0,0.0
2040,current_policy,European Union,0.9,global,Hydro,683402.2233655027,100.0
2040,current_policy,European Union,0.9,global,Pyro,0.0,0.0
2040,current_policy,European Union,0.9,target_region,Direct,0.0,0.0
2040,current_policy,European Union,0.9,target_region,Hydro,129641.00186411895,100.00000000000003
2040,current_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,0.95,global,Direct,0.0,0.0
2040,current_policy,European Union,0.95,global,Hydro,683402.2233655027,100.0
2040,current_policy,European Union,0.95,global,Pyro,0.0,0.0
2040,current_policy,European Union,0.95,target_region,Direct,0.0,0.0
2040,current_policy,European Union,0.95,target_region,Hydro,136843.27974545886,100.0
2040,current_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,0.99,global,Direct,74169.7778292825,10.828787716656036
2040,current_policy,European Union,0.99,global,Hydro,610761.7193058961,89.17121228334398
2040,current_policy,European Union,0.99,global,Pyro,0.0,0.0
2040,current_policy,European Union,0.99,target_region,Direct,74169.7778292825,52.010606046199726
2040,current_policy,European Union,0.99,target_region,Hydro,68435.324221248,47.98939395380028
2040,current_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2040,current_policy,European Union,1.0,global,Direct,144031.87327828107,20.9845219795618
2040,current_policy,European Union,1.0,global,Hydro,542340.0794331655,79.01547802043818
2040,current_policy,European Union,1.0,global,Pyro,0.0,0.0
2040,current_policy,European Union,1.0,target_region,Direct,144031.87327828107,99.99049998573861
2040,current_policy,European Union,1.0,target_region,Hydro,13.684348517453646,0.009500014261396274
2040,current_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,0.0,global,Direct,0.0,0.0
2040,strict_policy,United States,0.0,global,Hydro,683402.2233655027,100.00000000000003
2040,strict_policy,United States,0.0,global,Pyro,0.0,0.0
2040,strict_policy,United States,0.0,target_region,Direct,0.0,0.0
2040,strict_policy,United States,0.0,target_region,Hydro,95317.88670152129,100.0
2040,strict_policy,United States,0.0,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,0.75,global,Direct,0.0,0.0
2040,strict_policy,United States,0.75,global,Hydro,683402.2233655025,99.99999999999997
2040,strict_policy,United States,0.75,global,Pyro,0.0,0.0
2040,strict_policy,United States,0.75,target_region,Direct,0.0,0.0
2040,strict_policy,United States,0.75,target_region,Hydro,95317.88670152129,100.0
2040,strict_policy,United States,0.75,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,0.9,global,Direct,0.0,0.0
2040,strict_policy,United States,0.9,global,Hydro,683402.2233655025,99.99999999999997
2040,strict_policy,United States,0.9,global,Pyro,0.0,0.0
2040,strict_policy,United States,0.9,target_region,Direct,0.0,0.0
2040,strict_policy,United States,0.9,target_region,Hydro,95317.88670152129,100.0
2040,strict_policy,United States,0.9,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,0.95,global,Direct,0.0,0.0
2040,strict_policy,United States,0.95,global,Hydro,683402.2233655025,99.99999999999997
2040,strict_policy,United States,0.95,global,Pyro,0.0,0.0
2040,strict_policy,United States,0.95,target_region,Direct,0.0,0.0
2040,strict_policy,United States,0.95,target_region,Hydro,95317.88670152129,100.0
2040,strict_policy,United States,0.95,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,0.99,global,Direct,50117.4851727025,7.322454750694287
2040,strict_policy,United States,0.99,global,Hydro,634318.0884025465,92.67754524930571
2040,strict_policy,United States,0.99,global,Pyro,0.0,0.0
2040,strict_policy,United States,0.99,target_region,Direct,50117.4851727025,52.01540403560879
2040,strict_policy,United States,0.99,target_region,Hydro,46233.75173856516,47.98459596439122
2040,strict_policy,United States,0.99,target_region,Pyro,0.0,0.0
2040,strict_policy,United States,1.0,global,Direct,97319.8588110504,14.19880459654594
2040,strict_policy,United States,1.0,global,Hydro,588088.9595814841,85.80119540345406
2040,strict_policy,United States,1.0,global,Pyro,0.0,0.0
2040,strict_policy,United States,1.0,target_region,Direct,97319.8588110504,99.99524999525228
2040,strict_policy,United States,1.0,target_region,Hydro,4.6229175027972165,0.004750004747716974
2040,strict_policy,United States,1.0,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,0.0,global,Direct,0.0,0.0
2040,strict_policy,European Union,0.0,global,Hydro,683402.2233655027,100.00000000000003
2040,strict_policy,European Union,0.0,global,Pyro,0.0,0.0
2040,strict_policy,European Union,0.0,target_region,Direct,0.0,0.0
2040,strict_policy,European Union,0.0,target_region,Hydro,19687.797644182203,100.00000000000003
2040,strict_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,0.75,global,Direct,0.0,0.0
2040,strict_policy,European Union,0.75,global,Hydro,683402.2233655027,100.0
2040,strict_policy,European Union,0.75,global,Pyro,0.0,0.0
2040,strict_policy,European Union,0.75,target_region,Direct,0.0,0.0
2040,strict_policy,European Union,0.75,target_region,Hydro,108034.16822009905,99.99999999999999
2040,strict_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,0.9,global,Direct,0.0,0.0
2040,strict_policy,European Union,0.9,global,Hydro,683402.2233655027,100.0
2040,strict_policy,European Union,0.9,global,Pyro,0.0,0.0
2040,strict_policy,European Union,0.9,target_region,Direct,0.0,0.0
2040,strict_policy,European Union,0.9,target_region,Hydro,129641.00186411894,99.99999999999997
2040,strict_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,0.95,global,Direct,0.0,0.0
2040,strict_policy,European Union,0.95,global,Hydro,683402.2233655027,100.0
2040,strict_policy,European Union,0.95,global,Pyro,0.0,0.0
2040,strict_policy,European Union,0.95,target_region,Direct,0.0,0.0
2040,strict_policy,European Union,0.95,target_region,Hydro,136843.2797454588,100.0
2040,strict_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,0.99,global,Direct,74169.77782928139,10.828787716655873
2040,strict_policy,European Union,0.99,global,Hydro,610761.7193058971,89.17121228334412
2040,strict_policy,European Union,0.99,global,Pyro,0.0,0.0
2040,strict_policy,European Union,0.99,target_region,Direct,74169.77782928139,52.01060604619895
2040,strict_policy,European Union,0.99,target_region,Hydro,68435.32422124909,47.98939395380105
2040,strict_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2040,strict_policy,European Union,1.0,global,Direct,144031.87327827935,20.98452197956156
2040,strict_policy,European Union,1.0,global,Hydro,542340.0794331672,79.01547802043845
2040,strict_policy,European Union,1.0,global,Pyro,0.0,0.0
2040,strict_policy,European Union,1.0,target_region,Direct,144031.87327827935,99.99049998573746
2040,strict_policy,European Union,1.0,target_region,Hydro,13.684348519117878,0.009500014262551627
2040,strict_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.0,global,Direct,0.0,0.0
2040,critical_route_policy,United States,0.0,global,Hydro,683402.2233655025,99.99999999999997
2040,critical_route_policy,United States,0.0,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.0,target_region,Direct,0.0,0.0
2040,critical_route_policy,United States,0.0,target_region,Hydro,95317.88670152129,100.0
2040,critical_route_policy,United States,0.0,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.75,global,Direct,0.0,0.0
2040,critical_route_policy,United States,0.75,global,Hydro,683402.2233655027,100.00000000000003
2040,critical_route_policy,United States,0.75,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.75,target_region,Direct,0.0,0.0
2040,critical_route_policy,United States,0.75,target_region,Hydro,95317.88670152129,100.0
2040,critical_route_policy,United States,0.75,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.9,global,Direct,0.0,0.0
2040,critical_route_policy,United States,0.9,global,Hydro,683402.2233655027,100.00000000000003
2040,critical_route_policy,United States,0.9,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.9,target_region,Direct,0.0,0.0
2040,critical_route_policy,United States,0.9,target_region,Hydro,95317.88670152129,100.0
2040,critical_route_policy,United States,0.9,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.95,global,Direct,0.0,0.0
2040,critical_route_policy,United States,0.95,global,Hydro,683402.2233655025,100.0
2040,critical_route_policy,United States,0.95,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.95,target_region,Direct,0.0,0.0
2040,critical_route_policy,United States,0.95,target_region,Hydro,95317.88670152126,100.0
2040,critical_route_policy,United States,0.95,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.99,global,Direct,50117.48517270225,7.322454750694249
2040,critical_route_policy,United States,0.99,global,Hydro,634318.0884025467,92.67754524930575
2040,critical_route_policy,United States,0.99,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,0.99,target_region,Direct,50117.48517270225,52.01540403560851
2040,critical_route_policy,United States,0.99,target_region,Hydro,46233.751738565414,47.984595964391474
2040,critical_route_policy,United States,0.99,target_region,Pyro,0.0,0.0
2040,critical_route_policy,United States,1.0,global,Direct,97319.85881105068,14.19880459654598
2040,critical_route_policy,United States,1.0,global,Hydro,588088.9595814839,85.80119540345402
2040,critical_route_policy,United States,1.0,global,Pyro,0.0,0.0
2040,critical_route_policy,United States,1.0,target_region,Direct,97319.85881105068,99.99524999525256
2040,critical_route_policy,United States,1.0,target_region,Hydro,4.622917502521887,0.004750004747434077
2040,critical_route_policy,United States,1.0,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.0,global,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.0,global,Hydro,683402.2233655025,99.99999999999997
2040,critical_route_policy,European Union,0.0,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.0,target_region,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.0,target_region,Hydro,20044.090064956363,100.00000000000003
2040,critical_route_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.75,global,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.75,global,Hydro,683402.2233655027,100.0
2040,critical_route_policy,European Union,0.75,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.75,target_region,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.75,target_region,Hydro,108034.16822009906,100.0
2040,critical_route_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.9,global,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.9,global,Hydro,683402.2233655027,100.0
2040,critical_route_policy,European Union,0.9,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.9,target_region,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.9,target_region,Hydro,129641.00186411888,99.99999999999999
2040,critical_route_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.95,global,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.95,global,Hydro,683402.2233655027,100.0
2040,critical_route_policy,European Union,0.95,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.95,target_region,Direct,0.0,0.0
2040,critical_route_policy,European Union,0.95,target_region,Hydro,136843.2797454588,100.0
2040,critical_route_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.99,global,Direct,74169.77782928223,10.828787716655999
2040,critical_route_policy,European Union,0.99,global,Hydro,610761.7193058963,89.17121228334402
2040,critical_route_policy,European Union,0.99,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,0.99,target_region,Direct,74169.77782928223,52.010606046199534
2040,critical_route_policy,European Union,0.99,target_region,Hydro,68435.32422124826,47.989393953800466
2040,critical_route_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2040,critical_route_policy,European Union,1.0,global,Direct,144031.873278281,20.984521979561798
2040,critical_route_policy,European Union,1.0,global,Hydro,542340.0794331656,79.01547802043821
2040,critical_route_policy,European Union,1.0,global,Pyro,0.0,0.0
2040,critical_route_policy,European Union,1.0,target_region,Direct,144031.873278281,99.99049998573857
2040,critical_route_policy,European Union,1.0,target_region,Hydro,13.684348517497938,0.009500014261427022
2040,critical_route_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,0.0,global,Direct,0.0,0.0
2050,reference_policy,United States,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,reference_policy,United States,0.0,global,Pyro,0.0,0.0
2050,reference_policy,United States,0.0,target_region,Direct,0.0,0.0
2050,reference_policy,United States,0.0,target_region,Hydro,149910.19382239174,100.0
2050,reference_policy,United States,0.0,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,0.75,global,Direct,0.0,0.0
2050,reference_policy,United States,0.75,global,Hydro,1684102.4335815096,100.0
2050,reference_policy,United States,0.75,global,Pyro,0.0,0.0
2050,reference_policy,United States,0.75,target_region,Direct,0.0,0.0
2050,reference_policy,United States,0.75,target_region,Hydro,149910.19382239174,100.0
2050,reference_policy,United States,0.75,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,0.9,global,Direct,0.0,0.0
2050,reference_policy,United States,0.9,global,Hydro,1684102.4335815096,100.0
2050,reference_policy,United States,0.9,global,Pyro,0.0,0.0
2050,reference_policy,United States,0.9,target_region,Direct,0.0,0.0
2050,reference_policy,United States,0.9,target_region,Hydro,149910.19382239174,100.0
2050,reference_policy,United States,0.9,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,0.95,global,Direct,0.0,0.0
2050,reference_policy,United States,0.95,global,Hydro,1684102.4335815096,100.0
2050,reference_policy,United States,0.95,global,Pyro,0.0,0.0
2050,reference_policy,United States,0.95,target_region,Direct,0.0,0.0
2050,reference_policy,United States,0.95,target_region,Hydro,149910.19382239174,100.0
2050,reference_policy,United States,0.95,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,0.99,global,Direct,78821.74244648166,4.675829079229037
2050,reference_policy,United States,0.99,global,Hydro,1606905.8817009348,95.32417092077095
2050,reference_policy,United States,0.99,global,Pyro,0.0,0.0
2050,reference_policy,United States,0.99,target_region,Direct,78821.74244648166,52.015404035605705
2050,reference_policy,United States,0.99,target_region,Hydro,72713.64194181688,47.98459596439429
2050,reference_policy,United States,0.99,target_region,Pyro,0.0,0.0
2050,reference_policy,United States,1.0,global,Direct,153058.7741922649,9.071448964847322
2050,reference_policy,United States,1.0,global,Hydro,1534199.5104035183,90.92855103515267
2050,reference_policy,United States,1.0,global,Pyro,0.0,0.0
2050,reference_policy,United States,1.0,target_region,Direct,153058.7741922649,99.99524999525003
2050,reference_policy,United States,1.0,target_region,Hydro,7.270644400312449,0.0047500047499566996
2050,reference_policy,United States,1.0,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,0.0,global,Direct,0.0,0.0
2050,reference_policy,European Union,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,reference_policy,European Union,0.0,global,Pyro,0.0,0.0
2050,reference_policy,European Union,0.0,target_region,Direct,0.0,0.0
2050,reference_policy,European Union,0.0,target_region,Hydro,21209.65838961447,100.00000000000003
2050,reference_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,0.75,global,Direct,0.0,0.0
2050,reference_policy,European Union,0.75,global,Hydro,1684102.4335815099,100.00000000000003
2050,reference_policy,European Union,0.75,global,Pyro,0.0,0.0
2050,reference_policy,European Union,0.75,target_region,Direct,0.0,0.0
2050,reference_policy,European Union,0.75,target_region,Hydro,588653.0203880969,100.00000000000003
2050,reference_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,0.9,global,Direct,0.0,0.0
2050,reference_policy,European Union,0.9,global,Hydro,1684102.4335815099,100.00000000000003
2050,reference_policy,European Union,0.9,global,Pyro,0.0,0.0
2050,reference_policy,European Union,0.9,target_region,Direct,0.0,0.0
2050,reference_policy,European Union,0.9,target_region,Hydro,706383.6244657164,100.0
2050,reference_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,0.95,global,Direct,0.0,0.0
2050,reference_policy,European Union,0.95,global,Hydro,1684102.4335815099,100.00000000000003
2050,reference_policy,European Union,0.95,global,Pyro,0.0,0.0
2050,reference_policy,European Union,0.95,target_region,Direct,0.0,0.0
2050,reference_policy,European Union,0.95,target_region,Hydro,745627.1591582563,99.99999999999999
2050,reference_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,0.99,global,Direct,404133.8445053722,23.878838654010504
2050,reference_policy,European Union,0.99,global,Hydro,1288301.245663877,76.12116134598949
2050,reference_policy,European Union,0.99,global,Pyro,0.0,0.0
2050,reference_policy,European Union,0.99,target_region,Direct,404133.8445053722,52.010606046208565
2050,reference_policy,European Union,0.99,target_region,Hydro,372888.1424069155,47.989393953791435
2050,reference_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2050,reference_policy,European Union,1.0,global,Direct,784796.1310230404,46.156772908029
2050,reference_policy,European Union,1.0,global,Hydro,915487.6660847176,53.843227091971
2050,reference_policy,European Union,1.0,global,Pyro,0.0,0.0
2050,reference_policy,European Union,1.0,target_region,Direct,784796.1310230404,99.99049998575049
2050,reference_policy,European Union,1.0,target_region,Hydro,74.56282775602767,0.009500014249506689
2050,reference_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2050,current_policy,United States,0.0,global,Direct,0.0,0.0
2050,current_policy,United States,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,current_policy,United States,0.0,global,Pyro,0.0,0.0
2050,current_policy,United States,0.0,target_region,Direct,0.0,0.0
2050,current_policy,United States,0.0,target_region,Hydro,149910.19382239174,100.0
2050,current_policy,United States,0.0,target_region,Pyro,0.0,0.0
2050,current_policy,United States,0.75,global,Direct,0.0,0.0
2050,current_policy,United States,0.75,global,Hydro,1684102.4335815096,100.0
2050,current_policy,United States,0.75,global,Pyro,0.0,0.0
2050,current_policy,United States,0.75,target_region,Direct,0.0,0.0
2050,current_policy,United States,0.75,target_region,Hydro,149910.19382239174,100.0
2050,current_policy,United States,0.75,target_region,Pyro,0.0,0.0
2050,current_policy,United States,0.9,global,Direct,0.0,0.0
2050,current_policy,United States,0.9,global,Hydro,1684102.4335815096,100.0
2050,current_policy,United States,0.9,global,Pyro,0.0,0.0
2050,current_policy,United States,0.9,target_region,Direct,0.0,0.0
2050,current_policy,United States,0.9,target_region,Hydro,149910.19382239174,100.0
2050,current_policy,United States,0.9,target_region,Pyro,0.0,0.0
2050,current_policy,United States,0.95,global,Direct,0.0,0.0
2050,current_policy,United States,0.95,global,Hydro,1684102.4335815096,100.0
2050,current_policy,United States,0.95,global,Pyro,0.0,0.0
2050,current_policy,United States,0.95,target_region,Direct,0.0,0.0
2050,current_policy,United States,0.95,target_region,Hydro,149910.19382239174,100.0
2050,current_policy,United States,0.95,target_region,Pyro,0.0,0.0
2050,current_policy,United States,0.99,global,Direct,78821.74244648166,4.675829079229037
2050,current_policy,United States,0.99,global,Hydro,1606905.8817009348,95.32417092077095
2050,current_policy,United States,0.99,global,Pyro,0.0,0.0
2050,current_policy,United States,0.99,target_region,Direct,78821.74244648166,52.015404035605705
2050,current_policy,United States,0.99,target_region,Hydro,72713.64194181688,47.98459596439429
2050,current_policy,United States,0.99,target_region,Pyro,0.0,0.0
2050,current_policy,United States,1.0,global,Direct,153058.7741922649,9.071448964847322
2050,current_policy,United States,1.0,global,Hydro,1534199.5104035183,90.92855103515267
2050,current_policy,United States,1.0,global,Pyro,0.0,0.0
2050,current_policy,United States,1.0,target_region,Direct,153058.7741922649,99.99524999525003
2050,current_policy,United States,1.0,target_region,Hydro,7.270644400312449,0.0047500047499566996
2050,current_policy,United States,1.0,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,0.0,global,Direct,0.0,0.0
2050,current_policy,European Union,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,current_policy,European Union,0.0,global,Pyro,0.0,0.0
2050,current_policy,European Union,0.0,target_region,Direct,0.0,0.0
2050,current_policy,European Union,0.0,target_region,Hydro,21155.055142585832,100.00000000000004
2050,current_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,0.75,global,Direct,0.0,0.0
2050,current_policy,European Union,0.75,global,Hydro,1684102.4335815099,100.00000000000003
2050,current_policy,European Union,0.75,global,Pyro,0.0,0.0
2050,current_policy,European Union,0.75,target_region,Direct,0.0,0.0
2050,current_policy,European Union,0.75,target_region,Hydro,588653.0203880967,100.0
2050,current_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,0.9,global,Direct,0.0,0.0
2050,current_policy,European Union,0.9,global,Hydro,1684102.4335815099,100.00000000000003
2050,current_policy,European Union,0.9,global,Pyro,0.0,0.0
2050,current_policy,European Union,0.9,target_region,Direct,0.0,0.0
2050,current_policy,European Union,0.9,target_region,Hydro,706383.6244657165,100.0
2050,current_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,0.95,global,Direct,0.0,0.0
2050,current_policy,European Union,0.95,global,Hydro,1684102.4335815099,100.00000000000003
2050,current_policy,European Union,0.95,global,Pyro,0.0,0.0
2050,current_policy,European Union,0.95,target_region,Direct,0.0,0.0
2050,current_policy,European Union,0.95,target_region,Hydro,745627.1591582563,100.00000000000003
2050,current_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,0.99,global,Direct,404133.8445053715,23.878838654010462
2050,current_policy,European Union,0.99,global,Hydro,1288301.2456638778,76.12116134598953
2050,current_policy,European Union,0.99,global,Pyro,0.0,0.0
2050,current_policy,European Union,0.99,target_region,Direct,404133.8445053715,52.01060604620847
2050,current_policy,European Union,0.99,target_region,Hydro,372888.1424069162,47.98939395379152
2050,current_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2050,current_policy,European Union,1.0,global,Direct,784796.1310230368,46.156772908028785
2050,current_policy,European Union,1.0,global,Hydro,915487.6660847211,53.8432270919712
2050,current_policy,European Union,1.0,global,Pyro,0.0,0.0
2050,current_policy,European Union,1.0,target_region,Direct,784796.1310230368,99.99049998575005
2050,current_policy,European Union,1.0,target_region,Hydro,74.56282775948375,0.009500014249947026
2050,current_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,0.0,global,Direct,0.0,0.0
2050,strict_policy,United States,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,United States,0.0,global,Pyro,0.0,0.0
2050,strict_policy,United States,0.0,target_region,Direct,0.0,0.0
2050,strict_policy,United States,0.0,target_region,Hydro,149910.19382239174,100.00000000000003
2050,strict_policy,United States,0.0,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,0.75,global,Direct,0.0,0.0
2050,strict_policy,United States,0.75,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,United States,0.75,global,Pyro,0.0,0.0
2050,strict_policy,United States,0.75,target_region,Direct,0.0,0.0
2050,strict_policy,United States,0.75,target_region,Hydro,149910.19382239174,100.00000000000003
2050,strict_policy,United States,0.75,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,0.9,global,Direct,0.0,0.0
2050,strict_policy,United States,0.9,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,United States,0.9,global,Pyro,0.0,0.0
2050,strict_policy,United States,0.9,target_region,Direct,0.0,0.0
2050,strict_policy,United States,0.9,target_region,Hydro,149910.19382239174,100.00000000000003
2050,strict_policy,United States,0.9,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,0.95,global,Direct,0.0,0.0
2050,strict_policy,United States,0.95,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,United States,0.95,global,Pyro,0.0,0.0
2050,strict_policy,United States,0.95,target_region,Direct,0.0,0.0
2050,strict_policy,United States,0.95,target_region,Hydro,149910.19382239174,100.00000000000003
2050,strict_policy,United States,0.95,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,0.99,global,Direct,78821.74244648174,4.675829079229041
2050,strict_policy,United States,0.99,global,Hydro,1606905.8817009348,95.32417092077095
2050,strict_policy,United States,0.99,global,Pyro,0.0,0.0
2050,strict_policy,United States,0.99,target_region,Direct,78821.74244648174,52.01540403560576
2050,strict_policy,United States,0.99,target_region,Hydro,72713.6419418168,47.98459596439423
2050,strict_policy,United States,0.99,target_region,Pyro,0.0,0.0
2050,strict_policy,United States,1.0,global,Direct,153058.77419226497,9.071448964847328
2050,strict_policy,United States,1.0,global,Hydro,1534199.5104035183,90.92855103515267
2050,strict_policy,United States,1.0,global,Pyro,0.0,0.0
2050,strict_policy,United States,1.0,target_region,Direct,153058.77419226497,99.99524999525009
2050,strict_policy,United States,1.0,target_region,Hydro,7.2706444002229835,0.004750004749898251
2050,strict_policy,United States,1.0,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,0.0,global,Direct,0.0,0.0
2050,strict_policy,European Union,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,European Union,0.0,global,Pyro,0.0,0.0
2050,strict_policy,European Union,0.0,target_region,Direct,0.0,0.0
2050,strict_policy,European Union,0.0,target_region,Hydro,21209.65838961447,100.00000000000003
2050,strict_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,0.75,global,Direct,0.0,0.0
2050,strict_policy,European Union,0.75,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,European Union,0.75,global,Pyro,0.0,0.0
2050,strict_policy,European Union,0.75,target_region,Direct,0.0,0.0
2050,strict_policy,European Union,0.75,target_region,Hydro,588653.0203880966,100.0
2050,strict_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,0.9,global,Direct,0.0,0.0
2050,strict_policy,European Union,0.9,global,Hydro,1684102.4335815099,100.0
2050,strict_policy,European Union,0.9,global,Pyro,0.0,0.0
2050,strict_policy,European Union,0.9,target_region,Direct,0.0,0.0
2050,strict_policy,European Union,0.9,target_region,Hydro,706383.6244657165,100.0
2050,strict_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,0.95,global,Direct,0.0,0.0
2050,strict_policy,European Union,0.95,global,Hydro,1684102.4335815099,100.00000000000003
2050,strict_policy,European Union,0.95,global,Pyro,0.0,0.0
2050,strict_policy,European Union,0.95,target_region,Direct,0.0,0.0
2050,strict_policy,European Union,0.95,target_region,Hydro,745627.159158256,100.0
2050,strict_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,0.99,global,Direct,404133.8445053439,23.878838654008838
2050,strict_policy,European Union,0.99,global,Hydro,1288301.245663905,76.12116134599118
2050,strict_policy,European Union,0.99,global,Pyro,0.0,0.0
2050,strict_policy,European Union,0.99,target_region,Direct,404133.8445053439,52.010606046204956
2050,strict_policy,European Union,0.99,target_region,Hydro,372888.14240694325,47.98939395379505
