,HUN,IND,JPN,KOR,NOR,RUS,YUG,SWE,CHE,THA,Virtual_Demand
CRI,0.0,0.0,19717.071697369407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP,0.0,6214.036170384341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,0.0,0.0,0.0,24548.78600041183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM,0.0,0.0,82678.2464232442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,7225.78583546485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECU,0.0,0.0,71707.93380691117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,0.0,2168663.144948541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,0.0,0.0,0.0,5376.155943905908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH,0.0,21634.076287995318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJI,0.0,0.0,7.3626518812033765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEO,0.0,2025.264975892398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,0.0,25.222389912143015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIN,0.0,12.797997925788973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,0.0,36250.46440401395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,0.0,0.0,0.0,942.7862329644478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRL,0.0,0.0,0.0,4.8081476553054205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTM,0.0,0.0,125113.67292083827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,0.0,0.0,0.0,6404.493773546336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HND,0.0,0.0,13001.72823410923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRV,80181.89911496906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDN,0.0,0.0,0.0,289078.3836528376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,0.0,0.0,0.0,0.0,24869.928205774653,0.0,0.0,0.0,0.0,0.0,0.0
IRN,0.0,71.79267773621451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL,0.0,0.0,0.0,1555.565851277941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,0.0,48988.47705477648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM,0.0,0.0,6.949540943624752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOR,0.0,109723.68883586707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZ,0.0,0.0,0.0,31128.264006736965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEN,0.0,1817282.7065686798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KGZ,0.0,0.0,0.0,2.7519834903057006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHM,0.0,0.0,0.0,171626.1383644478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIR,0.0,0.0,29.367839104361344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KWT,0.0,16.098174258197158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAO,0.0,0.0,0.0,206733.94455124097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBN,0.0,108574.83203479512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,0.0,0.0,0.0,606.9216361674156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LKA,0.0,310067.99025798915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167997.19633959912,0.0
LSO,0.0,40095.821785256754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,0.0,0.0,0.0,10138.235833974572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,0.0,0.0,0.0,3345.963749089881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVA,0.0,0.0,0.0,6662.515177369733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371493.48664410587,0.0,0.0
MDA,0.0,0.0,0.0,31905.534247533204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDG,0.0,149374.45470613238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,0.0,5376.771756927117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX,0.0,0.0,987961.0074082458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD,0.0,0.0,0.0,6055.609330388606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,0.0,27234.445994519367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLT,0.0,2368.0464944667597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNG,0.0,0.0,0.0,30640.42770115271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,0.0,185.87677428534144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS,0.0,24016.923150109407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MWI,0.0,216613.6247010201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.01683205474933,0.0
NAM,0.0,59298.9715231675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER,0.0,187245.31324685342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGA,0.0,8086744.470100047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIC,0.0,0.0,48267.96737010163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPL,0.0,0.0,0.0,11778.436081696154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,0.0,0.0,23849.12866221404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,0.0,43537.507581823826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,0.0,8091003.844710268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAL,0.0,1520.2677573786827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAN,0.0,0.0,14.8716518976132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,0.0,0.0,161202.91600656585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHL,0.0,0.0,0.0,3341635.250872017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLW,0.0,0.0,0.0,21.48185626583623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRT,0.0,0.0,0.0,0.0,37558.75191861882,0.0,0.0,0.0,0.0,0.0,0.0
PRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23322.097967003378
PYF,0.0,0.0,7048.162268017821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAT,0.0,14.5417475741133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWA,0.0,7.051843482030216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,0.0,502252.81510362413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,0.0,23.94866908962794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,0.0,677623.754259939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,0.0,0.0,42.70478336656041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLV,0.0,0.0,15.233263753344135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVN,0.0,0.0,0.0,0.0,0.0,9127.185931910197,0.0,0.0,0.0,0.0,0.0
SYC,0.0,2525.2556020352577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGO,0.0,32966.06949041646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJK,0.0,22657.01545787859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTO,0.0,0.0,0.0,10469.154490144965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUN,0.0,0.0,0.0,7886.13886638745,0.0,0.0,430.7554842984742,0.0,0.0,0.0,0.0
TZA,0.0,539587.4362059964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA,0.0,1833037.6184328885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,0.0,0.0,0.0,148.02914280713122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8177.42531957997
UZB,0.0,0.0,0.0,532652.6623028239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSM,0.0,0.0,218.84887164458524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YEM,0.0,238406.08827674133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAF,0.0,15072.974497843643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMB,0.0,180.61168303271697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZWE,0.0,21.361402851559873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMR,0.0,0.0,0.0,1065515.2916537877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,0.0,869.8172065575587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204237.5057868997
USA,0.0,0.0,0.0,3291316.4171111356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.0,0.0,84070.91391870682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34402.80873006952,0.0,0.0,0.0
BRA,0.0,133140.26158100597,0.0,233749.49522424632,85963.44504794647,0.0,0.0,0.0,0.0,0.0,918623.9913640431
CAN,0.0,0.0,0.0,570175.5227685476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,0.0,0.0,0.0,206349.21073988572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,0.0,0.0,0.0,46994.123184757125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA,0.0,0.0,0.0,17211.904671206266,0.0,0.0,0.0,127914.36141016433,0.0,0.0,0.0
DEU,0.0,0.0,0.0,85189.28775570761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,83942.3798662243,0.0,0.0,19961.074463713634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30014.193653209662,0.0,0.0,0.0
POL,0.0,0.0,0.0,66397.72832462982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROM,0.0,0.0,0.0,329864.80975463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVK,0.0,0.0,0.0,18043.245008692174,0.0,225.18393646492945,0.0,0.0,0.0,0.0,0.0
ESP,0.0,0.0,0.0,2262.2899365298044,0.0,0.0,0.0,0.0,49180.84843487014,0.0,0.0
TUR,0.0,503608.0669899488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.0,0.0,1534107.586033508,2914942.6738001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,0.0,0.0,0.0,0.0,52881.74650458955,0.0,0.0,0.0,0.0,0.0,0.0
VNM,0.0,0.0,0.0,166655.7842770361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
