,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
43,France,NCA,Direct,7391.273938408252,2025,Strategy 2,high_collection,baseline,0.025,184.78184846020633,0.7925,146.43961490471352,146.43961490471352,38.34223355549281,2.452491446,18127.03610898897
44,France,NMC111,Hydro,4540.212578773574,2025,Strategy 2,high_collection,baseline,0.0375,170.257971704009,0.8658,147.409351901331,147.409351901331,22.848619802678,2.414310695,10961.483786506571
45,France,NMC523,Hydro,4974.6151831955485,2025,Strategy 2,high_collection,baseline,0.035,174.11153141184423,0.8658,150.74576389637474,150.74576389637474,23.365767515469486,2.357900841,11729.649324108153
46,France,NMC622,Direct,2329.0605928621926,2025,Strategy 2,high_collection,baseline,0.0325,75.69446926802127,0.7925,59.98786689490685,59.98786689490685,15.706602373114414,2.478807863,5773.293710990245
47,France,NMC811,Direct,1221.7698850623178,2025,Strategy 2,high_collection,baseline,0.0275,33.59867183921374,0.7925,26.62694743257689,26.62694743257689,6.971724406636852,2.397518212,2929.215550310054
48,Germany,LFP,Direct,58.263486938522234,2025,Strategy 2,high_collection,baseline,0.025,1.456587173463056,0.7925,1.154345334969472,1.154345334969472,0.3022418384935841,2.252335332,131.22891019715414
49,Germany,NCA,Direct,16359.572448817638,2025,Strategy 2,high_collection,baseline,0.025,408.989311220441,0.7925,324.12402914219945,324.12402914219945,84.86528207824153,2.452491446,40121.71149094253
50,Germany,NMC111,Hydro,9786.185860283125,2025,Strategy 2,high_collection,baseline,0.0375,366.9819697606172,0.8658,317.73298941874236,317.73298941874236,49.24898034187481,2.414310695,23626.893185739325
51,Germany,NMC523,Hydro,10792.098146628381,2025,Strategy 2,high_collection,baseline,0.035,377.72343513199337,0.8658,327.03295013727984,327.03295013727984,50.69048499471353,2.357900841,25446.697296089602
52,Germany,NMC622,Hydro,5162.799263945802,2025,Strategy 2,high_collection,baseline,0.0325,167.79097607823857,0.8658,145.27342708853897,145.27342708853897,22.517548989699605,2.337983546,12070.539730406193
53,Germany,NMC811,Direct,2863.5575959948096,2025,Strategy 2,high_collection,baseline,0.0275,78.74783388985726,0.7925,62.40765835771188,62.40765835771188,16.34017553214538,2.397518212,6865.431487508495
54,Hungary,LFP,Direct,0.06954030665220126,2025,Strategy 2,high_collection,baseline,0.025,0.0017385076663050316,0.7925,0.0013777673255467376,0.0013777673255467376,0.000360740340758294,2.252335332,0.15662808967086753
55,Hungary,NCA,Direct,20.51940479043502,2025,Strategy 2,high_collection,baseline,0.025,0.5129851197608755,0.7925,0.4065407074104938,0.4065407074104938,0.10644441235038166,2.452491446,50.3236647255533
56,Hungary,NMC111,Direct,12.215814164601454,2025,Strategy 2,high_collection,baseline,0.0375,0.4580930311725545,0.7925,0.36303872720424946,0.36303872720424946,0.09505430396830505,2.557347078,31.24007665923454
57,Hungary,NMC523,Direct,13.484982657039433,2025,Strategy 2,high_collection,baseline,0.035,0.4719743929963802,0.7925,0.3740397064496313,0.3740397064496313,0.09793468654674892,2.496014242,33.65870876509343
58,Hungary,NMC622,Direct,6.486422270696085,2025,Strategy 2,high_collection,baseline,0.0325,0.21080872379762278,0.7925,0.16706591360961603,0.16706591360961603,0.04374281018800674,2.478807863,16.07859452733977
59,Hungary,NMC811,Direct,3.6028804118857187,2025,Strategy 2,high_collection,baseline,0.0275,0.09907921132685726,0.7925,0.07852027497653438,0.07852027497653438,0.02055893635032288,2.397518212,8.637971403154072
60,India,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
61,India,NCA,Direct,761.8568264464371,2025,Strategy 2,high_collection,baseline,0.025,19.04642066116093,0.7925,15.094288373970036,15.094288373970036,3.952132287190894,2.452491446,1868.4473499365936
62,India,NMC111,Direct,223.00163890257352,2025,Strategy 2,high_collection,baseline,0.0375,8.362561458846507,0.7925,6.627329956135856,6.627329956135856,1.7352315027106506,2.557347078,570.2925896367075
63,India,NMC523,Direct,253.77461393158634,2025,Strategy 2,high_collection,baseline,0.035,8.882111487605522,0.7925,7.039073353927376,7.039073353927376,1.8430381336781458,2.496014242,633.4250506312911
64,India,NMC622,Direct,119.16868662262655,2025,Strategy 2,high_collection,baseline,0.0325,3.872982315235363,0.7925,3.069338484824025,3.069338484824025,0.803643830411338,2.478807863,295.39627742354963
65,India,NMC811,Direct,84.9766911152867,2025,Strategy 2,high_collection,baseline,0.0275,2.336859005670384,0.7925,1.8519607619937795,1.8519607619937795,0.4848982436766047,2.397518212,203.73316454439845
66,Italy,LFP,Direct,13.125806554502445,2025,Strategy 2,high_collection,baseline,0.025,0.32814516386256115,0.7925,0.2600550423610797,0.2600550423610797,0.06809012150148147,2.252335332,29.56371786370304
67,Italy,NCA,Direct,3915.854510915435,2025,Strategy 2,high_collection,baseline,0.025,97.89636277288588,0.7925,77.58286749751205,77.58286749751205,20.313495275373825,2.452491446,9603.599691800619
68,Italy,NMC111,Hydro,2285.9440823085397,2025,Strategy 2,high_collection,baseline,0.0375,85.72290308657024,0.8658,74.21888949235252,74.21888949235252,11.504013594217724,2.414310695,5518.979246089468
69,Italy,NMC523,Hydro,2544.429185466941,2025,Strategy 2,high_collection,baseline,0.035,89.05502149134294,0.8658,77.10383760720472,77.10383760720472,11.951183884138217,2.357900841,5999.511716277446
70,Italy,NMC622,Direct,1239.1135511463115,2025,Strategy 2,high_collection,baseline,0.0325,40.27119041225512,0.7925,31.914918401712185,31.914918401712185,8.356272010542938,2.478807863,3071.52441373133
71,Italy,NMC811,Direct,723.004042811324,2025,Strategy 2,high_collection,baseline,0.0275,19.88261117731141,0.7925,15.756969358019292,15.756969358019292,4.1256418192921185,2.397518212,1733.415359989777
72,Japan,LFP,Direct,4.00249837112873,2025,Strategy 2,high_collection,baseline,0.025,0.10006245927821825,0.7925,0.07929949897798796,0.07929949897798796,0.020762960300230282,2.252335332,9.014968497565686
73,Japan,NCA,Direct,25046.200321774144,2025,Strategy 2,high_collection,baseline,0.025,626.1550080443536,0.7925,496.22784387515026,496.22784387515026,129.92716416920337,2.452491446,61425.59204395353
74,Japan,NMC111,Hydro,4073.2499280416955,2025,Strategy 2,high_collection,baseline,0.0375,152.74687230156357,0.8658,132.24824203869375,132.24824203869375,20.498630262869824,2.414310695,9834.090864679047
75,Japan,NMC523,Hydro,4216.134846725376,2025,Strategy 2,high_collection,baseline,0.035,147.56471963538817,0.8658,127.76153426031908,127.76153426031908,19.80318537506909,2.357900841,9941.22790086317
76,Japan,NMC622,Direct,1769.3901286132584,2025,Strategy 2,high_collection,baseline,0.0325,57.5051791799309,0.7925,45.57285450009524,45.57285450009524,11.93232467983566,2.478807863,4385.978163521127
77,Japan,NMC811,Direct,1171.7934948250768,2025,Strategy 2,high_collection,baseline,0.0275,32.22432110768961,0.7925,25.537774477844017,25.537774477844017,6.686546629845594,2.397518212,2809.3962445462494
78,Korea,LFP,Direct,138.27357186284937,2025,Strategy 2,high_collection,baseline,0.025,3.4568392965712342,0.7925,2.739545142532703,2.739545142532703,0.7172941540385311,2.252335332,311.4384513885367
79,Korea,NCA,Direct,82152.03004014477,2025,Strategy 2,high_collection,baseline,0.025,2053.8007510036196,0.7925,1627.6370951703684,1627.6370951703684,426.16365583325114,2.452491446,201477.15094499008
80,Korea,NMC111,Hydro,33462.68255627427,2025,Strategy 2,high_collection,baseline,0.0375,1254.850595860285,0.8658,1086.4496458958347,1086.4496458958347,168.40094996445032,2.414310695,80789.3123790029
81,Korea,NMC523,Hydro,36490.43777847337,2025,Strategy 2,high_collection,baseline,0.035,1277.1653222465682,0.8658,1105.7697360010786,1105.7697360010786,171.39558624548954,2.357900841,86040.83392632054
82,Korea,NMC622,Hydro,17038.716809861162,2025,Strategy 2,high_collection,baseline,0.0325,553.7582963204878,0.8658,479.44393295427835,479.44393295427835,74.31436336620948,2.337983546,39836.239546409
83,Korea,NMC811,Direct,9707.289795670962,2025,Strategy 2,high_collection,baseline,0.0275,266.95046938095146,0.7925,211.55824698440404,211.55824698440404,55.392222396547425,2.397518212,23273.40407428289
84,Netherlands,LFP,Direct,9.621731272269557,2025,Strategy 2,high_collection,baseline,0.025,0.24054328180673892,0.7925,0.1906305508318406,0.1906305508318406,0.04991273097489832,2.252335332,21.671365299542032
85,Netherlands,NCA,Direct,2877.69873312728,2025,Strategy 2,high_collection,baseline,0.025,71.942468328182,0.7925,57.014406150084234,57.014406150084234,14.928062178097768,2.452491446,7057.53152715969
86,Netherlands,NMC111,Hydro,1739.7101325140352,2025,Strategy 2,high_collection,baseline,0.0375,65.23912996927632,0.8658,56.48403872739944,56.48403872739944,8.755091241876883,2.414310695,4200.200779128502
87,Netherlands,NMC523,Hydro,2013.0462239220894,2025,Strategy 2,high_collection,baseline,0.035,70.45661783727314,0.8658,61.00133972351109,61.00133972351109,9.455278113762056,2.357900841,4746.56338435777
88,Netherlands,NMC622,Direct,942.5858222753092,2025,Strategy 2,high_collection,baseline,0.0325,30.63403922394755,0.7925,24.27747608497843,24.27747608497843,6.356563138969118,2.478807863,2336.489147808357
89,Netherlands,NMC811,Direct,425.0767466146396,2025,Strategy 2,high_collection,baseline,0.0275,11.68961053190259,0.7925,9.264016346532802,9.264016346532802,2.4255941853697873,2.397518212,1019.1292415063078
90,Norway,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
91,Norway,NCA,Direct,3870.871549177074,2025,Strategy 2,high_collection,baseline,0.025,96.77178872942686,0.7925,76.69164256807079,76.69164256807079,20.08014616135607,2.452491446,9493.279362921541
92,Norway,NMC111,Hydro,1445.3315427478421,2025,Strategy 2,high_collection,baseline,0.0375,54.19993285304408,0.8658,46.926301864165566,46.926301864165566,7.273630988878516,2.414310695,3489.4794014769654
93,Norway,NMC523,Hydro,1395.642649955971,2025,Strategy 2,high_collection,baseline,0.035,48.84749274845899,0.8658,42.2921592216158,42.2921592216158,6.555333526843192,2.357900841,3290.786978066653
94,Norway,NMC622,Direct,602.0659150648626,2025,Strategy 2,high_collection,baseline,0.0325,19.567142239608035,0.7925,15.506960224889367,15.506960224889367,4.060182014718668,2.478807863,1492.4057243070715
