,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
670,C?te d'Ivoire,NMC622,Hydro,0.3688224074538699,2025,Strategy 1,baseline,baseline,0.0325,0.011986728242250772,0.8658,0.010378109312140718,0.010378109312140718,0.001608618930110054,2.337983546,0.8623007200232555
671,C?te d'Ivoire,NMC811,Hydro,0.0811602780356975,2025,Strategy 1,baseline,baseline,0.0275,0.0022319076459816813,0.8658,0.0019323856398909397,0.0019323856398909397,0.0002995220060907416,2.2614716749999997,0.1835416699128545
672,Cabo Verde,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
673,Cabo Verde,NCA,Hydro,0.0540488909993813,2025,Strategy 1,baseline,baseline,0.025,0.0013512222749845326,0.8658,0.0011698882456816083,0.0011698882456816083,0.00018133402930292425,2.249491865,0.12158254061537996
674,Cabo Verde,NMC111,Hydro,0.0281366402447833,2025,Strategy 1,baseline,baseline,0.0375,0.0010551240091793736,0.8658,0.0009135263671475016,0.0009135263671475016,0.00014159764203187193,2.414310695,0.06793059146434774
675,Cabo Verde,NMC523,Hydro,0.0217486503199995,2025,Strategy 1,baseline,baseline,0.035,0.0007612027611999826,0.8658,0.000659049350646945,0.000659049350646945,0.00010215341055303765,2.357900841,0.05128116088014174
676,Cabo Verde,NMC622,Hydro,0.0079418240845782,2025,Strategy 1,baseline,baseline,0.0325,0.0002581092827487915,0.8658,0.0002234710170039037,0.0002234710170039037,3.463826574488782e-05,2.337983546,0.018567854034970344
677,Cabo Verde,NMC811,Hydro,0.0019586004477284,2025,Strategy 1,baseline,baseline,0.0275,5.3861512312531e-05,0.8658,4.663329736018934e-05,4.663329736018934e-05,7.228214952341658e-06,2.2614716749999997,0.004429319435180094
678,Cambodia,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
679,Cambodia,NCA,Hydro,5.466957186289739,2025,Strategy 1,baseline,baseline,0.025,0.13667392965724348,0.8658,0.1183322882972414,0.1183322882972414,0.018341641360002076,2.249491865,12.297875716862057
