,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
76,Spain,NMC622,Direct,960.5726438026425,2025,Strategy 2,baseline,baseline,0.0325,31.21861092358588,0.7925,24.74074915694181,24.74074915694181,6.477861766644072,2.478807863,2381.0750224406884
77,Spain,NMC811,Direct,492.22923370115666,2025,Strategy 2,baseline,baseline,0.0275,13.536303926781809,0.7925,10.727520861974583,10.727520861974583,2.8087830648072263,2.397518212,1180.1285522773273
78,Sweden,LFP,Direct,10.289167017389973,2025,Strategy 2,baseline,baseline,0.025,0.2572291754347493,0.7925,0.20385412153203883,0.20385412153203883,0.053375053902710495,2.252335332,23.174654410116492
79,Sweden,NCA,Direct,2753.019953051057,2025,Strategy 2,baseline,baseline,0.025,68.82549882627643,0.7925,54.54420781982407,54.54420781982407,14.281291006452363,2.452491446,6751.757885525039
80,Sweden,NMC111,Direct,1696.9053573182862,2025,Strategy 2,baseline,baseline,0.0375,63.63395089943573,0.7925,50.42990608780281,50.42990608780281,13.204044811632919,2.557347078,4339.575957180465
81,Sweden,NMC523,Direct,1854.413016482838,2025,Strategy 2,baseline,baseline,0.035,64.90445557689934,0.7925,51.43678104469272,51.43678104469272,13.467674532206615,2.496014242,4628.641299691345
82,Sweden,NMC622,Direct,871.0897415053737,2025,Strategy 2,baseline,baseline,0.0325,28.310416598924647,0.7925,22.43600515464778,22.43600515464778,5.874411444276866,2.478807863,2159.264100622158
83,Sweden,NMC811,Direct,445.0449045395958,2025,Strategy 2,baseline,baseline,0.0275,12.238734874838885,0.7925,9.699197388309816,9.699197388309816,2.5395374865290687,2.397518212,1067.0032637914824
84,United Kingdom,LFP,Direct,0.1993838141833355,2025,Strategy 2,baseline,baseline,0.025,0.004984595354583388,0.7925,0.0039502918185073356,0.0039502918185073356,0.0010343035360760528,2.252335332,0.44907920931404927
85,United Kingdom,NCA,Direct,6882.122791487665,2025,Strategy 2,baseline,baseline,0.025,172.05306978719165,0.7925,136.35205780634936,136.35205780634936,35.70101198084228,2.452491446,16878.34727644514
86,United Kingdom,NMC111,Direct,2126.894090789615,2025,Strategy 2,baseline,baseline,0.0375,79.75852840461056,0.7925,63.20863376065387,63.20863376065387,16.54989464395669,2.557347078,5439.206388296288
87,United Kingdom,NMC523,Direct,2320.3562107860216,2025,Strategy 2,baseline,baseline,0.035,81.21246737751076,0.7925,64.36088039667727,64.36088039667727,16.85158698083349,2.496014242,5791.642148635065
88,United Kingdom,NMC622,Direct,1078.325189187137,2025,Strategy 2,baseline,baseline,0.0325,35.045568648581956,0.7925,27.7736131540012,27.7736131540012,7.271955494580755,2.478807863,2672.9609578280383
89,United Kingdom,NMC811,Direct,724.0708155734615,2025,Strategy 2,baseline,baseline,0.0275,19.91194742827019,0.7925,15.780218336904124,15.780218336904124,4.131729091366065,2.397518212,1735.9729671150671
90,Norway,LFP,Direct,0.0,2025,Strategy 2,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
91,Norway,NCA,Direct,3567.5771683651333,2025,Strategy 2,baseline,baseline,0.025,89.18942920912833,0.7925,70.6826226482342,70.6826226482342,18.506806560894134,2.452491446,8749.45248836039
92,Norway,NMC111,Direct,1332.667658841626,2025,Strategy 2,baseline,baseline,0.0375,49.97503720656098,0.7925,39.60521698619957,39.60521698619957,10.369820220361404,2.557347078,3408.0937432837327
93,Norway,NMC523,Direct,1286.279826038431,2025,Strategy 2,baseline,baseline,0.035,45.01979391134509,0.7925,35.678186674740985,35.678186674740985,9.341607236604105,2.496014242,3210.572764989207
94,Norway,NMC622,Direct,554.6044876972554,2025,Strategy 2,baseline,baseline,0.0325,18.024645850160802,0.7925,14.284531836252436,14.284531836252436,3.740114013908366,2.478807863,1374.7579649590436
95,Norway,NMC811,Direct,299.0523312352725,2025,Strategy 2,baseline,baseline,0.0275,8.223939108969994,0.7925,6.51747174385872,6.51747174385872,1.7064673651112736,2.397518212,716.9834104776223
96,Russian Federation,LFP,Direct,0.0,2025,Strategy 2,baseline,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
97,Russian Federation,NCA,Direct,809.6487120650764,2025,Strategy 2,baseline,baseline,0.025,20.241217801626913,0.7925,16.04116510778933,16.04116510778933,4.200052693837584,2.452491446,1985.6565406045167
98,Russian Federation,NMC111,Direct,344.21873240474434,2025,Strategy 2,baseline,baseline,0.0375,12.908202465177913,0.7925,10.229750453653496,10.229750453653496,2.678452011524417,2.557347078,880.2867695081368
99,Russian Federation,NMC523,Direct,324.2364442771801,2025,Strategy 2,baseline,baseline,0.035,11.348275549701304,0.7925,8.993508373138283,8.993508373138283,2.354767176563021,2.496014242,809.2987826912811
100,Russian Federation,NMC622,Direct,132.88581447267495,2025,Strategy 2,baseline,baseline,0.0325,4.318788970361936,0.7925,3.4226402590118346,3.4226402590118346,0.8961487113501017,2.478807863,329.3984017960259
101,Russian Federation,NMC811,Direct,59.710301235602365,2025,Strategy 2,baseline,baseline,0.0275,1.642033283979065,0.7925,1.301311377553409,1.301311377553409,0.3407219064256559,2.397518212,143.15653465636277
102,Serbia,LFP,Direct,0.1664368730650421,2025,Strategy 2,baseline,baseline,0.025,0.004160921826626053,0.7925,0.003297530547601147,0.003297530547601147,0.0008633912790249059,2.252335332,0.37487164975199344
103,Serbia,NCA,Direct,94.46428794691244,2025,Strategy 2,baseline,baseline,0.025,2.361607198672811,0.7925,1.8715737049482026,1.8715737049482026,0.49003349372460825,2.452491446,231.67285814228364
