draw_id,policy_scenario,target_region,scope,direct_share_threshold_pct,direct_entry_target_share_pct_2030,direct_entry_target_share_pct_2040,direct_entry_target_share_pct_2050,direct_entry_target_share_pct_delta_2030_2040,direct_entry_target_share_pct_ratio_2030_2040,direct_entry_target_share_pct_cagr_2030_2040_pct,direct_entry_target_share_pct_delta_2040_2050,direct_entry_target_share_pct_ratio_2040_2050,direct_entry_target_share_pct_cagr_2040_2050_pct,direct_entry_target_share_pct_delta_2030_2050,direct_entry_target_share_pct_ratio_2030_2050,direct_entry_target_share_pct_cagr_2030_2050_pct,entry_target_share_pct_point_delta_vs_reference_2030,entry_target_share_pct_point_delta_vs_reference_2040,entry_target_share_pct_point_delta_vs_reference_2050,entry_target_share_pct_point_delta_vs_reference_delta_2030_2040,entry_target_share_pct_point_delta_vs_reference_ratio_2030_2040,entry_target_share_pct_point_delta_vs_reference_cagr_2030_2040_pct,entry_target_share_pct_point_delta_vs_reference_delta_2040_2050,entry_target_share_pct_point_delta_vs_reference_ratio_2040_2050,entry_target_share_pct_point_delta_vs_reference_cagr_2040_2050_pct,entry_target_share_pct_point_delta_vs_reference_delta_2030_2050,entry_target_share_pct_point_delta_vs_reference_ratio_2030_2050,entry_target_share_pct_point_delta_vs_reference_cagr_2030_2050_pct,direct_share_at_95pct_target_pct_2030,direct_share_at_95pct_target_pct_2040,direct_share_at_95pct_target_pct_2050,direct_share_at_95pct_target_pct_delta_2030_2040,direct_share_at_95pct_target_pct_ratio_2030_2040,direct_share_at_95pct_target_pct_cagr_2030_2040_pct,direct_share_at_95pct_target_pct_delta_2040_2050,direct_share_at_95pct_target_pct_ratio_2040_2050,direct_share_at_95pct_target_pct_cagr_2040_2050_pct,direct_share_at_95pct_target_pct_delta_2030_2050,direct_share_at_95pct_target_pct_ratio_2030_2050,direct_share_at_95pct_target_pct_cagr_2030_2050_pct,direct_share_at_100pct_target_pct_2030,direct_share_at_100pct_target_pct_2040,direct_share_at_100pct_target_pct_2050,direct_share_at_100pct_target_pct_delta_2030_2040,direct_share_at_100pct_target_pct_ratio_2030_2040,direct_share_at_100pct_target_pct_cagr_2030_2040_pct,direct_share_at_100pct_target_pct_delta_2040_2050,direct_share_at_100pct_target_pct_ratio_2040_2050,direct_share_at_100pct_target_pct_cagr_2040_2050_pct,direct_share_at_100pct_target_pct_delta_2030_2050,direct_share_at_100pct_target_pct_ratio_2030_2050,direct_share_at_100pct_target_pct_cagr_2030_2050_pct
0,critical_route_policy,European Union,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525477,99.99049998573857,99.99049998574286,-0.004750009516200748,0.999952497648474,-0.00047503366970014227,4.291678123991005e-12,1.0000000000000429,4.218847493575595e-13,-0.00475000951190907,0.999952497648517,-0.0002375171167079415
0,critical_route_policy,European Union,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525477,99.99049998573857,99.99049998574286,-0.004750009516200748,0.999952497648474,-0.00047503366970014227,4.291678123991005e-12,1.0000000000000429,4.218847493575595e-13,-0.00475000951190907,0.999952497648517,-0.0002375171167079415
0,critical_route_policy,United States,global,5.0,99.0,99.0,100.0,0.0,1.0,0.0,1.0,1.0101010101010102,0.10055388008427535,1.0,1.0101010101010102,0.05026430753907185,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.237830685835448,14.19880459654598,9.071448964847386,3.960973910710532,1.3868958212202842,3.3247549499934914,-5.1273556316985935,0.6388882178894214,-4.381376391095671,-1.1663817209880616,0.8860713996177131,-0.6029635600451888
0,critical_route_policy,United States,global,20.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.237830685835448,14.19880459654598,9.071448964847386,3.960973910710532,1.3868958212202842,3.3247549499934914,-5.1273556316985935,0.6388882178894214,-4.381376391095671,-1.1663817209880616,0.8860713996177131,-0.6029635600451888
0,critical_route_policy,United States,global,50.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.237830685835448,14.19880459654598,9.071448964847386,3.960973910710532,1.3868958212202842,3.3247549499934914,-5.1273556316985935,0.6388882178894214,-4.381376391095671,-1.1663817209880616,0.8860713996177131,-0.6029635600451888
0,critical_route_policy,United States,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,99.99524999525256,99.99524999525072,-0.00475000474743581,0.9999524999525257,-0.0004750106281981026,-1.8474111129762605e-12,0.9999999999999816,-1.887379141862766e-13,-0.004750004749283221,0.9999524999525071,-0.00023750559623447742
0,critical_route_policy,United States,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,99.99524999525256,99.99524999525072,-0.00475000474743581,0.9999524999525257,-0.0004750106281981026,-1.8474111129762605e-12,0.9999999999999816,-1.887379141862766e-13,-0.004750004749283221,0.9999524999525071,-0.00023750559623447742
0,critical_route_policy,United States,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,99.99524999525256,99.99524999525072,-0.00475000474743581,0.9999524999525257,-0.0004750106281981026,-1.8474111129762605e-12,0.9999999999999816,-1.887379141862766e-13,-0.004750004749283221,0.9999524999525071,-0.00023750559623447742
0,current_policy,China,global,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.8038904926825,66.0880371023372,86.4217330485121,7.284146609654698,1.1238718484206607,1.1746426846514613,20.3336959461749,1.3076758947264269,2.718817657373984,27.617842555829597,1.4696601249413308,1.9438064498019436
0,current_policy,China,global,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.8038904926825,66.0880371023372,86.4217330485121,7.284146609654698,1.1238718484206607,1.1746426846514613,20.3336959461749,1.3076758947264269,2.718817657373984,27.617842555829597,1.4696601249413308,1.9438064498019436
0,current_policy,China,global,50.0,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.8038904926825,66.0880371023372,86.4217330485121,7.284146609654698,1.1238718484206607,1.1746426846514613,20.3336959461749,1.3076758947264269,2.718817657373984,27.617842555829597,1.4696601249413308,1.9438064498019436
0,current_policy,China,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525318,99.99524999524904,99.99524999525096,-4.135358722123783e-12,0.9999999999999587,-4.107825191113079e-13,1.9184653865522705e-12,1.000000000000019,1.9984014443252818e-13,-2.2168933355715126e-12,0.9999999999999778,-1.1102230246251565e-13
0,current_policy,China,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525318,99.99524999524904,99.99524999525096,-4.135358722123783e-12,0.9999999999999587,-4.107825191113079e-13,1.9184653865522705e-12,1.000000000000019,1.9984014443252818e-13,-2.2168933355715126e-12,0.9999999999999778,-1.1102230246251565e-13
0,current_policy,China,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525318,99.99524999524904,99.99524999525096,-4.135358722123783e-12,0.9999999999999587,-4.107825191113079e-13,1.9184653865522705e-12,1.000000000000019,1.9984014443252818e-13,-2.2168933355715126e-12,0.9999999999999778,-1.1102230246251565e-13
0,current_policy,European Union,global,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626362946,20.9845219795618,46.15677290802879,-8.348039646801144,0.715400252008735,-3.29366850147097,25.17225092846699,2.19956275167878,8.201588248416346,16.824211281665846,1.5735677468600258,2.2926129386608984
0,current_policy,European Union,global,20.0,100.0,100.0,99.0,0.0,1.0,0.0,-1.0,0.99,-0.10045287082499632,-1.0,0.99,-0.05023905522584249,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626362946,20.9845219795618,46.15677290802879,-8.348039646801144,0.715400252008735,-3.29366850147097,25.17225092846699,2.19956275167878,8.201588248416346,16.824211281665846,1.5735677468600258,2.2926129386608984
0,current_policy,European Union,global,50.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626362946,20.9845219795618,46.15677290802879,-8.348039646801144,0.715400252008735,-3.29366850147097,25.17225092846699,2.19956275167878,8.201588248416346,16.824211281665846,1.5735677468600258,2.2926129386608984
0,current_policy,European Union,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525312,99.9904999857386,99.99049998575003,-0.0047500095145238674,0.9999524976484908,-0.0004750336695225066,1.1439738045737613e-11,1.0000000000001144,1.1324274851176597e-12,-0.004750009503084129,0.9999524976486052,-0.0002375171162638523
0,current_policy,European Union,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525312,99.9904999857386,99.99049998575003,-0.0047500095145238674,0.9999524976484908,-0.0004750336695225066,1.1439738045737613e-11,1.0000000000001144,1.1324274851176597e-12,-0.004750009503084129,0.9999524976486052,-0.0002375171162638523
0,current_policy,European Union,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525312,99.9904999857386,99.99049998575003,-0.0047500095145238674,0.9999524976484908,-0.0004750336695225066,1.1439738045737613e-11,1.0000000000001144,1.1324274851176597e-12,-0.004750009503084129,0.9999524976486052,-0.0002375171162638523
0,current_policy,United States,global,5.0,99.0,99.0,100.0,0.0,1.0,0.0,1.0,1.0101010101010102,0.10055388008427535,1.0,1.0101010101010102,0.05026430753907185,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.23783068583536,14.198804596545784,9.071448964847322,3.9609739107104236,1.386895821220277,3.324754949993447,-5.127355631698462,0.6388882178894257,-4.381376391095603,-1.1663817209880385,0.8860713996177143,-0.6029635600451888
0,current_policy,United States,global,20.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.23783068583536,14.198804596545784,9.071448964847322,3.9609739107104236,1.386895821220277,3.324754949993447,-5.127355631698462,0.6388882178894257,-4.381376391095603,-1.1663817209880385,0.8860713996177143,-0.6029635600451888
0,current_policy,United States,global,50.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.23783068583536,14.198804596545784,9.071448964847322,3.9609739107104236,1.386895821220277,3.324754949993447,-5.127355631698462,0.6388882178894257,-4.381376391095603,-1.1663817209880385,0.8860713996177143,-0.6029635600451888
0,current_policy,United States,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99999999999966,99.99524999525124,99.99524999525003,-0.004750004748416359,0.9999524999525158,-0.00047501062829802265,-1.2079226507921703e-12,0.9999999999999879,-1.2212453270876722e-13,-0.004750004749624281,0.9999524999525038,-0.00023750559624557965
0,current_policy,United States,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99999999999966,99.99524999525124,99.99524999525003,-0.004750004748416359,0.9999524999525158,-0.00047501062829802265,-1.2079226507921703e-12,0.9999999999999879,-1.2212453270876722e-13,-0.004750004749624281,0.9999524999525038,-0.00023750559624557965
0,current_policy,United States,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99999999999966,99.99524999525124,99.99524999525003,-0.004750004748416359,0.9999524999525158,-0.00047501062829802265,-1.2079226507921703e-12,0.9999999999999879,-1.2212453270876722e-13,-0.004750004749624281,0.9999524999525038,-0.00023750559624557965
0,reference_policy,China,global,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.80389049268262,66.08803710233722,86.4217330485121,7.284146609654606,1.123871848420659,1.174642684651439,20.33369594617487,1.3076758947264264,2.718817657373984,27.617842555829476,1.4696601249413277,1.9438064498019436
0,reference_policy,China,global,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.80389049268262,66.08803710233722,86.4217330485121,7.284146609654606,1.123871848420659,1.174642684651439,20.33369594617487,1.3076758947264264,2.718817657373984,27.617842555829476,1.4696601249413277,1.9438064498019436
0,reference_policy,China,global,50.0,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,58.80389049268262,66.08803710233722,86.4217330485121,7.284146609654606,1.123871848420659,1.174642684651439,20.33369594617487,1.3076758947264264,2.718817657373984,27.617842555829476,1.4696601249413277,1.9438064498019436
0,reference_policy,China,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525336,99.9952499952491,99.99524999525096,-4.263256414560601e-12,0.9999999999999574,-4.218847493575595e-13,1.8616219676914625e-12,1.0000000000000187,1.7763568394002505e-13,-2.4016344468691386e-12,0.999999999999976,-1.2212453270876722e-13
0,reference_policy,China,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525336,99.9952499952491,99.99524999525096,-4.263256414560601e-12,0.9999999999999574,-4.218847493575595e-13,1.8616219676914625e-12,1.0000000000000187,1.7763568394002505e-13,-2.4016344468691386e-12,0.999999999999976,-1.2212453270876722e-13
0,reference_policy,China,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525336,99.9952499952491,99.99524999525096,-4.263256414560601e-12,0.9999999999999574,-4.218847493575595e-13,1.8616219676914625e-12,1.0000000000000187,1.7763568394002505e-13,-2.4016344468691386e-12,0.999999999999976,-1.2212453270876722e-13
0,reference_policy,European Union,global,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626363084,20.984521979561748,46.156772908029,-8.348039646801336,0.7154002520087298,-3.2936685014710476,25.17225092846725,2.1995627516787954,8.201588248416435,16.824211281665914,1.5735677468600253,2.2926129386608984
0,reference_policy,European Union,global,20.0,100.0,100.0,99.0,0.0,1.0,0.0,-1.0,0.99,-0.10045287082499632,-1.0,0.99,-0.05023905522584249,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626363084,20.984521979561748,46.156772908029,-8.348039646801336,0.7154002520087298,-3.2936685014710476,25.17225092846725,2.1995627516787954,8.201588248416435,16.824211281665914,1.5735677468600253,2.2926129386608984
0,reference_policy,European Union,global,50.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,29.332561626363084,20.984521979561748,46.156772908029,-8.348039646801336,0.7154002520087298,-3.2936685014710476,25.17225092846725,2.1995627516787954,8.201588248416435,16.824211281665914,1.5735677468600253,2.2926129386608984
0,reference_policy,European Union,target_region,5.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525362,99.99049998573835,99.99049998575047,-0.004750009515262832,0.9999524976484834,-0.0004750336696002222,1.2121859072067309e-11,1.0000000000001212,1.2212453270876722e-12,-0.004750009503140973,0.9999524976486046,-0.0002375171162638523
0,reference_policy,European Union,target_region,20.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525362,99.99049998573835,99.99049998575047,-0.004750009515262832,0.9999524976484834,-0.0004750336696002222,1.2121859072067309e-11,1.0000000000001212,1.2212453270876722e-12,-0.004750009503140973,0.9999524976486046,-0.0002375171162638523
0,reference_policy,European Union,target_region,50.0,99.0,99.0,99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,99.99524999525362,99.99049998573835,99.99049998575047,-0.004750009515262832,0.9999524976484834,-0.0004750336696002222,1.2121859072067309e-11,1.0000000000001212,1.2212453270876722e-12,-0.004750009503140973,0.9999524976486046,-0.0002375171162638523
0,reference_policy,United States,global,5.0,99.0,99.0,100.0,0.0,1.0,0.0,1.0,1.0101010101010102,0.10055388008427535,1.0,1.0101010101010102,0.05026430753907185,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.237830685835448,14.19880459654594,9.071448964847322,3.960973910710493,1.3868958212202804,3.324754949993469,-5.127355631698618,0.6388882178894186,-4.381376391095715,-1.1663817209881255,0.8860713996177068,-0.6029635600452332
0,reference_policy,United States,global,20.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,10.237830685835448,14.19880459654594,9.071448964847322,3.960973910710493,1.3868958212202804,3.324754949993469,-5.127355631698618,0.6388882178894186,-4.381376391095715,-1.1663817209881255,0.8860713996177068,-0.6029635600452332
