policy_scenario,destination_iso3,destination_recovered_lithium_t_2030,destination_recovered_lithium_t_2040,destination_recovered_lithium_t_2050,destination_recovered_lithium_t_delta_2030_2040,destination_recovered_lithium_t_ratio_2030_2040,destination_recovered_lithium_t_cagr_2030_2040_pct,destination_recovered_lithium_t_delta_2040_2050,destination_recovered_lithium_t_ratio_2040_2050,destination_recovered_lithium_t_cagr_2040_2050_pct,destination_recovered_lithium_t_delta_2030_2050,destination_recovered_lithium_t_ratio_2030_2050,destination_recovered_lithium_t_cagr_2030_2050_pct,destination_recovered_li_delta_vs_reference_t_2030,destination_recovered_li_delta_vs_reference_t_2040,destination_recovered_li_delta_vs_reference_t_2050,destination_recovered_li_delta_vs_reference_t_delta_2030_2040,destination_recovered_li_delta_vs_reference_t_ratio_2030_2040,destination_recovered_li_delta_vs_reference_t_cagr_2030_2040_pct,destination_recovered_li_delta_vs_reference_t_delta_2040_2050,destination_recovered_li_delta_vs_reference_t_ratio_2040_2050,destination_recovered_li_delta_vs_reference_t_cagr_2040_2050_pct,destination_recovered_li_delta_vs_reference_t_delta_2030_2050,destination_recovered_li_delta_vs_reference_t_ratio_2030_2050,destination_recovered_li_delta_vs_reference_t_cagr_2030_2050_pct,Direct_2030,Direct_2040,Direct_2050,Direct_delta_2030_2040,Direct_ratio_2030_2040,Direct_cagr_2030_2040_pct,Direct_delta_2040_2050,Direct_ratio_2040_2050,Direct_cagr_2040_2050_pct,Direct_delta_2030_2050,Direct_ratio_2030_2050,Direct_cagr_2030_2050_pct,Hydro_2030,Hydro_2040,Hydro_2050,Hydro_delta_2030_2040,Hydro_ratio_2030_2040,Hydro_cagr_2030_2040_pct,Hydro_delta_2040_2050,Hydro_ratio_2040_2050,Hydro_cagr_2040_2050_pct,Hydro_delta_2030_2050,Hydro_ratio_2030_2050,Hydro_cagr_2030_2050_pct,Pyro_2030,Pyro_2040,Pyro_2050,Pyro_delta_2030_2040,Pyro_ratio_2030_2040,Pyro_cagr_2030_2040_pct,Pyro_delta_2040_2050,Pyro_ratio_2040_2050,Pyro_cagr_2040_2050_pct,Pyro_delta_2030_2050,Pyro_ratio_2030_2050,Pyro_cagr_2030_2050_pct
current_policy,HUN,37.411274749114654,618.0963489551326,548.3543283472154,580.6850742060179,16.52165966276677,32.37481530470107,-69.7420206079172,0.8871664252251071,-1.1900886263478627,510.94305359810073,14.657461741802646,14.367581806913643,0.0,-2.273736754432321e-13,1.1368683772161605e-13,-2.273736754432321e-13,,,3.410605131648482e-13,,,1.1368683772161605e-13,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,IND,5935.71681315189,75778.91158923425,299780.8075224974,69843.19477608237,12.76659820113543,29.00528989449338,224001.89593326312,3.9559925213426608,14.74282713024535,293845.0907093455,50.50456700667843,21.665244327420965,5016.242555056267,-1045.2944455013203,-108018.22559617984,-6061.537000557587,-0.20838195801510545,,-106972.93115067852,103.33760603154703,,-113034.4681512361,-21.53369268144734,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,ITA,824.0438986011947,2812.768801568557,2771.3924834072354,1988.7249029673626,3.4133725234094943,13.062443928597457,-41.376318161321706,0.9852898261178636,-0.14808466006658305,1947.348584806041,3.363161220065634,6.252066235364495,-1699.3643311254928,0.0,0.0,1699.3643311254928,-0.0,,0.0,,,1699.3643311254928,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,JPN,215.05715489486488,1318.073471849223,3538.288716197804,1103.0163169543582,6.12894498903601,19.877747048470006,2220.215244348581,2.684439670296737,10.378722878194369,3323.2315613029396,16.452783065634666,15.0302248138521,2.8421709430404014e-14,2.273736754432321e-13,0.0,1.989519660128281e-13,,23.11444133449163,-2.273736754432321e-13,,,-2.8421709430404014e-14,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,KOR,10747.436305363895,15411.540169208594,19088.8939222506,4664.103863844699,1.4339736222969668,3.6702429410385484,3677.353753042007,1.2386103992636088,2.1629611311737795,8341.457616886706,1.7761346408467293,2.9138426065447476,9776.942225638602,13250.142475003237,16811.683605565537,3473.200249364634,1.35524401895888,3.086489378364643,3561.5411305623,1.2687926667416027,2.4092218017467637,7034.741379926934,1.7195236729004446,2.7472975581954495,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,NLD,604.4714368192326,1024.432599525441,1057.1421942263098,419.96116270620837,1.6947576628534688,5.417026190693042,32.70959470086882,1.0319294746340768,0.31479771250446653,452.6707574070772,1.7488703846604559,2.834272777966196,411.7746908237482,0.0,0.0,-411.7746908237482,0.0,,0.0,,,-411.7746908237482,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,NOR,187.86808136517973,289.0297564717278,327.8769411759755,101.16167510654807,1.538471859463498,4.4020330022132015,38.847184704247695,1.1344054853675511,1.2690723579054985,140.00885981079577,1.7452509164590084,2.823620994465892,0.0,0.0,5.684341886080803e-14,0.0,,,5.684341886080803e-14,,,5.684341886080803e-14,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,POL,998.3125324316596,2012.073957860273,2042.7804092872825,1013.7614254286133,2.015475006568658,7.259987420766545,30.706451427009597,1.015261094805712,0.1515729125542098,1044.4678768556228,2.0462333617224453,3.644857329105089,47.56355063357887,6.821210263296962e-13,6.821210263296962e-13,-47.56355063357819,1.434125537819149e-14,-95.8727695697806,0.0,,0.0,-47.56355063357819,1.434125537819149e-14,-79.68441379083686,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,ROM,0.0,240.4628819364093,757.8641767492458,240.4628819364093,,,517.4012948128365,3.1516888205210143,12.164218076914167,757.8641767492458,,,-24.085776114632854,-85.35013984971556,145.223153195426,-61.26436373508271,3.5435910158553168,,230.57329304514155,-1.7014987140165765,,169.30892931005886,-6.029415556478516,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,100.0,100.0,100.0,,,0.0,1.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,RUS,168.98144683960206,4480.257239926093,19925.30594719162,4311.275793086491,26.513308553801014,38.78623443838735,15445.048707265527,4.447357569031084,16.094114900107126,19756.324500352017,117.91416347680352,26.93409726091469,-473.75048969415775,-3387.40640143539,3644.602420773548,-2913.655911741232,7.150190818002574,,7032.008822208938,-1.075927122068723,,4118.352910467705,-7.693084229055717,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,SVK,31.886808704814847,0.0,304.79397513294214,-31.886808704814847,0.0,,304.79397513294214,,,272.9071664281273,9.558622750696241,11.948883370464426,1.4371801057297446,-267.91639078235687,0.0,-269.3535708880866,-186.41810425445547,,267.91639078235687,-0.0,,-1.4371801057297446,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,0.0,100.0,-100.0,0.0,,100.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,SWE,489.1338298357176,673.7614629371761,694.2725340874815,184.6276331014585,1.377458318847969,3.2542286336254556,20.511071150305384,1.0304426303352079,0.30033458452842776,205.1387042517639,1.4193917732508148,1.766564642912205,0.0,0.0,-1.1368683772161605e-13,0.0,,,-1.1368683772161605e-13,,,-1.1368683772161605e-13,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,THA,543.5010554969111,7555.339207616429,20366.95724618848,7011.838152119518,13.9012410945711,30.108406399801837,12811.618038572053,2.695703883904623,10.42495181855494,19823.45619069157,37.47362960972986,19.863315938977255,-185.88831749254064,-0.421713603886019,0.0,185.46660388865462,0.0022686396303680653,,0.421713603886019,-0.0,,185.88831749254064,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,TUR,35.98289297473923,1181.994683533797,0.0,1146.0117905590578,32.84879524177177,41.79207060450345,-1181.994683533797,0.0,,-35.98289297473923,0.0,,-13.953231133051643,0.0,-2016.4748270316584,13.953231133051643,-0.0,,-2016.4748270316584,,,-2002.5215958986068,144.51669350299403,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,0.0,0.0,1.0,0.0,-100.0,0.0,,-100.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,USA,6344.43447194625,85896.81685445076,146422.80931347085,79552.38238250451,13.538924112821775,29.76525228019291,60525.99245902008,1.704636035134798,5.478310897399452,140078.3748415246,23.078937919671425,16.99324606014512,0.0,3034.9468099400983,2.9103830456733704e-11,3034.9468099400983,,,-3034.946809940069,9.58956854249058e-15,-96.03557773309444,2.9103830456733704e-11,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,VNM,110.2625,392.2196431615938,1041.7343585165854,281.9571431615938,3.557144479415883,13.529872603431281,649.5147153549916,2.655997415426215,10.261212720813395,931.4718585165854,9.447766543626214,11.88360663338388,110.2625,-474.5765430933518,-837.6921569949482,-584.8390430933518,-4.304061154910797,,-363.11561390159636,1.7651360337676225,,-947.9546569949482,-7.5972534360725374,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
current_policy,YUG,4.153942827247618,36.57371832905679,194.561623189592,32.41977550180917,8.804579131217931,24.299923141362335,157.98790486053522,5.31971131398522,18.192197258000697,190.4076803623444,46.83781921921819,21.207594791243277,0.0,0.0,-2.8421709430404014e-14,0.0,,,-2.8421709430404014e-14,,,-2.8421709430404014e-14,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,AUS,61.35681957939812,1562.0507491814906,1772.646391962533,1500.6939296020923,25.45846997757333,38.22392784560813,210.59564278104244,1.1348199748896723,1.272771923005589,1711.2895723831348,28.890780260679243,18.31449750140619,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,BEL,216.40982368099384,670.3467451779791,692.8072247659818,453.93692149698524,3.097580016358805,11.970148292144156,22.460479588002727,1.0335057636209444,0.3301104375863062,476.39740108498796,3.201366800183884,5.9904587397551445,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,BRA,308.73500000000007,2191.253469739804,7570.184601458958,1882.518469739804,7.097522048811452,21.64959713851784,5378.931131719154,3.4547279472684025,13.198685920488007,7261.449601458959,24.520007778382613,17.348091330183024,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,CAN,1041.559124978034,15339.867786995092,19020.913255070296,14298.308662017058,14.727793573234358,30.86206490016692,3681.0454680752046,1.239965918819453,2.1741362140935028,17979.354130092262,18.261962090218773,15.631822801368989,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,CHE,269.64575898247386,424.372768314959,475.4249062246596,154.72700933248512,1.5738158460802711,4.639436290506582,51.052137909700605,1.1203002212239288,1.1424436469005483,205.77914724218573,1.7631462405294522,2.876082197253216,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,CHN,42967.51324564399,435805.6856205741,989782.3205443644,392838.1723749301,10.142678798493318,26.071020188202997,553976.6349237903,2.271155134506665,8.54871334849252,946814.8072987203,23.035597030849992,16.98225092705843,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,CZE,32.77269451035252,328.6880204609705,868.8305966709802,295.915325950618,10.029325490985848,25.929411155995187,540.1425762100097,2.6433290615596015,10.208508028647255,836.0579021606277,26.51080753816341,17.80701388469328,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,DEU,2842.957658342565,4460.708352185689,4288.494693200249,1617.7506938431243,1.569037913419459,4.607625420216643,-172.21365898544082,0.9613932036374765,-0.3929438749839531,1445.5370348576835,1.5084623862109952,2.076724165385402,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,ESP,1367.1118706448422,2341.844890685389,2411.1956846437247,974.733020040547,1.712987021011516,5.5298709960386105,69.35079395833554,1.0296137435208352,0.2922635156674458,1044.0838139988825,1.7637149793062705,2.877741181992799,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,FIN,42.38381314502119,591.6199511963601,1297.414632685067,549.2361380513389,13.958629658262767,30.162019594804622,705.7946814887069,2.192986612539799,8.169195091019654,1255.030819540046,30.611087969971237,18.65715693118364,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,FRA,1712.2061493677377,3620.1554444480985,3796.409417999258,1907.9492950803608,2.114322183567034,7.7747729624946915,176.25397355115956,1.0486868523343285,0.47651940648936186,2084.2032686315206,2.217261875505557,4.061683952817541,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,GBR,1317.0492202965902,3340.4173986472683,3813.5317165579218,2023.3681783506781,2.536288961087597,9.7538776902941,473.1143179106534,1.1416332935226134,1.3334111894617529,2496.4824962613316,2.8955119199714807,5.459635963853304,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,HUN,37.411274749114654,618.0963489551328,548.3543283472153,580.6850742060182,16.521659662766776,32.3748153047011,-69.74202060791754,0.8871664252251067,-1.1900886263478738,510.9430535981006,14.657461741802642,14.367581806913643,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,IND,919.474258095624,76824.20603473557,407799.0331186772,75904.73177663995,83.55231846713208,55.66674720840956,330974.82708394167,5.308210187480408,18.166619409112972,406879.5588605816,443.5132680748379,35.62674246633932,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,ITA,2523.4082297266878,2812.768801568557,2771.3924834072354,289.3605718418694,1.1146705350458535,1.0915026655500482,-41.376318161321706,0.9852898261178636,-0.14808466006658305,247.98425368054768,1.0982735376540351,0.4697972813081597,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,JPN,215.05715489486485,1318.0734718492229,3538.288716197804,1103.016316954358,6.128944989036009,19.877747048469985,2220.215244348581,2.6844396702967375,10.378722878194369,3323.2315613029396,16.45278306563467,15.0302248138521,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,KOR,970.4940797252935,2161.397694205358,2277.2103166850625,1190.9036144800648,2.2271106432891994,8.336344965681942,115.81262247970426,1.0535822827933028,0.5233251415684759,1306.716236959769,2.346444315589896,4.356742137891456,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,NLD,192.6967459954844,1024.432599525441,1057.1421942263098,831.7358535299566,5.31629423337251,18.184603066688943,32.70959470086882,1.0319294746340768,0.31479771250446653,864.4454482308254,5.486040715244266,8.883720313771137,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,NOR,187.86808136517973,289.0297564717278,327.87694117597545,101.16167510654807,1.538471859463498,4.4020330022132015,38.84718470424764,1.134405485367551,1.2690723579054985,140.0088598107957,1.7452509164590082,2.823620994465892,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,POL,950.7489817980808,2012.073957860272,2042.7804092872816,1061.3249760621911,2.1163040890719507,7.784871204429122,30.706451427009597,1.015261094805712,0.1515729125542098,1092.0314274892007,2.1486012064129936,3.8981442919008513,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,ROM,24.085776114632854,325.81302178612486,612.6410235538198,301.727245671492,13.52719631019834,29.754007259503325,286.8280017676949,1.8803454208038957,6.51818645767106,588.5552474391869,25.435801638196804,17.56343623294523,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,RUS,642.7319365337598,7867.663641361482,16280.703526418072,7224.931704827723,12.240972004272312,28.464044339390494,8413.03988505659,2.069318703563785,7.543146348699081,15637.971589884313,25.33047231824137,17.539046792701352,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,SVK,30.449628599085106,267.91639078235687,304.79397513294214,237.46676218327175,8.798675159880496,24.291585608014255,36.877584350585266,1.13764586870888,1.2979623424632436,274.34434653385705,10.00977644574949,12.207327561107517,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,SWE,489.1338298357176,673.7614629371761,694.2725340874816,184.6276331014585,1.377458318847969,3.2542286336254556,20.511071150305497,1.030442630335208,0.30033458452842776,205.138704251764,1.419391773250815,1.766564642912205,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,THA,729.3893729894518,7555.760921220315,20366.95724618848,6826.3715482308635,10.359022493366632,26.33738331891673,12811.196324968167,2.69555342718534,10.424335482562896,19637.56787319903,27.92329858428445,18.113172845357116,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,TUR,49.93612410779088,1181.994683533797,2016.4748270316584,1132.058559426006,23.670132687558457,37.220838643047614,834.4801434978615,1.705993144574073,5.486705320092122,1966.5387029238675,40.38108409613341,20.311986808110994,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,USA,6344.43447194625,82861.87004451067,146422.80931347082,76517.43557256441,13.060560466170527,29.29930229578146,63560.93926896015,1.7670710211441922,5.858418264150433,140078.37484152458,23.078937919671418,16.99324606014512,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,VNM,0.0,866.7961862549456,1879.4265155115336,866.7961862549456,,,1012.630329256588,2.1682450215104536,8.04653299957705,1879.4265155115336,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,100.0,100.0,100.0,,,0.0,1.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
reference_policy,YUG,4.153942827247618,36.57371832905679,194.56162318959204,32.41977550180917,8.804579131217931,24.299923141362335,157.98790486053525,5.319711313985221,18.192197258000697,190.40768036234442,46.8378192192182,21.207594791243277,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,AUS,151.67355260381453,1562.05074918149,1772.6463919625326,1410.3771965776755,10.298768126449257,26.26370476511173,210.59564278104267,1.1348199748896726,1.272771923005589,1620.972839358718,11.687247786651707,13.079951250568156,90.3167330244164,-6.821210263296962e-13,-4.547473508864641e-13,-90.31673302441708,-7.552543183169506e-15,,2.2737367544323206e-13,,,-90.31673302441685,-5.03502878877967e-15,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,BEL,153.62919079751546,670.3467451779792,692.8072247659819,516.7175543804638,4.363407381748835,15.873086719516461,22.460479588002727,1.0335057636209442,0.3301104375863062,539.1780339684665,4.509606678063595,7.821888257037601,-62.780632883478376,1.1368683772161605e-13,1.1368683772161605e-13,62.78063288347849,-1.8108584208225523e-15,,0.0,,0.0,62.78063288347849,-1.8108584208225523e-15,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,BRA,198.1465072990229,2191.253469739804,7600.672983535448,1993.1069624407812,11.058753947315275,27.16588543429146,5409.419513795644,3.468641619281942,13.244193474614562,7402.526476236425,38.35885419905622,20.00332551013564,-110.58849270097718,0.0,30.48838207648987,110.58849270097718,-0.0,,30.48838207648987,,,141.07687477746705,-0.2756921749438083,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
