year,policy_scenario,source_iso3,destination_iso3,dominant_technology,route_recovered_lithium_t,route_scrap_t,reference_dominant_technology,reference_route_recovered_lithium_t,reference_route_scrap_t,route_recovered_li_delta_vs_reference_t,route_disappeared_vs_reference,route_new_vs_reference,technology_switched_vs_reference
2030,reference_policy,ISR,IND,Hydro,280.933074887622,21799.260556010428,Hydro,280.933074887622,21799.260556010428,0.0,False,False,False
2030,current_policy,ITA,ITA,Hydro,824.0438986011947,90000.0,Hydro,2523.408229726687,89999.99999999999,-1699.3643311254923,False,False,False
2030,reference_policy,ITA,ITA,Hydro,2523.408229726687,89999.99999999999,Hydro,2523.408229726687,89999.99999999999,0.0,False,False,False
2030,current_policy,ITA,KOR,Hydro,1957.7133765726062,113314.92554598386,Hydro,258.34904544711424,113314.92554598389,1699.3643311254918,False,False,False
2030,reference_policy,ITA,KOR,Hydro,258.34904544711424,113314.92554598389,Hydro,258.34904544711424,113314.92554598389,0.0,False,False,False
2030,current_policy,JAM,CHN,Hydro,0.0324063357912431,0.9796723210896155,Hydro,0.0324063357912431,0.9796723210896155,0.0,False,False,False
2030,reference_policy,JAM,CHN,Hydro,0.0324063357912431,0.9796723210896155,Hydro,0.0324063357912431,0.9796723210896155,0.0,False,False,False
2030,current_policy,JOR,IND,Hydro,5.430616275529385,420.19991180623344,Hydro,5.430616275529385,420.19991180623344,0.0,False,False,False
2030,reference_policy,JOR,IND,Hydro,5.430616275529385,420.19991180623344,Hydro,5.430616275529385,420.19991180623344,0.0,False,False,False
2030,current_policy,JPN,JPN,Hydro,215.05715489486488,16683.11381789768,Hydro,215.0571548948649,16683.113817897683,-2.842170943040401e-14,False,False,False
2030,reference_policy,JPN,JPN,Hydro,215.0571548948649,16683.113817897683,Hydro,215.0571548948649,16683.113817897683,0.0,False,False,False
2030,current_policy,KAZ,CHN,Hydro,10.518325494876764,811.9780017382318,Hydro,10.518325494876764,811.9780017382318,0.0,False,False,False
2030,reference_policy,KAZ,CHN,Hydro,10.518325494876764,811.9780017382318,Hydro,10.518325494876764,811.9780017382318,0.0,False,False,False
2030,current_policy,KEN,IND,Hydro,26.820612181628853,2081.1795614135135,Hydro,26.820612181628853,2081.1795614135135,0.0,False,False,False
2030,reference_policy,KEN,IND,Hydro,26.820612181628853,2081.1795614135135,Hydro,26.820612181628853,2081.1795614135135,0.0,False,False,False
2030,current_policy,KGZ,CHN,Hydro,0.0583527564089482,4.345252243465452,Hydro,0.0583527564089482,4.345252243465452,0.0,False,False,False
2030,reference_policy,KGZ,CHN,Hydro,0.0583527564089482,4.345252243465452,Hydro,0.0583527564089482,4.345252243465452,0.0,False,False,False
2030,current_policy,KHM,THA,Hydro,3.360202907652922,260.4821757065232,Hydro,3.360202907652922,260.4821757065232,0.0,False,False,False
2030,reference_policy,KHM,THA,Hydro,3.360202907652922,260.4821757065232,Hydro,3.360202907652922,260.4821757065232,0.0,False,False,False
2030,current_policy,KIR,CHN,Hydro,0.010005556874356001,0.7759004111179528,Hydro,0.010005556874356001,0.7759004111179528,0.0,False,False,False
2030,reference_policy,KIR,CHN,Hydro,0.010005556874356001,0.7759004111179528,Hydro,0.010005556874356001,0.7759004111179528,0.0,False,False,False
2030,current_policy,KOR,KOR,Hydro,970.4940797252937,75305.90842068812,Hydro,970.4940797252937,75305.90842068812,0.0,False,False,False
2030,reference_policy,KOR,KOR,Hydro,970.4940797252937,75305.90842068812,Hydro,970.4940797252937,75305.90842068812,0.0,False,False,False
2030,current_policy,KWT,IND,Hydro,0.2663511883688624,20.616943193814933,Hydro,0.2663511883688624,20.616943193814933,0.0,False,False,False
2030,reference_policy,KWT,IND,Hydro,0.2663511883688624,20.616943193814933,Hydro,0.2663511883688624,20.616943193814933,0.0,False,False,False
2030,current_policy,LAO,THA,Hydro,9.728327622321315,754.9139779050738,Hydro,9.728327622321315,754.9139779050738,0.0,False,False,False
2030,reference_policy,LAO,THA,Hydro,9.728327622321315,754.9139779050738,Hydro,9.728327622321315,754.9139779050738,0.0,False,False,False
2030,current_policy,LBN,IND,Hydro,12.775595071648294,991.3807006660692,Hydro,12.775595071648294,991.3807006660692,0.0,False,False,False
2030,reference_policy,LBN,IND,Hydro,12.775595071648294,991.3807006660692,Hydro,12.775595071648294,991.3807006660692,0.0,False,False,False
2030,current_policy,LCA,CHN,Hydro,0.0733480235176478,5.670065799300402,Hydro,0.0733480235176478,5.670065799300402,0.0,False,False,False
2030,reference_policy,LCA,CHN,Hydro,0.0733480235176478,5.670065799300402,Hydro,0.0733480235176478,5.670065799300402,0.0,False,False,False
2030,current_policy,LKA,THA,Hydro,80.99541029050567,6285.289199439168,Hydro,80.99541029050567,6285.289199439168,0.0,False,False,False
2030,reference_policy,LKA,THA,Hydro,80.99541029050567,6285.289199439168,Hydro,80.99541029050567,6285.289199439168,0.0,False,False,False
2030,current_policy,LSO,THA,Hydro,0.4786912227032103,37.13568751887812,Hydro,0.4786912227032103,37.13568751887812,0.0,False,False,False
2030,reference_policy,LSO,THA,Hydro,0.4786912227032103,37.13568751887812,Hydro,0.4786912227032103,37.13568751887812,0.0,False,False,False
2030,current_policy,LTU,RUS,Hydro,11.04089346742371,806.9423193972799,Hydro,11.04089346742371,806.9423193972799,0.0,False,False,False
2030,reference_policy,LTU,RUS,Hydro,11.04089346742371,806.9423193972799,Hydro,11.04089346742371,806.9423193972799,0.0,False,False,False
2030,current_policy,LUX,KOR,Hydro,10.014340877890717,731.9105790113268,Hydro,10.014340877890717,731.9105790113268,0.0,False,False,False
