Year,country,iso3,object_scope,policy_count,active_policy_ids,source_basis,collection_rate_floor,li_recovery_efficiency_floor,recycled_content_li_min,traceability_requirement,battery_passport_requirement,epr_strength,domestic_content_pressure,hazardous_transport_penalty,storage_deployment_target_gwh,ev_sales_target,policy_collection_multiplier,policy_recovery_multiplier,secondary_li_demand_pull,trade_policy_penalty_multiplier
2030,Romania,ROM,ev_power_battery,1,EU_BATT_REG_EV_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Romania,ROM,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Slovakia,SVK,ev_power_battery,1,EU_BATT_REG_EV_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Slovakia,SVK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Slovenia,SVN,ev_power_battery,1,EU_BATT_REG_EV_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Slovenia,SVN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Spain,ESP,ev_power_battery,1,EU_BATT_REG_EV_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Spain,ESP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Sweden,SWE,ev_power_battery,1,EU_BATT_REG_EV_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,Sweden,SWE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2027,regulation,0.0,0.5,0.0,0.8,0.6,0.8,0.3,0.3,0.0,0.0,1.2400000000000002,1.075,0.033,1.3
2030,USA,USA,ev_power_battery,2,USA_IRA_EV_MINERALS;USA_EPA_LI_ION_WASTE,regulation;regulation_proxy,0.35,0.0,0.0,0.4,0.2,0.4,0.8,0.5,0.0,0.0,1.12,1.0,0.046000000000000006,1.5
2030,USA,USA,stationary_storage_battery,2,USA_EPA_LI_ION_WASTE;USA_STORAGE_2030,regulation_proxy;official_target,0.35,0.0,0.0,0.3,0.1,0.4,0.6,0.5,0.0,0.0,1.11,1.0,0.033,1.5
2035,Australia,AUS,ev_power_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2035,Australia,AUS,stationary_storage_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2035,Austria,AUT,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Austria,AUT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Belgium,BEL,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Belgium,BEL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Bulgaria,BGR,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Bulgaria,BGR,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Canada,CAN,ev_power_battery,2,CAN_ZEV_STANDARD_2035;CAN_CRITICAL_MINERALS,regulation;official_strategy,0.35,0.0,0.0,0.3,0.1,0.4,0.5,0.1,0.0,1.0,1.11,1.0,0.028,1.1
2035,Canada,CAN,stationary_storage_battery,1,CAN_CRITICAL_MINERALS,official_strategy,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.1,0.0,0.0,1.08,1.0,0.028,1.1
2035,China,CHN,ev_power_battery,2,CHN_POWER_BATT_2024;CHN_POWER_BATT_2026,regulation_proxy;regulation,0.75,0.9,0.0,1.0,0.4,1.0,0.3,0.2,0.0,0.0,1.3,1.135,0.027,1.2
2035,Croatia,HRV,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Croatia,HRV,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Cyprus,CYP,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Cyprus,CYP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Czechia,CZE,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Czechia,CZE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Denmark,DNK,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Denmark,DNK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Estonia,EST,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Estonia,EST,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Finland,FIN,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Finland,FIN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,France,FRA,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,France,FRA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Germany,DEU,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Germany,DEU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Greece,GRC,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Greece,GRC,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Hungary,HUN,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Hungary,HUN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,India,IND,ev_power_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2035,India,IND,stationary_storage_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2035,Ireland,IRL,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Ireland,IRL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Italy,ITA,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Italy,ITA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Japan,JPN,ev_power_battery,1,JPN_ELECTRIFIED_2035,official_target,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.1,0.0,1.0,1.11,1.0,0.023000000000000003,1.1
2035,Korea,KOR,ev_power_battery,1,KOR_EV_BATT_CIRCULARITY,regulation_proxy,0.4,0.0,0.0,0.5,0.1,0.5,0.5,0.1,0.0,0.0,1.1500000000000001,1.0,0.028,1.1
2035,Latvia,LVA,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Latvia,LVA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Lithuania,LTU,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Lithuania,LTU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Luxembourg,LUX,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Luxembourg,LUX,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Malta,MLT,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Malta,MLT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Netherlands,NLD,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Netherlands,NLD,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Poland,POL,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Poland,POL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Portugal,PRT,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Portugal,PRT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Romania,ROM,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Romania,ROM,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Slovakia,SVK,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Slovakia,SVK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Slovenia,SVN,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Slovenia,SVN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Spain,ESP,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Spain,ESP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Sweden,SWE,ev_power_battery,1,EU_BATT_REG_EV_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,Sweden,SWE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2031,regulation,0.0,0.8,0.06,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.11,1.3
2035,USA,USA,ev_power_battery,2,USA_IRA_EV_MINERALS;USA_EPA_LI_ION_WASTE,regulation;regulation_proxy,0.35,0.0,0.0,0.4,0.2,0.4,0.8,0.5,0.0,0.0,1.12,1.0,0.046000000000000006,1.5
2035,USA,USA,stationary_storage_battery,1,USA_EPA_LI_ION_WASTE,regulation_proxy,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.5,0.0,0.0,1.11,1.0,0.023000000000000003,1.5
2040,Australia,AUS,ev_power_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2040,Australia,AUS,stationary_storage_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2040,Austria,AUT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Austria,AUT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Belgium,BEL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Belgium,BEL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Bulgaria,BGR,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Bulgaria,BGR,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Canada,CAN,ev_power_battery,2,CAN_ZEV_STANDARD_2035;CAN_CRITICAL_MINERALS,regulation;official_strategy,0.35,0.0,0.0,0.3,0.1,0.4,0.5,0.1,0.0,1.0,1.11,1.0,0.028,1.1
2040,Canada,CAN,stationary_storage_battery,1,CAN_CRITICAL_MINERALS,official_strategy,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.1,0.0,0.0,1.08,1.0,0.028,1.1
2040,China,CHN,ev_power_battery,2,CHN_POWER_BATT_2024;CHN_POWER_BATT_2026,regulation_proxy;regulation,0.75,0.9,0.0,1.0,0.4,1.0,0.3,0.2,0.0,0.0,1.3,1.135,0.027,1.2
2040,Croatia,HRV,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Croatia,HRV,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Cyprus,CYP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Cyprus,CYP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Czechia,CZE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Czechia,CZE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Denmark,DNK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Denmark,DNK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Estonia,EST,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Estonia,EST,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Finland,FIN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Finland,FIN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,France,FRA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,France,FRA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Germany,DEU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Germany,DEU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Greece,GRC,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Greece,GRC,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Hungary,HUN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Hungary,HUN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,India,IND,ev_power_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2040,India,IND,stationary_storage_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2040,Ireland,IRL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Ireland,IRL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Italy,ITA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Italy,ITA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Japan,JPN,ev_power_battery,1,JPN_ELECTRIFIED_2035,official_target,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.1,0.0,1.0,1.11,1.0,0.023000000000000003,1.1
2040,Korea,KOR,ev_power_battery,1,KOR_EV_BATT_CIRCULARITY,regulation_proxy,0.4,0.0,0.0,0.5,0.1,0.5,0.5,0.1,0.0,0.0,1.1500000000000001,1.0,0.028,1.1
2040,Latvia,LVA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Latvia,LVA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Lithuania,LTU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Lithuania,LTU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Luxembourg,LUX,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Luxembourg,LUX,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Malta,MLT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Malta,MLT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Netherlands,NLD,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Netherlands,NLD,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Poland,POL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Poland,POL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Portugal,PRT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Portugal,PRT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Romania,ROM,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Romania,ROM,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Slovakia,SVK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Slovakia,SVK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Slovenia,SVN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
